"Saint John — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2008 April,"150,000","228,000","282,000","341,000","270,000","266,264",23,
2008 May,"150,000","208,000","276,000","349,000","230,000","261,586",30,
2008 June,"167,000","228,000","337,000","392,000","310,000","271,118",28,
2008 July,"169,000","250,000","341,000","400,000","330,000","281,524",29,
2008 August,"207,000","331,000","358,000","388,000","350,000","308,200",43,
2008 September,**,**,**,**,**,"300,515",40,
2008 October,"221,000","327,000","350,000","384,000","340,000","310,717",43,
2008 November,"216,000","282,000","337,000","360,000","317,500","294,199",54,
2008 December,"210,000","300,000","335,000","360,000","325,000","294,359",54,
2009 January,"178,000","291,000","335,000","354,000","300,000","240,628",55,
2009 February,"189,000","270,000","308,000","342,000","292,500","276,960",66,
2009 March,"185,000","259,000","312,000","348,000","290,000","281,068",73,
2009 April,"215,000","265,000","325,000","350,000","290,000","291,251",76,
2009 May,"200,000","265,000","335,000","365,000","295,000","346,500",64,
2009 June,"186,000","237,000","293,000","362,000","270,000","325,111",72,
2009 July,"190,000","240,000","290,000","335,000","260,000","274,291",70,
2009 August,"190,000","257,000","290,000","346,000","277,500","272,745",63,
2009 September,"189,000","240,000","262,000","306,000","250,000","242,013",69,
2009 October,"179,000","240,000","262,000","313,000","250,000","256,350",71,
2009 November,"170,000","208,000","260,000","300,000","240,000","245,907",76,
2009 December,"170,000","210,000","250,000","320,000","235,000","248,688",79,
2010 January,"170,000","190,000","258,000","301,000","210,000","241,770",72,
2010 February,"170,000","203,000","262,000","302,000","225,000","242,295",68,
2010 March,"170,000","205,000","265,000","331,000","230,000","248,031",68,
2010 April,"170,000","205,000","265,000","331,000","235,000","248,183",63,
2010 May,"170,000","204,000","250,000","306,000","225,000","241,948",61,
2010 June,"191,000","234,000","288,000","368,000","260,000","270,560",59,
2010 July,"190,000","229,000","272,000","375,000","255,000","269,256",61,
2010 August,"198,000","242,000","290,000","378,000","270,000","281,870",58,
2010 September,"198,000","236,000","298,000","360,000","270,000","281,749",59,
2010 October,"198,000","235,000","294,000","340,000","270,000","275,565",58,
2010 November,"200,000","254,000","296,000","328,000","270,000","279,161",58,
2010 December,"200,000","262,000","294,000","352,000","275,000","283,377",54,
2011 January,"225,000","273,000","297,000","346,000","285,000","290,779",49,
2011 February,"225,000","273,000","300,000","346,000","287,500","294,979",53,
2011 March,"225,000","278,000","308,000","392,000","290,000","302,897",46,
2011 April,"225,000","270,000","300,000","396,000","285,000","309,500",47,
2011 May,"198,000","240,000","297,000","384,000","285,000","306,712",43,
2011 June,"215,000","260,000","300,000","390,000","275,000","306,745",39,
2011 July,"212,000","262,000","308,000","400,000","282,500","307,907",37,
2011 August,"207,000","287,000","330,000","360,000","300,000","306,588",45,
2011 September,"205,000","269,000","330,000","356,000","302,500","303,552",45,
2011 October,"205,000","265,000","330,000","350,000","290,000","282,524",48,
2011 November,**,**,**,**,**,"307,140",40,
2011 December,"232,000","290,000","330,000","358,000","300,000","313,025",46,
2012 January,"229,000","283,000","324,000","350,000","300,000","277,880",54,
2012 February,"236,000","286,000","330,000","354,000","300,000","286,109",57,
2012 March,"240,000","283,000","330,000","352,000","312,500","279,422",47,
2012 April,**,**,**,**,**,"288,347",40,
2012 May,**,**,**,**,**,"289,802",41,
2012 June,"231,000","284,000","330,000","356,000","300,000","269,055",45,
2012 July,"170,000","210,000","255,000","285,000","250,000","232,080",36,
2012 August,**,**,**,**,**,"280,864",34,
2012 September,**,**,**,**,**,"239,529",32,
2012 October,**,**,**,**,**,"246,340",31,
2012 November,**,**,**,**,**,"256,143",28,
2012 December,**,**,**,**,**,"319,183",29,
2013 January,**,**,**,**,**,"300,519",31,
2013 February,**,**,**,**,**,"275,514",31,
2013 March,"261,000","300,000","328,000","369,000","315,000","311,739",31,
2013 April,"250,000","310,000","330,000","395,000","322,500","319,987",30,
2013 May,"236,000","296,000","329,000","380,000","310,000","298,888",34,
2013 June,"242,000","300,000","350,000","398,000","310,000","331,737",27,
2013 July,"268,000","300,000","330,000","366,000","310,000","310,057",21,
2013 August,"254,000","300,000","318,000","384,000","300,000","302,589",18,
2013 September,**,**,**,**,**,"290,037",24,
2013 October,**,**,**,**,**,"356,120",19,
2013 November,"286,000","300,000","310,000","537,000","305,000","370,400",16,
2013 December,**,**,**,**,**,"343,129",20,
2014 January,**,**,**,**,**,"321,881",18,
2014 February,**,**,**,**,**,"341,575",18,
2014 March,**,**,**,**,**,"339,646",15,
2014 April,**,**,**,**,**,"371,513",16,
2014 May,**,**,**,**,**,**,16,
2014 June,**,**,**,**,**,**,13,
2014 July,**,**,**,**,**,**,18,
2014 August,**,**,**,**,**,**,16,
2014 September,**,**,**,**,**,**,15,
2014 October,**,**,**,**,**,**,15,
2014 November,**,**,**,**,**,**,15,
2014 December,**,**,**,**,**,**,15,
2015 January,**,**,**,**,**,**,15,
2015 February,**,**,**,**,**,**,16,
2015 March,**,**,**,**,**,**,15,
2015 April,**,**,**,**,**,**,13,
2015 May,**,**,**,**,**,**,8,
2015 June,**,**,**,**,**,**,12,
2015 July,**,**,**,**,**,**,10,
2015 August,**,**,**,**,**,**,10,
2015 September,**,**,**,**,**,**,8,
2015 October,**,**,**,**,**,**,9,
2015 November,**,**,**,**,**,"277,900",7,
2015 December,**,**,**,**,**,**,9,
2016 January,**,**,**,**,**,**,8,
2016 February,**,**,**,**,**,**,9,
2016 March,**,**,**,**,**,**,8,
2016 April,**,**,**,**,**,**,8,
2016 May,**,**,**,**,**,**,8,
2016 June,**,**,**,**,**,**,7,
2016 July,**,**,**,**,**,**,6,
2016 August,**,**,**,**,**,**,6,
2016 September,**,**,**,**,**,"312,071",7,
2016 October,**,**,**,**,**,**,7,
2016 November,**,**,**,**,**,**,7,
2016 December,**,**,**,**,**,**,8,
2017 January,**,**,**,**,**,"271,929",8,
2017 February,**,**,**,**,**,"271,929",8,
2017 March,**,**,**,**,**,"271,929",8,
2017 April,**,**,**,**,**,"280,600",8,
2017 May,**,**,**,**,**,"302,014",9,
2017 June,**,**,**,**,**,"344,340",7,
2017 July,**,**,**,**,**,"344,340",7,
2017 August,**,**,**,**,**,**,7,
2017 September,**,**,**,**,**,"345,100",7,
2017 October,**,**,**,**,**,**,7,
2017 November,**,**,**,**,**,"377,267",7,
2017 December,**,**,**,**,**,"377,267",7,
2018 January,**,**,**,**,**,"403,386",8,
2018 February,**,**,**,**,**,"418,711",10,
2018 March,"256,000","300,000","462,000","618,000","367,500","405,240",11,
2018 April,**,**,**,**,**,"419,167",10,
2018 May,"256,000","320,000","462,000","618,000","377,500","409,250",10,
2018 June,"272,000","390,000","474,000","640,000","435,000","441,936",11,
2018 July,"324,000","350,000","369,000","516,000","360,000","394,547",15,
2018 August,**,**,**,**,**,"408,193",14,
2018 September,**,**,**,**,**,"398,264",14,
2018 October,**,**,**,**,**,"409,764",14,
2018 November,**,**,**,**,**,"621,064",15,
2018 December,**,**,**,**,**,"362,571",15,
2019 January,**,**,**,**,**,"363,693",16,
2019 February,**,**,**,**,**,"382,008",13,
2019 March,**,**,**,**,**,**,8,
2019 April,**,**,**,**,**,"384,187",9,
2019 May,**,**,**,**,**,**,7,
2019 June,**,**,**,**,**,**,6,
2019 July,**,**,**,**,**,"446,271",8,
2019 August,**,**,**,**,**,"472,820",6,
2019 September,**,**,**,**,**,**,9,
2019 October,**,**,**,**,**,**,10,
2019 November,**,**,**,**,**,"392,180",13,
2019 December,**,**,**,**,**,"409,144",11,
2020 January,**,**,**,**,**,**,7,
2020 February,**,**,**,**,**,"375,700",8,
2020 March,**,**,**,**,**,"415,925",5,
2020 April,**,**,**,**,**,**,6,
2020 May,**,**,**,**,**,"388,657",8,
2020 June,**,**,**,**,**,**,7,
2020 July,**,**,**,**,**,**,10,
2020 August,**,**,**,**,**,**,8,
2020 September,**,**,**,**,**,**,7,
2020 October,**,**,**,**,**,**,5,
2020 November,**,**,**,**,**,**,5,
2020 December,**,**,**,**,**,**,5,
2021 January,**,**,**,**,**,**,3,
2021 February,**,**,**,**,**,**,2,
2021 March,**,**,**,**,**,**,2,
2021 April,**,**,**,**,**,**,2,
2021 May,**,**,**,**,**,**,2,
2021 June,**,**,**,**,**,**,3,
2021 July,**,**,**,**,**,**,4,
2021 August,**,**,**,**,**,**,4,
2021 September,**,**,**,**,**,**,5,
2021 October,**,**,**,**,**,**,3,
2021 November,**,**,**,**,**,**,2,
2021 December,**,**,**,**,**,**,3,
2022 January,**,**,**,**,**,**,3,
2022 February,**,**,**,**,**,**,2,
2022 March,**,**,**,**,**,**,3,
2022 April,**,**,**,**,**,"287,325",4,
2022 May,**,**,**,**,**,**,5,
2022 June,**,**,**,**,**,**,0,
2022 July,**,**,**,**,**,**,1,
2022 August,**,**,**,**,**,**,1,
2022 September,**,**,**,**,**,**,1,
2022 October,**,**,**,**,**,**,1,
2022 November,**,**,**,**,**,**,1,
2022 December,**,**,**,**,**,**,2,
2023 January,**,**,**,**,**,**,2,
2023 February,**,**,**,**,**,**,3,
2023 March,**,**,**,**,**,**,3,
2023 April,**,**,**,**,**,**,2,
2023 May,**,**,**,**,**,**,2,
2023 June,**,**,**,**,**,**,2,
2023 July,**,**,**,**,**,**,1,
2023 August,**,**,**,**,**,**,1,
2023 September,**,**,**,**,**,**,2,
2023 October,**,**,**,**,**,**,2,
2023 November,**,**,**,**,**,**,2,
2023 December,**,**,**,**,**,**,2,
2024 January,**,**,**,**,**,**,2,
2024 February,**,**,**,**,**,**,2,
2024 March,**,**,**,**,**,**,2,

Source,CMHC Market Absorption Survey
