"Winnipeg — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2007 November,"250,000","285,000","330,000","400,000","300,000","336,130",254,
2007 December,"260,000","290,000","340,000","415,000","310,000","347,396",204,
2008 January,"260,000","295,000","345,000","435,000","315,000","353,907",184,
2008 February,"265,000","295,000","345,000","431,000","320,000","352,213",158,
2008 March,"260,000","295,000","345,000","423,000","322,500","358,809",147,
2008 April,"260,000","290,000","335,000","392,000","310,000","336,469",152,
2008 May,"270,000","300,000","345,000","418,000","320,000","372,159",205,
2008 June,"270,000","307,000","345,000","425,000","325,000","358,752",217,
2008 July,"276,000","310,000","355,000","440,000","335,000","368,399",235,
2008 August,"270,000","310,000","355,000","444,000","337,500","371,410",234,
2008 September,"280,000","325,000","370,000","500,000","347,500","388,605",281,
2008 October,"280,000","330,000","383,000","504,000","355,000","397,743",291,
2008 November,"275,000","325,000","366,000","500,000","345,000","389,447",307,
2008 December,"280,000","325,000","370,000","500,000","345,000","388,125",287,
2009 January,"285,000","325,000","370,000","500,000","345,000","387,734",255,
2009 February,"285,000","325,000","370,000","500,000","345,000","389,865",229,
2009 March,"280,000","325,000","370,000","500,000","345,000","389,288",225,
2009 April,"280,000","310,000","360,000","485,000","342,500","381,897",241,
2009 May,"285,000","315,000","370,000","450,000","340,000","374,885",304,
2009 June,"290,000","310,000","370,000","445,000","335,000","376,560",287,
2009 July,"300,000","330,000","390,000","488,000","352,500","398,147",248,
2009 August,"305,000","340,000","392,000","496,000","375,000","415,130",220,
2009 September,"305,000","345,000","400,000","530,000","370,000","422,487",205,
2009 October,"300,000","345,000","400,000","535,000","365,000","420,455",210,
2009 November,"300,000","350,000","405,000","539,000","380,000","434,989",177,
2009 December,"300,000","350,000","400,000","527,000","375,000","424,506",169,
2010 January,"308,000","350,000","409,000","522,000","380,000","424,979",178,
2010 February,"305,000","350,000","400,000","498,000","375,000","418,262",162,
2010 March,"314,000","365,000","420,000","537,000","390,000","435,832",141,
2010 April,"315,000","354,000","421,000","518,000","385,000","427,142",146,
2010 May,"310,000","350,000","400,000","500,000","365,000","408,070",175,
2010 June,"310,000","352,000","400,000","488,000","375,000","409,847",177,
2010 July,"315,000","350,000","407,000","492,000","375,000","406,412",192,
2010 August,"310,000","350,000","400,000","486,000","365,000","406,246",228,
2010 September,"315,000","355,000","415,000","540,000","375,000","430,255",207,
2010 October,"316,000","365,000","450,000","566,000","410,000","446,963",196,
2010 November,"310,000","360,000","455,000","574,000","407,500","456,642",204,
2010 December,"310,000","365,000","450,000","572,000","402,500","453,050",197,
2011 January,"310,000","375,000","470,000","615,000","420,000","463,219",166,
2011 February,"315,000","383,000","474,000","618,000","425,000","471,253",156,
2011 March,"325,000","390,000","462,000","618,000","425,000","471,227",127,
2011 April,"319,000","403,000","482,000","650,000","430,000","482,103",116,
2011 May,"320,000","362,000","450,000","572,000","415,000","457,818",157,
2011 June,"312,000","360,000","430,000","533,000","390,000","424,793",168,
2011 July,"317,000","375,000","450,000","544,000","415,000","441,244",157,
2011 August,"330,000","385,000","441,000","535,000","415,000","432,629",171,
2011 September,"328,000","381,000","449,000","547,000","415,000","429,519",167,
2011 October,"333,000","386,000","460,000","550,000","425,000","451,859",199,
2011 November,"332,000","384,000","455,000","550,000","415,000","450,015",205,
2011 December,"336,000","385,000","460,000","550,000","425,000","454,708",192,
2012 January,"315,000","375,000","455,000","550,000","415,000","455,765",168,
2012 February,"315,000","380,000","464,000","591,000","425,000","467,181",156,
2012 March,"340,000","404,000","477,000","671,000","440,000","499,977",122,
2012 April,"360,000","425,000","485,000","695,000","457,500","512,661",118,
2012 May,"350,000","415,000","485,000","622,000","455,000","497,748",164,
2012 June,"343,000","415,000","480,000","625,000","447,500","494,441",176,
2012 July,"345,000","400,000","475,000","610,000","440,000","482,766",176,
2012 August,"350,000","406,000","479,000","660,000","447,500","500,697",178,
2012 September,"360,000","425,000","495,000","665,000","460,000","497,492",234,
2012 October,"360,000","430,000","500,000","669,000","465,000","509,259",234,
2012 November,"360,000","425,000","495,000","637,000","455,000","501,222",244,
2012 December,"375,000","430,000","500,000","678,000","460,000","500,801",225,
2013 January,**,**,**,**,**,"277,069",226,
2013 February,"190,000","275,000","340,000","340,000","320,000","281,129",242,
2013 March,"190,000","255,000","340,000","340,000","320,000","279,361",272,
2013 April,**,**,**,**,**,"274,591",274,
2013 May,**,**,**,**,**,**,287,
2013 June,**,**,**,**,**,**,251,
2013 July,**,**,**,**,**,**,290,
2013 August,**,**,**,**,**,"318,356",311,
2013 September,**,**,**,**,**,"287,198",315,
2013 October,**,**,**,**,**,"444,370",365,
2013 November,**,**,**,**,**,"446,682",350,
2013 December,**,**,**,**,**,"457,155",304,
2014 January,**,**,**,**,**,"457,071",309,
2014 February,**,**,**,**,**,"449,882",329,
2014 March,**,**,**,**,**,"447,110",324,
2014 April,**,**,**,**,**,"448,558",307,
2014 May,**,**,**,**,**,"448,433",292,
2014 June,**,**,**,**,**,"450,273",282,
2014 July,**,**,**,**,**,"459,400",243,
2014 August,**,**,**,**,**,"464,756",204,
2014 September,**,**,**,**,**,"466,184",215,
2014 October,"360,000","431,000","484,000","550,000","455,000","478,076",230,
2014 November,"357,000","430,000","475,000","550,000","450,000","474,924",253,
2014 December,"360,000","428,000","467,000","550,000","450,000","473,875",255,
2015 January,"355,000","409,000","455,000","550,000","445,000","463,428",278,
2015 February,"350,000","420,000","460,000","550,000","445,000","464,098",298,
2015 March,"325,000","408,000","455,000","550,000","445,000","456,564",304,
2015 April,"330,000","400,000","455,000","550,000","435,000","459,346",326,
2015 May,"330,000","400,000","455,000","550,000","440,000","446,451",310,
2015 June,"335,000","400,000","460,000","550,000","440,000","468,270",305,
2015 July,"330,000","400,000","460,000","550,000","430,000","468,985",297,
2015 August,"328,000","400,000","455,000","575,000","430,000","467,672",279,
2015 September,"350,000","400,000","460,000","605,000","435,000","478,675",259,
2015 October,"360,000","400,000","470,000","638,000","440,000","499,158",268,
2015 November,"350,000","400,000","470,000","650,000","440,000","463,841",290,
2015 December,"349,000","400,000","450,000","600,000","430,000","451,608",299,
2016 January,"325,000","385,000","450,000","575,000","420,000","451,446",276,
2016 February,"340,000","385,000","450,000","550,000","425,000","466,319",322,
2016 March,"334,000","385,000","450,000","550,000","415,000","463,330",296,
2016 April,"337,000","384,000","450,000","559,000","417,500","465,879",297,
2016 May,"334,000","395,000","452,000","579,000","425,000","468,758",255,
2016 June,"325,000","390,000","445,000","550,000","420,000","459,765",249,
2016 July,**,**,**,**,**,"451,861",228,
2016 August,**,**,**,**,**,"459,100",187,
2016 September,"300,000","370,000","425,000","503,000","395,000","444,504",194,
2016 October,"300,000","365,000","425,000","515,000","387,500","445,580",192,
2016 November,"305,000","370,000","433,000","548,000","400,000","462,945",213,
2016 December,"315,000","365,000","425,000","546,000","395,000","444,580",244,
2017 January,**,**,**,**,**,"438,716",255,
2017 February,"315,000","375,000","425,000","550,000","400,000","443,164",245,
2017 March,"307,000","375,000","431,000","566,000","400,000","443,469",234,
2017 April,**,**,**,**,**,"445,904",242,
2017 May,**,**,**,**,**,"442,701",240,
2017 June,"312,000","393,000","450,000","596,000","420,000","444,774",207,
2017 July,**,**,**,**,**,"430,158",207,
2017 August,"305,000","400,000","462,000","600,000","425,000","454,279",196,
2017 September,**,**,**,**,**,"484,633",208,
2017 October,"350,000","425,000","500,000","600,000","470,000","480,281",252,
2017 November,"350,000","423,000","500,000","612,000","475,000","479,270",259,
2017 December,"350,000","424,000","501,000","650,000","475,000","506,048",281,
2018 January,**,**,**,**,**,"508,172",300,
2018 February,**,**,**,**,**,"469,517",305,
2018 March,**,**,**,**,**,"468,519",345,
2018 April,**,**,**,**,**,"493,768",370,
2018 May,**,**,**,**,**,"463,379",360,
2018 June,"340,000","410,000","500,000","600,000","450,000","452,955",370,
2018 July,"345,000","405,000","500,000","600,000","442,500","465,252",337,
2018 August,"340,000","420,000","510,000","600,000","450,000","464,248",315,
2018 September,"365,000","440,000","540,000","615,000","487,500","483,882",305,
2018 October,"360,000","440,000","520,000","600,000","477,500","500,626",347,
2018 November,"360,000","433,000","512,000","602,000","472,500","500,580",369,
2018 December,"360,000","435,000","512,000","616,000","475,000","505,773",373,
2019 January,"355,000","440,000","512,000","615,000","475,000","503,472",375,
2019 February,"350,000","425,000","500,000","600,000","460,000","470,270",424,
2019 March,"355,000","435,000","500,000","600,000","470,000","475,597",416,
2019 April,"355,000","445,000","500,000","600,000","475,000","475,231",383,
2019 May,"355,000","445,000","500,000","605,000","475,000","482,307",372,
2019 June,"350,000","445,000","500,000","622,000","480,000","483,685",343,
2019 July,"320,000","420,000","500,000","630,000","462,500","472,293",310,
2019 August,"320,000","415,000","480,000","615,000","450,000","490,879",299,
2019 September,"350,000","443,000","517,000","646,000","475,000","514,362",327,
2019 October,"325,000","439,000","500,000","623,000","465,000","508,454",326,
2019 November,"328,000","430,000","500,000","614,000","452,500","483,724",344,
2019 December,"350,000","430,000","500,000","644,000","460,000","491,605",331,
2020 January,"357,000","445,000","515,000","650,000","470,000","500,863",319,
2020 February,"355,000","445,000","510,000","636,000","470,000","491,587",333,
2020 March,"363,000","450,000","510,000","620,000","475,000","487,945",355,
2020 April,"365,000","450,000","515,000","610,000","480,000","496,360",342,
2020 May,"356,000","450,000","503,000","600,000","470,000","487,999",312,
2020 June,**,**,**,**,**,"487,763",311,
2020 July,**,**,**,**,**,"490,662",257,
2020 August,**,**,**,**,**,"488,572",245,
2020 September,"345,000","450,000","495,000","620,000","472,500","490,924",255,
2020 October,**,**,**,**,**,"507,114",224,
2020 November,**,**,**,**,**,**,203,
2020 December,**,**,**,**,**,**,181,
2021 January,"304,000","332,000","340,000","363,000","335,000","491,315",179,
2021 February,"304,000","320,000","336,000","371,000","335,000","496,470",162,
2021 March,**,**,**,**,**,"523,234",160,
2021 April,**,**,**,**,**,"528,701",136,
2021 May,**,**,**,**,**,"540,354",130,
2021 June,**,**,**,**,**,"535,701",103,
2021 July,**,**,**,**,**,"524,728",84,
2021 August,**,**,**,**,**,"371,709",82,
2021 September,**,**,**,**,**,"388,436",102,
2021 October,**,**,**,**,**,"592,849",126,
2021 November,**,**,**,**,**,"395,394",137,
2021 December,**,**,**,**,**,"599,211",135,
2022 January,**,**,**,**,**,"586,223",139,
2022 February,**,**,**,**,**,"603,149",135,
2022 March,**,**,**,**,**,"607,047",139,
2022 April,"375,000","410,000","460,000","465,000","440,000","574,612",157,
2022 May,"350,000","392,000","444,000","486,000","410,000","565,869",151,
2022 June,**,**,**,**,**,"423,183",127,
2022 July,"480,000","590,000","650,000","749,000","620,000","578,222",147,
2022 August,"480,000","588,000","650,000","750,000","620,000","582,717",135,
2022 September,"480,000","575,000","650,000","715,000","600,000","561,217",125,
2022 October,"425,000","500,000","590,000","672,000","540,000","564,179",128,
2022 November,"450,000","500,000","600,000","700,000","570,000","599,016",170,
2022 December,"455,000","525,000","615,000","720,000","570,000","611,848",179,
2023 January,"460,000","500,000","600,000","700,000","560,000","596,073",203,
2023 February,"460,000","500,000","600,000","700,000","560,000","606,182",228,
2023 March,"480,000","528,000","620,000","708,000","580,000","622,638",238,
2023 April,"476,000","534,000","623,000","724,000","590,000","628,591",270,
2023 May,"475,000","525,000","620,000","708,000","565,000","614,575",298,
2023 June,"470,000","525,000","600,000","700,000","560,000","602,543",333,
2023 July,"475,000","525,000","620,000","700,000","572,500","606,237",362,
2023 August,"475,000","508,000","615,000","712,000","560,000","601,452",353,
2023 September,"475,000","515,000","615,000","740,000","570,000","606,412",389,
2023 October,"475,000","510,000","600,000","750,000","570,000","610,141",383,
2023 November,"475,000","512,000","600,000","750,000","565,000","606,728",405,
2023 December,"475,000","523,000","600,000","750,000","570,000","606,625",428,
2024 January,"460,000","520,000","595,000","730,000","560,000","600,140",422,
2024 February,"460,000","520,000","600,000","720,000","565,000","599,377",435,
2024 March,"465,000","539,000","600,000","723,000","570,000","601,761",436,

Source,CMHC Market Absorption Survey
