"Greater Sudbury / Grand Sudbury — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1993 April,"110,000","132,000","140,000","164,000","140,000","135,795",22,
1993 May,"110,000","140,000","140,000","184,000","140,000","145,673",26,
1993 June,"106,000","132,000","140,000","172,000","140,000","139,614",22,
1993 July,"106,000","115,000","140,000","156,000","125,000","131,620",25,
1993 August,"106,000","115,000","140,000","187,000","125,000","136,580",25,
1993 September,"105,000","115,000","140,000","171,000","115,000","134,976",21,
1993 October,"105,000","115,000","134,000","167,000","125,000","134,109",23,
1993 November,"105,000","118,000","140,000","165,000","135,000","133,159",22,
1993 December,"95,000","110,000","145,000","165,000","120,000","129,964",14,
1994 January,"103,000","119,000","127,000","161,000","125,000","128,861",18,
1994 February,**,**,**,**,**,"119,950",10,
1994 March,**,**,**,**,**,"119,950",10,
1994 April,**,**,**,**,**,"119,950",10,
1994 May,**,**,**,**,**,**,3,
1994 June,**,**,**,**,**,**,5,
1994 July,**,**,**,**,**,**,5,
1994 August,**,**,**,**,**,"138,500",10,
1994 September,**,**,**,**,**,**,5,
1994 October,**,**,**,**,**,"114,000",8,
1994 November,**,**,**,**,**,"117,000",9,
1994 December,**,**,**,**,**,"120,929",14,
1995 January,**,**,**,**,**,"117,063",16,
1995 February,"109,000","116,000","120,000","130,000","120,000","118,500",18,
1995 March,**,**,**,**,**,"115,813",16,
1995 April,**,**,**,**,**,"119,688",16,
1995 May,**,**,**,**,**,"116,786",14,
1995 June,**,**,**,**,**,"121,667",12,
1995 July,**,**,**,**,**,"122,222",9,
1995 August,**,**,**,**,**,"130,000",13,
1995 September,**,**,**,**,**,"128,000",15,
1995 October,**,**,**,**,**,"127,692",13,
1995 November,**,**,**,**,**,"130,833",12,
1995 December,**,**,**,**,**,"129,000",10,
1996 January,**,**,**,**,**,"128,000",10,
1996 February,**,**,**,**,**,**,4,
1996 March,**,**,**,**,**,**,3,
1996 April,**,**,**,**,**,**,3,
1996 May,**,**,**,**,**,**,3,
1996 June,**,**,**,**,**,**,1,
1996 July,**,**,**,**,**,**,1,
1996 August,**,**,**,**,**,**,5,
1996 September,**,**,**,**,**,**,1,
1996 October,**,**,**,**,**,**,1,
1996 November,**,**,**,**,**,**,0,
1996 December,**,**,**,**,**,**,0,
1997 January,**,**,**,**,**,**,2,
1997 February,**,**,**,**,**,**,2,
1997 March,**,**,**,**,**,**,2,
1997 April,**,**,**,**,**,**,2,
1997 May,**,**,**,**,**,**,2,
1997 June,**,**,**,**,**,**,2,
1997 July,**,**,**,**,**,"102,500",6,
1997 August,**,**,**,**,**,**,4,
1997 September,**,**,**,**,**,**,4,
1997 October,**,**,**,**,**,"107,333",6,
1997 November,**,**,**,**,**,"103,200",5,
1997 December,**,**,**,**,**,"99,333",6,
1998 January,**,**,**,**,**,"98,250",8,
1998 February,**,**,**,**,**,"98,250",8,
1998 March,**,**,**,**,**,"122,200",7,
1998 April,**,**,**,**,**,"123,083",6,
1998 May,**,**,**,**,**,"123,083",6,
1998 June,**,**,**,**,**,"123,083",6,
1998 July,**,**,**,**,**,"123,083",6,
1998 August,**,**,**,**,**,"124,788",8,
1998 September,**,**,**,**,**,"124,788",8,
1998 October,**,**,**,**,**,"130,922",9,
1998 November,**,**,**,**,**,"130,922",9,
1998 December,**,**,**,**,**,"130,922",9,
1999 January,**,**,**,**,**,"131,050",8,
1999 February,**,**,**,**,**,"131,050",8,
1999 March,**,**,**,**,**,"131,050",8,
1999 April,**,**,**,**,**,"131,214",7,
1999 May,**,**,**,**,**,"123,083",6,
1999 June,**,**,**,**,**,"123,083",6,
1999 July,**,**,**,**,**,"123,083",6,
1999 August,**,**,**,**,**,"123,083",6,
1999 September,**,**,**,**,**,"123,083",6,
1999 October,**,**,**,**,**,"123,083",6,
1999 November,**,**,**,**,**,"123,083",6,
1999 December,**,**,**,**,**,"123,083",6,
2000 January,**,**,**,**,**,"123,083",6,
2000 February,**,**,**,**,**,"123,083",6,
2000 March,**,**,**,**,**,"123,083",6,
2000 April,**,**,**,**,**,"123,083",6,
2000 May,**,**,**,**,**,"123,083",6,
2000 June,**,**,**,**,**,"123,083",6,
2000 July,**,**,**,**,**,"123,083",6,
2000 August,**,**,**,**,**,**,2,
2000 September,**,**,**,**,**,**,2,
2000 October,**,**,**,**,**,**,2,
2000 November,**,**,**,**,**,**,2,
2000 December,**,**,**,**,**,**,2,
2001 January,**,**,**,**,**,**,2,
2001 February,**,**,**,**,**,**,2,
2001 March,**,**,**,**,**,**,2,
2001 April,**,**,**,**,**,**,1,
2001 May,**,**,**,**,**,**,1,
2001 June,**,**,**,**,**,**,1,
2001 July,**,**,**,**,**,**,1,
2001 August,**,**,**,**,**,**,1,
2001 September,**,**,**,**,**,**,1,
2001 October,**,**,**,**,**,**,1,
2001 November,**,**,**,**,**,**,1,
2001 December,**,**,**,**,**,**,1,
2002 January,**,**,**,**,**,**,0,
2002 February,**,**,**,**,**,**,0,
2002 March,**,**,**,**,**,**,0,
2002 April,**,**,**,**,**,**,0,
2002 May,**,**,**,**,**,**,0,
2002 June,**,**,**,**,**,**,0,
2002 July,**,**,**,**,**,**,0,
2002 August,**,**,**,**,**,**,0,
2002 September,**,**,**,**,**,**,2,
2002 October,**,**,**,**,**,**,0,
2002 November,**,**,**,**,**,**,0,
2002 December,**,**,**,**,**,**,0,
2003 January,**,**,**,**,**,**,0,
2003 February,**,**,**,**,**,**,0,
2003 March,**,**,**,**,**,**,0,
2003 April,**,**,**,**,**,**,0,
2003 May,**,**,**,**,**,**,0,
2003 June,**,**,**,**,**,**,0,
2003 July,**,**,**,**,**,**,0,
2003 August,**,**,**,**,**,**,0,
2003 September,**,**,**,**,**,**,0,
2003 October,**,**,**,**,**,**,0,
2003 November,**,**,**,**,**,**,0,
2003 December,**,**,**,**,**,**,0,
2004 January,**,**,**,**,**,**,0,
2004 February,**,**,**,**,**,**,0,
2004 March,**,**,**,**,**,**,0,
2004 April,**,**,**,**,**,**,0,
2004 May,**,**,**,**,**,**,0,
2004 June,**,**,**,**,**,**,0,
2004 July,**,**,**,**,**,**,0,
2004 August,**,**,**,**,**,**,0,
2004 September,**,**,**,**,**,**,0,
2004 October,**,**,**,**,**,**,0,
2004 November,**,**,**,**,**,**,0,
2004 December,**,**,**,**,**,**,0,
2005 January,**,**,**,**,**,**,0,
2005 February,**,**,**,**,**,**,0,
2005 March,**,**,**,**,**,**,0,
2005 April,**,**,**,**,**,**,0,
2005 May,**,**,**,**,**,**,0,
2005 June,**,**,**,**,**,**,0,
2005 July,**,**,**,**,**,**,0,
2005 August,**,**,**,**,**,**,0,
2005 September,**,**,**,**,**,**,0,
2005 October,**,**,**,**,**,**,0,
2005 November,**,**,**,**,**,**,0,
2005 December,**,**,**,**,**,**,0,
2006 January,**,**,**,**,**,**,0,
2006 February,**,**,**,**,**,**,0,
2006 March,**,**,**,**,**,**,2,
2006 April,**,**,**,**,**,**,0,
2006 May,**,**,**,**,**,**,0,
2006 June,**,**,**,**,**,**,0,
2006 July,**,**,**,**,**,**,0,
2006 August,**,**,**,**,**,**,0,
2006 September,**,**,**,**,**,**,0,
2006 October,**,**,**,**,**,**,0,
2006 November,**,**,**,**,**,**,1,
2006 December,**,**,**,**,**,**,1,
2007 January,**,**,**,**,**,**,1,
2007 February,**,**,**,**,**,**,0,
2007 March,**,**,**,**,**,**,0,
2007 April,**,**,**,**,**,**,2,
2007 May,**,**,**,**,**,"206,686",7,
2007 June,**,**,**,**,**,"199,900",7,
2007 July,**,**,**,**,**,**,1,
2007 August,**,**,**,**,**,**,2,
2007 September,**,**,**,**,**,**,1,
2007 October,**,**,**,**,**,**,0,
2007 November,**,**,**,**,**,**,0,
2007 December,**,**,**,**,**,**,2,
2008 January,**,**,**,**,**,**,1,
2008 February,**,**,**,**,**,**,1,
2008 March,**,**,**,**,**,**,1,
2008 April,**,**,**,**,**,**,1,
2008 May,**,**,**,**,**,**,3,
2008 June,**,**,**,**,**,**,2,
2008 July,**,**,**,**,**,**,1,
2008 August,**,**,**,**,**,**,1,
2008 September,**,**,**,**,**,**,1,
2008 October,**,**,**,**,**,**,1,
2008 November,**,**,**,**,**,**,2,
2008 December,**,**,**,**,**,**,1,
2009 January,**,**,**,**,**,**,2,
2009 February,**,**,**,**,**,**,1,
2009 March,**,**,**,**,**,**,1,
2009 April,**,**,**,**,**,**,1,
2009 May,**,**,**,**,**,**,1,
2009 June,**,**,**,**,**,**,2,
2009 July,**,**,**,**,**,**,0,
2009 August,**,**,**,**,**,**,0,
2009 September,**,**,**,**,**,**,0,
2009 October,**,**,**,**,**,**,0,
2009 November,**,**,**,**,**,**,0,
2009 December,**,**,**,**,**,**,1,
2010 January,**,**,**,**,**,**,3,
2010 February,**,**,**,**,**,"249,900",4,
2010 March,**,**,**,**,**,**,2,
2010 April,**,**,**,**,**,**,2,
2010 May,**,**,**,**,**,**,0,
2010 June,**,**,**,**,**,**,0,
2010 July,**,**,**,**,**,**,0,
2010 August,**,**,**,**,**,**,0,
2010 September,**,**,**,**,**,**,0,
2010 October,**,**,**,**,**,**,0,
2010 November,**,**,**,**,**,**,0,
2010 December,**,**,**,**,**,**,0,
2011 January,**,**,**,**,**,**,0,
2011 February,**,**,**,**,**,**,0,
2011 March,**,**,**,**,**,**,0,
2011 April,**,**,**,**,**,**,0,
2011 May,**,**,**,**,**,**,0,
2011 June,**,**,**,**,**,**,0,
2011 July,**,**,**,**,**,**,0,
2011 August,**,**,**,**,**,**,1,
2011 September,**,**,**,**,**,**,2,
2011 October,**,**,**,**,**,**,3,
2011 November,**,**,**,**,**,**,1,
2011 December,**,**,**,**,**,**,2,
2012 January,**,**,**,**,**,**,3,
2012 February,**,**,**,**,**,**,3,
2012 March,**,**,**,**,**,"276,150",4,
2012 April,**,**,**,**,**,**,3,
2012 May,**,**,**,**,**,"318,233",6,
2012 June,**,**,**,**,**,"318,233",6,
2012 July,**,**,**,**,**,"323,900",5,
2012 August,**,**,**,**,**,"317,900",5,
2012 September,**,**,**,**,**,"306,567",6,
2012 October,**,**,**,**,**,"312,757",7,
2012 November,**,**,**,**,**,"312,757",7,
2012 December,**,**,**,**,**,"307,400",4,
2013 January,**,**,**,**,**,"307,400",4,
2013 February,**,**,**,**,**,"307,400",4,
2013 March,**,**,**,**,**,"303,233",6,
2013 April,**,**,**,**,**,"278,900",5,
2013 May,**,**,**,**,**,"273,650",4,
2013 June,**,**,**,**,**,"273,650",4,
2013 July,**,**,**,**,**,"273,650",4,
2013 August,**,**,**,**,**,"273,650",4,
2013 September,**,**,**,**,**,"273,650",4,
2013 October,**,**,**,**,**,"273,650",4,
2013 November,**,**,**,**,**,"273,650",4,
2013 December,**,**,**,**,**,**,1,
2014 January,**,**,**,**,**,**,1,
2014 February,**,**,**,**,**,**,1,
2014 March,**,**,**,**,**,**,1,
2014 April,**,**,**,**,**,**,1,
2014 May,**,**,**,**,**,**,0,
2014 June,**,**,**,**,**,**,1,
2014 July,**,**,**,**,**,**,1,
2014 August,**,**,**,**,**,**,1,
2014 September,**,**,**,**,**,**,1,
2014 October,**,**,**,**,**,**,1,
2014 November,**,**,**,**,**,**,1,
2014 December,**,**,**,**,**,**,0,
2015 January,**,**,**,**,**,**,0,
2015 February,**,**,**,**,**,**,0,
2015 March,**,**,**,**,**,**,0,
2015 April,**,**,**,**,**,**,0,
2015 May,**,**,**,**,**,**,0,
2015 June,**,**,**,**,**,**,0,
2015 July,**,**,**,**,**,**,0,
2015 August,**,**,**,**,**,**,0,
2015 September,**,**,**,**,**,**,0,
2015 October,**,**,**,**,**,**,0,
2015 November,**,**,**,**,**,**,0,
2015 December,**,**,**,**,**,**,1,
2016 January,**,**,**,**,**,**,3,
2016 February,**,**,**,**,**,**,3,
2016 March,**,**,**,**,**,"314,186",7,
2016 April,**,**,**,**,**,"314,186",7,
2016 May,**,**,**,**,**,"317,043",7,
2016 June,**,**,**,**,**,"317,043",7,
2016 July,**,**,**,**,**,"303,900",5,
2016 August,**,**,**,**,**,**,3,
2016 September,**,**,**,**,**,**,3,
2016 October,**,**,**,**,**,**,3,
2016 November,**,**,**,**,**,**,3,
2016 December,**,**,**,**,**,"276,567",6,
2017 January,**,**,**,**,**,"272,400",8,
2017 February,**,**,**,**,**,"281,329",7,
2017 March,**,**,**,**,**,"293,233",6,
2017 April,**,**,**,**,**,"293,233",6,
2017 May,**,**,**,**,**,**,2,
2017 June,**,**,**,**,**,**,2,
2017 July,**,**,**,**,**,**,2,
2017 August,**,**,**,**,**,**,2,
2017 September,**,**,**,**,**,**,2,
2017 October,**,**,**,**,**,"317,940",5,
2017 November,**,**,**,**,**,**,4,
2017 December,**,**,**,**,**,**,4,
2018 January,**,**,**,**,**,"345,940",5,
2018 February,**,**,**,**,**,**,3,
2018 March,**,**,**,**,**,**,3,
2018 April,**,**,**,**,**,**,2,
2018 May,**,**,**,**,**,**,2,
2018 June,**,**,**,**,**,**,2,
2018 July,**,**,**,**,**,**,2,
2018 August,**,**,**,**,**,**,2,
2018 September,**,**,**,**,**,**,1,
2018 October,**,**,**,**,**,**,1,
2018 November,**,**,**,**,**,**,2,
2018 December,**,**,**,**,**,**,5,
2019 January,**,**,**,**,**,**,5,
2019 February,**,**,**,**,**,**,5,
2019 March,**,**,**,**,**,**,5,
2019 April,**,**,**,**,**,**,5,
2019 May,**,**,**,**,**,**,1,
2019 June,**,**,**,**,**,**,3,
2019 July,**,**,**,**,**,"356,567",6,
2019 August,**,**,**,**,**,**,6,
2019 September,**,**,**,**,**,"377,043",7,
2019 October,**,**,**,**,**,"377,900",5,
2019 November,**,**,**,**,**,"344,900",8,
2019 December,**,**,**,**,**,**,2,
2020 January,**,**,**,**,**,**,2,
2020 February,**,**,**,**,**,**,2,
2020 March,**,**,**,**,**,**,2,
2020 April,**,**,**,**,**,**,2,
2020 May,**,**,**,**,**,**,3,
2020 June,**,**,**,**,**,**,1,
2020 July,**,**,**,**,**,**,0,
2020 August,**,**,**,**,**,**,0,
2020 September,**,**,**,**,**,**,0,
2020 October,**,**,**,**,**,**,0,
2020 November,**,**,**,**,**,**,0,
2020 December,**,**,**,**,**,**,0,
2021 January,**,**,**,**,**,**,0,
2021 February,**,**,**,**,**,**,0,
2021 March,**,**,**,**,**,**,1,
2021 April,**,**,**,**,**,**,0,
2021 May,**,**,**,**,**,**,2,
2021 June,**,**,**,**,**,"449,900",12,
2021 July,**,**,**,**,**,"441,820",10,
2021 August,**,**,**,**,**,**,5,
2021 September,**,**,**,**,**,"493,929",7,
2021 October,**,**,**,**,**,**,1,
2021 November,**,**,**,**,**,**,0,
2021 December,**,**,**,**,**,**,4,
2022 January,**,**,**,**,**,**,0,
2022 February,**,**,**,**,**,**,0,
2022 March,**,**,**,**,**,**,0,
2022 April,**,**,**,**,**,**,1,
2022 May,**,**,**,**,**,**,1,
2022 June,**,**,**,**,**,**,1,
2022 July,**,**,**,**,**,**,1,
2022 August,**,**,**,**,**,**,0,
2022 September,**,**,**,**,**,**,2,
2022 October,**,**,**,**,**,**,1,
2022 November,**,**,**,**,**,**,0,
2022 December,**,**,**,**,**,**,0,
2023 January,**,**,**,**,**,**,0,
2023 February,**,**,**,**,**,**,1,
2023 March,**,**,**,**,**,**,0,
2023 April,**,**,**,**,**,**,0,
2023 May,**,**,**,**,**,**,1,
2023 June,**,**,**,**,**,**,0,
2023 July,**,**,**,**,**,**,0,
2023 August,**,**,**,**,**,**,0,
2023 September,**,**,**,**,**,**,0,
2023 October,**,**,**,**,**,**,0,
2023 November,**,**,**,**,**,**,0,
2023 December,**,**,**,**,**,**,0,
2024 January,**,**,**,**,**,**,1,
2024 February,**,**,**,**,**,**,1,
2024 March,**,**,**,**,**,**,1,

Source,CMHC Market Absorption Survey
