"Québec — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"75,000","90,000","110,000","140,000","90,000","113,952",242,
1990 February,"80,000","90,000","113,000","140,000","90,000","114,684",255,
1990 March,"80,000","90,000","114,000","140,000","90,000","114,206",257,
1990 April,"80,000","90,000","110,000","140,000","90,000","113,942",259,
1990 May,"80,000","90,000","116,000","140,000","90,000","116,799",241,
1990 June,"80,000","90,000","110,000","140,000","97,500","116,679",242,
1990 July,"80,000","90,000","104,000","145,000","95,000","117,190",233,
1990 August,"80,000","90,000","108,000","145,000","97,500","117,771",240,
1990 September,"80,000","90,000","100,000","145,000","95,000","117,280",250,
1990 October,"80,000","90,000","100,000","140,000","95,000","120,069",270,
1990 November,"80,000","90,000","105,000","145,000","95,000","122,943",247,
1990 December,"80,000","90,000","105,000","145,000","95,000","124,321",244,
1991 January,"80,000","90,000","118,000","150,000","100,000","132,603",235,
1991 February,"80,000","90,000","115,000","150,000","97,500","131,150",228,
1991 March,"80,000","90,000","120,000","160,000","100,000","131,422",230,
1991 April,"80,000","90,000","115,000","155,000","100,000","129,090",227,
1991 May,"80,000","90,000","111,000","150,000","100,000","129,650",251,
1991 June,"80,000","90,000","116,000","150,000","100,000","128,413",261,
1991 July,"85,000","95,000","120,000","158,000","110,000","136,004",226,
1991 August,"85,000","95,000","120,000","160,000","110,000","134,273",205,
1991 September,"85,000","95,000","120,000","158,000","110,000","134,194",216,
1991 October,"90,000","95,000","120,000","150,000","110,000","132,254",223,
1991 November,"90,000","100,000","120,000","160,000","115,000","136,715",268,
1991 December,"90,000","100,000","120,000","150,000","110,000","130,372",274,
1992 January,"90,000","95,000","120,000","150,000","110,000","127,390",294,
1992 February,"90,000","95,000","120,000","150,000","110,000","129,156",298,
1992 March,"90,000","100,000","120,000","150,000","112,500","130,421",300,
1992 April,"90,000","100,000","120,000","150,000","115,000","131,601",323,
1992 May,"90,000","100,000","120,000","150,000","110,000","130,084",330,
1992 June,"90,000","95,000","120,000","145,000","110,000","126,641",338,
1992 July,"90,000","95,000","120,000","150,000","110,000","129,548",291,
1992 August,"90,000","95,000","119,000","150,000","110,000","128,287",267,
1992 September,"90,000","95,000","120,000","145,000","110,000","126,070",253,
1992 October,"90,000","92,000","120,000","150,000","110,000","127,633",260,
1992 November,"90,000","90,000","117,000","150,000","105,000","126,437",253,
1992 December,"90,000","90,000","115,000","150,000","105,000","127,862",253,
1993 January,"85,000","90,000","115,000","150,000","100,000","125,942",258,
1993 February,"85,000","90,000","112,000","150,000","100,000","124,004",258,
1993 March,"85,000","90,000","110,000","150,000","100,000","123,490",257,
1993 April,"82,000","90,000","110,000","145,000","97,500","122,789",256,
1993 May,"80,000","90,000","110,000","150,000","97,500","124,389",262,
1993 June,"80,000","90,000","110,000","150,000","95,000","121,077",249,
1993 July,"80,000","90,000","110,000","158,000","100,000","126,753",216,
1993 August,"80,000","90,000","110,000","157,000","100,000","128,237",197,
1993 September,"80,000","90,000","110,000","160,000","95,000","128,411",199,
1993 October,"80,000","90,000","110,000","160,000","95,000","127,683",206,
1993 November,"80,000","90,000","110,000","160,000","95,000","128,133",192,
1993 December,"80,000","90,000","115,000","150,000","100,000","128,634",194,
1994 January,"80,000","90,000","110,000","150,000","95,000","125,789",204,
1994 February,"80,000","90,000","110,000","150,000","90,000","125,668",199,
1994 March,"80,000","90,000","110,000","150,000","92,500","126,785",200,
1994 April,"80,000","90,000","110,000","150,000","90,000","124,594",207,
1994 May,"80,000","90,000","110,000","150,000","95,000","127,305",193,
1994 June,"80,000","90,000","115,000","150,000","95,000","129,300",175,
1994 July,"80,000","90,000","120,000","163,000","110,000","136,683",161,
1994 August,"80,000","90,000","120,000","167,000","110,000","136,889",162,
1994 September,"80,000","90,000","115,000","160,000","105,000","131,694",147,
1994 October,"85,000","90,000","115,000","160,000","110,000","131,425",153,
1994 November,"80,000","90,000","120,000","160,000","110,000","130,523",149,
1994 December,"80,000","90,000","115,000","150,000","105,000","127,224",154,
1995 January,"80,000","90,000","113,000","145,000","100,000","125,223",155,
1995 February,"80,000","90,000","115,000","140,000","105,000","125,064",165,
1995 March,"80,000","90,000","115,000","145,000","107,500","126,578",174,
1995 April,"80,000","90,000","115,000","145,000","105,000","126,304",179,
1995 May,"80,000","90,000","115,000","145,000","105,000","124,893",174,
1995 June,"85,000","90,000","115,000","150,000","110,000","129,506",145,
1995 July,"85,000","92,000","118,000","160,000","110,000","132,603",130,
1995 August,"85,000","90,000","115,000","162,000","107,500","131,894",128,
1995 September,"85,000","95,000","120,000","165,000","110,000","135,503",124,
1995 October,"85,000","95,000","120,000","164,000","110,000","136,028",122,
1995 November,"85,000","100,000","120,000","175,000","112,500","139,328",114,
1995 December,"85,000","95,000","120,000","162,000","110,000","135,800",118,
1996 January,"85,000","95,000","120,000","155,000","110,000","133,605",118,
1996 February,"85,000","93,000","115,000","150,000","110,000","130,691",128,
1996 March,"87,000","95,000","115,000","148,000","110,000","130,285",131,
1996 April,"90,000","95,000","115,000","150,000","110,000","130,431",124,
1996 May,"90,000","95,000","115,000","145,000","107,500","127,661",114,
1996 June,"90,000","95,000","115,000","144,000","105,000","126,137",105,
1996 July,"90,000","95,000","116,000","160,000","110,000","132,092",91,
1996 August,"90,000","95,000","115,000","159,000","110,000","131,793",90,
1996 September,"90,000","95,000","115,000","160,000","107,500","131,776",96,
1996 October,"90,000","95,000","115,000","157,000","110,000","129,174",92,
1996 November,"90,000","95,000","115,000","150,000","105,000","127,020",94,
1996 December,"90,000","95,000","110,000","140,000","105,000","123,746",99,
1997 January,"90,000","95,000","110,000","134,000","105,000","122,390",105,
1997 February,"90,000","95,000","110,000","125,000","95,000","117,561",114,
1997 March,"90,000","95,000","110,000","124,000","95,000","117,163",110,
1997 April,"90,000","90,000","105,000","120,000","95,000","114,545",108,
1997 May,"90,000","90,000","105,000","120,000","95,000","113,336",95,
1997 June,"90,000","90,000","110,000","134,000","95,000","118,097",72,
1997 July,"90,000","90,000","109,000","120,000","95,000","110,972",72,
1997 August,"90,000","90,000","110,000","120,000","95,000","112,388",67,
1997 September,"90,000","90,000","110,000","120,000","95,000","110,803",76,
1997 October,"90,000","90,000","110,000","120,000","100,000","111,052",77,
1997 November,"90,000","90,000","115,000","120,000","105,000","111,929",85,
1997 December,"90,000","95,000","115,000","120,000","107,500","112,125",88,
1998 January,"90,000","96,000","115,000","120,000","110,000","113,413",92,
1998 February,"90,000","100,000","115,000","120,000","110,000","113,835",109,
1998 March,"90,000","95,000","115,000","120,000","107,500","112,657",118,
1998 April,"90,000","100,000","115,000","120,000","110,000","112,143",115,
1998 May,"90,000","99,000","115,000","120,000","105,000","112,936",101,
1998 June,"90,000","95,000","111,000","120,000","105,000","112,577",91,
1998 July,"90,000","98,000","110,000","120,000","105,000","112,244",88,
1998 August,"90,000","100,000","110,000","128,000","105,000","115,431",101,
1998 September,"90,000","100,000","110,000","125,000","105,000","115,505",100,
1998 October,"90,000","100,000","110,000","125,000","105,000","117,338",99,
1998 November,"90,000","100,000","110,000","125,000","105,000","115,300",98,
1998 December,"90,000","100,000","110,000","121,000","105,000","115,198",93,
1999 January,"90,000","100,000","114,000","125,000","105,000","117,087",97,
1999 February,"90,000","100,000","115,000","125,000","105,000","116,722",103,
1999 March,"90,000","100,000","115,000","125,000","105,000","115,151",99,
1999 April,"90,000","100,000","115,000","125,000","105,000","114,435",94,
1999 May,"95,000","105,000","118,000","130,000","110,000","115,781",85,
1999 June,"95,000","100,000","115,000","130,000","110,000","115,058",79,
1999 July,"94,000","105,000","120,000","130,000","115,000","118,082",68,
1999 August,"96,000","110,000","123,000","134,000","115,000","121,087",65,
1999 September,"95,000","110,000","125,000","143,000","120,000","122,437",45,
1999 October,"94,000","100,000","122,000","137,000","117,500","120,826",48,
1999 November,"95,000","107,000","123,000","135,000","115,000","120,894",60,
1999 December,"95,000","110,000","124,000","137,000","115,000","120,801",62,
2000 January,"95,000","110,000","125,000","137,000","115,000","121,935",67,
2000 February,"95,000","110,000","125,000","145,000","120,000","127,434",66,
2000 March,"95,000","110,000","123,000","139,000","115,000","124,918",65,
2000 April,"92,000","110,000","125,000","138,000","115,000","121,267",66,
2000 May,"95,000","110,000","120,000","135,000","115,000","119,009",69,
2000 June,"90,000","105,000","120,000","135,000","115,000","116,419",54,
2000 July,"90,000","108,000","120,000","131,000","115,000","116,093",43,
2000 August,"90,000","110,000","120,000","132,000","115,000","116,447",38,
2000 September,"90,000","110,000","120,000","125,000","115,000","112,564",39,
2000 October,"91,000","104,000","120,000","134,000","115,000","113,175",40,
2000 November,"93,000","111,000","124,000","135,000","115,000","120,048",42,
2000 December,"95,000","105,000","120,000","128,000","115,000","113,039",51,
2001 January,"95,000","105,000","119,000","132,000","115,000","115,887",62,
2001 February,"100,000","115,000","125,000","150,000","115,000","127,342",79,
2001 March,"98,000","106,000","125,000","145,000","115,000","126,022",92,
2001 April,"95,000","110,000","125,000","145,000","115,000","126,337",89,
2001 May,"100,000","110,000","125,000","145,000","115,000","126,394",109,
2001 June,"100,000","115,000","125,000","150,000","125,000","131,851",114,
2001 July,"100,000","118,000","125,000","150,000","125,000","133,295",88,
2001 August,"104,000","125,000","135,000","155,000","125,000","139,270",63,
2001 September,"101,000","125,000","135,000","154,000","125,000","137,877",65,
2001 October,"100,000","120,000","129,000","150,000","125,000","133,438",73,
2001 November,"100,000","120,000","127,000","151,000","125,000","132,342",73,
2001 December,"100,000","125,000","135,000","150,000","125,000","132,447",76,
2002 January,"100,000","125,000","135,000","151,000","125,000","134,692",78,
2002 February,"105,000","125,000","145,000","165,000","135,000","141,315",92,
2002 March,"105,000","125,000","145,000","165,000","135,000","142,857",91,
2002 April,"105,000","125,000","145,000","165,000","135,000","142,637",91,
2002 May,"109,000","130,000","145,000","165,000","142,500","144,292",98,
2002 June,"115,000","125,000","145,000","155,000","140,000","144,471",85,
2002 July,"123,000","140,000","150,000","179,000","145,000","159,386",57,
2002 August,"125,000","142,000","150,000","165,000","145,000","149,444",45,
2002 September,"129,000","145,000","150,000","163,000","150,000","150,694",36,
2002 October,"125,000","145,000","150,000","162,000","147,500","148,571",42,
2002 November,"140,000","150,000","160,000","161,000","155,000","152,453",53,
2002 December,"140,000","146,000","160,000","165,000","155,000","160,000",52,
2003 January,"140,000","145,000","160,000","165,000","150,000","157,627",59,
2003 February,"140,000","145,000","160,000","165,000","150,000","156,967",61,
2003 March,"143,000","150,000","160,000","170,000","155,000","159,597",62,
2003 April,"138,000","150,000","165,000","175,000","155,000","163,225",67,
2003 May,"145,000","155,000","165,000","170,000","157,500","159,084",94,
2003 June,"145,000","155,000","165,000","181,000","160,000","165,245",98,
2003 July,"145,000","155,000","165,000","185,000","160,000","166,608",59,
2003 August,"150,000","160,000","165,000","185,000","165,000","171,557",77,
2003 September,"145,000","155,000","165,000","185,000","165,000","166,824",82,
2003 October,"150,000","165,000","170,000","185,000","165,000","170,417",95,
2003 November,"150,000","160,000","175,000","185,000","165,000","169,621",90,
2003 December,"150,000","165,000","170,000","185,000","165,000","169,279",68,
2004 January,"150,000","165,000","170,000","190,000","165,000","183,446",72,
2004 February,"150,000","160,000","170,000","185,000","165,000","178,397",96,
2004 March,"150,000","163,000","170,000","190,000","165,000","176,932",103,
2004 April,"150,000","165,000","170,000","195,000","165,000","179,338",105,
2004 May,"145,000","160,000","172,000","196,000","165,000","179,898",113,
2004 June,"145,000","163,000","175,000","200,000","167,500","181,147",98,
2004 July,"146,000","160,000","170,000","189,000","165,000","171,800",75,
2004 August,"145,000","155,000","170,000","190,000","160,000","172,459",74,
2004 September,"145,000","158,000","170,000","195,000","165,000","177,333",63,
2004 October,"145,000","160,000","175,000","199,000","165,000","179,945",55,
2004 November,"144,000","160,000","175,000","196,000","165,000","176,396",48,
2004 December,"143,000","160,000","175,000","195,000","165,000","175,894",47,
2005 January,"140,000","160,000","175,000","196,000","165,000","181,326",43,
2005 February,"140,000","154,000","173,000","200,000","165,000","183,486",35,
2005 March,"140,000","156,000","173,000","200,000","165,000","183,733",30,
2005 April,"140,000","145,000","170,000","198,000","165,000","182,192",26,
2005 May,"140,000","145,000","170,000","195,000","165,000","180,917",24,
2005 June,"130,000","145,000","175,000","200,000","165,000","186,947",19,
2005 July,"146,000","167,000","190,000","216,000","175,000","191,300",40,
2005 August,"155,000","175,000","200,000","220,000","185,000","198,510",49,
2005 September,"161,000","172,000","200,000","220,000","185,000","199,556",45,
2005 October,"160,000","180,000","200,000","235,000","185,000","204,322",59,
2005 November,"161,000","180,000","196,000","220,000","185,000","200,917",60,
2005 December,"165,000","180,000","200,000","220,000","185,000","200,656",61,
2006 January,"165,000","175,000","190,000","220,000","180,000","197,031",64,
2006 February,"160,000","175,000","190,000","215,000","180,000","188,828",64,
2006 March,"160,000","175,000","185,000","200,000","180,000","189,388",49,
2006 April,"155,000","175,000","190,000","220,000","185,000","192,308",39,
2006 May,"150,000","170,000","188,000","220,000","177,500","189,000",40,
2006 June,"160,000","175,000","200,000","240,000","187,500","207,295",44,
2006 July,"152,000","175,000","200,000","240,000","180,000","210,321",56,
2006 August,"155,000","175,000","200,000","250,000","187,500","213,519",52,
2006 September,"155,000","170,000","200,000","250,000","190,000","214,803",61,
2006 October,"155,000","180,000","220,000","252,000","200,000","222,810",63,
2006 November,"159,000","180,000","225,000","250,000","200,000","222,921",63,
2006 December,"161,000","180,000","200,000","250,000","190,000","217,414",70,
2007 January,"155,000","175,000","196,000","238,000","187,500","209,643",70,
2007 February,"155,000","175,000","200,000","250,000","190,000","215,417",84,
2007 March,"157,000","180,000","210,000","270,000","200,000","223,698",96,
2007 April,"160,000","190,000","222,000","300,000","200,000","232,443",88,
2007 May,"180,000","200,000","230,000","277,000","220,000","234,870",77,
2007 June,"176,000","194,000","228,000","274,000","210,000","228,000",55,
2007 July,"170,000","200,000","250,000","275,000","220,000","236,327",49,
2007 August,"180,000","210,000","252,000","290,000","230,000","244,756",41,
2007 September,"184,000","228,000","270,000","300,000","250,000","259,444",36,
2007 October,"180,000","210,000","270,000","305,000","250,000","273,256",43,
2007 November,"178,000","216,000","270,000","338,000","250,000","273,333",42,
2007 December,"172,000","206,000","258,000","300,000","220,000","250,674",43,
2008 January,"190,000","220,000","270,000","312,000","250,000","267,119",42,
2008 February,"190,000","220,000","250,000","300,000","230,000","252,780",50,
2008 March,"190,000","220,000","254,000","300,000","230,000","245,264",53,
2008 April,"173,000","200,000","230,000","300,000","220,000","233,346",52,
2008 May,"170,000","200,000","240,000","300,000","220,000","238,621",66,
2008 June,"188,000","221,000","268,000","312,000","240,000","258,830",47,
