"Edmonton — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"120,000","135,000","160,000","183,000","150,000","153,933",141,
1990 February,"130,000","150,000","170,000","210,000","160,000","168,714",147,
1990 March,"130,000","150,000","175,000","210,000","160,000","171,641",124,
1990 April,"130,000","155,000","175,000","210,000","170,000","174,537",130,
1990 May,"130,000","160,000","180,000","210,000","170,000","175,361",126,
1990 June,"130,000","160,000","180,000","200,000","170,000","169,560",182,
1990 July,"120,000","147,000","175,000","200,000","165,000","163,310",205,
1990 August,"125,000","150,000","175,000","201,000","165,000","165,793",288,
1990 September,"125,000","150,000","170,000","195,000","160,000","160,786",309,
1990 October,"125,000","150,000","175,000","200,000","165,000","162,608",371,
1990 November,"125,000","152,000","175,000","200,000","165,000","164,828",395,
1990 December,"125,000","150,000","175,000","200,000","165,000","164,969",382,
1991 January,"130,000","150,000","180,000","200,000","165,000","168,030",379,
1991 February,"130,000","155,000","180,000","205,000","165,000","171,508",389,
1991 March,"130,000","155,000","180,000","205,000","165,000","173,159",382,
1991 April,"131,000","160,000","185,000","210,000","175,000","179,537",365,
1991 May,"130,000","155,000","185,000","215,000","170,000","180,302",363,
1991 June,"131,000","155,000","185,000","210,000","170,000","179,968",355,
1991 July,"130,000","160,000","190,000","228,000","175,000","184,064",416,
1991 August,"130,000","160,000","190,000","220,000","175,000","183,924",393,
1991 September,"140,000","165,000","195,000","220,000","180,000","185,362",406,
1991 October,"140,000","165,000","190,000","220,000","180,000","184,180",461,
1991 November,"140,000","160,000","185,000","215,000","175,000","183,504",465,
1991 December,"140,000","160,000","185,000","215,000","175,000","183,792",425,
1992 January,"145,000","165,000","190,000","215,000","180,000","185,821",411,
1992 February,"140,000","155,000","185,000","210,000","170,000","178,820",370,
1992 March,"140,000","160,000","185,000","215,000","175,000","180,771",365,
1992 April,"140,000","160,000","185,000","215,000","175,000","177,930",354,
1992 May,"140,000","160,000","185,000","215,000","175,000","176,971",368,
1992 June,"135,000","160,000","185,000","211,000","175,000","175,702",393,
1992 July,"135,000","160,000","185,000","215,000","170,000","177,787",402,
1992 August,"135,000","159,000","180,000","210,000","170,000","175,444",411,
1992 September,"135,000","160,000","180,000","205,000","170,000","174,925",428,
1992 October,"140,000","160,000","180,000","208,000","170,000","179,287",456,
1992 November,"140,000","160,000","180,000","205,000","170,000","178,510",490,
1992 December,"140,000","165,000","180,000","210,000","170,000","180,392",492,
1993 January,"140,000","160,000","180,000","205,000","170,000","177,237",532,
1993 February,"140,000","160,000","180,000","205,000","170,000","177,970",598,
1993 March,"140,000","160,000","180,000","205,000","170,000","177,039",624,
1993 April,"140,000","160,000","180,000","205,000","170,000","177,121",615,
1993 May,"140,000","160,000","180,000","205,000","170,000","175,918",632,
1993 June,"140,000","160,000","180,000","205,000","170,000","176,597",641,
1993 July,"137,000","160,000","180,000","205,000","170,000","176,830",666,
1993 August,"140,000","160,000","180,000","205,000","170,000","177,140",653,
1993 September,"140,000","155,000","175,000","200,000","165,000","175,742",655,
1993 October,"140,000","160,000","180,000","205,000","167,500","177,139",698,
1993 November,"140,000","160,000","175,000","200,000","165,000","175,885",726,
1993 December,"140,000","155,000","175,000","200,000","165,000","174,127",718,
1994 January,"140,000","155,000","175,000","200,000","165,000","172,674",708,
1994 February,"140,000","155,000","175,000","195,000","165,000","172,383",721,
1994 March,"140,000","155,000","170,000","195,000","165,000","172,101",703,
1994 April,"140,000","155,000","170,000","200,000","165,000","172,541",728,
1994 May,"140,000","155,000","170,000","200,000","165,000","173,207",745,
1994 June,"135,000","155,000","170,000","200,000","162,500","172,418",734,
1994 July,"135,000","155,000","170,000","195,000","160,000","172,069",750,
1994 August,"135,000","155,000","170,000","195,000","160,000","172,098",712,
1994 September,"135,000","155,000","170,000","195,000","160,000","170,566",720,
1994 October,"135,000","155,000","170,000","190,000","160,000","169,632",691,
1994 November,"135,000","150,000","170,000","195,000","160,000","169,967",705,
1994 December,"135,000","150,000","170,000","190,000","160,000","168,108",712,
1995 January,"135,000","150,000","170,000","190,000","160,000","167,622",691,
1995 February,"135,000","150,000","165,000","190,000","160,000","166,780",696,
1995 March,"135,000","150,000","170,000","190,000","160,000","168,066",701,
1995 April,"135,000","150,000","165,000","190,000","157,500","165,406",698,
1995 May,"135,000","150,000","165,000","190,000","160,000","164,913",700,
1995 June,"130,000","146,000","165,000","190,000","155,000","163,797",672,
1995 July,"132,000","150,000","165,000","190,000","155,000","164,513",656,
1995 August,"130,000","145,000","165,000","190,000","155,000","163,950",598,
1995 September,"130,000","150,000","165,000","190,000","155,000","165,376",560,
1995 October,"133,000","146,000","165,000","190,000","155,000","164,152",532,
1995 November,"130,000","150,000","165,000","190,000","155,000","164,682",539,
1995 December,"135,000","150,000","165,000","190,000","155,000","165,580",500,
1996 January,"130,000","145,000","170,000","190,000","157,500","165,890",462,
1996 February,"130,000","145,000","170,000","190,000","155,000","165,957",416,
1996 March,"130,000","145,000","165,000","190,000","155,000","165,149",404,
1996 April,"135,000","145,000","165,000","190,000","155,000","165,569",386,
1996 May,"130,000","145,000","165,000","185,000","155,000","161,655",375,
1996 June,"130,000","145,000","165,000","190,000","155,000","161,832",361,
1996 July,"130,000","145,000","165,000","185,000","150,000","159,869",340,
1996 August,"130,000","145,000","165,000","190,000","155,000","163,953",330,
1996 September,"135,000","145,000","170,000","195,000","155,000","167,066",330,
1996 October,"132,000","145,000","170,000","195,000","155,000","165,802",356,
1996 November,"135,000","150,000","165,000","190,000","155,000","165,212",375,
1996 December,"135,000","150,000","165,000","190,000","155,000","164,654",350,
1997 January,"135,000","150,000","165,000","190,000","155,000","165,369",369,
1997 February,"135,000","150,000","165,000","190,000","155,000","164,861",376,
1997 March,"135,000","150,000","165,000","189,000","155,000","163,511",370,
1997 April,"135,000","150,000","165,000","190,000","160,000","164,478",379,
1997 May,"135,000","150,000","165,000","190,000","160,000","165,110",377,
1997 June,"135,000","150,000","165,000","190,000","160,000","165,100",396,
1997 July,"135,000","150,000","165,000","190,000","157,500","165,134",398,
1997 August,"135,000","155,000","170,000","195,000","160,000","165,177",377,
1997 September,"140,000","155,000","169,000","190,000","160,000","164,931",367,
1997 October,"137,000","155,000","170,000","190,000","160,000","166,129",356,
1997 November,"135,000","155,000","165,000","190,000","160,000","164,346",341,
1997 December,"140,000","155,000","170,000","190,000","160,000","167,635",350,
1998 January,"140,000","155,000","175,000","195,000","160,000","170,423",374,
1998 February,"140,000","155,000","175,000","195,000","160,000","169,975",395,
1998 March,"140,000","155,000","175,000","195,000","160,000","170,918",411,
1998 April,"140,000","160,000","175,000","195,000","165,000","172,148",419,
1998 May,"140,000","160,000","175,000","200,000","165,000","173,559",406,
