"Ottawa — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"160,000","185,000","210,000","270,000","195,000","215,899",255,
1990 February,"160,000","180,000","205,000","270,000","190,000","214,568",231,
1990 March,"165,000","185,000","210,000","275,000","195,000","219,950",207,
1990 April,"167,000","185,000","210,000","275,000","195,000","220,442",181,
1990 May,"165,000","185,000","215,000","275,000","195,000","220,103",178,
1990 June,"160,000","180,000","210,000","251,000","190,000","213,332",198,
1990 July,"165,000","180,000","215,000","265,000","200,000","216,410",200,
1990 August,"165,000","185,000","230,000","280,000","210,000","228,058",201,
1990 September,"170,000","195,000","239,000","285,000","215,000","232,800",237,
1990 October,"165,000","191,000","230,000","285,000","210,000","229,367",257,
1990 November,"170,000","190,000","225,000","276,000","205,000","227,196",283,
1990 December,"165,000","185,000","225,000","265,000","205,000","223,156",272,
1991 January,"170,000","190,000","225,000","275,000","210,000","228,564",246,
1991 February,"170,000","195,000","230,000","275,000","215,000","232,527",247,
1991 March,"170,000","190,000","225,000","280,000","215,000","232,487",204,
1991 April,"170,000","195,000","225,000","275,000","215,000","232,344",159,
1991 May,"170,000","195,000","230,000","310,000","215,000","238,282",134,
1991 June,"170,000","195,000","235,000","314,000","215,000","240,252",120,
1991 July,"170,000","185,000","225,000","300,000","205,000","231,715",119,
1991 August,"170,000","207,000","248,000","292,000","225,000","237,359",110,
1991 September,"170,000","214,000","250,000","288,000","230,000","238,683",131,
1991 October,"170,000","210,000","250,000","272,000","230,000","236,476",137,
1991 November,"170,000","205,000","240,000","272,000","225,000","233,366",157,
1991 December,"170,000","190,000","230,000","265,000","212,500","224,353",184,
1992 January,"170,000","190,000","230,000","265,000","215,000","221,165",187,
1992 February,"170,000","190,000","230,000","270,000","215,000","224,818",174,
1992 March,"170,000","190,000","230,000","270,000","200,000","225,214",149,
1992 April,"170,000","185,000","220,000","270,000","195,000","222,077",147,
1992 May,"165,000","185,000","225,000","270,000","200,000","223,109",134,
1992 June,"170,000","191,000","230,000","272,000","215,000","224,694",122,
1992 July,"170,000","190,000","220,000","265,000","205,000","221,546",109,
1992 August,"165,000","180,000","230,000","281,000","200,000","221,864",141,
1992 September,"160,000","175,000","226,000","294,000","190,000","222,171",110,
1992 October,"165,000","180,000","225,000","270,000","200,000","217,982",134,
1992 November,"165,000","190,000","230,000","270,000","207,500","222,162",130,
1992 December,"165,000","190,000","228,000","270,000","205,000","222,956",155,
1993 January,"167,000","190,000","220,000","265,000","200,000","219,727",171,
1993 February,"168,000","190,000","220,000","265,000","200,000","219,100",192,
1993 March,"165,000","190,000","215,000","260,000","200,000","215,295",179,
1993 April,"170,000","190,000","200,000","250,000","200,000","211,528",177,
1993 May,"170,000","190,000","210,000","255,000","200,000","216,010",159,
1993 June,"170,000","190,000","220,000","260,000","200,000","219,664",154,
1993 July,"170,000","190,000","225,000","271,000","200,000","223,397",158,
1993 August,"175,000","188,000","215,000","270,000","200,000","221,950",178,
1993 September,"170,000","185,000","220,000","270,000","200,000","220,242",204,
1993 October,"175,000","189,000","211,000","260,000","200,000","217,690",216,
1993 November,"175,000","190,000","210,000","253,000","195,000","215,332",251,
1993 December,"175,000","190,000","210,000","255,000","200,000","214,985",245,
1994 January,"175,000","190,000","215,000","260,000","200,000","217,491",245,
1994 February,"175,000","190,000","215,000","260,000","200,000","218,511",238,
1994 March,"175,000","190,000","210,000","250,000","195,000","215,487",221,
1994 April,"170,000","190,000","210,000","248,000","195,000","221,295",181,
1994 May,"165,000","185,000","198,000","239,000","190,000","200,035",100,
1994 June,"165,000","185,000","200,000","236,000","190,000","199,063",98,
1994 July,"165,000","185,000","198,000","235,000","190,000","201,962",115,
1994 August,"165,000","185,000","200,000","240,000","190,000","202,373",129,
1994 September,"165,000","185,000","200,000","240,000","190,000","202,854",142,
1994 October,"165,000","185,000","205,000","245,000","195,000","206,269",168,
1994 November,"165,000","185,000","208,000","245,000","195,000","205,626",195,
1994 December,"165,000","180,000","205,000","245,000","192,500","204,855",172,
1995 January,"165,000","180,000","200,000","245,000","190,000","203,483",175,
1995 February,"165,000","181,000","204,000","240,000","190,000","203,740",177,
1995 March,"165,000","185,000","210,000","245,000","195,000","206,671",181,
1995 April,"170,000","185,000","215,000","250,000","195,000","209,982",173,
1995 May,"170,000","185,000","215,000","245,000","195,000","209,723",164,
1995 June,"170,000","185,000","210,000","248,000","195,000","209,715",151,
1995 July,"170,000","182,000","205,000","245,000","190,000","207,352",155,
1995 August,"168,000","185,000","210,000","245,000","192,500","208,477",142,
1995 September,"170,000","185,000","202,000","245,000","190,000","206,826",133,
1995 October,"168,000","180,000","195,000","240,000","190,000","202,430",132,
1995 November,"170,000","180,000","195,000","240,000","190,000","198,642",149,
1995 December,"170,000","182,000","200,000","240,000","190,000","200,815",140,
1996 January,"170,000","185,000","200,000","240,000","190,000","203,483",125,
1996 February,"170,000","185,000","200,000","244,000","195,000","204,366",115,
1996 March,"170,000","180,000","200,000","250,000","190,000","207,429",112,
1996 April,"160,000","180,000","200,000","248,000","185,000","204,160",81,
1996 May,"165,000","180,000","205,000","255,000","190,000","210,580",69,
1996 June,"165,000","180,000","205,000","255,000","185,000","209,241",79,
1996 July,"163,000","180,000","200,000","250,000","187,500","206,890",82,
1996 August,"164,000","180,000","205,000","250,000","190,000","205,933",98,
1996 September,"160,000","180,000","195,000","246,000","185,000","201,975",103,
1996 October,"160,000","175,000","187,000","230,000","180,000","192,382",128,
1996 November,"159,000","175,000","185,000","230,000","180,000","189,918",123,
1996 December,"160,000","173,000","185,000","220,000","180,000","187,768",128,
1997 January,"157,000","170,000","180,000","228,000","180,000","187,728",106,
1997 February,"155,000","170,000","185,000","230,000","180,000","188,350",109,
1997 March,"160,000","175,000","190,000","230,000","180,000","190,543",118,
1997 April,"160,000","175,000","185,000","208,000","180,000","185,200",121,
1997 May,"160,000","170,000","185,000","225,000","175,000","186,830",123,
1997 June,"160,000","172,000","190,000","225,000","180,000","189,297",110,
1997 July,"160,000","175,000","190,000","230,000","180,000","190,231",85,
1997 August,"160,000","170,000","185,000","216,000","175,000","185,402",86,
1997 September,"160,000","170,000","180,000","215,000","175,000","184,776",119,
1997 October,"155,000","165,000","180,000","210,000","175,000","181,504",137,
1997 November,"145,000","160,000","175,000","201,000","165,000","176,859",118,
1997 December,"145,000","160,000","175,000","209,000","165,000","177,883",120,
1998 January,"146,000","165,000","180,000","210,000","175,000","183,030",125,
