"Kelowna — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"90,000","100,000","115,000","140,000","110,000","120,009",60,
1990 February,"90,000","103,000","117,000","142,000","110,000","127,094",52,
1990 March,"80,000","98,000","134,000","160,000","115,000","131,955",59,
1990 April,"91,000","130,000","155,000","178,000","150,000","145,880",69,
1990 May,"120,000","140,000","155,000","180,000","145,000","153,209",69,
1990 June,"123,000","141,000","155,000","180,000","150,000","148,200",64,
1990 July,"120,000","135,000","150,000","170,000","145,000","146,355",77,
1990 August,"119,000","130,000","150,000","182,000","145,000","151,584",107,
1990 September,"120,000","140,000","157,000","180,000","145,000","153,091",112,
1990 October,"120,000","140,000","160,000","184,000","150,000","155,090",117,
1990 November,"122,000","144,000","165,000","190,000","150,000","157,945",118,
1990 December,"125,000","140,000","155,000","182,000","145,000","153,705",94,
1991 January,"120,000","135,000","155,000","180,000","145,000","150,065",115,
1991 February,"120,000","130,000","150,000","180,000","140,000","150,580",118,
1991 March,"115,000","135,000","150,000","180,000","140,000","150,574",108,
1991 April,"125,000","140,000","155,000","180,000","145,000","151,463",98,
1991 May,"125,000","140,000","152,000","180,000","145,000","156,588",97,
1991 June,"125,000","140,000","155,000","180,000","150,000","155,905",89,
1991 July,"130,000","140,000","152,000","180,000","145,000","155,031",86,
1991 August,"125,000","135,000","150,000","180,000","145,000","154,609",89,
1991 September,"130,000","140,000","160,000","186,000","150,000","159,473",81,
1991 October,"125,000","142,000","160,000","200,000","150,000","159,815",115,
1991 November,"130,000","145,000","160,000","180,000","150,000","152,605",110,
1991 December,"125,000","145,000","155,000","180,000","150,000","155,195",105,
1992 January,"128,000","141,000","155,000","175,000","150,000","151,127",101,
1992 February,"130,000","145,000","155,000","175,000","150,000","154,923",99,
1992 March,"128,000","135,000","150,000","170,000","145,000","150,049",127,
1992 April,"130,000","145,000","165,000","180,000","155,000","157,751",142,
1992 May,"135,000","150,000","165,000","192,000","160,000","163,793",142,
1992 June,"130,000","145,000","165,000","200,000","155,000","163,835",126,
1992 July,"135,000","155,000","170,000","215,000","160,000","172,225",106,
1992 August,"135,000","155,000","170,000","219,000","160,000","175,206",95,
1992 September,"135,000","155,000","170,000","215,000","165,000","173,321",94,
1992 October,"149,000","165,000","175,000","215,000","170,000","180,143",108,
1992 November,"150,000","165,000","185,000","225,000","175,000","179,028",100,
1992 December,"150,000","165,000","183,000","219,000","175,000","173,499",103,
1993 January,"148,000","165,000","185,000","219,000","175,000","173,112",99,
1993 February,"135,000","155,000","175,000","203,000","165,000","171,517",101,
1993 March,"135,000","150,000","175,000","195,000","165,000","169,369",94,
