"Saint John — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2000 June,**,**,**,**,**,**,3,
2000 July,**,**,**,**,**,**,3,
2000 August,**,**,**,**,**,**,3,
2000 September,**,**,**,**,**,**,5,
2000 October,**,**,**,**,**,**,5,
2000 November,**,**,**,**,**,"115,333",6,
2000 December,**,**,**,**,**,**,5,
2001 January,**,**,**,**,**,**,5,
2001 February,**,**,**,**,**,**,5,
2001 March,**,**,**,**,**,**,5,
2001 April,**,**,**,**,**,**,5,
2001 May,**,**,**,**,**,**,3,
2001 June,**,**,**,**,**,**,4,
2001 July,**,**,**,**,**,"111,967",6,
2001 August,**,**,**,**,**,**,3,
2001 September,**,**,**,**,**,**,5,
2001 October,**,**,**,**,**,**,4,
2001 November,**,**,**,**,**,**,4,
2001 December,**,**,**,**,**,**,4,
2002 January,**,**,**,**,**,**,3,
2002 February,**,**,**,**,**,**,5,
2002 March,**,**,**,**,**,"100,714",7,
2002 April,**,**,**,**,**,**,1,
2002 May,**,**,**,**,**,**,1,
2002 June,**,**,**,**,**,**,1,
2002 July,**,**,**,**,**,**,1,
2002 August,**,**,**,**,**,**,1,
2002 September,**,**,**,**,**,**,2,
2002 October,**,**,**,**,**,**,1,
2002 November,**,**,**,**,**,**,2,
2002 December,**,**,**,**,**,**,1,
2003 January,**,**,**,**,**,**,3,
2003 February,**,**,**,**,**,**,3,
2003 March,**,**,**,**,**,**,2,
2003 April,**,**,**,**,**,**,4,
2003 May,**,**,**,**,**,**,4,
2003 June,**,**,**,**,**,**,2,
2003 July,**,**,**,**,**,**,2,
2003 August,**,**,**,**,**,**,2,
2003 September,**,**,**,**,**,**,2,
2003 October,**,**,**,**,**,**,2,
2003 November,**,**,**,**,**,**,3,
2003 December,**,**,**,**,**,**,4,
2004 January,**,**,**,**,**,**,4,
2004 February,**,**,**,**,**,**,6,
2004 March,**,**,**,**,**,**,6,
2004 April,**,**,**,**,**,"171,175",8,
2004 May,**,**,**,**,**,"157,018",11,
2004 June,**,**,**,**,**,"157,018",11,
2004 July,**,**,**,**,**,**,11,
2004 August,**,**,**,**,**,**,11,
2004 September,**,**,**,**,**,**,4,
2004 October,**,**,**,**,**,**,2,
2004 November,**,**,**,**,**,**,1,
2004 December,**,**,**,**,**,**,5,
2005 January,**,**,**,**,**,"114,133",6,
2005 February,**,**,**,**,**,**,6,
2005 March,**,**,**,**,**,**,5,
2005 April,**,**,**,**,**,**,6,
2005 May,**,**,**,**,**,**,6,
2005 June,**,**,**,**,**,**,3,
2005 July,**,**,**,**,**,**,2,
2005 August,**,**,**,**,**,**,2,
2005 September,**,**,**,**,**,**,4,
2005 October,**,**,**,**,**,**,1,
2005 November,**,**,**,**,**,**,3,
2005 December,**,**,**,**,**,**,2,
2006 January,**,**,**,**,**,**,2,
2006 February,**,**,**,**,**,**,1,
2006 March,**,**,**,**,**,**,1,
2006 April,**,**,**,**,**,**,3,
2006 May,**,**,**,**,**,**,3,
2006 June,**,**,**,**,**,**,2,
2006 July,**,**,**,**,**,**,3,
2006 August,**,**,**,**,**,**,5,
2006 September,**,**,**,**,**,**,4,
2006 October,**,**,**,**,**,"162,417",6,
2006 November,**,**,**,**,**,**,5,
2006 December,**,**,**,**,**,**,3,
2007 January,**,**,**,**,**,**,3,
2007 February,**,**,**,**,**,**,4,
2007 March,**,**,**,**,**,**,3,
2007 April,**,**,**,**,**,**,3,
2007 May,**,**,**,**,**,**,7,
2007 June,**,**,**,**,**,**,7,
2007 July,**,**,**,**,**,**,5,
2007 August,**,**,**,**,**,**,6,
2007 September,**,**,**,**,**,**,6,
2007 October,**,**,**,**,**,**,11,
2007 November,**,**,**,**,**,"181,113",8,
2007 December,**,**,**,**,**,**,6,
2008 January,**,**,**,**,**,**,6,
2008 February,**,**,**,**,**,"182,495",5,
2008 March,**,**,**,**,**,**,4,
2008 April,**,**,**,**,**,**,2,
2008 May,**,**,**,**,**,**,5,
2008 June,**,**,**,**,**,"202,143",7,
2008 July,**,**,**,**,**,"212,500",6,
2008 August,**,**,**,**,**,**,21,
2008 September,**,**,**,**,**,**,20,
2008 October,**,**,**,**,**,**,22,
2008 November,**,**,**,**,**,**,26,
2008 December,**,**,**,**,**,**,25,
2009 January,**,**,**,**,**,"189,309",23,
2009 February,**,**,**,**,**,**,28,
2009 March,**,**,**,**,**,**,28,
2009 April,**,**,**,**,**,**,27,
2009 May,**,**,**,**,**,**,25,
2009 June,**,**,**,**,**,**,27,
2009 July,**,**,**,**,**,**,25,
2009 August,**,**,**,**,**,**,23,
2009 September,**,**,**,**,**,"206,500",21,
2009 October,**,**,**,**,**,**,18,
2009 November,"170,000","170,000","240,000","265,000","200,000","214,186",24,
2009 December,"168,000","170,000","218,000","265,000","200,000","206,021",22,
2010 January,"165,000","170,000","205,000","265,000","182,500","199,969",24,
2010 February,"165,000","170,000","204,000","265,000","182,500","197,955",22,
2010 March,"165,000","170,000","204,000","265,000","182,500","197,955",22,
2010 April,"165,000","170,000","198,000","265,000","180,000","197,051",22,
2010 May,"165,000","175,000","205,000","265,000","195,000","202,843",24,
2010 June,**,**,**,**,**,**,24,
2010 July,**,**,**,**,**,**,25,
2010 August,**,**,**,**,**,**,25,
2010 September,**,**,**,**,**,**,22,
2010 October,**,**,**,**,**,**,21,
2010 November,**,**,**,**,**,**,18,
2010 December,**,**,**,**,**,**,17,
2011 January,**,**,**,**,**,**,16,
2011 February,**,**,**,**,**,**,15,
2011 March,**,**,**,**,**,**,13,
2011 April,**,**,**,**,**,**,11,
2011 May,**,**,**,**,**,**,10,
2011 June,**,**,**,**,**,**,10,
2011 July,**,**,**,**,**,**,9,
2011 August,**,**,**,**,**,**,9,
2011 September,**,**,**,**,**,**,9,
2011 October,**,**,**,**,**,"185,656",9,
2011 November,**,**,**,**,**,**,8,
2011 December,**,**,**,**,**,**,11,
2012 January,**,**,**,**,**,"212,415",16,
2012 February,**,**,**,**,**,"229,912",20,
2012 March,**,**,**,**,**,"232,860",19,
2012 April,**,**,**,**,**,"228,320",16,
2012 May,**,**,**,**,**,"226,927",16,
2012 June,**,**,**,**,**,"230,066",14,
2012 July,"170,000","210,000","255,000","285,000","250,000","232,080",14,
2012 August,**,**,**,**,**,"237,671",13,
2012 September,**,**,**,**,**,"239,529",11,
2012 October,**,**,**,**,**,"246,340",10,
2012 November,**,**,**,**,**,"256,143",7,
2012 December,**,**,**,**,**,"266,050",10,
2013 January,**,**,**,**,**,"263,956",9,
2013 February,**,**,**,**,**,"275,514",7,
2013 March,**,**,**,**,**,"273,933",6,
2013 April,**,**,**,**,**,"273,933",6,
2013 May,**,**,**,**,**,"220,386",7,
2013 June,**,**,**,**,**,"256,033",6,
2013 July,**,**,**,**,**,"256,033",6,
2013 August,**,**,**,**,**,"240,440",5,
2013 September,**,**,**,**,**,"253,062",8,
2013 October,**,**,**,**,**,**,4,
2013 November,**,**,**,**,**,**,4,
2013 December,**,**,**,**,**,**,3,
2014 January,**,**,**,**,**,**,2,
2014 February,**,**,**,**,**,**,2,
2014 March,**,**,**,**,**,**,2,
2014 April,**,**,**,**,**,**,1,
2014 May,**,**,**,**,**,**,1,
2014 June,**,**,**,**,**,**,1,
2014 July,**,**,**,**,**,**,6,
2014 August,**,**,**,**,**,**,6,
2014 September,**,**,**,**,**,**,6,
2014 October,**,**,**,**,**,**,6,
2014 November,**,**,**,**,**,**,6,
2014 December,**,**,**,**,**,**,6,
2015 January,**,**,**,**,**,**,6,
2015 February,**,**,**,**,**,**,6,
2015 March,**,**,**,**,**,**,6,
2015 April,**,**,**,**,**,**,4,
2015 May,**,**,**,**,**,**,2,
2015 June,**,**,**,**,**,**,2,
2015 July,**,**,**,**,**,**,2,
2015 August,**,**,**,**,**,**,2,
2015 September,**,**,**,**,**,**,2,
2015 October,**,**,**,**,**,**,2,
2015 November,**,**,**,**,**,**,2,
2015 December,**,**,**,**,**,**,2,
2016 January,**,**,**,**,**,**,1,
2016 February,**,**,**,**,**,**,1,
2016 March,**,**,**,**,**,**,0,
2016 April,**,**,**,**,**,**,0,
2016 May,**,**,**,**,**,**,0,
2016 June,**,**,**,**,**,**,0,
2016 July,**,**,**,**,**,**,0,
2016 August,**,**,**,**,**,**,0,
2016 September,**,**,**,**,**,**,0,
2016 October,**,**,**,**,**,**,0,
2016 November,**,**,**,**,**,**,0,
2016 December,**,**,**,**,**,**,0,
2017 January,**,**,**,**,**,**,1,
2017 February,**,**,**,**,**,**,1,
2017 March,**,**,**,**,**,**,1,
2017 April,**,**,**,**,**,**,1,
2017 May,**,**,**,**,**,**,2,
2017 June,**,**,**,**,**,**,2,
2017 July,**,**,**,**,**,**,2,
2017 August,**,**,**,**,**,**,2,
2017 September,**,**,**,**,**,**,1,
2017 October,**,**,**,**,**,**,1,
2017 November,**,**,**,**,**,**,1,
2017 December,**,**,**,**,**,**,1,
2018 January,**,**,**,**,**,**,1,
2018 February,**,**,**,**,**,**,1,
2018 March,**,**,**,**,**,**,1,
2018 April,**,**,**,**,**,**,1,
2018 May,**,**,**,**,**,**,0,
2018 June,**,**,**,**,**,**,0,
2018 July,**,**,**,**,**,**,0,
2018 August,**,**,**,**,**,**,0,
2018 September,**,**,**,**,**,**,0,
2018 October,**,**,**,**,**,**,0,
2018 November,**,**,**,**,**,**,1,
2018 December,**,**,**,**,**,**,1,
2019 January,**,**,**,**,**,**,1,
2019 February,**,**,**,**,**,**,0,
2019 March,**,**,**,**,**,**,0,
2019 April,**,**,**,**,**,**,0,
2019 May,**,**,**,**,**,**,0,
2019 June,**,**,**,**,**,**,0,
2019 July,**,**,**,**,**,**,1,
2019 August,**,**,**,**,**,**,1,
2019 September,**,**,**,**,**,**,1,
2019 October,**,**,**,**,**,**,1,
2019 November,**,**,**,**,**,**,3,
2019 December,**,**,**,**,**,**,2,
2020 January,**,**,**,**,**,**,1,
2020 February,**,**,**,**,**,**,1,
2020 March,**,**,**,**,**,**,1,
2020 April,**,**,**,**,**,**,1,
2020 May,**,**,**,**,**,**,1,
2020 June,**,**,**,**,**,**,1,
2020 July,**,**,**,**,**,**,3,
2020 August,**,**,**,**,**,**,3,
2020 September,**,**,**,**,**,**,5,
2020 October,**,**,**,**,**,**,4,
2020 November,**,**,**,**,**,**,4,
2020 December,**,**,**,**,**,**,4,
2021 January,**,**,**,**,**,**,2,
2021 February,**,**,**,**,**,**,0,
2021 March,**,**,**,**,**,**,0,
2021 April,**,**,**,**,**,**,0,
2021 May,**,**,**,**,**,**,0,
2021 June,**,**,**,**,**,**,0,
2021 July,**,**,**,**,**,**,0,
2021 August,**,**,**,**,**,**,0,
2021 September,**,**,**,**,**,**,0,
2021 October,**,**,**,**,**,**,0,
2021 November,**,**,**,**,**,**,0,
2021 December,**,**,**,**,**,**,0,
2022 January,**,**,**,**,**,**,0,
2022 February,**,**,**,**,**,**,0,
2022 March,**,**,**,**,**,**,0,
2022 April,**,**,**,**,**,**,0,
2022 May,**,**,**,**,**,**,0,
2022 June,**,**,**,**,**,**,0,
2022 July,**,**,**,**,**,**,0,
2022 August,**,**,**,**,**,**,0,
2022 September,**,**,**,**,**,**,0,
2022 October,**,**,**,**,**,**,0,
2022 November,**,**,**,**,**,**,0,
2022 December,**,**,**,**,**,**,1,
2023 January,**,**,**,**,**,**,1,
2023 February,**,**,**,**,**,**,1,
2023 March,**,**,**,**,**,**,1,
2023 April,**,**,**,**,**,**,1,
2023 May,**,**,**,**,**,**,1,
2023 June,**,**,**,**,**,**,1,
2023 July,**,**,**,**,**,**,1,
2023 August,**,**,**,**,**,**,1,
2023 September,**,**,**,**,**,**,1,
2023 October,**,**,**,**,**,**,1,
2023 November,**,**,**,**,**,**,1,
2023 December,**,**,**,**,**,**,1,
2024 January,**,**,**,**,**,**,1,
2024 February,**,**,**,**,**,**,1,
2024 March,**,**,**,**,**,**,1,

Source,CMHC Market Absorption Survey
