"Calgary — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"85,000","115,000","150,000","170,000","140,000","134,811",289,
1990 February,"90,000","125,000","150,000","170,000","140,000","137,330",279,
1990 March,"85,000","115,000","140,000","170,000","125,000","129,945",404,
1990 April,"95,000","115,000","145,000","170,000","130,000","143,332",446,
1990 May,"104,000","140,000","160,000","190,000","150,000","159,824",463,
1990 June,"110,000","150,000","175,000","190,000","160,000","166,359",515,
1990 July,"115,000","150,000","175,000","195,000","160,000","170,071",566,
1990 August,"120,000","150,000","180,000","200,000","165,000","175,198",476,
1990 September,"140,000","160,000","185,000","210,000","175,000","176,518",559,
1990 October,"140,000","160,000","180,000","205,000","172,500","174,248",556,
1990 November,"145,000","170,000","190,000","210,000","180,000","178,547",538,
1990 December,"140,000","165,000","180,000","200,000","180,000","175,074",489,
1991 January,"140,000","165,000","180,000","200,000","180,000","174,249",397,
1991 February,"140,000","166,000","185,000","200,000","180,000","175,876",387,
1991 March,"140,000","165,000","180,000","200,000","175,000","172,813",368,
1991 April,"130,000","160,000","180,000","200,000","170,000","169,614",434,
1991 May,"130,000","154,000","180,000","200,000","170,000","168,640",461,
1991 June,"130,000","155,000","175,000","200,000","165,000","167,865",481,
1991 July,"130,000","155,000","180,000","200,000","170,000","170,513",471,
1991 August,"130,000","160,000","180,000","200,000","170,000","170,563",512,
1991 September,"130,000","155,000","180,000","200,000","165,000","169,639",521,
1991 October,"130,000","155,000","180,000","200,000","165,000","169,717",533,
1991 November,"135,000","155,000","179,000","200,000","165,000","168,618",497,
1991 December,"135,000","155,000","175,000","200,000","160,000","168,342",486,
1992 January,"135,000","154,000","170,000","190,000","160,000","165,043",486,
1992 February,"130,000","150,000","170,000","190,000","160,000","163,825",557,
1992 March,"140,000","160,000","175,000","195,000","170,000","168,399",446,
1992 April,"140,000","160,000","180,000","200,000","170,000","170,704",444,
1992 May,"130,000","155,000","179,000","200,000","160,000","168,085",437,
1992 June,"130,000","155,000","175,000","195,000","160,000","168,323",439,
1992 July,"135,000","160,000","180,000","200,000","165,000","173,330",395,
1992 August,"138,000","160,000","180,000","200,000","165,000","173,327",377,
1992 September,"144,000","160,000","185,000","210,000","170,000","188,221",348,
1992 October,"145,000","160,000","184,000","207,000","170,000","179,585",352,
1992 November,"145,000","163,000","185,000","205,000","175,000","179,020",363,
1992 December,"140,000","160,000","185,000","210,000","170,000","178,177",344,
1993 January,"140,000","165,000","185,000","213,000","175,000","179,409",331,
1993 February,"140,000","160,000","180,000","210,000","170,000","175,882",347,
1993 March,"140,000","160,000","180,000","205,000","170,000","174,407",396,
1993 April,"135,000","160,000","180,000","205,000","165,000","174,659",409,
1993 May,"130,000","155,000","180,000","205,000","170,000","174,542",458,
1993 June,"135,000","156,000","180,000","210,000","170,000","176,309",492,
1993 July,"140,000","155,000","180,000","200,000","165,000","175,200",484,
1993 August,"135,000","155,000","175,000","200,000","165,000","173,854",501,
1993 September,"140,000","155,000","175,000","200,000","165,000","174,802",494,
1993 October,"140,000","155,000","175,000","200,000","165,000","174,976",482,
1993 November,"140,000","155,000","175,000","200,000","165,000","173,572",492,
1993 December,"140,000","155,000","175,000","200,000","165,000","176,206",478,
1994 January,"140,000","155,000","175,000","200,000","160,000","174,153",516,
1994 February,"131,000","150,000","175,000","200,000","160,000","173,657",575,
1994 March,"135,000","155,000","175,000","200,000","165,000","173,829",544,
1994 April,"135,000","151,000","175,000","200,000","160,000","173,380",502,
1994 May,"135,000","155,000","170,000","200,000","160,000","172,725",515,
1994 June,"135,000","155,000","175,000","205,000","165,000","175,638",495,
1994 July,"135,000","155,000","175,000","205,000","165,000","176,146",508,
1994 August,"140,000","155,000","175,000","205,000","165,000","176,510",518,
1994 September,"140,000","155,000","175,000","200,000","165,000","175,560",561,
1994 October,"140,000","155,000","175,000","205,000","165,000","176,059",566,
1994 November,"140,000","160,000","175,000","205,000","165,000","176,706",555,
1994 December,"140,000","160,000","175,000","210,000","165,000","179,254",522,
1995 January,"140,000","160,000","175,000","205,000","165,000","177,599",526,
1995 February,"135,000","155,000","175,000","200,000","165,000","174,209",741,
1995 March,"135,000","155,000","170,000","200,000","165,000","173,319",751,
1995 April,"135,000","155,000","170,000","200,000","165,000","174,667",757,
1995 May,"135,000","155,000","170,000","200,000","160,000","173,793",750,
1995 June,"135,000","155,000","170,000","200,000","165,000","174,001",721,
1995 July,"135,000","155,000","170,000","200,000","160,000","173,644",698,
1995 August,"130,000","155,000","170,000","200,000","160,000","173,782",655,
1995 September,"130,000","155,000","175,000","200,000","165,000","174,817",593,
1995 October,"130,000","155,000","175,000","200,000","165,000","174,203",606,
1995 November,"130,000","155,000","175,000","200,000","165,000","174,177",601,
1995 December,"130,000","155,000","175,000","200,000","165,000","173,966",597,
1996 January,"130,000","155,000","175,000","200,000","165,000","175,033",604,
1996 February,"130,000","155,000","175,000","200,000","165,000","175,309",624,
1996 March,"130,000","155,000","175,000","205,000","165,000","178,131",638,
1996 April,"135,000","155,000","175,000","205,000","165,000","178,322",594,
1996 May,"130,000","155,000","175,000","205,000","165,000","177,430",564,
1996 June,"130,000","155,000","175,000","210,000","165,000","176,535",576,
1996 July,"130,000","155,000","175,000","205,000","165,000","175,143",537,
1996 August,"130,000","155,000","175,000","210,000","165,000","177,775",505,
1996 September,"130,000","155,000","175,000","210,000","165,000","177,606",488,
1996 October,"130,000","155,000","175,000","205,000","165,000","177,053",484,
1996 November,"130,000","160,000","175,000","210,000","170,000","180,957",492,
1996 December,"135,000","160,000","180,000","210,000","170,000","181,903",450,
1997 January,"135,000","160,000","180,000","210,000","170,000","183,245",437,
1997 February,"135,000","160,000","180,000","212,000","170,000","182,808",437,
1997 March,"130,000","160,000","180,000","216,000","170,000","182,403",453,
1997 April,"135,000","160,000","175,000","209,000","170,000","181,101",470,
1997 May,"135,000","160,000","175,000","220,000","170,000","183,397",440,
1997 June,"135,000","159,000","175,000","205,000","165,000","178,128",446,
1997 July,"135,000","160,000","175,000","205,000","167,500","180,219",452,
1997 August,"135,000","160,000","175,000","205,000","165,000","180,850",455,
1997 September,"135,000","160,000","175,000","200,000","165,000","177,952",440,
1997 October,"130,000","155,000","175,000","200,000","165,000","177,105",422,
1997 November,"135,000","160,000","180,000","210,000","170,000","182,926",432,
1997 December,"140,000","160,000","180,000","210,000","170,000","183,152",441,
1998 January,"140,000","160,000","185,000","210,000","170,000","183,947",454,
1998 February,"140,000","160,000","185,000","215,000","170,000","183,775",473,
1998 March,"140,000","160,000","185,000","220,000","170,000","187,434",502,
1998 April,"135,000","160,000","180,000","210,000","170,000","182,802",585,
1998 May,"140,000","165,000","185,000","215,000","170,000","185,084",549,
1998 June,"140,000","165,000","185,000","220,000","175,000","187,617",577,
1998 July,"145,000","170,000","190,000","225,000","180,000","192,601",593,
1998 August,"150,000","170,000","190,000","230,000","180,000","195,472",619,
1998 September,"150,000","175,000","195,000","239,000","185,000","201,133",680,
1998 October,"150,000","175,000","190,000","236,000","180,000","201,310",708,
1998 November,"150,000","175,000","190,000","240,000","180,000","201,812",749,
1998 December,"155,000","175,000","195,000","245,000","185,000","205,426",729,
1999 January,"155,000","175,000","195,000","240,000","185,000","203,047",831,
1999 February,"155,000","175,000","195,000","240,000","185,000","203,258",872,
1999 March,"157,000","175,000","195,000","240,000","185,000","205,078",911,
1999 April,"160,000","180,000","200,000","250,000","190,000","208,050",849,
1999 May,"160,000","180,000","200,000","250,000","190,000","209,922",864,
1999 June,"160,000","180,000","205,000","250,000","190,000","211,740",877,
1999 July,"160,000","185,000","210,000","255,000","190,000","213,401",825,
1999 August,"165,000","185,000","210,000","255,000","195,000","216,431",815,
1999 September,"165,000","185,000","210,000","255,000","195,000","215,579",801,
1999 October,"169,000","185,000","210,000","255,000","200,000","216,722",788,
1999 November,"170,000","190,000","215,000","260,000","200,000","219,239",783,
1999 December,"170,000","190,000","215,000","260,000","200,000","219,608",795,
2000 January,"170,000","190,000","215,000","260,000","200,000","219,567",781,
2000 February,"165,000","185,000","210,000","260,000","195,000","217,196",837,
2000 March,"165,000","185,000","210,000","260,000","195,000","217,883",839,
2000 April,"170,000","190,000","215,000","260,000","200,000","222,119",820,
2000 May,"170,000","190,000","215,000","262,000","200,000","224,062",857,
2000 June,"170,000","190,000","215,000","265,000","200,000","224,214",896,
2000 July,"170,000","195,000","220,000","270,000","205,000","229,769",834,
2000 August,"170,000","195,000","220,000","267,000","205,000","229,528",857,
2000 September,"170,000","195,000","220,000","265,000","205,000","227,412",806,
2000 October,"170,000","195,000","225,000","265,000","205,000","229,574",797,
2000 November,"170,000","195,000","220,000","265,000","207,500","230,727",814,
2000 December,"170,000","195,000","220,000","265,000","205,000","231,967",820,
2001 January,"170,000","195,000","220,000","265,000","205,000","228,481",872,
2001 February,"170,000","195,000","220,000","265,000","205,000","229,210",914,
2001 March,"170,000","195,000","220,000","265,000","210,000","231,854",915,
2001 April,"170,000","195,000","225,000","270,000","210,000","233,316",845,
2001 May,"170,000","200,000","230,000","276,000","215,000","237,053",818,
2001 June,"170,000","200,000","230,000","280,000","215,000","235,200",839,
2001 July,"175,000","205,000","230,000","285,000","220,000","239,632",777,
2001 August,"172,000","200,000","230,000","285,000","215,000","240,303",701,
2001 September,"174,000","200,000","230,000","285,000","215,000","239,809",718,
2001 October,"175,000","205,000","235,000","300,000","220,000","248,971",700,
2001 November,"175,000","205,000","235,000","304,000","220,000","253,079",705,
2001 December,"170,000","205,000","235,000","300,000","220,000","252,961",668,
2002 January,"170,000","200,000","230,000","295,000","220,000","249,036",617,
2002 February,"170,000","200,000","230,000","295,000","215,000","246,965",641,
2002 March,"170,000","200,000","230,000","310,000","220,000","253,440",590,
2002 April,"170,000","205,000","235,000","315,000","220,000","256,831",574,
2002 May,"175,000","210,000","242,000","315,000","225,000","258,622",568,
2002 June,"180,000","210,000","240,000","310,000","225,000","258,551",565,
2002 July,"180,000","210,000","242,000","310,000","225,000","268,343",533,
2002 August,"180,000","210,000","235,000","300,000","220,000","263,096",528,
2002 September,"180,000","215,000","245,000","300,000","230,000","265,292",554,
2002 October,"180,000","215,000","245,000","300,000","225,000","266,525",560,
2002 November,"180,000","215,000","245,000","296,000","230,000","266,691",563,
2002 December,"180,000","215,000","245,000","295,000","227,500","264,538",566,
2003 January,"180,000","215,000","250,000","310,000","230,000","266,913",541,
2003 February,"180,000","210,000","245,000","300,000","225,000","263,176",581,
2003 March,"185,000","210,000","250,000","300,000","230,000","262,668",605,
2003 April,"189,000","220,000","250,000","291,000","235,000","260,456",623,
2003 May,"190,000","220,000","250,000","315,000","235,000","263,128",648,
2003 June,"190,000","220,000","250,000","315,000","235,000","265,030",680,
2003 July,"190,000","225,000","255,000","315,000","240,000","266,481",709,
2003 August,"190,000","220,000","250,000","305,000","235,000","261,395",690,
