"St. John's — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1993 November,"95,000","130,000","148,000","172,000","135,000","137,727",22,
1993 December,"111,000","130,000","144,000","171,000","130,000","138,261",23,
1994 January,"107,000","140,000","152,000","175,000","150,000","144,048",21,
1994 February,"95,000","138,000","160,000","175,000","147,500","141,875",16,
1994 March,"95,000","138,000","160,000","175,000","147,500","141,875",16,
1994 April,"95,000","138,000","160,000","175,000","147,500","141,250",16,
1994 May,**,**,**,**,**,"122,273",11,
1994 June,"98,000","107,000","124,000","149,000","117,500","120,417",12,
1994 July,"100,000","110,000","125,000","136,000","117,500","120,417",12,
1994 August,"108,000","110,000","120,000","132,000","110,000","117,826",23,
1994 September,"110,000","120,000","130,000","140,000","125,000","123,478",23,
1994 October,"110,000","126,000","130,000","140,000","130,000","126,765",17,
1994 November,"120,000","128,000","135,000","142,000","130,000","140,000",23,
1994 December,"120,000","125,000","135,000","140,000","130,000","130,811",37,
1995 January,"116,000","122,000","133,000","140,000","125,000","129,714",35,
1995 February,"116,000","122,000","133,000","140,000","130,000","129,000",40,
1995 March,"115,000","123,000","135,000","140,000","130,000","130,263",38,
1995 April,"115,000","124,000","131,000","140,000","127,500","129,722",36,
1995 May,"115,000","120,000","133,000","144,000","125,000","129,857",35,
1995 June,"115,000","125,000","135,000","145,000","130,000","130,641",39,
1995 July,"112,000","120,000","131,000","150,000","125,000","130,484",31,
1995 August,"110,000","119,000","135,000","150,000","130,000","128,846",26,
1995 September,"110,000","118,000","130,000","152,000","127,500","128,889",18,
1995 October,"110,000","124,000","131,000","156,000","130,000","131,250",16,
1995 November,"110,000","125,000","130,000","150,000","130,000","128,947",19,
1995 December,"110,000","115,000","126,000","146,000","120,000","125,238",21,
1996 January,"110,000","116,000","129,000","154,000","120,000","126,591",22,
1996 February,"110,000","115,000","124,000","161,000","117,500","127,222",18,
1996 March,"106,000","111,000","119,000","162,000","115,000","124,412",17,
1996 April,**,**,**,**,**,"113,200",20,
1996 May,**,**,**,**,**,"120,222",18,
1996 June,**,**,**,**,**,"116,263",19,
1996 July,**,**,**,**,**,"114,650",20,
1996 August,"100,000","110,000","120,000","125,000","110,000","116,321",26,
1996 September,**,**,**,**,**,"119,052",26,
1996 October,**,**,**,**,**,"116,379",26,
1996 November,"96,000","106,000","120,000","135,000","110,000","116,776",22,
1996 December,**,**,**,**,**,"118,185",22,
1997 January,"103,000","120,000","125,000","137,000","122,500","121,874",22,
1997 February,**,**,**,**,**,"121,761",20,
1997 March,**,**,**,**,**,"121,248",17,
1997 April,**,**,**,**,**,"127,248",13,
1997 May,**,**,**,**,**,"128,402",13,
1997 June,**,**,**,**,**,**,13,
1997 July,**,**,**,**,**,"124,215",15,
1997 August,"110,000","119,000","131,000","148,000","125,000","125,701",16,
1997 September,"110,000","115,000","130,000","145,000","125,000","126,012",19,
1997 October,"110,000","120,000","125,000","141,000","120,000","124,352",23,
1997 November,"110,000","120,000","130,000","150,000","125,000","129,587",24,
1997 December,"110,000","120,000","120,000","142,000","120,000","124,361",37,
1998 January,"114,000","120,000","125,000","143,000","120,000","126,666",36,
1998 February,"116,000","120,000","125,000","140,000","120,000","126,486",37,
1998 March,"110,000","120,000","123,000","138,000","120,000","125,000",35,
1998 April,"110,000","120,000","123,000","148,000","120,000","125,386",30,
1998 May,"110,000","120,000","125,000","134,000","120,000","124,860",28,
1998 June,**,**,**,**,**,"129,962",26,
1998 July,**,**,**,**,**,"130,864",22,
1998 August,**,**,**,**,**,**,21,
1998 September,**,**,**,**,**,**,0,
1998 October,**,**,**,**,**,**,31,
1998 November,"125,000","130,000","146,000","150,000","130,000","137,114",22,
1998 December,**,**,**,**,**,"137,906",16,
1999 January,**,**,**,**,**,"138,156",16,
1999 February,**,**,**,**,**,"154,444",18,
1999 March,**,**,**,**,**,**,14,
1999 April,**,**,**,**,**,**,12,
1999 May,**,**,**,**,**,**,14,
1999 June,**,**,**,**,**,**,12,
1999 July,**,**,**,**,**,**,14,
1999 August,**,**,**,**,**,**,19,
1999 September,**,**,**,**,**,**,22,
1999 October,**,**,**,**,**,**,21,
1999 November,**,**,**,**,**,**,20,
1999 December,**,**,**,**,**,**,20,
2000 January,**,**,**,**,**,"168,800",24,
2000 February,**,**,**,**,**,"182,188",16,
2000 March,**,**,**,**,**,"174,367",15,
2000 April,**,**,**,**,**,"168,588",16,
2000 May,**,**,**,**,**,"168,365",17,
2000 June,**,**,**,**,**,"165,053",15,
2000 July,**,**,**,**,**,"177,289",19,
2000 August,**,**,**,**,**,"185,624",17,
2000 September,**,**,**,**,**,"185,953",17,
2000 October,**,**,**,**,**,"182,750",26,
2000 November,**,**,**,**,**,"169,389",27,
2000 December,**,**,**,**,**,"173,696",24,
2001 January,**,**,**,**,**,"174,078",23,
2001 February,**,**,**,**,**,**,22,
2001 March,**,**,**,**,**,**,22,
2001 April,**,**,**,**,**,**,19,
2001 May,**,**,**,**,**,**,21,
2001 June,**,**,**,**,**,**,24,
2001 July,**,**,**,**,**,**,20,
2001 August,**,**,**,**,**,**,16,
2001 September,**,**,**,**,**,**,11,
2001 October,**,**,**,**,**,**,12,
2001 November,**,**,**,**,**,**,9,
2001 December,**,**,**,**,**,**,11,
2002 January,**,**,**,**,**,**,12,
2002 February,**,**,**,**,**,**,9,
2002 March,**,**,**,**,**,**,8,
2002 April,**,**,**,**,**,**,9,
2002 May,"130,000","155,000","160,000","178,000","160,000","160,755",11,
2002 June,"130,000","153,000","160,000","178,000","160,000","159,718",11,
2002 July,**,**,**,**,**,"161,900",9,
2002 August,"130,000","140,000","150,000","160,000","145,000","150,971",14,
2002 September,"122,000","137,000","148,000","160,000","145,000","148,233",15,
2002 October,**,**,**,**,**,**,12,
2002 November,**,**,**,**,**,"133,925",12,
2002 December,**,**,**,**,**,**,10,
2003 January,**,**,**,**,**,"130,213",8,
2003 February,**,**,**,**,**,**,8,
2003 March,**,**,**,**,**,**,9,
2003 April,**,**,**,**,**,"143,053",15,
2003 May,**,**,**,**,**,"172,753",15,
2003 June,**,**,**,**,**,**,15,
2003 July,**,**,**,**,**,"182,969",13,
2003 August,"145,000","174,000","187,000","256,000","175,000","190,500",11,
2003 September,"135,000","170,000","185,000","260,000","175,000","194,879",14,
2003 October,**,**,**,**,**,**,9,
2003 November,**,**,**,**,**,"194,618",11,
2003 December,**,**,**,**,**,"227,882",11,
2004 January,"138,000","186,000","214,000","268,000","200,000","203,990",10,
2004 February,"144,000","168,000","209,000","247,000","195,000","197,277",13,
2004 March,"153,000","190,000","218,000","261,000","205,000","207,255",11,
2004 April,"166,000","238,000","268,000","279,000","257,500","231,550",10,
2004 May,**,**,**,**,**,"223,900",8,
2004 June,"176,000","247,000","268,000","295,000","257,500","245,020",10,
2004 July,"139,000","192,000","266,000","290,000","245,000","224,173",11,
2004 August,**,**,**,**,**,**,10,
2004 September,**,**,**,**,**,**,9,
2004 October,**,**,**,**,**,**,11,
2004 November,**,**,**,**,**,**,11,
2004 December,**,**,**,**,**,"216,413",16,
2005 January,**,**,**,**,**,**,16,
2005 February,"142,000","170,000","212,000","304,000","190,000","229,024",17,
2005 March,"151,000","170,000","245,000","328,000","200,000","238,233",15,
2005 April,"135,000","157,000","168,000","267,000","162,500","202,388",20,
2005 May,"145,000","165,000","195,000","340,000","177,500","223,600",24,
2005 June,"165,000","182,000","237,000","378,000","197,500","255,975",20,
2005 July,"165,000","183,000","232,000","372,000","195,000","250,187",23,
2005 August,"163,000","186,000","227,000","355,000","190,000","244,667",27,
2005 September,"164,000","186,000","235,000","350,000","205,000","246,875",28,
2005 October,"165,000","180,000","233,000","270,000","195,000","230,623",35,
2005 November,"160,000","180,000","230,000","270,000","192,500","223,041",34,
2005 December,"155,000","165,000","186,000","253,000","170,000","203,392",38,
2006 January,"154,000","165,000","186,000","253,000","170,000","204,964",33,
2006 February,"153,000","166,000","220,000","265,000","172,500","209,978",32,
2006 March,"151,000","165,000","183,000","262,000","170,000","205,942",30,
2006 April,**,**,**,**,**,**,30,
2006 May,**,**,**,**,**,**,33,
2006 June,**,**,**,**,**,**,26,
2006 July,"155,000","174,000","200,000","264,000","185,000","210,753",30,
2006 August,"155,000","184,000","231,000","268,000","195,000","217,419",31,
2006 September,"152,000","184,000","236,000","303,000","200,000","234,905",41,
2006 October,"157,000","189,000","242,000","318,000","215,000","240,684",41,
2006 November,"160,000","185,000","210,000","277,000","195,000","223,670",58,
2006 December,"160,000","183,000","210,000","288,000","195,000","227,862",53,
2007 January,"164,000","185,000","210,000","288,000","200,000","229,219",53,
2007 February,"165,000","190,000","215,000","300,000","200,000","236,418",49,
2007 March,"159,000","188,000","215,000","300,000","200,000","233,388",43,
2007 April,"163,000","181,000","208,000","282,000","200,000","231,792",37,
2007 May,"165,000","180,000","213,000","385,000","190,000","253,451",35,
2007 June,"165,000","184,000","206,000","299,000","202,500","247,389",36,
2007 July,**,**,**,**,**,"253,769",26,
2007 August,**,**,**,**,**,**,26,
2007 September,**,**,**,**,**,**,23,
2007 October,**,**,**,**,**,**,13,
2007 November,**,**,**,**,**,**,10,
2007 December,**,**,**,**,**,**,9,
2008 January,**,**,**,**,**,**,8,
2008 February,**,**,**,**,**,**,8,
2008 March,**,**,**,**,**,**,7,
2008 April,**,**,**,**,**,**,6,
2008 May,**,**,**,**,**,**,4,
2008 June,**,**,**,**,**,**,1,
2008 July,**,**,**,**,**,**,1,
2008 August,**,**,**,**,**,**,0,
2008 September,**,**,**,**,**,**,1,
2008 October,**,**,**,**,**,**,2,
2008 November,**,**,**,**,**,**,0,
2008 December,**,**,**,**,**,**,0,
2009 January,**,**,**,**,**,**,0,
2009 February,**,**,**,**,**,**,2,
2009 March,**,**,**,**,**,**,1,
2009 April,**,**,**,**,**,**,3,
2009 May,**,**,**,**,**,**,7,
2009 June,**,**,**,**,**,**,10,
2009 July,**,**,**,**,**,**,8,
2009 August,**,**,**,**,**,**,7,
2009 September,**,**,**,**,**,"346,675",4,
2009 October,**,**,**,**,**,"638,675",4,
2009 November,**,**,**,**,**,"563,120",5,
2009 December,**,**,**,**,**,"626,500",7,
2010 January,**,**,**,**,**,**,7,
2010 February,**,**,**,**,**,**,9,
2010 March,**,**,**,**,**,**,10,
2010 April,**,**,**,**,**,**,9,
2010 May,**,**,**,**,**,**,6,
2010 June,**,**,**,**,**,"749,760",5,
2010 July,**,**,**,**,**,"507,629",7,
2010 August,"268,000","338,000","412,000","520,000","365,000","445,634",12,
2010 September,"270,000","335,000","380,000","480,000","360,000","433,179",14,
2010 October,"301,000","335,000","372,000","438,000","355,000","410,838",16,
2010 November,"301,000","328,000","372,000","448,000","360,000","438,009",11,
2010 December,"287,000","320,000","368,000","420,000","340,000","400,441",17,
2011 January,"275,000","310,000","360,000","400,000","320,000","371,632",19,
2011 February,"273,000","310,000","348,000","410,000","320,000","371,728",18,
2011 March,"281,000","308,000","324,000","380,000","315,000","360,086",21,
2011 April,"292,000","312,000","352,000","436,000","320,000","386,034",15,
2011 May,"285,000","310,000","319,000","386,000","312,500","364,584",18,
2011 June,"285,000","310,000","331,000","402,000","312,500","368,667",18,
2011 July,"286,000","312,000","370,000","560,000","340,000","410,447",15,
2011 August,"291,000","358,000","460,000","684,000","390,000","467,405",20,
2011 September,"308,000","388,000","451,000","668,000","435,000","467,523",26,
2011 October,"310,000","382,000","444,000","652,000","427,500","463,995",22,
2011 November,**,**,**,**,**,"465,785",21,
2011 December,**,**,**,**,**,"451,491",24,
2012 January,**,**,**,**,**,**,19,
2012 February,**,**,**,**,**,"471,228",29,
2012 March,"320,000","330,000","390,000","580,000","370,000","434,160",34,
2012 April,**,**,**,**,**,"468,191",30,
2012 May,"343,000","392,000","494,000","632,000","437,500","486,038",22,
2012 June,"338,000","380,000","455,000","604,000","400,000","454,389",23,
2012 July,"324,000","380,000","465,000","588,000","395,000","445,502",22,
2012 August,"311,000","368,000","460,000","596,000","390,000","440,978",25,
2012 September,"290,000","330,000","396,000","569,000","360,000","405,397",25,
2012 October,"310,000","340,000","360,000","449,000","345,000","386,353",35,
2012 November,"302,000","341,000","368,000","453,000","345,000","383,261",32,
2012 December,"316,000","340,000","362,000","457,000","345,000","387,595",31,
2013 January,"305,000","333,000","362,000","449,000","340,000","379,947",33,
2013 February,"285,000","330,000","356,000","449,000","340,000","373,241",38,
2013 March,"319,000","340,000","384,000","468,000","347,500","388,468",48,
2013 April,"310,000","335,000","375,000","440,000","347,500","379,662",54,
2013 May,"308,000","333,000","372,000","432,000","347,500","371,533",48,
2013 June,**,**,**,**,**,"369,077",39,
2013 July,**,**,**,**,**,"388,350",40,
2013 August,**,**,**,**,**,"404,781",41,
2013 September,"318,000","384,000","402,000","500,000","390,000","405,748",31,
2013 October,"326,000","381,000","400,000","488,000","387,500","402,834",32,
2013 November,"330,000","385,000","410,000","504,000","390,000","435,661",37,
2013 December,"325,000","385,000","410,000","504,000","390,000","431,357",35,
2014 January,"326,000","381,000","410,000","488,000","390,000","428,411",37,
2014 February,"330,000","365,000","410,000","500,000","387,500","433,821",34,
2014 March,"330,000","365,000","431,000","531,000","385,000","446,752",31,
2014 April,"350,000","393,000","478,000","556,000","437,500","471,781",36,
2014 May,"365,000","440,000","500,000","580,000","495,000","510,146",24,
2014 June,**,**,**,**,**,"520,487",32,
2014 July,"368,000","454,000","528,000","662,000","490,000","541,154",35,
2014 August,"352,000","431,000","490,000","624,000","472,500","517,512",40,
2014 September,"350,000","444,000","511,000","598,000","477,500","497,510",40,
2014 October,"354,000","433,000","491,000","586,000","467,500","496,341",46,
2014 November,"353,000","426,000","490,000","594,000","455,000","496,546",52,
2014 December,"350,000","406,000","480,000","600,000","435,000","493,867",63,
2015 January,"350,000","400,000","490,000","600,000","435,000","493,407",69,
2015 February,"350,000","402,000","474,000","576,000","432,500","489,645",72,
2015 March,"350,000","400,000","470,000","556,000","422,500","476,892",78,
2015 April,"358,000","402,000","474,000","600,000","450,000","500,830",67,
2015 May,"350,000","410,000","475,000","600,000","450,000","502,172",54,
2015 June,"350,000","379,000","457,000","562,000","415,000","479,608",63,
2015 July,"350,000","385,000","464,000","562,000","412,500","476,392",48,
2015 August,"350,000","382,000","452,000","550,000","407,500","470,933",46,
2015 September,"345,000","380,000","430,000","520,000","400,000","454,997",64,
2015 October,"345,000","398,000","437,000","538,000","410,000","463,820",56,
2015 November,"350,000","400,000","445,000","510,000","425,000","466,138",59,
2015 December,"350,000","400,000","435,000","548,000","425,000","468,244",60,
2016 January,"350,000","400,000","435,000","548,000","425,000","464,825",65,
2016 February,"350,000","390,000","430,000","510,000","410,000","444,922",64,
2016 March,"350,000","400,000","430,000","510,000","412,500","449,182",64,
2016 April,"356,000","390,000","429,000","522,000","410,000","449,406",62,
2016 May,"350,000","382,000","433,000","556,000","417,500","451,863",60,
2016 June,"350,000","380,000","425,000","538,000","400,000","444,583",65,
2016 July,"356,000","381,000","420,000","507,000","400,000","436,740",57,
2016 August,"358,000","380,000","422,000","575,000","400,000","450,365",63,
2016 September,"350,000","384,000","437,000","578,000","415,000","453,806",66,
2016 October,"347,000","379,000","421,000","556,000","395,000","442,055",66,
2016 November,"339,000","378,000","420,000","576,000","390,000","443,135",68,
2016 December,"340,000","370,000","425,000","575,000","390,000","443,881",69,
2017 January,"335,000","370,000","415,000","562,000","385,000","429,515",66,
2017 February,"330,000","370,000","415,000","550,000","385,000","422,967",74,
2017 March,"335,000","370,000","415,000","500,000","395,000","425,267",74,
2017 April,"338,000","370,000","414,000","500,000","392,500","426,950",72,
2017 May,"330,000","370,000","400,000","480,000","380,000","420,725",79,
2017 June,"335,000","367,000","398,000","496,000","380,000","420,024",75,
2017 July,"335,000","364,000","396,000","500,000","375,000","420,614",76,
2017 August,"319,000","351,000","384,000","470,000","370,000","410,857",82,
2017 September,"330,000","360,000","380,000","470,000","370,000","413,538",81,
2017 October,"328,000","360,000","380,000","470,000","370,000","407,631",82,
2017 November,"327,000","354,000","376,000","453,000","370,000","397,912",76,
2017 December,"313,000","350,000","374,000","436,000","360,000","389,951",77,
2018 January,"330,000","354,000","386,000","500,000","370,000","405,815",81,
2018 February,"330,000","352,000","383,000","500,000","370,000","412,227",80,
2018 March,"328,000","360,000","387,000","516,000","370,000","419,850",78,
2018 April,"320,000","357,000","378,000","516,000","370,000","417,942",80,
2018 May,"320,000","360,000","380,000","520,000","370,000","422,676",79,
2018 June,"320,000","363,000","430,000","600,000","375,000","446,104",78,
2018 July,"316,000","357,000","420,000","600,000","370,000","440,971",75,
2018 August,"317,000","355,000","430,000","598,000","370,000","442,584",76,
2018 September,"310,000","350,000","410,000","595,000","370,000","428,155",84,
2018 October,"315,000","350,000","425,000","595,000","370,000","442,647",87,
2018 November,"314,000","355,000","438,000","600,000","370,000","444,620",93,
2018 December,"310,000","350,000","430,000","590,000","370,000","437,754",99,
2019 January,"310,000","350,000","430,000","588,000","370,000","436,076",100,
2019 February,"310,000","350,000","442,000","588,000","370,000","437,509",100,
2019 March,"308,000","350,000","430,000","582,000","370,000","432,679",98,
2019 April,"304,000","344,000","426,000","573,000","370,000","427,676",101,
2019 May,"310,000","350,000","399,000","572,000","370,000","427,216",97,
2019 June,"302,000","342,000","380,000","544,000","365,000","411,856",85,
2019 July,"300,000","340,000","380,000","541,000","360,000","410,727",83,
2019 August,"306,000","346,000","392,000","550,000","370,000","422,751",67,
2019 September,"288,000","331,000","380,000","537,000","360,000","407,520",62,
2019 October,"286,000","332,000","378,000","532,000","355,000","404,263",55,
2019 November,"280,000","330,000","379,000","537,000","355,000","400,855",57,
2019 December,"280,000","330,000","389,000","544,000","347,500","410,132",50,
2020 January,"285,000","330,000","380,000","545,000","340,000","411,573",49,
2020 February,"310,000","335,000","380,000","538,000","350,000","406,025",51,
2020 March,"306,000","335,000","421,000","500,000","372,500","412,196",50,
2020 April,"319,000","368,000","442,000","522,000","400,000","429,186",43,
2020 May,"309,000","359,000","441,000","550,000","400,000","430,880",41,
2020 June,"320,000","365,000","430,000","550,000","400,000","432,300",39,
2020 July,"330,000","400,000","484,000","560,000","427,500","454,927",32,
2020 August,"325,000","400,000","500,000","550,000","445,000","470,807",29,
2020 September,**,**,**,**,**,"464,065",26,
2020 October,**,**,**,**,**,"454,870",23,
2020 November,**,**,**,**,**,"447,121",19,
2020 December,**,**,**,**,**,"438,095",21,
2021 January,**,**,**,**,**,"437,379",19,
2021 February,**,**,**,**,**,"425,734",19,
2021 March,"297,000","330,000","376,000","430,000","335,000","407,453",16,
2021 April,"294,000","335,000","377,000","446,000","370,000","415,588",13,
2021 May,**,**,**,**,**,"448,699",11,
2021 June,**,**,**,**,**,"483,210",10,
2021 July,**,**,**,**,**,"464,608",13,
2021 August,**,**,**,**,**,"452,867",9,
2021 September,**,**,**,**,**,"530,750",6,
2021 October,**,**,**,**,**,"470,840",5,
2021 November,**,**,**,**,**,**,3,
2021 December,**,**,**,**,**,**,3,
2022 January,**,**,**,**,**,**,2,
2022 February,**,**,**,**,**,**,2,
2022 March,**,**,**,**,**,"525,175",4,
2022 April,**,**,**,**,**,"517,440",5,
2022 May,**,**,**,**,**,"602,443",7,
2022 June,**,**,**,**,**,**,8,
2022 July,**,**,**,**,**,**,4,
2022 August,**,**,**,**,**,**,3,
2022 September,**,**,**,**,**,**,3,
2022 October,**,**,**,**,**,**,2,
2022 November,**,**,**,**,**,"540,722",9,
2022 December,"330,000","345,000","380,000","600,000","370,000","468,521",14,
2023 January,"280,000","345,000","360,000","445,000","360,000","425,037",19,
2023 February,"332,000","360,000","392,000","546,000","380,000","441,108",31,
2023 March,"330,000","370,000","420,000","540,000","385,000","435,078",64,
2023 April,"340,000","390,000","430,000","540,000","415,000","455,878",102,
2023 May,"343,000","398,000","450,000","540,000","420,000","454,748",93,
2023 June,"360,000","400,000","478,000","560,000","435,000","473,531",122,
2023 July,"360,000","400,000","470,000","550,000","442,500","471,785",114,
2023 August,"352,000","395,000","458,000","550,000","410,000","465,643",115,
2023 September,"352,000","390,000","450,000","548,000","407,500","454,348",110,
2023 October,"350,000","391,000","459,000","550,000","427,500","458,266",122,
2023 November,"354,000","400,000","460,000","550,000","425,000","461,845",131,
2023 December,"350,000","400,000","460,000","550,000","427,500","460,317",150,
2024 January,"350,000","400,000","460,000","550,000","430,000","462,083",151,
2024 February,"346,000","400,000","460,000","550,000","430,000","460,191",160,
2024 March,"345,000","395,000","450,000","550,000","425,000","456,888",159,

Source,CMHC Market Absorption Survey
