"Kelowna — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,**,**,**,**,**,"106,000",4,
1990 February,**,**,**,**,**,**,4,
1990 March,**,**,**,**,**,**,6,
1990 April,**,**,**,**,**,**,4,
1990 May,**,**,**,**,**,**,2,
1990 June,**,**,**,**,**,**,2,
1990 July,**,**,**,**,**,**,2,
1990 August,**,**,**,**,**,**,4,
1990 September,**,**,**,**,**,**,4,
1990 October,**,**,**,**,**,**,2,
1990 November,**,**,**,**,**,**,2,
1990 December,**,**,**,**,**,**,2,
1991 January,**,**,**,**,**,**,2,
1991 February,**,**,**,**,**,**,2,
1991 March,**,**,**,**,**,**,4,
1991 April,**,**,**,**,**,**,2,
1991 May,**,**,**,**,**,**,4,
1991 June,**,**,**,**,**,**,2,
1991 July,**,**,**,**,**,**,8,
1991 August,**,**,**,**,**,**,5,
1991 September,**,**,**,**,**,**,3,
1991 October,**,**,**,**,**,**,5,
1991 November,**,**,**,**,**,"112,273",11,
1991 December,**,**,**,**,**,**,11,
1992 January,**,**,**,**,**,"116,233",9,
1992 February,**,**,**,**,**,"116,233",9,
1992 March,"110,000","130,000","135,000","135,000","135,000","127,312",25,
1992 April,"110,000","130,000","135,000","135,000","130,000","126,456",27,
1992 May,"120,000","130,000","135,000","135,000","130,000","127,772",25,
1992 June,"120,000","130,000","135,000","135,000","132,500","127,579",24,
1992 July,"127,000","130,000","135,000","135,000","132,500","131,835",26,
1992 August,"130,000","134,000","135,000","141,000","135,000","134,767",21,
1992 September,"123,000","131,000","135,000","139,000","135,000","133,736",22,
1992 October,**,**,**,**,**,**,20,
1992 November,**,**,**,**,**,"132,879",14,
1992 December,**,**,**,**,**,"130,461",18,
1993 January,**,**,**,**,**,"136,068",22,
1993 February,"130,000","130,000","135,000","147,000","135,000","136,068",22,
1993 March,"130,000","130,000","135,000","147,000","135,000","136,068",22,
1993 April,"130,000","135,000","135,000","150,000","135,000","146,711",19,
1993 May,"130,000","135,000","147,000","160,000","135,000","149,022",23,
1993 June,"130,000","135,000","147,000","160,000","135,000","149,022",23,
1993 July,**,**,**,**,**,"148,571",28,
1993 August,"129,000","135,000","150,000","161,000","135,000","148,571",28,
1993 September,"130,000","132,000","135,000","160,000","135,000","145,800",30,
1993 October,"126,000","130,000","135,000","157,000","135,000","141,956",25,
1993 November,"128,000","130,000","135,000","160,000","135,000","143,663",27,
1993 December,"130,000","130,000","135,000","160,000","135,000","144,031",29,
1994 January,"130,000","135,000","150,000","160,000","147,500","147,676",38,
1994 February,"130,000","135,000","150,000","160,000","135,000","146,582",39,
1994 March,"130,000","135,000","154,000","160,000","147,500","147,338",42,
1994 April,"130,000","135,000","153,000","160,000","140,000","146,485",40,
1994 May,"130,000","135,000","149,000","160,000","135,000","144,662",42,
1994 June,"130,000","130,000","137,000","158,000","135,000","142,312",41,
1994 July,"116,000","130,000","135,000","150,000","130,000","136,629",45,
1994 August,"117,000","130,000","135,000","150,000","130,000","136,776",45,
1994 September,"125,000","130,000","145,000","155,000","135,000","140,069",52,
1994 October,"121,000","130,000","145,000","155,000","135,000","142,342",52,
1994 November,"125,000","130,000","145,000","155,000","135,000","142,428",50,
1994 December,"123,000","130,000","139,000","155,000","135,000","141,904",48,
1995 January,"125,000","130,000","135,000","155,000","135,000","140,964",47,
1995 February,"125,000","132,000","141,000","155,000","135,000","143,649",35,
1995 March,"125,000","135,000","145,000","160,000","135,000","145,411",37,
1995 April,"126,000","135,000","135,000","155,000","135,000","142,943",40,
1995 May,"125,000","130,000","135,000","150,000","135,000","141,448",44,
1995 June,"127,000","134,000","135,000","156,000","135,000","140,353",36,
1995 July,"120,000","130,000","135,000","137,000","130,000","135,236",33,
1995 August,"120,000","130,000","135,000","141,000","130,000","136,316",31,
1995 September,"120,000","130,000","135,000","145,000","132,500","137,671",34,
1995 October,"120,000","130,000","135,000","145,000","130,000","135,383",36,
1995 November,"120,000","130,000","135,000","145,000","130,000","134,876",34,
1995 December,"120,000","125,000","133,000","143,000","130,000","137,440",30,
1996 January,"120,000","129,000","135,000","154,000","130,000","138,584",31,
1996 February,"120,000","130,000","135,000","160,000","130,000","140,555",29,
1996 March,"120,000","130,000","135,000","151,000","130,000","138,559",27,
1996 April,"120,000","130,000","135,000","154,000","132,500","139,658",26,
1996 May,"120,000","134,000","135,000","151,000","135,000","143,500",31,
1996 June,"120,000","132,000","138,000","157,000","135,000","145,508",25,
1996 July,"120,000","129,000","135,000","154,000","135,000","146,890",21,
1996 August,"120,000","130,000","140,000","170,000","135,000","151,411",19,
1996 September,"120,000","130,000","145,000","170,000","135,000","152,700",19,
1996 October,"119,000","135,000","150,000","170,000","142,500","154,794",18,
1996 November,"114,000","143,000","156,000","190,000","150,000","163,638",13,
1996 December,"110,000","119,000","149,000","170,000","140,000","148,812",17,
1997 January,**,**,**,**,**,"173,054",13,
1997 February,**,**,**,**,**,"168,164",11,
1997 March,**,**,**,**,**,**,10,
1997 April,**,**,**,**,**,**,13,
1997 May,**,**,**,**,**,"158,382",11,
1997 June,"130,000","135,000","155,000","180,000","140,000","154,479",14,
1997 July,"132,000","140,000","151,000","176,000","145,000","155,263",16,
1997 August,"130,000","140,000","140,000","170,000","140,000","150,747",17,
1997 September,"135,000","140,000","145,000","200,000","140,000","158,643",14,
1997 October,"135,000","140,000","152,000","200,000","140,000","163,565",23,
1997 November,"135,000","140,000","175,000","200,000","140,000","164,183",24,
1997 December,"135,000","140,000","172,000","200,000","147,500","165,905",22,
1998 January,"135,000","140,000","180,000","200,000","175,000","171,837",19,
1998 February,"135,000","140,000","181,000","200,000","175,000","171,086",21,
1998 March,"135,000","140,000","180,000","200,000","145,000","165,596",24,
1998 April,"135,000","145,000","180,000","185,000","160,000","168,064",25,
1998 May,"140,000","159,000","185,000","221,000","180,000","178,676",21,
1998 June,"145,000","175,000","185,000","245,000","180,000","190,088",24,
1998 July,"149,000","174,000","185,000","268,000","177,500","194,377",26,
1998 August,"157,000","179,000","185,000","266,000","185,000","193,248",31,
1998 September,"153,000","178,000","185,000","195,000","180,000","185,286",28,
1998 October,"153,000","178,000","182,000","186,000","180,000","178,546",28,
1998 November,"168,000","180,000","185,000","195,000","180,000","182,452",23,
1998 December,"171,000","180,000","185,000","195,000","180,000","183,536",25,
1999 January,"175,000","180,000","185,000","199,000","182,500","187,750",22,
1999 February,"174,000","180,000","185,000","197,000","180,000","186,970",23,
