"Kitchener - Cambridge - Waterloo — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2003 October,"190,000","210,000","260,000","300,000","240,000","253,774",105,
2003 November,"185,000","200,000","264,000","305,000","225,000","247,696",102,
2003 December,"190,000","213,000","275,000","350,000","260,000","257,141",90,
2004 January,"200,000","225,000","278,000","345,000","260,000","262,786",78,
2004 February,"199,000","225,000","287,000","350,000","255,000","267,452",92,
2004 March,"192,000","225,000","295,000","350,000","267,500","272,019",92,
2004 April,"180,000","200,000","270,000","350,000","225,000","260,254",104,
2004 May,"190,000","200,000","260,000","310,000","220,000","257,136",115,
2004 June,"177,000","200,000","260,000","300,000","205,000","252,904",136,
2004 July,"180,000","200,000","240,000","300,000","200,000","244,439",130,
2004 August,"179,000","200,000","250,000","302,000","200,000","248,218",113,
2004 September,"175,000","200,000","250,000","300,000","210,000","243,432",110,
2004 October,"180,000","200,000","250,000","300,000","200,000","244,208",91,
2004 November,"180,000","200,000","248,000","300,000","220,000","247,395",127,
2004 December,"180,000","200,000","252,000","312,000","230,000","257,215",108,
2005 January,"180,000","200,000","250,000","320,000","230,000","258,723",106,
2005 February,"180,000","200,000","250,000","308,000","230,000","259,706",127,
2005 March,"184,000","220,000","250,000","320,000","230,000","266,381",133,
2005 April,"185,000","230,000","260,000","320,000","250,000","271,185",154,
2005 May,"215,000","244,000","270,000","320,000","257,500","288,614",143,
2005 June,"210,000","240,000","270,000","320,000","250,000","280,213",147,
2005 July,"220,000","250,000","270,000","320,000","260,000","282,936",142,
2005 August,"220,000","240,000","265,000","317,000","250,000","278,848",156,
2005 September,"205,000","230,000","255,000","300,000","245,000","268,719",139,
2005 October,"204,000","225,000","250,000","300,000","235,000","268,891",143,
2005 November,"205,000","225,000","250,000","300,000","235,000","272,125",147,
2005 December,"220,000","250,000","270,000","430,000","255,000","299,023",104,
2006 January,"229,000","250,000","280,000","404,000","270,000","304,419",113,
2006 February,"233,000","261,000","298,000","414,000","280,000","308,902",130,
2006 March,"230,000","260,000","300,000","430,000","280,000","319,359",143,
2006 April,"216,000","250,000","280,000","367,000","260,000","310,542",150,
2006 May,"230,000","250,000","285,000","400,000","270,000","305,854",158,
2006 June,"240,000","260,000","290,000","400,000","275,000","308,918",153,
2006 July,"219,000","245,000","275,000","350,000","255,000","298,958",158,
2006 August,"220,000","240,000","270,000","350,000","250,000","296,610",179,
2006 September,"213,000","245,000","280,000","350,000","255,000","287,865",177,
2006 October,"214,000","250,000","285,000","353,000","270,000","296,341",171,
2006 November,"244,000","260,000","305,000","400,000","280,000","318,848",143,
2006 December,"245,000","260,000","302,000","400,000","280,000","317,709",138,
2007 January,"245,000","261,000","300,000","400,000","285,000","320,942",137,
2007 February,"226,000","262,000","316,000","400,000","285,000","321,241",130,
2007 March,"230,000","260,000","310,000","400,000","285,000","317,619",139,
2007 April,"245,000","262,000","310,000","379,000","290,000","323,410",135,
2007 May,"245,000","272,000","310,000","400,000","292,500","328,698",130,
2007 June,"247,000","274,000","320,000","400,000","295,000","334,838",116,
2007 July,"250,000","285,000","320,000","400,000","300,000","330,256",98,
2007 August,"240,000","250,000","300,000","400,000","277,500","325,436",94,
2007 September,"250,000","290,000","316,000","400,000","300,000","327,244",93,
2007 October,"245,000","250,000","300,000","350,000","275,000","307,080",113,
2007 November,"250,000","275,000","300,000","372,000","297,500","315,414",90,
2007 December,"240,000","270,000","300,000","372,000","285,000","314,750",112,
2008 January,"244,000","275,000","300,000","390,000","290,000","318,678",113,
2008 February,"240,000","274,000","300,000","390,000","290,000","315,805",121,
2008 March,"250,000","275,000","300,000","392,000","285,000","317,748",128,
2008 April,"250,000","272,000","300,000","383,000","275,000","313,942",145,
2008 May,"242,000","270,000","285,000","350,000","275,000","305,834",171,
2008 June,"240,000","270,000","285,000","350,000","275,000","304,047",182,
2008 July,"250,000","275,000","300,000","400,000","285,000","318,537",179,
2008 August,"260,000","285,000","300,000","400,000","300,000","324,037",165,
2008 September,"270,000","290,000","320,000","400,000","300,000","337,523",172,
2008 October,"275,000","300,000","346,000","430,000","300,000","350,491",186,
2008 November,"275,000","300,000","350,000","425,000","300,000","353,799",169,
2008 December,"275,000","300,000","350,000","430,000","305,000","355,126",159,
2009 January,"270,000","300,000","347,000","430,000","300,000","355,883",163,
2009 February,"268,000","300,000","350,000","427,000","315,000","357,388",162,
2009 March,"260,000","300,000","350,000","430,000","300,000","352,317",174,
2009 April,"260,000","290,000","346,000","424,000","300,000","347,284",170,
2009 May,"275,000","300,000","358,000","450,000","320,000","363,870",150,
2009 June,"275,000","300,000","364,000","460,000","320,000","374,477",138,
2009 July,"275,000","300,000","400,000","460,000","335,000","382,103",143,
2009 August,"277,000","310,000","400,000","500,000","375,000","389,310",82,
2009 September,"278,000","306,000","416,000","491,000","387,500","397,157",77,
2009 October,"291,000","332,000","416,000","500,000","395,000","400,159",70,
2009 November,"296,000","380,000","425,000","500,000","400,000","417,536",71,
2009 December,"300,000","391,000","446,000","500,000","400,000","431,435",66,
2010 January,"300,000","400,000","450,000","500,000","422,500","427,363",68,
2010 February,"300,000","375,000","430,000","500,000","400,000","402,976",75,
2010 March,"300,000","394,000","430,000","500,000","400,000","409,182",74,
2010 April,"274,000","300,000","400,000","500,000","390,000","391,105",83,
2010 May,"275,000","365,000","450,000","610,000","400,000","457,420",73,
2010 June,"269,000","370,000","400,000","592,000","400,000","450,945",61,
2010 July,"350,000","400,000","501,000","697,000","415,000","481,974",60,
2010 August,"331,000","400,000","488,000","698,000","410,000","482,515",58,
2010 September,"300,000","400,000","485,000","695,000","400,000","474,124",61,
2010 October,"306,000","400,000","450,000","666,000","400,000","465,518",73,
2010 November,"300,000","380,000","430,000","630,000","400,000","447,409",89,
2010 December,"309,000","378,000","421,000","600,000","400,000","443,064",91,
2011 January,"310,000","375,000","418,000","524,000","400,000","427,701",101,
2011 February,"300,000","350,000","402,000","472,000","380,000","417,759",96,
2011 March,"300,000","370,000","400,000","465,000","385,000","421,570",95,
2011 April,"309,000","350,000","400,000","453,000","385,000","431,809",87,
2011 May,"320,000","350,000","400,000","450,000","385,000","427,587",95,
2011 June,"320,000","380,000","418,000","450,000","400,000","442,625",89,
2011 July,"329,000","380,000","420,000","465,000","400,000","452,755",84,
2011 August,"350,000","400,000","420,000","564,000","400,000","473,290",72,
2011 September,"349,000","400,000","422,000","465,000","400,000","458,593",85,
2011 October,"364,000","400,000","420,000","450,000","400,000","449,030",85,
2011 November,"340,000","400,000","400,000","450,000","400,000","437,071",82,
2011 December,"350,000","400,000","430,000","465,000","400,000","471,126",77,
2012 January,"350,000","400,000","425,000","460,000","400,000","460,919",82,
2012 February,"350,000","390,000","420,000","460,000","400,000","456,845",84,
2012 March,"366,000","392,000","430,000","480,000","400,000","471,513",95,
2012 April,"375,000","400,000","435,000","480,000","402,500","479,184",95,
2012 May,"358,000","398,000","430,000","492,000","400,000","478,995",87,
2012 June,"379,000","408,000","450,000","560,000","430,000","498,107",105,
2012 July,"395,000","429,000","450,000","630,000","442,500","515,200",97,
2012 August,"400,000","435,000","465,000","750,000","450,000","546,559",75,
2012 September,"400,000","430,000","463,000","690,000","450,000","534,883",81,
2012 October,"400,000","434,000","468,000","615,000","450,000","525,648",97,
2012 November,"400,000","430,000","465,000","615,000","450,000","523,011",108,
2012 December,"400,000","435,000","460,000","560,000","450,000","506,699",108,
2013 January,"400,000","430,000","465,000","625,000","450,000","514,301",105,
2013 February,"400,000","432,000","465,000","682,000","450,000","524,266",96,
2013 March,"400,000","430,000","459,000","720,000","450,000","530,446",99,
2013 April,"400,000","430,000","463,000","698,000","450,000","530,805",91,
2013 May,"400,000","446,000","480,000","638,000","450,000","528,094",95,
2013 June,"400,000","445,000","485,000","690,000","450,000","532,822",91,
2013 July,"400,000","435,000","476,000","690,000","450,000","528,088",101,
2013 August,"400,000","439,000","480,000","666,000","450,000","514,381",96,
2013 September,"400,000","440,000","480,000","646,000","450,000","509,684",96,
2013 October,"400,000","437,000","465,000","624,000","450,000","514,859",98,
2013 November,"400,000","440,000","480,000","642,000","450,000","517,146",99,
2013 December,"400,000","450,000","493,000","648,000","465,000","529,422",97,
2014 January,"400,000","440,000","480,000","600,000","450,000","513,302",105,
2014 February,"400,000","437,000","470,000","600,000","450,000","507,986",136,
2014 March,"400,000","433,000","465,000","600,000","450,000","505,292",139,
2014 April,"400,000","430,000","475,000","600,000","450,000","509,099",139,
2014 May,"380,000","410,000","450,000","579,000","440,000","490,021",147,
2014 June,"380,000","415,000","456,000","586,000","445,000","493,662",144,
2014 July,"380,000","406,000","450,000","584,000","432,500","489,234",151,
2014 August,"400,000","422,000","463,000","600,000","450,000","503,835",137,
2014 September,"396,000","425,000","463,000","600,000","450,000","503,095",142,
2014 October,"380,000","420,000","451,000","566,000","445,000","489,336",153,
2014 November,"400,000","430,000","475,000","568,000","450,000","502,041",143,
2014 December,"400,000","443,000","482,000","600,000","455,000","515,838",135,
2015 January,"400,000","432,000","483,000","576,000","450,000","507,678",129,
2015 February,"400,000","440,000","488,000","585,000","450,000","517,277",112,
2015 March,"400,000","427,000","480,000","558,000","450,000","516,995",122,
2015 April,"400,000","420,000","476,000","542,000","450,000","510,556",128,
2015 May,"390,000","418,000","480,000","569,000","450,000","519,666",110,
2015 June,"400,000","450,000","500,000","600,000","475,000","533,417",111,
2015 July,"390,000","411,000","489,000","573,000","450,000","507,902",124,
2015 August,"390,000","410,000","480,000","585,000","450,000","513,577",116,
2015 September,"400,000","450,000","500,000","585,000","460,000","521,175",91,
2015 October,"400,000","450,000","500,000","600,000","480,000","533,600",86,
2015 November,"391,000","450,000","500,000","585,000","470,000","520,638",94,
2015 December,"400,000","450,000","500,000","594,000","480,000","539,194",80,
2016 January,"400,000","450,000","500,000","585,000","480,000","527,938",82,
2016 February,"394,000","440,000","500,000","534,000","475,000","491,044",113,
2016 March,"400,000","460,000","500,000","600,000","500,000","514,617",99,
2016 April,"400,000","460,000","500,000","600,000","500,000","524,764",92,
2016 May,"400,000","460,000","500,000","600,000","500,000","547,349",88,
2016 June,"400,000","450,000","500,000","600,000","495,000","510,913",98,
2016 July,"400,000","460,000","502,000","650,000","490,000","550,845",77,
2016 August,"400,000","466,000","504,000","650,000","495,000","556,103",74,
2016 September,"400,000","460,000","500,000","650,000","495,000","553,890",60,
2016 October,"400,000","458,000","500,000","650,000","490,000","552,369",60,
2016 November,"400,000","468,000","511,000","671,000","500,000","573,637",53,
2016 December,"400,000","460,000","510,000","650,000","490,000","560,195",56,
2017 January,"400,000","456,000","508,000","650,000","485,000","561,588",54,
2017 February,"400,000","456,000","508,000","650,000","485,000","543,620",54,
2017 March,"400,000","460,000","507,000","610,000","490,000","538,569",55,
2017 April,"400,000","470,000","510,000","600,000","495,000","540,107",58,
2017 May,"400,000","474,000","508,000","600,000","500,000","538,014",59,
2017 June,"408,000","466,000","523,000","638,000","500,000","526,755",79,
2017 July,"415,000","475,000","523,000","650,000","500,000","542,988",79,
2017 August,"428,000","500,000","543,000","600,000","522,500","554,607",114,
2017 September,"480,000","536,000","578,000","630,000","545,000","569,658",110,
2017 October,"490,000","550,000","602,000","650,000","585,000","583,591",133,
2017 November,"486,000","541,000","625,000","700,000","585,000","611,029",123,
2017 December,"490,000","542,000","625,000","700,000","572,500","601,704",126,
2018 January,"498,000","550,000","625,000","700,000","600,000","615,205",133,
2018 February,"500,000","575,000","645,000","725,000","620,000","634,575",130,
2018 March,"500,000","600,000","672,000","750,000","635,000","657,184",138,
2018 April,"524,000","625,000","700,000","776,000","650,000","662,965",153,
2018 May,"525,000","625,000","700,000","770,000","655,000","654,654",144,
2018 June,"503,000","600,000","683,000","797,000","645,000","663,130",114,
2018 July,"525,000","625,000","660,000","750,000","647,500","651,636",120,
2018 August,"525,000","625,000","690,000","825,000","650,000","685,600",119,
2018 September,"573,000","655,000","724,000","880,000","685,000","705,313",118,
2018 October,"575,000","660,000","700,000","840,000","675,000","716,226",104,
2018 November,"585,000","655,000","700,000","840,000","670,000","714,640",97,
2018 December,"566,000","653,000","700,000","828,000","660,000","719,045",90,
2019 January,"550,000","650,000","700,000","816,000","660,000","728,989",85,
2019 February,"540,000","650,000","700,000","810,000","670,000","728,224",83,
2019 March,"540,000","630,000","700,000","850,000","670,000","709,083",87,
2019 April,"578,000","636,000","710,000","842,000","695,000","707,958",95,
2019 May,"600,000","650,000","710,000","854,000","695,000","716,292",100,
2019 June,"585,000","650,000","710,000","873,000","695,000","695,083",99,
2019 July,"585,000","625,000","695,000","794,000","655,000","678,479",105,
2019 August,"585,000","638,000","695,000","750,000","660,000","671,883",129,
2019 September,"590,000","650,000","710,000","800,000","687,500","717,651",140,
2019 October,"597,000","669,000","730,000","806,000","700,000","704,846",139,
2019 November,"591,000","661,000","730,000","814,000","700,000","705,298",140,
2019 December,"585,000","660,000","715,000","812,000","695,000","712,401",132,
2020 January,"585,000","640,000","702,000","784,000","675,000","701,152",124,
2020 February,"585,000","640,000","700,000","806,000","672,500","698,840",124,
2020 March,"585,000","640,000","700,000","800,000","675,000","693,722",123,
2020 April,"585,000","644,000","700,000","764,000","675,000","682,335",100,
2020 May,"591,000","650,000","700,000","792,000","680,000","697,504",113,
2020 June,"600,000","650,000","702,000","800,000","695,000","699,702",103,
2020 July,"611,000","660,000","726,000","800,000","697,500","710,527",104,
2020 August,"613,000","675,000","718,000","800,000","697,500","709,648",104,
2020 September,"585,000","650,000","700,000","780,000","682,500","707,950",96,
2020 October,"585,000","650,000","720,000","830,000","695,000","742,238",94,
2020 November,"589,000","656,000","720,000","875,000","697,500","762,975",86,
2020 December,"591,000","666,000","722,000","865,000","700,000","761,769",86,
2021 January,"585,000","650,000","714,000","800,000","695,000","718,550",85,
2021 February,"615,000","672,000","733,000","810,000","700,000","736,895",89,
2021 March,"605,000","670,000","720,000","780,000","695,000","725,041",94,
2021 April,"602,000","674,000","731,000","857,000","705,000","725,083",92,
2021 May,"605,000","670,000","720,000","820,000","700,000","702,677",82,
2021 June,"623,000","695,000","775,000","890,000","720,000","745,190",84,
2021 July,"615,000","690,000","765,000","850,000","710,000","740,796",74,
2021 August,"623,000","695,000","775,000","830,000","720,000","727,250",77,
2021 September,"621,000","700,000","779,000","875,000","727,500","740,074",76,
2021 October,"605,000","675,000","740,000","875,000","705,000","738,087",68,
2021 November,"593,000","674,000","736,000","875,000","700,000","720,961",66,
2021 December,"680,000","851,000","942,000","1,036,000","890,000","901,157",18,
2022 January,"680,000","838,000","940,000","980,000","895,000","900,331",15,
2022 February,**,**,**,**,**,"922,398",11,
2022 March,"712,000","902,000","974,000","1,260,000","930,000","992,965",15,
2022 April,**,**,**,**,**,"1,041,744",12,
2022 May,"704,000","902,000","1,310,000","1,470,000","1,040,000","1,096,430",15,
2022 June,"824,000","944,000","1,266,000","1,455,000","1,100,000","1,119,579",17,
2022 July,"780,000","890,000","1,050,000","1,272,000","952,500","1,103,346",24,
2022 August,"830,000","925,000","1,086,000","1,269,000","1,000,000","1,115,959",31,
2022 September,"865,000","1,070,000","1,161,000","1,371,000","1,095,000","1,178,693",34,
2022 October,"910,000","1,095,000","1,159,000","1,267,000","1,140,000","1,166,021",42,
2022 November,"824,000","888,000","1,042,000","1,271,000","980,000","1,071,462",43,
2022 December,"780,000","900,000","1,110,000","1,359,000","945,000","1,129,715",27,
2023 January,"888,000","1,077,000","1,266,000","1,395,000","1,200,000","1,215,451",27,
2023 February,"902,000","1,068,000","1,269,000","1,395,000","1,150,000","1,226,138",24,
2023 March,"910,000","1,100,000","1,275,000","1,395,000","1,100,000","1,236,137",23,
2023 April,"910,000","1,100,000","1,275,000","1,395,000","1,200,000","1,254,921",21,
2023 May,"980,000","1,200,000","1,275,000","1,395,000","1,235,000","1,196,986",18,
2023 June,"1,036,000","1,200,000","1,254,000","1,335,000","1,215,000","1,098,879",30,
2023 July,"988,000","1,132,000","1,296,000","1,544,000","1,230,000","1,259,353",37,
2023 August,"988,000","1,127,000","1,279,000","1,544,000","1,200,000","1,238,996",39,
2023 September,"984,000","1,106,000","1,212,000","1,440,000","1,135,000","1,050,931",38,
2023 October,"850,000","1,055,000","1,195,000","1,275,000","1,135,000","1,049,657",40,
2023 November,"995,000","1,115,000","1,200,000","1,475,000","1,140,000","1,105,783",34,
2023 December,"1,000,000","1,095,000","1,140,000","1,475,000","1,115,000","1,131,599",39,
2024 January,"997,000","1,095,000","1,158,000","1,308,000","1,120,000","1,104,534",54,
2024 February,"800,000","980,000","1,080,000","1,210,000","1,017,500","1,039,123",56,
2024 March,"801,000","1,044,000","1,124,000","1,266,000","1,095,000","1,056,896",52,

