"Edmonton — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1995 January,"130,000","145,000","165,000","185,000","155,000","162,427",837,
1995 February,"125,000","145,000","160,000","185,000","150,000","160,111",864,
1995 March,"130,000","145,000","160,000","185,000","150,000","161,031",870,
1995 April,"125,000","145,000","160,000","185,000","150,000","158,854",867,
1995 May,"125,000","145,000","160,000","182,000","150,000","158,209",867,
1995 June,"125,000","140,000","160,000","180,000","150,000","157,013",836,
1995 July,"125,000","140,000","160,000","180,000","150,000","157,410",818,
1995 August,"125,000","140,000","160,000","180,000","150,000","156,527",762,
1995 September,"125,000","140,000","160,000","185,000","150,000","157,316",725,
1995 October,"125,000","140,000","160,000","180,000","150,000","156,505",685,
1995 November,"125,000","140,000","160,000","180,000","150,000","156,860",687,
1995 December,"125,000","140,000","160,000","180,000","150,000","157,381",642,
1996 January,"125,000","140,000","160,000","180,000","150,000","157,431",603,
1996 February,"125,000","140,000","155,000","180,000","145,000","156,588",564,
1996 March,"120,000","140,000","155,000","180,000","145,000","155,646",550,
1996 April,"120,000","140,000","155,000","180,000","145,000","155,787",529,
1996 May,"120,000","140,000","155,000","180,000","145,000","152,273",519,
1996 June,"120,000","140,000","155,000","180,000","145,000","152,368",497,
1996 July,"120,000","135,000","150,000","180,000","145,000","151,083",472,
1996 August,"120,000","140,000","155,000","180,000","145,000","153,891",462,
1996 September,"120,000","140,000","155,000","185,000","145,000","156,388",460,
1996 October,"120,000","140,000","155,000","185,000","150,000","156,990",480,
1996 November,"120,000","140,000","155,000","184,000","150,000","156,641",500,
1996 December,"120,000","140,000","155,000","181,000","150,000","156,246",473,
1997 January,"125,000","143,000","160,000","185,000","150,000","157,708",488,
1997 February,"125,000","145,000","160,000","185,000","150,000","157,851",486,
1997 March,"125,000","145,000","160,000","180,000","150,000","157,283",474,
1997 April,"125,000","145,000","160,000","185,000","150,000","157,786",483,
1997 May,"125,000","145,000","160,000","185,000","150,000","157,834",482,
1997 June,"125,000","145,000","160,000","185,000","155,000","158,578",497,
1997 July,"125,000","145,000","160,000","185,000","150,000","158,737",494,
1997 August,"125,000","145,000","160,000","185,000","155,000","158,431",471,
1997 September,"125,000","145,000","160,000","185,000","155,000","158,640",456,
1997 October,"125,000","150,000","160,000","185,000","155,000","159,243",452,
1997 November,"130,000","150,000","160,000","185,000","155,000","157,889",438,
1997 December,"130,000","150,000","165,000","185,000","155,000","160,466",449,
1998 January,"130,000","150,000","165,000","190,000","155,000","162,682",481,
1998 February,"130,000","150,000","165,000","190,000","155,000","163,193",495,
1998 March,"131,000","150,000","170,000","190,000","160,000","164,662",510,
1998 April,"130,000","155,000","170,000","190,000","160,000","165,895",516,
1998 May,"135,000","155,000","170,000","195,000","160,000","167,706",490,
1998 June,"130,000","155,000","170,000","195,000","160,000","166,795",508,
1998 July,"130,000","155,000","170,000","190,000","160,000","165,970",527,
1998 August,"130,000","155,000","170,000","195,000","160,000","167,207",523,
1998 September,"130,000","155,000","170,000","195,000","165,000","169,889",508,
1998 October,"130,000","155,000","175,000","200,000","165,000","171,580",529,
1998 November,"135,000","155,000","175,000","205,000","165,000","174,821",529,
1998 December,"135,000","160,000","180,000","205,000","170,000","176,673",545,
1999 January,"135,000","160,000","180,000","205,000","170,000","176,700",574,
1999 February,"135,000","160,000","180,000","207,000","170,000","177,541",592,
1999 March,"135,000","160,000","180,000","205,000","170,000","178,090",598,
1999 April,"135,000","160,000","175,000","205,000","170,000","176,112",552,
1999 May,"135,000","160,000","175,000","205,000","165,000","175,118",576,
1999 June,"140,000","160,000","180,000","210,000","170,000","178,946",573,
1999 July,"140,000","160,000","180,000","210,000","170,000","178,890",576,
1999 August,"145,000","160,000","180,000","210,000","170,000","181,142",576,
1999 September,"140,000","165,000","185,000","210,000","175,000","181,636",559,
1999 October,"140,000","165,000","185,000","215,000","175,000","182,127",570,
1999 November,"140,000","165,000","185,000","215,000","175,000","182,533",568,
1999 December,"140,000","165,000","190,000","215,000","175,000","184,483",552,
2000 January,"140,000","165,000","186,000","215,000","175,000","184,826",551,
2000 February,"140,000","165,000","190,000","215,000","175,000","183,753",604,
2000 March,"145,000","165,000","190,000","215,000","175,000","183,007",635,
2000 April,"145,000","170,000","190,000","215,000","180,000","184,392",637,
2000 May,"145,000","170,000","190,000","218,000","180,000","186,010",616,
2000 June,"145,000","165,000","185,000","220,000","175,000","184,221",586,
2000 July,"145,000","165,000","185,000","220,000","175,000","185,922",585,
2000 August,"140,000","165,000","185,000","225,000","175,000","185,018",618,
2000 September,"140,000","165,000","185,000","225,000","175,000","185,870",613,
2000 October,"140,000","165,000","185,000","220,000","175,000","185,747",629,
2000 November,"145,000","165,000","190,000","225,000","175,000","187,693",639,
2000 December,"145,000","165,000","185,000","220,000","175,000","186,282",647,
2001 January,"140,000","165,000","185,000","220,000","175,000","186,614",665,
2001 February,"145,000","165,000","185,000","220,000","175,000","186,380",618,
2001 March,"145,000","165,000","185,000","225,000","175,000","187,992",644,
2001 April,"145,000","170,000","190,000","225,000","180,000","190,083",652,
2001 May,"145,000","170,000","190,000","225,000","180,000","189,590",650,
2001 June,"145,000","170,000","190,000","230,000","180,000","191,816",594,
2001 July,"145,000","170,000","190,000","230,000","180,000","193,128",572,
2001 August,"150,000","170,000","193,000","230,000","180,000","195,490",555,
2001 September,"145,000","170,000","190,000","235,000","180,000","198,664",501,
2001 October,"150,000","175,000","195,000","235,000","180,000","199,777",471,
2001 November,"150,000","175,000","195,000","230,000","180,000","200,665",484,
2001 December,"155,000","175,000","195,000","225,000","180,000","202,394",449,
2002 January,"155,000","175,000","190,000","230,000","180,000","203,019",427,
2002 February,"155,000","175,000","195,000","225,000","180,000","204,067",419,
2002 March,"155,000","175,000","195,000","235,000","185,000","206,287",417,
2002 April,"155,000","175,000","200,000","235,000","185,000","204,955",392,
2002 May,"155,000","180,000","205,000","240,000","190,000","208,529",366,
2002 June,"160,000","180,000","205,000","240,000","190,000","210,099",379,
2002 July,"159,000","180,000","205,000","235,000","190,000","206,333",358,
2002 August,"155,000","180,000","205,000","245,000","190,000","209,896",380,
2002 September,"155,000","180,000","205,000","240,000","190,000","205,877",394,
2002 October,"160,000","180,000","205,000","243,000","190,000","207,302",416,
2002 November,"160,000","180,000","205,000","245,000","195,000","207,935",396,
2002 December,"160,000","180,000","205,000","240,000","195,000","208,181",386,
2003 January,"160,000","180,000","210,000","240,000","195,000","209,371",392,
2003 February,"160,000","185,000","215,000","250,000","195,000","212,970",420,
2003 March,"165,000","185,000","214,000","250,000","195,000","213,013",457,
2003 April,"165,000","185,000","215,000","250,000","200,000","213,484",491,
2003 May,"165,000","190,000","215,000","255,000","200,000","215,013",519,
2003 June,"160,000","190,000","220,000","255,000","205,000","216,162",565,
2003 July,"165,000","190,000","215,000","255,000","200,000","216,719",618,
2003 August,"169,000","190,000","215,000","255,000","200,000","217,087",668,
2003 September,"170,000","190,000","215,000","255,000","200,000","218,573",716,
2003 October,"170,000","195,000","220,000","255,000","205,000","218,867",787,
2003 November,"170,000","195,000","220,000","260,000","205,000","221,389",819,
2003 December,"175,000","195,000","220,000","263,000","210,000","223,198",846,
2004 January,"170,000","195,000","220,000","265,000","210,000","223,935",830,
2004 February,"175,000","200,000","220,000","265,000","210,000","225,667",819,
2004 March,"170,000","200,000","225,000","260,000","210,000","224,367",836,
2004 April,"175,000","200,000","230,000","265,000","215,000","228,458",754,
2004 May,"175,000","200,000","230,000","270,000","215,000","229,431",804,
2004 June,"175,000","200,000","230,000","270,000","215,000","230,456",757,
2004 July,"175,000","205,000","230,000","275,000","215,000","232,955",713,
2004 August,"175,000","205,000","235,000","275,000","215,000","233,858",706,
2004 September,"175,000","205,000","235,000","275,000","215,000","234,171",694,
2004 October,"175,000","205,000","240,000","280,000","220,000","236,500",773,
2004 November,"180,000","205,000","240,000","280,000","225,000","235,665",812,
2004 December,"180,000","205,000","240,000","280,000","225,000","237,664",809,
2005 January,"180,000","210,000","240,000","280,000","225,000","237,962",813,
2005 February,"180,000","214,000","240,000","280,000","225,000","240,937",821,
2005 March,"180,000","215,000","245,000","285,000","230,000","243,541",826,
2005 April,"180,000","210,000","240,000","285,000","225,000","241,314",781,
2005 May,"185,000","215,000","245,000","290,000","230,000","248,530",768,
2005 June,"185,000","220,000","250,000","295,000","235,000","251,057",739,
2005 July,"185,000","225,000","255,000","295,000","240,000","255,492",705,
2005 August,"190,000","225,000","255,000","295,000","240,000","256,905",681,
2005 September,"200,000","230,000","260,000","295,000","245,000","261,309",677,
2005 October,"200,000","230,000","260,000","295,000","245,000","261,825",679,
2005 November,"200,000","230,000","255,000","300,000","240,000","262,171",685,
2005 December,"205,000","235,000","260,000","300,000","245,000","262,289",676,
2006 January,"205,000","235,000","265,000","305,000","245,000","265,170",678,
2006 February,"200,000","235,000","260,000","300,000","245,000","262,938",641,
2006 March,"200,000","235,000","260,000","300,000","245,000","262,273",679,
2006 April,"200,000","235,000","265,000","310,000","250,000","267,065",623,
2006 May,"200,000","235,000","270,000","310,000","250,000","267,254",647,
2006 June,"200,000","235,000","270,000","310,000","250,000","269,467",586,
2006 July,"205,000","240,000","275,000","315,000","255,000","274,267",618,
2006 August,"205,000","245,000","280,000","330,000","260,000","284,521",633,
2006 September,"205,000","240,000","280,000","335,000","260,000","284,978",593,
2006 October,"215,000","250,000","290,000","360,000","270,000","295,296",592,
2006 November,"220,000","255,000","300,000","360,000","275,000","297,797",589,
2006 December,"224,000","260,000","305,000","375,000","280,000","307,069",598,
2007 January,"225,000","265,000","305,000","385,000","285,000","313,410",591,
2007 February,"230,000","270,000","319,000","400,000","295,000","329,216",627,
2007 March,"233,000","270,000","315,000","395,000","290,000","326,542",617,
2007 April,"235,000","278,000","330,000","415,000","300,000","332,859",623,
2007 May,"230,000","275,000","325,000","420,000","300,000","333,292",571,
2007 June,"230,000","278,000","335,000","425,000","310,000","338,434",553,
2007 July,"235,000","290,000","365,000","475,000","320,000","365,603",585,
2007 August,"240,000","300,000","375,000","485,000","330,000","374,176",656,
2007 September,"245,000","315,000","400,000","510,000","352,500","393,339",718,
2007 October,"255,000","335,000","420,000","520,000","375,000","405,218",795,
2007 November,"270,000","345,000","440,000","520,000","390,000","416,791",926,
2007 December,"293,000","370,000","450,000","525,000","410,000","426,512",982,
2008 January,"304,000","375,000","450,000","530,000","415,000","434,719",978,
2008 February,"320,000","390,000","460,000","540,000","420,000","449,056",987,
2008 March,"325,000","395,000","460,000","540,000","430,000","454,986","1,060",
2008 April,"330,000","400,000","465,000","545,000","430,000","466,476","1,081",
2008 May,"340,000","405,000","465,000","545,000","430,000","470,131","1,139",
2008 June,"340,000","400,000","465,000","550,000","430,000","472,521","1,192",
2008 July,"343,000","405,000","470,000","550,000","440,000","474,282","1,237",
2008 August,"350,000","415,000","480,000","550,000","450,000","481,115","1,291",
2008 September,"355,000","420,000","485,000","560,000","455,000","485,365","1,295",
2008 October,"355,000","420,000","490,000","560,000","455,000","480,625","1,283",
2008 November,"355,000","420,000","490,000","560,000","455,000","481,534","1,249",
2008 December,"360,000","420,000","490,000","560,000","460,000","487,817","1,202",
2009 January,"360,000","420,000","490,000","560,000","460,000","488,851","1,174",
2009 February,"355,000","420,000","490,000","560,000","455,000","488,515","1,251",
2009 March,"355,000","420,000","495,000","570,000","460,000","492,919","1,183",
2009 April,"350,000","420,000","490,000","570,000","455,000","494,191","1,117",
2009 May,"350,000","415,000","490,000","570,000","455,000","497,115","1,005",
2009 June,"350,000","420,000","495,000","583,000","455,000","500,446",926,
2009 July,"350,000","425,000","500,000","600,000","460,000","505,945",807,
2009 August,"350,000","420,000","495,000","587,000","460,000","501,361",677,
2009 September,"350,000","425,000","500,000","605,000","460,000","506,922",639,
2009 October,"350,000","415,000","490,000","599,000","455,000","502,850",645,
2009 November,"350,000","415,000","490,000","575,000","455,000","495,183",614,
2009 December,"350,000","415,000","490,000","590,000","460,000","496,212",555,
2010 January,"350,000","410,000","490,000","565,000","450,000","487,772",584,
2010 February,"350,000","420,000","490,000","586,000","460,000","489,633",553,
2010 March,"351,000","425,000","490,000","580,000","460,000","499,107",545,
2010 April,"350,000","415,000","490,000","580,000","460,000","494,621",531,
2010 May,"345,000","415,000","490,000","576,000","460,000","491,866",558,
2010 June,"350,000","430,000","491,000","580,000","460,000","501,438",551,
2010 July,"335,000","410,000","485,000","575,000","450,000","487,589",551,
2010 August,"340,000","415,000","487,000","580,000","455,000","489,301",593,
2010 September,"350,000","415,000","480,000","575,000","450,000","484,937",610,
2010 October,"340,000","410,000","480,000","575,000","440,000","485,873",669,
2010 November,"340,000","410,000","488,000","579,000","445,000","485,699",670,
2010 December,"350,000","410,000","490,000","577,000","450,000","483,717",677,
2011 January,"350,000","410,000","484,000","575,000","445,000","480,585",712,
2011 February,"345,000","410,000","475,000","570,000","440,000","475,421",754,
2011 March,"350,000","410,000","475,000","580,000","440,000","486,460",794,
2011 April,"350,000","420,000","485,000","580,000","450,000","487,176",735,
2011 May,"350,000","420,000","490,000","580,000","452,500","485,176",694,
2011 June,"350,000","420,000","490,000","580,000","455,000","482,162",677,
2011 July,"340,000","420,000","484,000","580,000","450,000","481,322",727,
2011 August,"343,000","415,000","480,000","580,000","450,000","484,671",707,
2011 September,"340,000","420,000","475,000","570,000","445,000","480,283",744,
2011 October,"335,000","415,000","470,000","570,000","440,000","477,142",789,
2011 November,"330,000","410,000","475,000","570,000","435,000","474,594",799,
2011 December,"340,000","410,000","470,000","560,000","437,500","472,409",796,
2012 January,"335,000","410,000","470,000","550,000","435,000","469,386",832,
2012 February,"325,000","400,000","460,000","550,000","430,000","466,862",864,
2012 March,"330,000","400,000","465,000","560,000","430,000","469,706",815,
2012 April,"330,000","405,000","465,000","560,000","430,000","466,907",728,
2012 May,"330,000","400,000","465,000","557,000","430,000","469,597",737,
2012 June,"330,000","400,000","460,000","555,000","430,000","469,175",743,
2012 July,"325,000","400,000","450,000","550,000","430,000","467,504",711,
2012 August,"320,000","395,000","455,000","550,000","420,000","461,968",724,
2012 September,"330,000","400,000","455,000","545,000","425,000","461,528",773,
2012 October,"320,000","400,000","455,000","550,000","425,000","458,065",852,
2012 November,"320,000","400,000","460,000","545,000","430,000","461,613",814,
2012 December,"325,000","400,000","455,000","543,000","430,000","457,494",846,
2013 January,"325,000","400,000","460,000","539,000","430,000","457,193",865,
2013 February,"320,000","400,000","460,000","535,000","430,000","450,971",877,
2013 March,"325,000","395,000","460,000","530,000","425,000","448,819",899,
2013 April,"325,000","400,000","455,000","540,000","425,000","453,440",919,
2013 May,"325,000","395,000","460,000","530,000","425,000","450,159",859,
2013 June,"325,000","385,000","455,000","530,000","420,000","446,645",815,
2013 July,"325,000","395,000","460,000","540,000","430,000","452,314",816,
2013 August,"325,000","395,000","465,000","542,000","430,000","454,841",852,
2013 September,"325,000","400,000","470,000","541,000","430,000","457,877",783,
2013 October,"330,000","400,000","470,000","550,000","435,000","461,934",837,
2013 November,"335,000","405,000","480,000","555,000","445,000","470,231",881,
2013 December,"340,000","418,000","485,000","560,000","450,000","473,520",868,
2014 January,"335,000","400,000","480,000","570,000","450,000","472,228",842,
2014 February,"340,000","410,000","490,000","580,000","450,000","486,610",915,
2014 March,"340,000","409,000","490,000","570,000","450,000","489,372",941,
2014 April,"340,000","411,000","485,000","560,000","455,000","479,917",877,
2014 May,"345,000","405,000","480,000","570,000","450,000","478,314",857,
2014 June,"350,000","410,000","490,000","575,000","455,000","481,407",776,
2014 July,"355,000","435,000","500,000","585,000","470,000","488,717",755,
2014 August,"350,000","435,000","500,000","580,000","470,000","485,976",756,
2014 September,"350,000","435,000","500,000","590,000","470,000","491,437",724,
2014 October,"360,000","445,000","515,000","600,000","480,000","506,133",683,
2014 November,"355,000","435,000","505,000","595,000","475,000","495,466",762,
2014 December,"350,000","430,000","505,000","591,000","470,000","493,893",773,
2015 January,"350,000","425,000","505,000","590,000","475,000","493,245",768,
2015 February,"350,000","430,000","510,000","595,000","475,000","509,357",801,
2015 March,"355,000","440,000","520,000","600,000","485,000","516,155",824,
2015 April,"360,000","450,000","525,000","613,000","495,000","517,291",831,
2015 May,"360,000","445,000","520,000","610,000","490,000","507,378",855,
2015 June,"364,000","448,000","515,000","600,000","490,000","502,379",873,
2015 July,"360,000","448,000","520,000","600,000","490,000","502,756",933,
2015 August,"360,000","440,000","515,000","600,000","485,000","500,064",914,
2015 September,"360,000","435,000","515,000","600,000","485,000","499,815",949,
2015 October,"360,000","440,000","515,000","599,000","485,000","498,342",925,
2015 November,"365,000","440,000","520,000","600,000","485,000","505,156","1,038",
2015 December,"365,000","440,000","520,000","600,000","485,000","508,342","1,195",
2016 January,"360,000","435,000","510,000","600,000","480,000","506,232","1,303",
2016 February,"360,000","430,000","515,000","600,000","475,000","506,355","1,328",
2016 March,"360,000","425,000","510,000","600,000","475,000","501,658","1,372",
2016 April,"360,000","420,000","503,000","595,000","470,000","499,225","1,375",
2016 May,"360,000","415,000","505,000","600,000","470,000","505,862","1,389",
2016 June,"360,000","425,000","520,000","604,000","480,000","516,959","1,280",
2016 July,"360,000","425,000","525,000","605,000","482,500","513,977","1,190",
2016 August,"360,000","420,000","520,000","604,000","475,000","512,945","1,135",
2016 September,"360,000","415,000","510,000","600,000","465,000","508,968","1,055",
2016 October,"360,000","415,000","515,000","610,000","470,000","510,744","1,041",
2016 November,"360,000","415,000","510,000","610,000","450,000","513,430","1,047",
2016 December,"360,000","415,000","511,000","610,000","457,500","514,015",976,
2017 January,"360,000","416,000","505,000","600,000","450,000","512,337",992,
2017 February,"360,000","410,000","499,000","600,000","445,000","507,016",997,
2017 March,"360,000","420,000","500,000","600,000","450,000","510,275",991,
2017 April,"360,000","415,000","500,000","600,000","450,000","509,200",985,
2017 May,"360,000","410,000","500,000","600,000","450,000","517,011","1,016",
2017 June,"360,000","415,000","510,000","600,000","457,500","517,107","1,060",
2017 July,"360,000","420,000","515,000","600,000","470,000","519,861","1,110",
2017 August,"360,000","415,000","512,000","606,000","455,000","514,199","1,043",
2017 September,"360,000","410,000","510,000","600,000","450,000","510,096","1,001",
2017 October,"360,000","405,000","500,000","600,000","450,000","505,973","1,011",
2017 November,"360,000","415,000","500,000","600,000","450,000","503,768","1,086",
2017 December,"360,000","410,000","500,000","600,000","450,000","500,131","1,105",
2018 January,"360,000","415,000","500,000","595,000","455,000","504,649","1,189",
2018 February,"360,000","420,000","505,000","595,000","465,000","508,542","1,221",
2018 March,"365,000","425,000","505,000","593,000","470,000","511,045","1,251",
2018 April,"368,000","425,000","500,000","590,000","470,000","508,911","1,327",
2018 May,"365,000","420,000","500,000","586,000","465,000","504,357","1,328",
2018 June,"365,000","425,000","500,000","585,000","470,000","505,781","1,335",
2018 July,"370,000","430,000","510,000","590,000","475,000","515,379","1,341",
2018 August,"365,000","430,000","505,000","600,000","470,000","515,273","1,418",
2018 September,"360,000","420,000","500,000","599,000","465,000","514,065","1,395",
2018 October,"365,000","420,000","500,000","600,000","465,000","513,632","1,565",
2018 November,"370,000","429,000","505,000","615,000","470,000","519,442","1,651",
2018 December,"370,000","430,000","510,000","614,000","470,000","516,198","1,805",
2019 January,"365,000","425,000","500,000","600,000","465,000","511,086","1,941",
2019 February,"360,000","420,000","505,000","600,000","465,000","512,740","1,900",
2019 March,"365,000","430,000","515,000","620,000","470,000","520,034","1,893",
2019 April,"360,000","425,000","510,000","620,000","470,000","520,507","1,912",
2019 May,"360,000","430,000","510,000","620,000","470,000","523,292","1,842",
2019 June,"365,000","430,000","510,000","625,000","475,000","526,241","1,785",
2019 July,"370,000","430,000","520,000","630,000","480,000","529,325","1,708",
2019 August,"370,000","435,000","525,000","645,000","485,000","537,734","1,620",
2019 September,"370,000","430,000","525,000","650,000","480,000","536,414","1,557",
2019 October,"370,000","430,000","525,000","660,000","480,000","541,147","1,638",
2019 November,"365,000","430,000","525,000","665,000","475,000","540,820","1,638",
2019 December,"365,000","430,000","520,000","650,000","470,000","539,395","1,633",
2020 January,"365,000","425,000","512,000","650,000","470,000","533,779","1,628",
2020 February,"365,000","420,000","506,000","635,000","465,000","531,444","1,626",
2020 March,"370,000","426,000","515,000","650,000","470,000","535,325","1,567",
2020 April,"370,000","430,000","525,000","670,000","475,000","544,500","1,510",
2020 May,"370,000","430,000","520,000","670,000","480,000","548,502","1,445",
2020 June,"370,000","440,000","530,000","675,000","480,000","553,697","1,448",
2020 July,"370,000","440,000","540,000","690,000","485,000","558,365","1,361",
2020 August,"375,000","450,000","535,000","690,000","485,000","559,373","1,244",
2020 September,"375,000","450,000","540,000","675,000","490,000","561,334","1,184",
2020 October,"380,000","460,000","545,000","670,000","500,000","561,566","1,125",
2020 November,"380,000","460,000","545,000","668,000","500,000","557,547","1,081",
2020 December,"380,000","460,000","550,000","675,000","502,500","561,199","1,022",
2021 January,"380,000","460,000","545,000","670,000","500,000","557,783",976,
2021 February,"380,000","460,000","545,000","655,000","500,000","558,323",929,
2021 March,"385,000","460,000","540,000","650,000","495,000","555,521",901,
2021 April,"385,000","460,000","537,000","650,000","495,000","555,521",868,
2021 May,"387,000","460,000","530,000","648,000","495,000","551,165",836,
2021 June,"390,000","455,000","535,000","630,000","495,000","543,506",791,
2021 July,"390,000","460,000","535,000","625,000","500,000","545,079",699,
2021 August,"380,000","450,000","525,000","610,000","485,000","527,041",774,
2021 September,"390,000","450,000","525,000","615,000","490,000","531,491",801,
2021 October,"390,000","445,000","520,000","605,000","480,000","527,558",824,
2021 November,"395,000","450,000","522,000","605,000","490,000","531,272",838,
2021 December,"390,000","450,000","525,000","605,000","490,000","529,269",855,
2022 January,"390,000","455,000","525,000","605,000","490,000","530,482",878,
2022 February,"395,000","465,000","530,000","625,000","500,000","539,277",817,
2022 March,"400,000","475,000","545,000","630,000","510,000","544,327",766,
2022 April,"415,000","485,000","550,000","650,000","520,000","554,156",720,
2022 May,"425,000","500,000","570,000","670,000","535,000","568,085",773,
2022 June,"430,000","505,000","570,000","670,000","535,000","566,338",793,
2022 July,"445,000","514,000","580,000","680,000","542,500","577,116",806,
2022 August,"450,000","515,000","580,000","680,000","550,000","580,683",859,
2022 September,"450,000","510,000","580,000","681,000","540,000","575,908",913,
2022 October,"455,000","520,000","590,000","690,000","555,000","590,351","1,009",
2022 November,"450,000","515,000","585,000","690,000","550,000","585,283","1,119",
2022 December,"450,000","520,000","590,000","690,000","550,000","591,767","1,179",
2023 January,"450,000","520,000","595,000","695,000","550,000","590,735","1,333",
2023 February,"450,000","515,000","590,000","700,000","550,000","595,458","1,362",
2023 March,"450,000","510,000","600,000","700,000","550,000","597,765","1,376",
2023 April,"445,000","510,000","590,000","690,000","550,000","593,327","1,637",
2023 May,"445,000","510,000","590,000","690,000","550,000","596,987","1,718",
2023 June,"450,000","515,000","590,000","690,000","555,000","600,244","1,730",
2023 July,"450,000","515,000","590,000","690,000","550,000","599,097","1,693",
2023 August,"450,000","520,000","590,000","690,000","555,000","602,500","1,625",
2023 September,"450,000","520,000","590,000","690,000","560,000","609,203","1,574",
2023 October,"450,000","525,000","590,000","700,000","560,000","614,104","1,601",
2023 November,"450,000","525,000","590,000","700,000","550,000","614,088","1,643",
2023 December,"450,000","530,000","590,000","710,000","550,000","614,439","1,627",
2024 January,"450,000","530,000","595,000","725,000","560,000","615,693","1,643",
2024 February,"450,000","525,000","590,000","722,000","550,000","610,026","1,617",
2024 March,"455,000","530,000","590,000","700,000","550,000","610,203","1,595",

Source,CMHC Market Absorption Survey
