"Montréal — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1998 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2012 May,"265,000","315,000","355,000","450,000","330,000","371,481",419,
2012 June,"270,000","320,000","360,000","450,000","337,500","376,029",372,
2012 July,"270,000","320,000","360,000","450,000","340,000","372,125",367,
2012 August,"265,000","320,000","361,000","450,000","335,000","369,979",346,
2012 September,"265,000","312,000","360,000","450,000","330,000","366,417",335,
2012 October,"265,000","315,000","360,000","450,000","335,000","366,842",325,
2012 November,"275,000","325,000","376,000","450,000","350,000","376,567",341,
2012 December,"280,000","325,000","380,000","460,000","350,000","380,731",361,
2013 January,"270,000","325,000","380,000","450,000","350,000","377,787",397,
2013 February,"270,000","325,000","380,000","450,000","350,000","379,362",432,
2013 March,"280,000","330,000","390,000","450,000","360,000","383,634",445,
2013 April,"290,000","335,000","400,000","450,000","370,000","385,956",435,
2013 May,"290,000","350,000","400,000","460,000","380,000","395,509",451,
2013 June,"286,000","350,000","400,000","464,000","380,000","394,883",420,
2013 July,"285,000","350,000","400,000","456,000","380,000","389,630",403,
2013 August,"280,000","344,000","400,000","450,000","380,000","387,195",376,
2013 September,"285,000","350,000","400,000","450,000","380,000","387,406",394,
2013 October,"280,000","350,000","400,000","460,000","380,000","390,421",386,
2013 November,"275,000","332,000","400,000","458,000","375,000","379,336",405,
2013 December,"280,000","335,000","400,000","460,000","380,000","383,115",395,
2014 January,"295,000","350,000","400,000","460,000","385,000","389,980",335,
2014 February,"280,000","350,000","400,000","463,000","380,000","386,739",373,
2014 March,"285,000","330,000","400,000","460,000","380,000","386,674",382,
2014 April,"280,000","340,000","400,000","476,000","380,000","387,441",388,
2014 May,"275,000","325,000","400,000","477,000","380,000","382,502",397,
2014 June,"265,000","325,000","400,000","460,000","360,000","379,407",409,
2014 July,"260,000","325,000","400,000","460,000","352,500","375,994",408,
2014 August,"267,000","325,000","400,000","478,000","350,000","379,843",381,
2014 September,"280,000","325,000","400,000","480,000","375,000","391,098",382,
2014 October,"300,000","350,000","400,000","480,000","385,000","400,444",362,
2014 November,"299,000","350,000","400,000","484,000","380,000","399,581",363,
2014 December,"300,000","339,000","400,000","480,000","380,000","395,316",366,
2015 January,"298,000","330,000","400,000","480,000","365,000","392,198",402,
2015 February,"298,000","325,000","400,000","480,000","362,500","390,813",392,
2015 March,"275,000","325,000","397,000","480,000","350,000","383,079",468,
2015 April,"275,000","325,000","395,000","460,000","350,000","378,790",448,
2015 May,"290,000","325,000","400,000","480,000","350,000","389,405",463,
2015 June,"300,000","325,000","400,000","492,000","350,000","395,902",468,
2015 July,"297,000","325,000","400,000","500,000","367,500","404,941",386,
2015 August,"300,000","325,000","400,000","500,000","370,000","408,863",351,
2015 September,"300,000","338,000","400,000","500,000","377,500","405,962",358,
2015 October,"300,000","330,000","400,000","500,000","380,000","409,051",350,
2015 November,"300,000","346,000","400,000","500,000","380,000","413,424",348,
2015 December,"300,000","350,000","400,000","500,000","390,000","422,548",365,
2016 January,"300,000","350,000","400,000","500,000","387,500","423,468",350,
2016 February,"300,000","350,000","400,000","500,000","377,500","424,491",354,
2016 March,"300,000","350,000","400,000","500,000","380,000","423,832",349,
2016 April,"300,000","350,000","425,000","516,000","400,000","438,790",368,
2016 May,"300,000","350,000","425,000","522,000","400,000","440,528",362,
2016 June,"300,000","375,000","435,000","549,000","400,000","456,820",320,
2016 July,"300,000","382,000","450,000","597,000","415,000","470,930",285,
2016 August,"300,000","385,000","450,000","585,000","417,500","462,814",266,
2016 September,"303,000","376,000","435,000","550,000","400,000","455,251",287,
2016 October,"310,000","382,000","435,000","519,000","400,000","448,403",290,
2016 November,"300,000","370,000","425,000","517,000","395,000","441,913",277,
2016 December,"300,000","375,000","430,000","530,000","397,500","448,529",274,
2017 January,"300,000","365,000","425,000","530,000","392,500","447,941",282,
2017 February,"300,000","365,000","430,000","532,000","395,000","446,114",302,
2017 March,"300,000","360,000","425,000","550,000","390,000","451,295",299,
2017 April,"300,000","365,000","425,000","550,000","395,000","457,581",279,
2017 May,"300,000","367,000","425,000","530,000","395,000","452,296",290,
2017 June,"300,000","365,000","425,000","536,000","395,000","452,446",262,
2017 July,"300,000","370,000","425,000","530,000","400,000","456,205",252,
2017 August,"300,000","362,000","423,000","525,000","395,000","450,461",230,
2017 September,"306,000","365,000","420,000","550,000","395,000","456,124",247,
2017 October,"300,000","360,000","423,000","529,000","395,000","451,088",240,
2017 November,"300,000","365,000","425,000","508,000","397,500","452,712",242,
2017 December,"310,000","375,000","425,000","525,000","400,000","456,469",247,
2018 January,"320,000","375,000","435,000","547,000","405,000","463,509",242,
2018 February,"320,000","375,000","445,000","558,000","410,000","480,758",251,
2018 March,"320,000","375,000","450,000","555,000","415,000","484,396",264,
2018 April,"320,000","375,000","450,000","545,000","410,000","487,236",266,
2018 May,"328,000","388,000","455,000","567,000","420,000","503,584",258,
2018 June,"340,000","395,000","455,000","597,000","425,000","517,942",227,
2018 July,"341,000","400,000","473,000","619,000","435,000","532,768",210,
2018 August,"340,000","395,000","455,000","595,000","425,000","513,503",199,
2018 September,"332,000","395,000","470,000","618,000","435,000","524,751",215,
2018 October,"336,000","395,000","455,000","626,000","425,000","521,801",222,
2018 November,"345,000","395,000","455,000","650,000","420,000","532,585",200,
2018 December,"340,000","390,000","455,000","640,000","420,000","510,598",214,
2019 January,"340,000","390,000","461,000","650,000","420,000","512,241",216,
2019 February,"340,000","390,000","455,000","650,000","420,000","520,506",214,
2019 March,"345,000","390,000","455,000","650,000","420,000","513,194",213,
2019 April,"343,000","390,000","459,000","622,000","425,000","511,297",222,
2019 May,"342,000","395,000","500,000","606,000","425,000","518,377",231,
2019 June,"340,000","395,000","504,000","650,000","450,000","532,163",227,
2019 July,"350,000","400,000","501,000","650,000","450,000","545,697",241,
2019 August,"350,000","415,000","510,000","650,000","450,000","550,814",233,
2019 September,"350,000","415,000","507,000","650,000","450,000","546,232",268,
2019 October,"345,000","415,000","510,000","650,000","452,500","542,793",324,
2019 November,"350,000","425,000","515,000","658,000","470,000","547,975",335,
2019 December,"360,000","425,000","525,000","660,000","472,500","554,824",324,
2020 January,"360,000","425,000","530,000","675,000","475,000","561,120",334,
2020 February,"350,000","425,000","525,000","675,000","485,000","558,268",360,
2020 March,"352,000","419,000","521,000","675,000","465,000","551,491",336,
2020 April,"352,000","425,000","531,000","687,000","475,000","564,984",296,
2020 May,"350,000","425,000","515,000","675,000","475,000","563,760",299,
2020 June,"353,000","425,000","510,000","656,000","457,500","546,263",272,
2020 July,"366,000","427,000","550,000","720,000","485,000","566,266",225,
2020 August,"364,000","423,000","515,000","667,000","460,000","546,064",223,
2020 September,"370,000","450,000","550,000","687,000","500,000","559,909",227,
2020 October,"352,000","425,000","525,000","696,000","477,500","550,406",216,
2020 November,"360,000","425,000","546,000","698,000","475,000","565,285",200,
2020 December,"370,000","450,000","550,000","659,000","500,000","573,159",193,
2021 January,"360,000","450,000","550,000","763,000","500,000","602,079",157,
2021 February,"380,000","455,000","581,000","821,000","520,000","629,147",166,
2021 March,"375,000","461,000","600,000","854,000","525,000","627,782",175,
2021 April,"375,000","445,000","540,000","750,000","480,000","574,593",174,
2021 May,"375,000","451,000","548,000","747,000","500,000","572,211",192,
2021 June,"360,000","445,000","550,000","725,000","500,000","563,981",179,
2021 July,"380,000","500,000","600,000","700,000","550,000","575,401",182,
2021 August,"400,000","517,000","625,000","750,000","570,000","608,780",170,
2021 September,"415,000","536,000","625,000","750,000","575,000","613,102",168,
2021 October,"435,000","550,000","650,000","800,000","600,000","636,937",200,
2021 November,"450,000","550,000","650,000","806,000","600,000","654,336",218,
2021 December,"445,000","550,000","650,000","850,000","600,000","655,118",213,
2022 January,"437,000","550,000","658,000","850,000","600,000","661,977",190,
2022 February,"450,000","550,000","653,000","850,000","600,000","653,471",195,
2022 March,"450,000","550,000","687,000","866,000","630,000","689,369",182,
2022 April,"450,000","600,000","749,000","950,000","650,000","731,429",172,
2022 May,"460,000","608,000","756,000","912,000","685,000","720,561",166,
2022 June,"503,000","650,000","800,000","950,000","742,500","753,364",172,
2022 July,"510,000","693,000","822,000","1,000,000","770,000","792,375",168,
2022 August,"537,000","700,000","827,000","1,062,000","760,000","833,445",148,
2022 September,"534,000","700,000","808,000","1,000,000","760,000","819,807",142,
2022 October,"550,000","745,000","878,000","1,100,000","800,000","874,796",160,
2022 November,"596,000","772,000","883,000","1,099,000","805,000","899,431",175,
2022 December,"616,000","775,000","895,000","1,100,000","825,000","907,806",171,
2023 January,"625,000","770,000","895,000","1,100,000","817,500","907,393",184,
2023 February,"650,000","775,000","875,000","1,100,000","807,500","909,967",202,
2023 March,"636,000","771,000","893,000","1,094,000","812,500","901,540",192,
2023 April,"659,000","775,000","900,000","1,149,000","840,000","932,126",183,
2023 May,"700,000","800,000","923,000","1,239,000","850,000","965,184",190,
2023 June,"690,000","786,000","924,000","1,300,000","850,000","975,725",187,
2023 July,"700,000","800,000","965,000","1,350,000","875,000","1,011,045",174,
2023 August,"707,000","798,000","976,000","1,400,000","872,500","1,039,215",166,
2023 September,"716,000","800,000","990,000","1,426,000","880,000","1,056,803",165,
2023 October,"745,000","810,000","1,000,000","1,444,000","900,000","1,075,789",181,
2023 November,"745,000","847,000","1,010,000","1,482,000","910,000","1,093,321",190,
2023 December,"719,000","831,000","1,000,000","1,438,000","900,000","1,081,555",183,
2024 January,"730,000","854,000","1,045,000","1,492,000","920,000","1,103,093",182,
2024 February,"728,000","841,000","1,000,000","1,466,000","905,000","1,085,934",187,
2024 March,"725,000","841,000","1,000,000","1,427,000","900,000","1,072,760",202,

Source,CMHC Market Absorption Survey
