"St. Catharines - Niagara — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2010 October,"220,000","230,000","248,000","270,000","230,000","242,059",22,
2010 November,"220,000","230,000","250,000","278,000","250,000","247,141",22,
2010 December,"220,000","230,000","250,000","274,000","245,000","246,835",23,
2011 January,"220,000","230,000","250,000","290,000","245,000","250,400",19,
2011 February,"220,000","242,000","250,000","290,000","247,500","251,856",16,
2011 March,"222,000","245,000","250,000","290,000","250,000","254,920",15,
2011 April,"226,000","246,000","266,000","290,000","250,000","257,222",17,
2011 May,"230,000","249,000","270,000","290,000","250,000","261,486",16,
2011 June,"230,000","249,000","270,000","290,000","250,000","264,611",16,
2011 July,"230,000","245,000","258,000","290,000","250,000","260,754",18,
2011 August,"230,000","246,000","262,000","274,000","250,000","252,269",17,
2011 September,"230,000","249,000","265,000","276,000","250,000","254,293",16,
2011 October,"230,000","250,000","265,000","278,000","250,000","254,912",15,
2011 November,**,**,**,**,**,"261,165",12,
2011 December,**,**,**,**,**,"262,189",11,
2012 January,**,**,**,**,**,"264,698",9,
2012 February,**,**,**,**,**,"264,698",9,
2012 March,**,**,**,**,**,"278,498",12,
2012 April,**,**,**,**,**,"278,498",12,
2012 May,**,**,**,**,**,"262,165",12,
2012 June,**,**,**,**,**,"250,618",10,
2012 July,**,**,**,**,**,"253,735",11,
2012 August,**,**,**,**,**,"253,735",11,
2012 September,**,**,**,**,**,"253,735",11,
2012 October,**,**,**,**,**,"260,472",15,
2012 November,**,**,**,**,**,"260,472",15,
2012 December,"200,000","217,000","272,000","290,000","267,500","252,811",16,
2013 January,"200,000","217,000","272,000","290,000","267,500","252,811",16,
2013 February,"202,000","269,000","286,000","340,000","275,000","273,186",16,
2013 March,**,**,**,**,**,"274,432",12,
2013 April,**,**,**,**,**,"287,935",11,
2013 May,**,**,**,**,**,"286,932",12,
2013 June,**,**,**,**,**,"276,116",11,
2013 July,**,**,**,**,**,"274,844",11,
2013 August,"250,000","260,000","274,000","330,000","265,000","277,637",13,
2013 September,**,**,**,**,**,"280,475",10,
2013 October,**,**,**,**,**,"275,404",12,
2013 November,"250,000","260,000","275,000","300,000","267,500","275,046",14,
2013 December,"250,000","262,000","275,000","296,000","270,000","275,370",15,
2014 January,"250,000","260,000","275,000","280,000","267,500","272,244",14,
2014 February,**,**,**,**,**,"270,057",12,
2014 March,"250,000","254,000","273,000","280,000","265,000","276,645",15,
2014 April,"250,000","250,000","272,000","296,000","265,000","277,822",13,
2014 May,"250,000","266,000","280,000","300,000","275,000","283,040",17,
2014 June,"250,000","270,000","300,000","360,000","280,000","299,599",19,
2014 July,"261,000","276,000","296,000","324,000","280,000","293,422",17,
2014 August,"259,000","270,000","280,000","336,000","277,500","291,130",16,
2014 September,"257,000","272,000","280,000","416,000","280,000","310,852",15,
2014 October,"270,000","280,000","289,000","430,000","282,500","334,540",12,
2014 November,**,**,**,**,**,"356,642",9,
2014 December,**,**,**,**,**,"356,642",9,
2015 January,**,**,**,**,**,"356,642",9,
2015 February,**,**,**,**,**,"356,642",9,
2015 March,**,**,**,**,**,"348,942",9,
2015 April,**,**,**,**,**,"356,373",8,
2015 May,**,**,**,**,**,"323,011",7,
2015 June,**,**,**,**,**,"315,110",8,
2015 July,**,**,**,**,**,"330,920",9,
2015 August,**,**,**,**,**,"330,920",9,
2015 September,**,**,**,**,**,"315,110",8,
2015 October,"278,000","288,000","305,000","345,000","290,000","310,268",13,
2015 November,**,**,**,**,**,"314,462",11,
2015 December,**,**,**,**,**,"314,165",12,
2016 January,"278,000","299,000","325,000","345,000","305,000","316,145",13,
2016 February,"278,000","299,000","325,000","345,000","305,000","316,145",13,
2016 March,**,**,**,**,**,"314,165",12,
2016 April,**,**,**,**,**,"303,644",11,
2016 May,**,**,**,**,**,"303,644",11,
2016 June,**,**,**,**,**,"303,644",11,
2016 July,"278,000","299,000","317,000","345,000","305,000","306,375",13,
2016 August,"278,000","299,000","317,000","345,000","305,000","306,375",13,
2016 September,**,**,**,**,**,"305,415",12,
2016 October,**,**,**,**,**,"294,923",8,
2016 November,**,**,**,**,**,"294,923",8,
2016 December,**,**,**,**,**,"281,309",8,
2017 January,**,**,**,**,**,"281,309",8,
2017 February,**,**,**,**,**,"281,309",8,
2017 March,**,**,**,**,**,"305,328",10,
2017 April,"264,000","280,000","321,000","403,000","290,000","319,343",11,
2017 May,"264,000","280,000","321,000","403,000","290,000","319,343",11,
2017 June,**,**,**,**,**,"305,328",10,
2017 July,**,**,**,**,**,"318,056",7,
2017 August,**,**,**,**,**,"321,500",5,
2017 September,**,**,**,**,**,**,3,
2017 October,**,**,**,**,**,"441,940",5,
2017 November,**,**,**,**,**,**,1,
2017 December,**,**,**,**,**,**,0,
2018 January,**,**,**,**,**,**,0,
2018 February,**,**,**,**,**,**,1,
2018 March,**,**,**,**,**,**,1,
2018 April,**,**,**,**,**,**,3,
2018 May,**,**,**,**,**,"461,226",7,
2018 June,**,**,**,**,**,"465,653",7,
2018 July,**,**,**,**,**,"479,939",7,
2018 August,**,**,**,**,**,"478,263",6,
2018 September,**,**,**,**,**,"478,263",6,
2018 October,**,**,**,**,**,**,4,
2018 November,**,**,**,**,**,**,4,
2018 December,**,**,**,**,**,"479,600",6,
2019 January,**,**,**,**,**,"509,177",9,
2019 February,**,**,**,**,**,"509,177",9,
2019 March,**,**,**,**,**,"523,449",10,
2019 April,**,**,**,**,**,"523,449",10,
2019 May,**,**,**,**,**,"528,126",11,
2019 June,"478,000","506,000","563,000","575,000","520,000","637,162",18,
2019 July,"470,000","488,000","545,000","575,000","510,000","620,436",20,
2019 August,"480,000","512,000","575,000","575,000","555,000","666,615",15,
2019 September,"478,000","492,000","563,000","752,000","530,000","680,709",13,
2019 October,"478,000","492,000","563,000","752,000","530,000","680,709",13,
2019 November,"480,000","524,000","575,000","1,106,000","555,000","719,038",11,
2019 December,"480,000","524,000","575,000","1,106,000","555,000","719,038",11,
2020 January,**,**,**,**,**,"737,952",10,
2020 February,**,**,**,**,**,"737,952",10,
2020 March,**,**,**,**,**,"778,703",8,
2020 April,**,**,**,**,**,"778,703",8,
2020 May,**,**,**,**,**,"878,303",6,
2020 June,**,**,**,**,**,"878,303",6,
2020 July,**,**,**,**,**,**,3,
2020 August,**,**,**,**,**,**,4,
2020 September,**,**,**,**,**,"953,041",8,
2020 October,**,**,**,**,**,"900,370",9,
2020 November,**,**,**,**,**,"587,175",4,
2020 December,**,**,**,**,**,**,3,
2021 January,**,**,**,**,**,**,2,
2021 February,**,**,**,**,**,**,2,
2021 March,**,**,**,**,**,**,2,
2021 April,**,**,**,**,**,**,2,
2021 May,**,**,**,**,**,**,2,
2021 June,**,**,**,**,**,**,2,
2021 July,**,**,**,**,**,**,2,
2021 August,**,**,**,**,**,**,2,
2021 September,**,**,**,**,**,**,2,
2021 October,**,**,**,**,**,**,2,
2021 November,**,**,**,**,**,**,2,
2021 December,**,**,**,**,**,**,2,
2022 January,**,**,**,**,**,**,2,
2022 February,**,**,**,**,**,**,2,
2022 March,**,**,**,**,**,**,2,
2022 April,**,**,**,**,**,**,2,
2022 May,**,**,**,**,**,**,2,
2022 June,**,**,**,**,**,**,2,
2022 July,**,**,**,**,**,**,2,
2022 August,**,**,**,**,**,**,3,
2022 September,**,**,**,**,**,"729,900",4,
2022 October,**,**,**,**,**,"729,900",4,
2022 November,**,**,**,**,**,"819,600",6,
2022 December,**,**,**,**,**,"782,725",8,
2023 January,**,**,**,**,**,"710,633",6,
2023 February,**,**,**,**,**,"710,633",6,
2023 March,**,**,**,**,**,"710,633",6,
2023 April,**,**,**,**,**,"782,973",8,
2023 May,**,**,**,**,**,"782,973",8,
2023 June,**,**,**,**,**,"782,973",8,
2023 July,**,**,**,**,**,"782,973",8,
2023 August,**,**,**,**,**,"782,973",8,
2023 September,**,**,**,**,**,"782,973",8,
2023 October,**,**,**,**,**,"865,378",10,
2023 November,**,**,**,**,**,"865,378",10,
2023 December,**,**,**,**,**,"865,378",10,
2024 January,**,**,**,**,**,"865,378",10,
2024 February,**,**,**,**,**,"823,411",7,
2024 March,**,**,**,**,**,"823,411",7,

Source,CMHC Market Absorption Survey
