"Trois-Rivières — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1994 November,"65,000","70,000","75,000","80,000","75,000","76,993",74,
1994 December,"65,000","70,000","75,000","85,000","70,000","77,052",87,
1995 January,"65,000","70,000","75,000","80,000","70,000","76,262",82,
1995 February,"65,000","70,000","75,000","80,000","70,000","76,183",90,
1995 March,"65,000","70,000","75,000","80,000","70,000","76,207",94,
1995 April,"65,000","70,000","75,000","80,000","70,000","75,225",109,
1995 May,"65,000","70,000","75,000","80,000","70,000","74,891",115,
1995 June,"65,000","70,000","75,000","75,000","70,000","75,101",74,
1995 July,"65,000","70,000","70,000","75,000","70,000","74,717",69,
1995 August,"65,000","70,000","72,000","75,000","70,000","74,583",78,
1995 September,"65,000","70,000","70,000","75,000","70,000","72,817",71,
1995 October,"65,000","70,000","70,000","75,000","70,000","72,606",71,
1995 November,"65,000","70,000","70,000","75,000","70,000","72,793",82,
1995 December,"65,000","70,000","70,000","75,000","70,000","72,762",84,
1996 January,"65,000","70,000","70,000","75,000","70,000","71,720",82,
1996 February,"65,000","70,000","70,000","75,000","70,000","71,449",78,
1996 March,"65,000","70,000","70,000","75,000","70,000","70,671",73,
1996 April,"65,000","70,000","70,000","75,000","70,000","70,557",70,
1996 May,"65,000","70,000","70,000","75,000","70,000","70,758",62,
1996 June,"65,000","70,000","70,000","75,000","70,000","71,028",72,
1996 July,"65,000","70,000","70,000","75,000","70,000","71,341",63,
1996 August,"65,000","70,000","73,000","75,000","70,000","72,465",65,
1996 September,"65,000","70,000","70,000","75,000","70,000","72,475",73,
1996 October,"65,000","70,000","75,000","78,000","70,000","72,742",71,
1996 November,"65,000","70,000","75,000","80,000","70,000","73,435",82,
1996 December,"65,000","70,000","75,000","80,000","70,000","74,749",81,
1997 January,"65,000","70,000","75,000","84,000","70,000","74,573",85,
1997 February,"65,000","70,000","75,000","82,000","75,000","74,735",82,
1997 March,"65,000","70,000","75,000","81,000","75,000","74,914",78,
1997 April,"65,000","70,000","75,000","80,000","75,000","74,796",74,
1997 May,"65,000","70,000","75,000","80,000","70,000","73,761",80,
1997 June,"60,000","70,000","70,000","75,000","70,000","69,778",73,
1997 July,"65,000","70,000","75,000","80,000","70,000","73,466",74,
1997 August,"65,000","70,000","75,000","80,000","70,000","73,181",70,
1997 September,"65,000","70,000","75,000","80,000","70,000","73,788",72,
1997 October,"65,000","70,000","75,000","80,000","70,000","72,689",75,
1997 November,"65,000","70,000","75,000","80,000","70,000","75,196",85,
1997 December,"65,000","70,000","75,000","80,000","72,500","76,876",90,
1998 January,"65,000","70,000","75,000","80,000","75,000","76,829",93,
1998 February,"65,000","70,000","75,000","80,000","72,500","76,035",88,
1998 March,"65,000","70,000","75,000","80,000","75,000","75,817",87,
1998 April,"65,000","70,000","75,000","80,000","70,000","74,176",86,
1998 May,"70,000","70,000","75,000","80,000","70,000","73,714",80,
1998 June,"67,000","70,000","75,000","80,000","72,500","74,038",76,
1998 July,"65,000","70,000","75,000","80,000","75,000","74,159",92,
1998 August,"65,000","70,000","75,000","80,000","70,000","73,355",75,
1998 September,"70,000","70,000","75,000","80,000","75,000","74,365",74,
1998 October,"65,000","70,000","75,000","80,000","75,000","74,079",91,
1998 November,"65,000","70,000","75,000","80,000","72,500","73,559",88,
1998 December,"65,000","70,000","75,000","80,000","70,000","74,961",95,
1999 January,"65,000","70,000","75,000","80,000","70,000","75,023",97,
1999 February,"65,000","70,000","75,000","80,000","75,000","75,690",93,
1999 March,"65,000","70,000","75,000","80,000","70,000","75,200",103,
1999 April,"65,000","70,000","75,000","80,000","70,000","76,239",96,
1999 May,"65,000","70,000","80,000","83,000","72,500","77,592",86,
1999 June,"65,000","70,000","80,000","83,000","70,000","77,022",51,
1999 July,"65,000","70,000","80,000","100,000","75,000","78,357",54,
1999 August,"65,000","70,000","80,000","100,000","75,000","80,207",69,
1999 September,"65,000","70,000","80,000","96,000","70,000","79,021",63,
1999 October,"65,000","70,000","80,000","95,000","72,500","79,496",54,
1999 November,"65,000","70,000","80,000","95,000","70,000","78,371",56,
1999 December,"70,000","70,000","80,000","100,000","75,000","81,396",50,
2000 January,"65,000","70,000","80,000","96,000","75,000","81,392",48,
2000 February,"65,000","70,000","80,000","104,000","75,000","84,033",55,
2000 March,"65,000","70,000","80,000","111,000","75,000","87,854",63,
2000 April,"65,000","70,000","80,000","110,000","77,500","87,350",68,
2000 May,"81,000","100,000","109,000","132,000","102,500","86,721",58,
2000 June,"70,000","78,000","85,000","111,000","82,500","88,790",48,
2000 July,"65,000","79,000","87,000","118,000","85,000","92,280",46,
2000 August,"66,000","77,000","85,000","115,000","80,000","94,054",35,
2000 September,"69,000","78,000","89,000","118,000","80,000","92,270",33,
2000 October,"67,000","79,000","105,000","135,000","85,000","98,778",41,
2000 November,"65,000","70,000","97,000","134,000","80,000","96,748",40,
2000 December,"69,000","80,000","98,000","131,000","85,000","97,323",43,
2001 January,"70,000","80,000","95,000","130,000","85,000","96,202",44,
2001 February,"70,000","80,000","95,000","132,000","85,000","96,019",47,
2001 March,"65,000","70,000","85,000","130,000","80,000","91,206",48,
2001 April,"65,000","70,000","84,000","124,000","80,000","88,998",47,
2001 May,"66,000","70,000","85,000","130,000","80,000","92,064",45,
2001 June,"69,000","70,000","80,000","116,000","80,000","88,672",43,
2001 July,"65,000","70,000","70,000","80,000","70,000","83,416",31,
2001 August,"65,000","70,000","70,000","80,000","70,000","80,876",25,
2001 September,"65,000","70,000","70,000","80,000","70,000","86,612",26,
2001 October,**,**,**,**,**,"88,436",25,
2001 November,**,**,**,**,**,"88,621",24,
2001 December,"69,000","75,000","82,000","135,000","75,000","91,389",28,
2002 January,"70,000","75,000","84,000","135,000","75,000","93,403",32,
2002 February,"70,000","75,000","80,000","135,000","75,000","93,644",34,
2002 March,"70,000","75,000","79,000","130,000","75,000","89,966",32,
2002 April,"70,000","74,000","76,000","133,000","75,000","90,868",31,
2002 May,"70,000","70,000","75,000","75,000","70,000","103,126",31,
2002 June,"70,000","80,000","84,000","132,000","80,000","94,278",32,
2002 July,**,**,**,**,**,"108,742",12,
2002 August,**,**,**,**,**,"95,714",14,
2002 September,**,**,**,**,**,"125,000",11,
2002 October,**,**,**,**,**,"74,167",9,
2002 November,**,**,**,**,**,"100,667",15,
2002 December,**,**,**,**,**,"98,214",14,
2003 January,**,**,**,**,**,"96,667",15,
2003 February,**,**,**,**,**,"92,333",15,
2003 March,"75,000","80,000","90,000","150,000","90,000","107,069",29,
2003 April,"75,000","75,000","80,000","90,000","75,000","106,833",30,
2003 May,"75,000","75,000","80,000","90,000","80,000","102,143",28,
2003 June,"75,000","80,000","85,000","90,000","82,500","107,250",20,
2003 July,**,**,**,**,**,"97,500",12,
2003 August,**,**,**,**,**,"84,375",12,
2003 September,**,**,**,**,**,"115,000",8,
2003 October,**,**,**,**,**,"135,000",7,
2003 November,**,**,**,**,**,"145,833",9,
2003 December,**,**,**,**,**,"145,833",9,
2004 January,**,**,**,**,**,"121,455",11,
2004 February,"128,000","138,000","150,000","169,000","150,000","133,450",20,
2004 March,"133,000","150,000","162,000","173,000","150,000","132,095",21,
2004 April,"85,000","86,000","98,000","102,000","90,000","124,952",21,
2004 May,"85,000","90,000","100,000","103,000","95,000","131,700",20,
2004 June,**,**,**,**,**,"125,400",10,
2004 July,**,**,**,**,**,**,6,
2004 August,**,**,**,**,**,"105,667",9,
2004 September,**,**,**,**,**,"112,500",5,
2004 October,**,**,**,**,**,"111,875",11,
2004 November,**,**,**,**,**,"106,667",12,
2004 December,"100,000","100,000","101,000","108,000","100,000","105,909",13,
2005 January,"100,000","100,000","101,000","131,000","100,000","110,909",13,
2005 February,**,**,**,**,**,"139,333",15,
2005 March,**,**,**,**,**,"138,929",14,
2005 April,**,**,**,**,**,**,13,
2005 May,**,**,**,**,**,**,11,
2005 June,**,**,**,**,**,**,6,
2005 July,**,**,**,**,**,"188,750",10,
2005 August,**,**,**,**,**,**,8,
2005 September,**,**,**,**,**,**,18,
2005 October,"99,000","105,000","127,000","135,000","110,000","135,556",18,
2005 November,**,**,**,**,**,"181,250",17,
2005 December,"100,000","114,000","125,000","135,000","125,000","118,333",18,
2006 January,**,**,**,**,**,**,17,
2006 February,"100,000","116,000","132,000","136,000","125,000","132,773",22,
2006 March,"106,000","127,000","135,000","140,000","135,000","128,333",18,
2006 April,"106,000","127,000","135,000","140,000","135,000","128,333",16,
2006 May,**,**,**,**,**,"126,429",15,
2006 June,"108,000","130,000","134,000","140,000","130,000","127,353",32,
2006 July,**,**,**,**,**,"126,667",26,
2006 August,"120,000","132,000","163,000","214,000","152,500","159,250",20,
2006 September,"101,000","120,000","125,000","147,000","122,500","159,444",18,
2006 October,"120,000","139,000","158,000","189,000","150,000","154,800",25,
2006 November,"120,000","140,000","155,000","180,000","147,500","153,333",24,
2006 December,"129,000","150,000","165,000","200,000","155,000","163,919",37,
2007 January,"154,000","165,000","194,000","220,000","170,000","162,703",37,
2007 February,"133,000","148,000","162,000","211,000","155,000","165,814",43,
2007 March,"155,000","183,000","212,000","240,000","200,000","181,548",42,
2007 April,"135,000","145,000","155,000","210,000","152,500","166,574",54,
2007 May,"135,000","145,000","155,000","200,000","150,000","163,469",49,
2007 June,"125,000","140,000","153,000","198,000","145,000","158,571",35,
2007 July,"117,000","125,000","130,000","140,000","130,000","150,536",28,
2007 August,"118,000","130,000","140,000","179,000","137,500","144,469",32,
2007 September,"135,000","161,000","183,000","206,000","170,000","157,636",22,
2007 October,"147,000","185,000","200,000","219,000","195,000","163,100",30,
2007 November,"115,000","145,000","160,000","215,000","155,000","164,241",29,
2007 December,"119,000","150,000","173,000","223,000","157,500","171,611",36,
2008 January,"123,000","145,000","157,000","216,000","150,000","164,242",33,
2008 February,"129,000","140,000","162,000","216,000","150,000","167,925",53,
2008 March,"126,000","140,000","158,000","215,000","150,000","166,500",50,
2008 April,"125,000","140,000","160,000","209,000","150,000","162,872",47,
2008 May,"126,000","140,000","153,000","195,000","150,000","159,500",50,
2008 June,"130,000","145,000","156,000","181,000","150,000","160,000",41,
2008 July,"130,000","148,000","165,000","200,000","152,500","178,816",38,
2008 August,"136,000","146,000","165,000","200,000","152,500","176,310",42,
2008 September,"134,000","145,000","165,000","221,000","150,000","174,167",36,
2008 October,"140,000","145,000","175,000","238,000","152,500","182,639",36,
2008 November,"140,000","146,000","175,000","238,000","165,000","183,108",37,
2008 December,"140,000","157,000","200,000","259,000","177,500","195,595",42,
2009 January,"140,000","162,000","196,000","250,000","175,000","190,333",45,
2009 February,"140,000","150,000","188,000","250,000","170,000","186,190",42,
2009 March,"140,000","150,000","186,000","250,000","170,000","184,333",45,
2009 April,"140,000","151,000","179,000","250,000","167,500","182,857",42,
2009 May,"140,000","150,000","171,000","230,000","160,000","176,463",41,
2009 June,"140,000","147,000","192,000","250,000","160,000","185,667",30,
2009 July,"135,000","141,000","160,000","204,000","150,000","169,444",27,
2009 August,"130,000","140,000","140,000","150,000","140,000","161,609",23,
2009 September,"130,000","140,000","150,000","203,000","150,000","164,148",27,
2009 October,"130,000","145,000","162,000","233,000","150,000","174,394",33,
2009 November,"130,000","140,000","153,000","205,000","145,000","165,567",30,
2009 December,"130,000","140,000","170,000","204,000","150,000","169,690",42,
2010 January,"128,000","140,000","163,000","204,000","145,000","165,730",37,
2010 February,"128,000","141,000","170,000","212,000","150,000","169,787",47,
2010 March,"130,000","145,000","165,000","210,000","150,000","175,556",54,
2010 April,"130,000","145,000","162,000","211,000","150,000","175,660",53,
2010 May,"130,000","145,000","160,000","210,000","150,000","180,064",47,
2010 June,"130,000","150,000","167,000","200,000","150,000","179,512",43,
2010 July,"130,000","150,000","169,000","204,000","165,000","175,024",42,
2010 August,"130,000","150,000","169,000","200,000","162,500","169,905",42,
2010 September,"130,000","149,000","165,000","200,000","150,000","168,361",36,
2010 October,"130,000","145,000","150,000","165,000","150,000","164,600",35,
2010 November,"140,000","150,000","166,000","200,000","162,500","178,694",36,
2010 December,"141,000","150,000","168,000","216,000","160,000","184,660",50,
2011 January,"141,000","150,000","168,000","200,000","160,000","180,622",45,
2011 February,"145,000","150,000","170,000","200,000","165,000","173,852",54,
2011 March,"145,000","160,000","170,000","225,000","165,000","184,034",59,
2011 April,"145,000","154,000","165,000","198,000","162,500","176,540",50,
2011 May,"143,000","150,000","165,000","190,000","160,000","172,500",42,
2011 June,"140,000","150,000","165,000","220,000","160,000","178,333",39,
2011 July,"134,000","149,000","153,000","168,000","150,000","182,226",31,
2011 August,"142,000","150,000","166,000","178,000","157,500","189,267",30,
2011 September,"141,000","165,000","180,000","229,000","170,000","189,829",35,
2011 October,"128,000","165,000","180,000","240,000","170,000","190,757",37,
2011 November,"140,000","145,000","175,000","224,000","160,000","186,509",55,
2011 December,"145,000","150,000","180,000","230,000","170,000","198,818",44,
2012 January,"145,000","154,000","180,000","218,000","165,000","192,800",45,
2012 February,"150,000","162,000","180,000","218,000","172,500","196,402",50,
2012 March,"150,000","160,000","180,000","218,000","170,000","193,009",55,
2012 April,"150,000","150,000","175,000","215,000","170,000","184,580",59,
2012 May,"147,000","150,000","181,000","210,000","170,000","183,536",61,
2012 June,"145,000","150,000","183,000","214,000","162,500","185,348",52,
2012 July,"145,000","150,000","175,000","214,000","160,000","183,768",47,
2012 August,"145,000","158,000","187,000","221,000","170,000","187,709",58,
2012 September,"150,000","160,000","200,000","248,000","182,500","195,437",56,
2012 October,"150,000","179,000","195,000","220,000","185,000","192,195",56,
2012 November,"150,000","181,000","200,000","232,000","195,000","205,515",57,
2012 December,"150,000","180,000","195,000","220,000","185,000","193,272",64,
2013 January,"150,000","175,000","195,000","212,000","185,000","193,484",73,
2013 February,"150,000","165,000","190,000","200,000","180,000","185,231",91,
2013 March,"150,000","168,000","192,000","202,000","180,000","189,143",88,
2013 April,"150,000","165,000","190,000","210,000","180,000","190,441",84,
2013 May,"150,000","165,000","190,000","220,000","180,000","190,954",89,
2013 June,"140,000","161,000","189,000","225,000","170,000","190,896",67,
2013 July,"130,000","165,000","193,000","225,000","180,000","190,270",65,
2013 August,"130,000","161,000","185,000","214,000","170,000","185,120",67,
2013 September,"140,000","165,000","187,000","220,000","175,000","188,136",63,
2013 October,"146,000","165,000","185,000","222,000","172,500","190,332",62,
2013 November,"150,000","165,000","195,000","225,000","170,000","192,060",59,
2013 December,"149,000","163,000","190,000","220,000","175,000","188,435",68,
2014 January,"147,000","165,000","191,000","220,000","185,000","193,251",66,
2014 February,"145,000","165,000","190,000","220,000","182,500","189,602",64,
2014 March,"150,000","177,000","195,000","220,000","185,000","195,093",60,
2014 April,"150,000","180,000","195,000","220,000","185,000","200,001",59,
2014 May,"150,000","164,000","190,000","223,000","180,000","193,094",61,
2014 June,"150,000","168,000","180,000","225,000","170,000","205,044",68,
2014 July,"150,000","166,000","179,000","214,000","170,000","191,654",52,
2014 August,"149,000","160,000","170,000","200,000","167,500","192,191",47,
2014 September,"150,000","170,000","195,000","218,000","175,000","198,067",45,
2014 October,"150,000","170,000","195,000","225,000","175,000","201,962",53,
2014 November,"150,000","170,000","190,000","218,000","182,500","202,983",60,
2014 December,"150,000","170,000","185,000","210,000","180,000","198,280",66,
2015 January,"150,000","165,000","185,000","208,000","175,000","196,683",71,
2015 February,"150,000","172,000","190,000","210,000","180,000","201,600",65,
2015 March,"156,000","180,000","195,000","215,000","187,500","193,914",52,
2015 April,"161,000","180,000","198,000","215,000","185,000","196,462",55,
2015 May,"165,000","183,000","197,000","221,000","185,000","205,825",58,
2015 June,"164,000","180,000","185,000","215,000","180,000","193,700",53,
2015 July,"170,000","185,000","200,000","215,000","192,500","198,991",50,
2015 August,"170,000","186,000","200,000","220,000","200,000","204,801",47,
2015 September,"171,000","190,000","200,000","219,000","200,000","203,755",50,
2015 October,"170,000","190,000","200,000","220,000","200,000","210,766",49,
2015 November,"165,000","185,000","200,000","223,000","195,000","205,411",51,
2015 December,"165,000","185,000","200,000","232,000","200,000","219,797",63,
2016 January,"165,000","185,000","200,000","225,000","200,000","212,315",59,
2016 February,"165,000","185,000","200,000","225,000","200,000","201,955",59,
2016 March,"165,000","185,000","200,000","231,000","200,000","208,952",57,
2016 April,"165,000","185,000","200,000","215,000","195,000","212,012",49,
2016 May,"165,000","185,000","210,000","250,000","195,000","214,055",48,
2016 June,"176,000","192,000","210,000","266,000","210,000","247,961",60,
2016 July,"180,000","195,000","212,000","270,000","210,000","250,146",43,
2016 August,"180,000","195,000","211,000","242,000","210,000","248,503",41,
2016 September,"190,000","210,000","220,000","270,000","210,000","239,000",39,
2016 October,"180,000","195,000","210,000","230,000","205,000","246,561",44,
2016 November,"180,000","190,000","202,000","220,000","195,000","217,934",41,
2016 December,"179,000","190,000","202,000","220,000","195,000","215,479",39,
2017 January,"170,000","190,000","200,000","220,000","195,000","211,802",40,
2017 February,"165,000","180,000","195,000","213,000","192,500","208,616",45,
2017 March,"173,000","195,000","210,000","262,000","197,500","214,280",42,
2017 April,"153,000","176,000","199,000","217,000","195,000","208,479",35,
2017 May,"165,000","182,000","205,000","220,000","195,000","202,108",35,
2017 June,"147,000","175,000","196,000","218,000","190,000","201,008",32,
2017 July,"135,000","175,000","200,000","220,000","182,500","184,858",27,
2017 August,**,**,**,**,**,"185,386",21,
2017 September,"155,000","175,000","215,000","220,000","190,000","189,722",26,
2017 October,"157,000","182,000","198,000","219,000","190,000","188,416",29,
2017 November,"172,000","185,000","211,000","230,000","195,000","197,118",26,
2017 December,"180,000","190,000","215,000","230,000","205,000","204,128",30,
2018 January,"178,000","190,000","215,000","230,000","205,000","206,103",31,
2018 February,"180,000","195,000","220,000","240,000","215,000","212,537",39,
2018 March,"185,000","215,000","220,000","232,000","215,000","213,209",36,
2018 April,"188,000","215,000","219,000","230,000","215,000","216,931",36,
2018 May,"191,000","212,000","218,000","230,000","215,000","223,054",31,
2018 June,"195,000","215,000","220,000","230,000","215,000","225,329",34,
2018 July,"200,000","215,000","225,000","233,000","220,000","230,708",37,
2018 August,"198,000","216,000","230,000","255,000","222,500","237,637",38,
2018 September,"196,000","217,000","230,000","255,000","225,000","242,367",42,
2018 October,"200,000","215,000","230,000","250,000","225,000","239,926",46,
2018 November,"205,000","220,000","230,000","255,000","225,000","245,891",50,
2018 December,"200,000","217,000","235,000","259,000","227,500","242,378",46,
2019 January,"200,000","218,000","235,000","256,000","227,500","242,683",44,
2019 February,"200,000","221,000","235,000","257,000","230,000","244,270",43,
2019 March,"200,000","219,000","235,000","255,000","227,500","247,885",44,
2019 April,"199,000","215,000","235,000","256,000","225,000","241,157",45,
2019 May,"199,000","218,000","235,000","256,000","227,500","249,991",46,
2019 June,"200,000","215,000","230,000","253,000","220,000","245,476",43,
2019 July,"200,000","221,000","244,000","262,000","232,500","249,237",42,
2019 August,"200,000","218,000","232,000","246,000","225,000","247,829",43,
2019 September,"200,000","221,000","244,000","273,000","235,000","251,343",47,
2019 October,"205,000","228,000","250,000","287,000","240,000","256,890",53,
2019 November,"200,000","223,000","247,000","285,000","235,000","252,437",48,
2019 December,"200,000","220,000","250,000","295,000","235,000","253,077",53,
2020 January,"200,000","220,000","250,000","285,000","235,000","248,715",55,
2020 February,"202,000","229,000","250,000","283,000","240,000","253,360",56,
2020 March,"200,000","230,000","250,000","281,000","237,500","248,837",58,
2020 April,"200,000","230,000","250,000","285,000","237,500","250,122",54,
2020 May,"200,000","230,000","240,000","285,000","230,000","248,446",52,
2020 June,"202,000","229,000","240,000","295,000","230,000","257,000",46,
2020 July,"200,000","228,000","240,000","291,000","235,000","259,929",38,
2020 August,"205,000","230,000","260,000","280,000","240,000","258,055",44,
2020 September,"215,000","230,000","260,000","282,000","240,000","263,487",41,
2020 October,"202,000","227,000","235,000","260,000","230,000","253,499",32,
2020 November,"200,000","226,000","242,000","265,000","230,000","249,217",30,
2020 December,"212,000","230,000","262,000","266,000","240,000","261,620",28,
2021 January,"212,000","240,000","265,000","270,000","260,000","270,158",23,
2021 February,"219,000","264,000","266,000","290,000","265,000","284,827",21,
2021 March,"215,000","260,000","265,000","305,000","265,000","283,553",24,
2021 April,"202,000","215,000","263,000","270,000","237,500","278,212",26,
2021 May,"204,000","214,000","260,000","268,000","245,000","298,897",29,
2021 June,"200,000","200,000","241,000","264,000","215,000","263,276",27,
2021 July,"200,000","200,000","235,000","265,000","232,500","248,801",29,
2021 August,"200,000","210,000","260,000","290,000","245,000","250,728",41,
2021 September,"200,000","200,000","229,000","265,000","220,000","249,008",43,
2021 October,"200,000","210,000","260,000","345,000","225,000","256,533",49,
2021 November,"200,000","225,000","285,000","350,000","260,000","272,034",42,
2021 December,"200,000","216,000","317,000","379,000","242,500","285,242",26,
2022 January,"200,000","200,000","257,000","354,000","220,000","291,554",26,
2022 February,**,**,**,**,**,"309,002",16,
2022 March,**,**,**,**,**,"334,580",11,
2022 April,**,**,**,**,**,**,6,
2022 May,"220,000","225,000","320,000","350,000","260,000","277,657",26,
2022 June,"225,000","270,000","320,000","350,000","270,000","285,062",25,
2022 July,"258,000","280,000","330,000","350,000","325,000","307,109",17,
2022 August,"245,000","328,000","330,000","358,000","330,000","320,097",20,
2022 September,"228,000","300,000","330,000","342,000","325,000","296,027",26,
2022 October,"250,000","294,000","330,000","336,000","330,000","294,995",23,
2022 November,"250,000","300,000","330,000","350,000","330,000","320,472",22,
2022 December,"250,000","320,000","330,000","455,000","330,000","332,413",29,
2023 January,**,**,**,**,**,"336,103",26,
2023 February,"250,000","325,000","334,000","385,000","330,000","326,956",36,
2023 March,"250,000","290,000","340,000","402,000","330,000","352,589",39,
2023 April,"250,000","330,000","380,000","395,000","350,000","351,942",45,
2023 May,"268,000","334,000","380,000","395,000","360,000","365,229",52,
2023 June,"280,000","350,000","382,000","413,000","375,000","376,013",46,
2023 July,"320,000","400,000","420,000","535,000","407,500","405,732",28,
2023 August,"326,000","400,000","525,000","717,000","455,000","429,890",23,
2023 September,**,**,**,**,**,"434,287",20,
2023 October,"320,000","330,000","350,000","368,000","350,000","407,278",26,
2023 November,**,**,**,**,**,"424,065",20,
2023 December,**,**,**,**,**,"408,164",29,
2024 January,**,**,**,**,**,"417,456",24,
2024 February,**,**,**,**,**,"412,277",26,
2024 March,**,**,**,**,**,"413,423",24,

Source,CMHC Market Absorption Survey
