"Regina — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1998 August,**,**,**,**,**,**,3,
1998 September,**,**,**,**,**,**,3,
1998 October,**,**,**,**,**,**,3,
1998 November,**,**,**,**,**,**,3,
1998 December,**,**,**,**,**,**,3,
1999 January,**,**,**,**,**,**,1,
1999 February,**,**,**,**,**,**,1,
1999 March,**,**,**,**,**,**,1,
1999 April,**,**,**,**,**,**,1,
1999 May,**,**,**,**,**,**,1,
1999 June,**,**,**,**,**,**,1,
1999 July,**,**,**,**,**,**,1,
1999 August,**,**,**,**,**,**,1,
1999 September,**,**,**,**,**,**,1,
1999 October,**,**,**,**,**,**,2,
1999 November,**,**,**,**,**,**,2,
1999 December,**,**,**,**,**,**,2,
2000 January,**,**,**,**,**,"138,597",9,
2000 February,**,**,**,**,**,"138,597",9,
2000 March,**,**,**,**,**,"139,960",7,
2000 April,**,**,**,**,**,**,5,
2000 May,**,**,**,**,**,**,5,
2000 June,**,**,**,**,**,**,4,
2000 July,**,**,**,**,**,"130,811",10,
2000 August,**,**,**,**,**,"130,811",10,
2000 September,**,**,**,**,**,"141,222",5,
2000 October,**,**,**,**,**,**,4,
2000 November,**,**,**,**,**,"134,453",6,
2000 December,**,**,**,**,**,"140,713",14,
2001 January,**,**,**,**,**,"152,765",10,
2001 February,**,**,**,**,**,"155,553",9,
2001 March,**,**,**,**,**,"155,553",9,
2001 April,**,**,**,**,**,"155,553",9,
2001 May,**,**,**,**,**,"155,553",9,
2001 June,**,**,**,**,**,"149,764",4,
2001 July,**,**,**,**,**,"149,764",4,
2001 August,**,**,**,**,**,"149,764",4,
2001 September,**,**,**,**,**,"149,764",4,
2001 October,**,**,**,**,**,"136,332",8,
2001 November,**,**,**,**,**,"129,247",9,
2001 December,**,**,**,**,**,"129,247",9,
2002 January,**,**,**,**,**,"129,247",9,
2002 February,**,**,**,**,**,"129,247",9,
2002 March,**,**,**,**,**,"129,474",7,
2002 April,**,**,**,**,**,"129,474",7,
2002 May,**,**,**,**,**,"132,104",5,
2002 June,**,**,**,**,**,**,3,
2002 July,**,**,**,**,**,**,3,
2002 August,**,**,**,**,**,**,2,
2002 September,**,**,**,**,**,**,0,
2002 October,**,**,**,**,**,**,0,
2002 November,**,**,**,**,**,**,3,
2002 December,**,**,**,**,**,**,3,
2003 January,**,**,**,**,**,**,3,
2003 February,**,**,**,**,**,**,4,
2003 March,**,**,**,**,**,**,4,
2003 April,**,**,**,**,**,**,3,
2003 May,**,**,**,**,**,**,2,
2003 June,**,**,**,**,**,**,1,
2003 July,**,**,**,**,**,**,0,
2003 August,**,**,**,**,**,**,0,
2003 September,**,**,**,**,**,**,0,
2003 October,**,**,**,**,**,**,0,
2003 November,**,**,**,**,**,**,0,
2003 December,**,**,**,**,**,**,0,
2004 January,**,**,**,**,**,**,0,
2004 February,**,**,**,**,**,**,0,
2004 March,**,**,**,**,**,**,1,
2004 April,**,**,**,**,**,**,1,
2004 May,**,**,**,**,**,**,1,
2004 June,**,**,**,**,**,**,0,
2004 July,**,**,**,**,**,**,0,
2004 August,**,**,**,**,**,**,0,
2004 September,**,**,**,**,**,**,0,
2004 October,**,**,**,**,**,**,0,
2004 November,**,**,**,**,**,**,0,
2004 December,**,**,**,**,**,**,0,
2005 January,**,**,**,**,**,**,0,
2005 February,**,**,**,**,**,**,0,
2005 March,**,**,**,**,**,**,0,
2005 April,**,**,**,**,**,**,0,
2005 May,**,**,**,**,**,**,0,
2005 June,**,**,**,**,**,**,0,
2005 July,**,**,**,**,**,**,1,
2005 August,**,**,**,**,**,**,1,
2005 September,**,**,**,**,**,**,1,
2005 October,**,**,**,**,**,**,0,
2005 November,**,**,**,**,**,**,3,
2005 December,**,**,**,**,**,**,4,
2006 January,**,**,**,**,**,**,2,
2006 February,**,**,**,**,**,**,2,
2006 March,**,**,**,**,**,**,4,
2006 April,**,**,**,**,**,**,2,
2006 May,**,**,**,**,**,**,0,
2006 June,**,**,**,**,**,**,0,
2006 July,**,**,**,**,**,**,0,
2006 August,**,**,**,**,**,**,0,
2006 September,**,**,**,**,**,**,0,
2006 October,**,**,**,**,**,**,0,
2006 November,**,**,**,**,**,**,0,
2006 December,**,**,**,**,**,**,2,
2007 January,**,**,**,**,**,**,2,
2007 February,**,**,**,**,**,**,2,
2007 March,**,**,**,**,**,**,2,
2007 April,**,**,**,**,**,**,2,
2007 May,**,**,**,**,**,**,2,
2007 June,**,**,**,**,**,**,0,
2007 July,**,**,**,**,**,**,0,
2007 August,**,**,**,**,**,**,0,
2007 September,**,**,**,**,**,**,0,
2007 October,**,**,**,**,**,**,0,
2007 November,**,**,**,**,**,**,0,
2007 December,**,**,**,**,**,**,0,
2008 January,**,**,**,**,**,**,0,
2008 February,**,**,**,**,**,**,0,
2008 March,**,**,**,**,**,**,0,
2008 April,**,**,**,**,**,**,0,
2008 May,**,**,**,**,**,**,0,
2008 June,**,**,**,**,**,**,0,
2008 July,**,**,**,**,**,**,0,
2008 August,**,**,**,**,**,**,0,
2008 September,**,**,**,**,**,**,0,
2008 October,**,**,**,**,**,**,1,
2008 November,**,**,**,**,**,**,1,
2008 December,**,**,**,**,**,**,1,
2009 January,**,**,**,**,**,**,1,
2009 February,**,**,**,**,**,**,1,
2009 March,**,**,**,**,**,**,1,
2009 April,**,**,**,**,**,**,1,
2009 May,**,**,**,**,**,**,0,
2009 June,**,**,**,**,**,**,0,
2009 July,**,**,**,**,**,**,0,
2009 August,**,**,**,**,**,**,0,
2009 September,**,**,**,**,**,**,1,
2009 October,**,**,**,**,**,**,1,
2009 November,**,**,**,**,**,**,2,
2009 December,**,**,**,**,**,"374,000",4,
2010 January,**,**,**,**,**,"374,000",4,
2010 February,**,**,**,**,**,**,3,
2010 March,**,**,**,**,**,"374,800",5,
2010 April,**,**,**,**,**,**,4,
2010 May,**,**,**,**,**,**,1,
2010 June,**,**,**,**,**,**,2,
2010 July,**,**,**,**,**,**,2,
2010 August,**,**,**,**,**,**,2,
2010 September,**,**,**,**,**,**,1,
2010 October,**,**,**,**,**,**,1,
2010 November,**,**,**,**,**,**,1,
2010 December,**,**,**,**,**,**,2,
2011 January,**,**,**,**,**,**,2,
2011 February,**,**,**,**,**,**,2,
2011 March,**,**,**,**,**,**,1,
2011 April,**,**,**,**,**,**,1,
2011 May,**,**,**,**,**,**,1,
2011 June,**,**,**,**,**,**,1,
2011 July,**,**,**,**,**,**,1,
2011 August,**,**,**,**,**,**,1,
2011 September,**,**,**,**,**,**,1,
2011 October,**,**,**,**,**,**,1,
2011 November,**,**,**,**,**,**,1,
2011 December,**,**,**,**,**,**,2,
2012 January,**,**,**,**,**,**,0,
2012 February,**,**,**,**,**,**,5,
2012 March,**,**,**,**,**,**,5,
2012 April,**,**,**,**,**,**,5,
2012 May,**,**,**,**,**,**,5,
2012 June,**,**,**,**,**,**,5,
2012 July,**,**,**,**,**,**,5,
2012 August,**,**,**,**,**,"359,129",7,
2012 September,**,**,**,**,**,"363,829",7,
2012 October,**,**,**,**,**,"377,500",6,
2012 November,**,**,**,**,**,"353,020",5,
2012 December,**,**,**,**,**,**,4,
2013 January,**,**,**,**,**,**,3,
2013 February,**,**,**,**,**,**,3,
2013 March,**,**,**,**,**,**,6,
2013 April,**,**,**,**,**,"344,738",8,
2013 May,**,**,**,**,**,"344,738",8,
2013 June,**,**,**,**,**,"339,738",8,
2013 July,**,**,**,**,**,"343,575",11,
2013 August,"332,000","342,000","350,000","362,000","350,000","344,204",15,
2013 September,"320,000","340,000","346,000","359,000","342,500","340,546",16,
2013 October,"324,000","340,000","341,000","350,000","340,000","339,929",16,
2013 November,"337,000","340,000","340,000","350,000","340,000","341,006",16,
2013 December,"336,000","340,000","346,000","350,000","340,000","339,880",15,
2014 January,"330,000","335,000","340,000","350,000","335,000","337,213",15,
2014 February,"330,000","335,000","344,000","356,000","340,000","339,711",18,
2014 March,"333,000","336,000","348,000","357,000","340,000","340,288",17,
2014 April,"331,000","336,000","340,000","352,000","340,000","336,935",17,
2014 May,"325,000","340,000","350,000","357,000","340,000","339,981",27,
2014 June,"324,000","335,000","355,000","362,000","340,000","342,122",18,
2014 July,"324,000","335,000","355,000","362,000","337,500","341,906",18,
2014 August,"327,000","339,000","355,000","366,000","347,500","344,946",26,
2014 September,"330,000","341,000","359,000","370,000","350,000","353,070",37,
2014 October,"330,000","340,000","359,000","374,000","350,000","354,184",32,
2014 November,"330,000","340,000","353,000","370,000","350,000","353,637",30,
2014 December,"332,000","340,000","351,000","376,000","350,000","354,813",31,
2015 January,"335,000","340,000","351,000","370,000","350,000","353,904",26,
2015 February,"331,000","340,000","350,000","378,000","345,000","351,615",25,
2015 March,"316,000","348,000","360,000","408,000","355,000","364,994",18,
2015 April,"340,000","350,000","360,000","380,000","355,000","357,504",24,
2015 May,**,**,**,**,**,"350,465",15,
2015 June,"331,000","340,000","345,000","360,000","342,500","346,674",20,
2015 July,"330,000","340,000","345,000","356,000","340,000","344,306",28,
2015 August,"333,000","340,000","345,000","370,000","340,000","352,237",27,
2015 September,"334,000","340,000","345,000","376,000","340,000","352,293",28,
2015 October,"332,000","340,000","345,000","366,000","342,500","347,904",26,
2015 November,"290,000","335,000","341,000","354,000","340,000","336,519",31,
2015 December,"290,000","335,000","340,000","380,000","340,000","343,459",37,
2016 January,"290,000","338,000","360,000","391,000","340,000","348,172",31,
2016 February,"290,000","330,000","360,000","387,000","345,000","347,938",28,
2016 March,"309,000","339,000","358,000","388,000","345,000","350,959",26,
2016 April,"324,000","340,000","346,000","366,000","345,000","344,992",31,
2016 May,"327,000","344,000","350,000","360,000","345,000","347,618",31,
2016 June,"327,000","345,000","350,000","364,000","347,500","350,292",30,
2016 July,"325,000","350,000","357,000","371,000","355,000","353,687",23,
2016 August,"325,000","340,000","359,000","369,000","355,000","352,678",22,
2016 September,"325,000","346,000","360,000","373,000","355,000","354,005",20,
2016 October,"325,000","334,000","365,000","402,000","355,000","358,895",23,
2016 November,"320,000","331,000","358,000","385,000","350,000","353,414",25,
2016 December,"315,000","340,000","355,000","385,000","350,000","351,854",30,
2017 January,"317,000","327,000","353,000","379,000","345,000","346,505",25,
2017 February,"325,000","331,000","350,000","377,000","345,000","345,767",22,
2017 March,"325,000","342,000","350,000","373,000","345,000","346,399",25,
2017 April,"325,000","331,000","345,000","350,000","337,500","340,479",32,
2017 May,"321,000","330,000","345,000","350,000","335,000","339,205",25,
2017 June,"310,000","325,000","345,000","350,000","330,000","339,693",19,
2017 July,**,**,**,**,**,"334,619",14,
2017 August,"320,000","325,000","345,000","380,000","327,500","341,922",26,
2017 September,"318,000","325,000","336,000","354,000","325,000","334,875",23,
2017 October,"316,000","325,000","329,000","350,000","325,000","333,442",22,
2017 November,"300,000","320,000","325,000","354,000","325,000","333,186",33,
2017 December,"300,000","325,000","335,000","350,000","327,500","329,664",42,
2018 January,"320,000","333,000","340,000","380,000","335,000","339,983",38,
2018 February,"320,000","330,000","350,000","370,000","345,000","343,986",55,
2018 March,"320,000","331,000","354,000","367,000","345,000","342,416",52,
2018 April,"320,000","340,000","355,000","375,000","350,000","347,776",54,
2018 May,"325,000","340,000","355,000","378,000","352,500","348,730",46,
2018 June,"315,000","340,000","352,000","371,000","345,000","347,212",43,
2018 July,"310,000","340,000","350,000","370,000","345,000","345,095",39,
2018 August,"322,000","340,000","350,000","370,000","345,000","345,679",33,
2018 September,"313,000","331,000","350,000","370,000","340,000","342,175",32,
2018 October,"320,000","335,000","350,000","370,000","340,000","342,805",34,
2018 November,"329,000","335,000","352,000","360,000","345,000","344,807",33,
2018 December,"315,000","335,000","350,000","356,000","340,000","339,044",28,
2019 January,"316,000","331,000","350,000","357,000","340,000","340,434",27,
2019 February,"320,000","332,000","350,000","364,000","342,500","342,083",30,
2019 March,"315,000","325,000","345,000","372,000","335,000","341,690",37,
2019 April,"315,000","326,000","349,000","370,000","340,000","342,571",37,
2019 May,"310,000","320,000","346,000","366,000","340,000","336,736",31,
2019 June,"310,000","320,000","347,000","362,000","332,500","335,744",28,
2019 July,"315,000","320,000","346,000","356,000","340,000","335,787",21,
2019 August,"315,000","320,000","345,000","350,000","340,000","334,154",19,
2019 September,"314,000","323,000","334,000","360,000","330,000","332,774",18,
2019 October,"310,000","330,000","350,000","360,000","350,000","340,154",19,
2019 November,"305,000","330,000","350,000","360,000","337,500","336,427",18,
2019 December,"305,000","333,000","335,000","351,000","335,000","332,324",18,
2020 January,"310,000","333,000","335,000","352,000","335,000","333,802",18,
2020 February,"310,000","333,000","335,000","356,000","335,000","334,683",18,
2020 March,"310,000","331,000","347,000","366,000","335,000","339,423",17,
2020 April,"310,000","320,000","335,000","350,000","330,000","332,218",15,
2020 May,"310,000","326,000","335,000","354,000","335,000","334,675",13,
2020 June,**,**,**,**,**,"340,544",9,
2020 July,**,**,**,**,**,"346,529",7,
2020 August,**,**,**,**,**,"362,532",7,
2020 September,**,**,**,**,**,"371,487",6,
2020 October,**,**,**,**,**,"371,487",6,
2020 November,**,**,**,**,**,"342,217",6,
2020 December,**,**,**,**,**,"342,217",6,
2021 January,**,**,**,**,**,"342,217",6,
2021 February,**,**,**,**,**,"343,900",5,
2021 March,**,**,**,**,**,**,5,
2021 April,**,**,**,**,**,"348,357",7,
2021 May,**,**,**,**,**,"358,150",4,
2021 June,**,**,**,**,**,"371,957",7,
2021 July,**,**,**,**,**,"377,067",6,
2021 August,**,**,**,**,**,"382,300",5,
2021 September,**,**,**,**,**,"379,043",7,
2021 October,**,**,**,**,**,**,4,
2021 November,**,**,**,**,**,**,3,
2021 December,**,**,**,**,**,**,5,
2022 January,**,**,**,**,**,**,5,
2022 February,**,**,**,**,**,"439,829",7,
2022 March,**,**,**,**,**,"452,129",7,
2022 April,**,**,**,**,**,**,7,
2022 May,**,**,**,**,**,"437,500",10,
2022 June,**,**,**,**,**,"479,433",9,
2022 July,**,**,**,**,**,"514,755",11,
2022 August,"425,000","432,000","554,000","616,000","495,000","507,683",12,
2022 September,**,**,**,**,**,"514,782",11,
2022 October,**,**,**,**,**,"490,318",11,
2022 November,**,**,**,**,**,"502,856",9,
2022 December,**,**,**,**,**,"506,080",10,
2023 January,**,**,**,**,**,"496,989",9,
2023 February,**,**,**,**,**,"476,491",8,
2023 March,**,**,**,**,**,"486,241",8,
2023 April,**,**,**,**,**,"517,533",6,
2023 May,**,**,**,**,**,**,4,
2023 June,**,**,**,**,**,**,4,
2023 July,**,**,**,**,**,**,4,
2023 August,**,**,**,**,**,**,3,
2023 September,**,**,**,**,**,**,4,
2023 October,**,**,**,**,**,**,4,
2023 November,**,**,**,**,**,"498,413",8,
2023 December,**,**,**,**,**,"525,640",10,
2024 January,**,**,**,**,**,"516,936",11,
2024 February,**,**,**,**,**,"552,210",10,
2024 March,**,**,**,**,**,"554,788",8,

Source,CMHC Market Absorption Survey
