"Toronto — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1996 August,"210,000","250,000","300,000","480,000","275,000","372,657",406,
1996 September,"205,000","245,000","300,000","480,000","270,000","364,317",433,
1996 October,"205,000","250,000","305,000","480,000","275,000","366,636",434,
1996 November,"210,000","250,000","325,000","500,000","280,000","373,978",412,
1996 December,"205,000","250,000","335,000","520,000","280,000","378,222",434,
1997 January,"205,000","250,000","336,000","528,000","275,000","380,199",421,
1997 February,"200,000","245,000","320,000","500,000","270,000","365,966",438,
1997 March,"200,000","250,000","347,000","520,000","275,000","376,875",397,
1997 April,"205,000","250,000","337,000","541,000","285,000","382,985",368,
1997 May,"205,000","250,000","325,000","537,000","275,000","382,702",346,
1997 June,"200,000","250,000","318,000","517,000","270,000","374,953",330,
1997 July,"205,000","250,000","305,000","495,000","275,000","369,748",334,
1997 August,"204,000","250,000","297,000","490,000","270,000","361,412",313,
1997 September,"215,000","255,000","310,000","480,000","280,000","342,794",293,
1997 October,"200,000","240,000","295,000","466,000","260,000","328,951",301,
1997 November,"200,000","250,000","300,000","470,000","270,000","332,711",309,
1997 December,"210,000","255,000","310,000","460,000","285,000","337,811",324,
1998 January,"216,000","260,000","335,000","480,000","290,000","350,032",330,
1998 February,"220,000","270,000","340,000","463,000","297,500","351,263",346,
1998 March,"220,000","270,000","340,000","460,000","295,000","348,179",355,
1998 April,"220,000","280,000","340,000","440,000","302,500","350,973",334,
1998 May,"220,000","280,000","340,000","448,000","300,000","351,411",336,
1998 June,"220,000","279,000","340,000","456,000","300,000","357,795",286,
1998 July,"231,000","285,000","345,000","450,000","307,500","377,274",280,
1998 August,"217,000","274,000","336,000","450,000","297,500","371,345",266,
1998 September,"216,000","270,000","328,000","454,000","290,000","371,931",275,
1998 October,"215,000","270,000","325,000","450,000","295,000","366,541",259,
1998 November,"235,000","287,000","340,000","500,000","305,000","392,056",235,
1998 December,"235,000","290,000","345,000","540,000","315,000","400,327",243,
1999 January,"225,000","285,000","340,000","510,000","302,500","391,386",254,
1999 February,"222,000","274,000","320,000","534,000","295,000","400,675",281,
1999 March,"220,000","270,000","315,000","540,000","295,000","396,277",315,
1999 April,"226,000","270,000","313,000","449,000","290,000","375,123",370,
1999 May,"225,000","270,000","300,000","415,000","285,000","356,563",441,
1999 June,"235,000","275,000","303,000","394,000","287,500","350,683",540,
1999 July,"235,000","275,000","310,000","425,000","290,000","361,432",559,
1999 August,"230,000","275,000","305,000","442,000","290,000","360,134",437,
1999 September,"235,000","275,000","315,000","440,000","295,000","371,732",439,
1999 October,"235,000","275,000","320,000","425,000","295,000","367,110",451,
1999 November,"228,000","270,000","310,000","427,000","285,000","368,836",392,
1999 December,"225,000","275,000","315,000","435,000","290,000","376,148",383,
2000 January,"230,000","275,000","320,000","454,000","300,000","388,143",355,
2000 February,"230,000","280,000","325,000","450,000","300,000","387,326",334,
2000 March,"245,000","286,000","325,000","425,000","300,000","366,364",327,
2000 April,"245,000","295,000","345,000","596,000","317,500","407,359",278,
2000 May,"250,000","300,000","355,000","600,000","325,000","436,188",239,
2000 June,"250,000","295,000","350,000","600,000","320,000","432,741",204,
2000 July,"245,000","290,000","350,000","600,000","310,000","391,840",205,
2000 August,"215,000","275,000","330,000","595,000","300,000","373,629",234,
2000 September,"215,000","255,000","310,000","500,000","282,500","364,083",238,
2000 October,"225,000","280,000","342,000","600,000","310,000","385,604",213,
2000 November,"224,000","280,000","347,000","600,000","310,000","401,982",233,
2000 December,"220,000","275,000","335,000","608,000","305,000","397,064",237,
2001 January,"220,000","275,000","330,000","600,000","300,000","394,355",234,
2001 February,"230,000","275,000","310,000","500,000","290,000","363,700",361,
2001 March,"220,000","270,000","307,000","500,000","290,000","364,724",323,
2001 April,"215,000","270,000","320,000","600,000","295,000","387,879",297,
2001 May,"215,000","270,000","324,000","600,000","295,000","383,587",287,
2001 June,"215,000","265,000","310,000","425,000","290,000","354,394",379,
2001 July,"220,000","255,000","295,000","421,000","275,000","356,242",476,
2001 August,"220,000","255,000","280,000","360,000","265,000","331,996",499,
2001 September,"220,000","255,000","290,000","365,000","270,000","337,862",472,
2001 October,"225,000","265,000","295,000","395,000","275,000","351,664",404,
2001 November,"235,000","275,000","320,000","457,000","295,000","382,863",398,
2001 December,"230,000","272,000","315,000","413,000","290,000","379,911",385,
2002 January,"217,000","270,000","305,000","360,000","285,000","349,715",386,
2002 February,"215,000","275,000","300,000","360,000","290,000","349,654",390,
2002 March,"210,000","265,000","300,000","360,000","280,000","340,876",371,
2002 April,"215,000","265,000","305,000","363,000","285,000","364,808",411,
2002 May,"220,000","270,000","300,000","360,000","280,000","359,727",423,
2002 June,"210,000","265,000","295,000","350,000","280,000","346,575",403,
2002 July,"210,000","265,000","300,000","353,000","280,000","350,389",406,
2002 August,"224,000","265,000","305,000","350,000","285,000","334,397",398,
2002 September,"225,000","265,000","305,000","350,000","280,000","342,453",435,
2002 October,"235,000","275,000","305,000","355,000","285,000","340,024",464,
2002 November,"235,000","275,000","310,000","355,000","295,000","349,791",504,
2002 December,"240,000","280,000","315,000","372,000","300,000","359,430",522,
2003 January,"230,000","275,000","305,000","360,000","285,000","348,000",523,
2003 February,"225,000","280,000","315,000","400,000","297,500","363,762",440,
2003 March,"231,000","280,000","318,000","400,000","300,000","382,376",410,
2003 April,"225,000","275,000","315,000","384,000","295,000","368,382",415,
2003 May,"235,000","280,000","305,000","372,000","295,000","367,737",417,
2003 June,"240,000","280,000","305,000","378,000","295,000","381,544",416,
2003 July,"245,000","280,000","305,000","380,000","290,000","383,856",407,
2003 August,"255,000","290,000","315,000","420,000","295,000","396,047",434,
2003 September,"250,000","290,000","320,000","400,000","300,000","393,488",372,
2003 October,"255,000","290,000","330,000","420,000","310,000","396,804",416,
2003 November,"260,000","300,000","335,000","415,000","315,000","418,257",441,
2003 December,"275,000","309,000","345,000","428,000","325,000","429,508",511,
2004 January,"275,000","315,000","345,000","434,000","330,000","428,379",460,
2004 February,"280,000","320,000","350,000","500,000","330,000","440,221",399,
2004 March,"275,000","315,000","350,000","453,000","330,000","429,492",411,
2004 April,"275,000","315,000","359,000","546,000","335,000","443,803",417,
2004 May,"285,000","325,000","370,000","670,000","345,000","481,918",425,
2004 June,"285,000","335,000","375,000","670,000","355,000","488,212",392,
2004 July,"290,000","336,000","375,000","600,000","355,000","478,234",417,
2004 August,"295,000","345,000","410,000","618,000","370,000","503,152",455,
2004 September,"310,000","350,000","415,000","608,000","385,000","507,880",425,
2004 October,"318,000","360,000","424,000","540,000","390,000","502,392",437,
2004 November,"330,000","365,000","420,000","490,000","390,000","478,789",550,
2004 December,"330,000","360,000","420,000","500,000","385,000","502,311",594,
2005 January,"330,000","365,000","415,000","500,000","380,000","494,444",633,
2005 February,"330,000","370,000","417,000","540,000","380,000","505,034",603,
2005 March,"332,000","375,000","426,000","530,000","390,000","522,629",551,
2005 April,"340,000","375,000","435,000","507,000","390,000","507,726",532,
2005 May,"345,000","380,000","430,000","550,000","400,000","518,875",513,
2005 June,"340,000","380,000","435,000","595,000","400,000","532,399",534,
2005 July,"345,000","380,000","445,000","728,000","415,000","569,928",451,
2005 August,"320,000","375,000","445,000","800,000","400,000","580,999",409,
2005 September,"320,000","375,000","455,000","800,000","410,000","595,280",401,
2005 October,"320,000","370,000","438,000","800,000","400,000","570,132",430,
2005 November,"320,000","380,000","460,000","800,000","425,000","587,904",401,
2005 December,"330,000","390,000","493,000","900,000","440,000","634,749",355,
2006 January,"330,000","385,000","470,000","800,000","437,500","592,611",322,
2006 February,"354,000","423,000","490,000","884,000","452,500","632,031",268,
2006 March,"357,000","439,000","540,000","900,000","470,000","658,284",236,
2006 April,"350,000","432,000","546,000","1,000,000","472,500","679,056",270,
2006 May,"351,000","430,000","546,000","1,000,000","470,000","666,499",270,
2006 June,"340,000","421,000","550,000","994,000","472,500","660,118",282,
2006 July,"330,000","409,000","550,000","958,000","465,000","654,118",281,
2006 August,"330,000","410,000","550,000","1,000,000","470,000","679,923",274,
2006 September,"335,000","457,000","740,000","1,200,000","530,000","748,561",270,
2006 October,"345,000","456,000","646,000","1,200,000","522,500","730,377",262,
2006 November,"345,000","480,000","710,000","1,295,000","550,000","796,099",294,
2006 December,"339,000","415,000","525,000","1,000,000","460,000","693,789",351,
2007 January,"345,000","400,000","490,000","710,000","432,500","605,221",484,
2007 February,"345,000","390,000","445,000","700,000","415,000","592,959",499,
2007 March,"345,000","385,000","435,000","650,000","405,000","571,146",593,
2007 April,"345,000","390,000","435,000","705,000","410,000","584,893",579,
2007 May,"345,000","390,000","435,000","692,000","410,000","581,486",577,
2007 June,"360,000","405,000","490,000","900,000","430,000","638,554",473,
2007 July,"365,000","445,000","630,000","1,200,000","520,000","745,105",311,
2007 August,"379,000","480,000","684,000","1,200,000","537,500","773,548",308,
2007 September,"384,000","490,000","716,000","1,200,000","560,000","787,499",313,
2007 October,"385,000","469,000","686,000","1,200,000","545,000","766,670",351,
2007 November,"390,000","465,000","592,000","1,100,000","520,000","745,714",381,
2007 December,"390,000","455,000","580,000","1,012,000","495,000","728,766",422,
2008 January,"388,000","431,000","509,000","844,000","470,000","660,312",462,
2008 February,"395,000","440,000","500,000","790,000","470,000","636,824",494,
2008 March,"390,000","435,000","511,000","800,000","465,000","636,364",496,
2008 April,"385,000","435,000","500,000","820,000","470,000","649,908",449,
2008 May,"380,000","435,000","500,000","730,000","465,000","610,751",539,
2008 June,"385,000","435,000","515,000","800,000","470,000","631,602",510,
2008 July,"390,000","437,000","515,000","800,000","470,000","629,736",470,
2008 August,"386,000","445,000","510,000","800,000","480,000","618,627",470,
2008 September,"390,000","445,000","510,000","738,000","480,000","610,089",532,
2008 October,"395,000","460,000","530,000","792,000","495,000","618,877",563,
2008 November,"395,000","455,000","530,000","730,000","495,000","615,754",596,
2008 December,"400,000","460,000","540,000","760,000","500,000","618,622",610,
2009 January,"400,000","460,000","540,000","775,000","500,000","619,781",601,
2009 February,"395,000","460,000","530,000","760,000","495,000","617,467",634,
2009 March,"395,000","455,000","527,000","735,000","495,000","608,077",648,
2009 April,"390,000","452,000","525,000","690,000","490,000","593,199",655,
2009 May,"390,000","455,000","525,000","675,000","490,000","584,958",637,
2009 June,"395,000","455,000","510,000","680,000","490,000","585,974",548,
2009 July,"400,000","470,000","520,000","714,000","490,000","595,313",555,
2009 August,"400,000","470,000","525,000","734,000","495,000","598,897",527,
2009 September,"410,000","480,000","545,000","760,000","500,000","630,985",499,
2009 October,"415,000","480,000","540,000","680,000","500,000","607,150",457,
2009 November,"415,000","480,000","545,000","680,000","500,000","613,200",452,
2009 December,"415,000","470,000","530,000","650,000","500,000","611,592",423,
2010 January,"425,000","478,000","545,000","704,000","500,000","630,096",418,
2010 February,"425,000","476,000","549,000","720,000","500,000","642,876",427,
2010 March,"430,000","480,000","559,000","689,000","510,000","643,522",417,
2010 April,"425,000","480,000","550,000","683,000","505,000","650,733",428,
2010 May,"425,000","480,000","550,000","695,000","510,000","616,530",429,
2010 June,"420,000","470,000","542,000","680,000","500,000","604,755",403,
2010 July,"422,000","470,000","555,000","680,000","500,000","621,549",336,
2010 August,"425,000","480,000","560,000","730,000","510,000","630,653",324,
2010 September,"422,000","490,000","585,000","821,000","525,000","692,193",296,
2010 October,"425,000","500,000","585,000","866,000","540,000","717,902",237,
2010 November,"425,000","515,000","620,000","908,000","565,000","737,195",187,
2010 December,"420,000","520,000","625,000","850,000","575,000","723,570",179,
2011 January,"415,000","525,000","625,000","897,000","560,000","740,341",167,
2011 February,"438,000","525,000","634,000","968,000","570,000","782,172",162,
2011 March,"475,000","575,000","755,000","1,150,000","625,000","912,763",119,
2011 April,"473,000","576,000","772,000","1,232,000","627,500","953,005",112,
2011 May,"480,000","581,000","837,000","1,288,000","745,000","1,008,268",92,
2011 June,"471,000","580,000","850,000","1,340,000","647,500","1,009,899",90,
2011 July,"425,000","555,000","785,000","1,230,000","610,000","944,814",99,
2011 August,"436,000","520,000","663,000","1,078,000","560,000","849,771",130,
2011 September,"440,000","522,000","667,000","1,180,000","580,000","852,076",141,
2011 October,"580,000","785,000","1,085,000","1,500,000","890,000","1,168,260",69,
2011 November,"542,000","733,000","895,000","1,440,000","785,000","1,057,035",96,
2011 December,"576,000","775,000","1,078,000","1,474,000","850,000","1,120,776",87,
2012 January,"500,000","625,000","890,000","1,486,000","775,000","1,016,142",101,
2012 February,"495,000","585,000","785,000","1,280,000","740,000","907,955",89,
2012 March,"480,000","625,000","850,000","1,225,000","762,500","911,841",84,
2012 April,"498,000","586,000","789,000","1,308,000","745,000","992,874",92,
2012 May,"500,000","582,000","765,000","1,226,000","630,000","950,684",110,
2012 June,"485,000","570,000","745,000","1,112,000","602,500","876,365",136,
2012 July,"500,000","605,000","830,000","1,230,000","750,000","962,541",119,
2012 August,"500,000","630,000","850,000","1,230,000","775,000","961,348",119,
2012 September,"520,000","617,000","865,000","1,420,000","755,000","980,754",130,
2012 October,"545,000","668,000","855,000","1,415,000","750,000","991,549",161,
2012 November,"570,000","781,000","899,000","1,526,000","860,000","1,064,456",137,
2012 December,"540,000","770,000","900,000","1,550,000","845,000","1,092,955",134,
2013 January,"538,000","750,000","900,000","1,810,000","812,500","1,123,092",138,
2013 February,"570,000","750,000","900,000","1,890,000","800,000","1,149,876",149,
2013 March,"570,000","775,000","1,150,000","1,896,000","870,000","1,179,189",156,
2013 April,"540,000","700,000","975,000","1,874,000","790,000","1,162,294",186,
2013 May,"580,000","750,000","1,156,000","1,968,000","860,000","1,250,318",166,
2013 June,"580,000","775,000","1,200,000","1,900,000","892,500","1,275,801",154,
2013 July,"623,000","788,000","1,324,000","1,952,000","1,000,000","1,335,463",137,
2013 August,"592,000","775,000","1,200,000","1,900,000","885,000","1,265,249",150,
2013 September,"628,000","775,000","1,079,000","1,800,000","870,000","1,211,942",147,
2013 October,"630,000","785,000","1,190,000","1,900,000","880,000","1,262,784",149,
2013 November,"630,000","874,000","1,444,000","2,190,000","1,200,000","1,382,975",166,
2013 December,"750,000","1,080,000","1,630,000","2,198,000","1,340,000","1,500,933",150,
2014 January,"750,000","1,184,000","1,600,000","2,037,000","1,350,000","1,455,288",147,
2014 February,"720,000","990,000","1,495,000","1,985,000","1,285,000","1,389,839",154,
2014 March,"596,000","800,000","1,200,000","1,848,000","950,000","1,196,471",200,
2014 April,"650,000","890,000","1,430,000","1,900,000","1,000,000","1,310,086",189,
2014 May,"675,000","920,000","1,496,000","1,938,000","1,140,000","1,337,827",186,
2014 June,"736,000","973,000","1,650,000","2,000,000","1,275,000","1,418,398",198,
2014 July,"767,000","1,000,000","1,650,000","2,100,000","1,250,000","1,457,625",235,
2014 August,"783,000","1,024,000","1,750,000","2,100,000","1,350,000","1,479,419",223,
2014 September,"750,000","1,000,000","1,750,000","2,150,000","1,250,000","1,490,907",224,
2014 October,"775,000","1,000,000","1,750,000","2,100,000","1,200,000","1,472,290",224,
2014 November,"825,000","1,200,000","1,870,000","2,350,000","1,650,000","1,606,393",229,
2014 December,"844,000","1,228,000","1,900,000","2,470,000","1,750,000","1,663,134",216,
2015 January,"893,000","1,608,000","2,000,000","2,500,000","1,850,000","1,844,332",227,
2015 February,"940,000","1,750,000","2,070,000","2,500,000","1,900,000","1,875,823",224,
2015 March,"890,000","1,550,000","2,000,000","2,490,000","1,860,000","1,853,377",214,
2015 April,"724,000","1,092,000","1,900,000","2,300,000","1,600,000","1,717,943",235,
2015 May,"759,000","1,096,000","1,858,000","2,294,000","1,600,000","1,668,215",227,
2015 June,"821,000","1,112,000","1,866,000","2,298,000","1,600,000","1,665,028",230,
2015 July,"785,000","1,180,000","1,890,000","2,275,000","1,680,000","1,666,259",214,
2015 August,"785,000","1,112,000","1,896,000","2,298,000","1,660,000","1,668,601",220,
2015 September,"834,000","1,336,000","2,000,000","2,500,000","1,800,000","1,773,625",242,
2015 October,"850,000","1,458,000","2,100,000","2,500,000","1,850,000","1,805,228",250,
2015 November,"909,000","1,800,000","2,200,000","2,550,000","2,000,000","1,917,469",277,
2015 December,"900,000","1,785,000","2,200,000","2,500,000","2,000,000","1,983,000",280,
2016 January,"895,000","1,770,000","2,200,000","2,550,000","2,000,000","1,982,870",269,
2016 February,"803,000","1,600,000","2,150,000","2,500,000","1,995,000","1,818,947",277,
2016 March,"872,000","1,600,000","2,150,000","2,500,000","1,975,000","1,838,878",261,
2016 April,"837,000","1,564,000","2,150,000","2,500,000","1,985,000","1,826,124",238,
2016 May,"891,000","1,616,000","2,100,000","2,500,000","1,900,000","1,841,769",235,
2016 June,"950,000","1,600,000","2,100,000","2,500,000","1,870,000","1,841,223",249,
2016 July,"1,008,000","1,668,000","2,150,000","2,496,000","1,962,500","1,933,634",248,
2016 August,"1,092,000","1,766,000","2,150,000","2,500,000","1,950,000","1,952,753",236,
2016 September,"1,038,000","1,762,000","2,150,000","2,500,000","1,977,500","1,948,849",248,
2016 October,"1,063,000","1,766,000","2,150,000","2,400,000","1,962,500","1,908,715",246,
2016 November,"1,021,000","1,599,000","2,000,000","2,350,000","1,850,000","1,852,001",231,
2016 December,"1,018,000","1,788,000","2,100,000","2,396,000","1,990,000","1,868,877",280,
2017 January,"950,000","1,680,000","2,000,000","2,300,000","1,950,000","1,786,777",299,
2017 February,"977,000","1,674,000","2,000,000","2,338,000","1,950,000","1,806,495",306,
2017 March,"911,000","1,350,000","2,000,000","2,300,000","1,820,000","1,709,333",300,
2017 April,"834,000","1,346,000","2,000,000","2,300,000","1,800,000","1,688,739",311,
2017 May,"895,000","1,420,000","2,000,000","2,350,000","1,850,000","1,743,966",297,
2017 June,"848,000","1,221,000","1,997,000","2,350,000","1,800,000","1,721,953",308,
2017 July,"903,000","1,300,000","1,998,000","2,398,000","1,845,000","1,795,748",270,
2017 August,"995,000","1,458,000","2,000,000","2,420,000","1,850,000","1,846,899",287,
2017 September,"1,095,000","1,780,000","2,100,000","2,500,000","1,980,000","1,932,300",324,
2017 October,"1,110,000","1,800,000","2,150,000","2,500,000","1,990,000","1,949,081",319,
2017 November,"1,150,000","1,800,000","2,150,000","2,500,000","2,000,000","1,990,088",349,
2017 December,"1,156,000","1,912,000","2,250,000","2,600,000","2,000,000","2,045,188",305,
2018 January,"1,100,000","1,900,000","2,200,000","2,500,000","2,000,000","2,020,817",281,
2018 February,"1,147,000","1,900,000","2,250,000","2,650,000","2,000,000","2,062,038",256,
2018 March,"1,200,000","1,934,000","2,250,000","2,600,000","2,100,000","2,079,008",257,
2018 April,"1,142,000","1,900,000","2,250,000","2,500,000","2,000,000","2,033,813",261,
2018 May,"675,000","1,676,000","2,150,000","2,500,000","1,950,000","1,828,714",298,
2018 June,"1,290,000","1,985,000","2,250,000","2,650,000","2,150,000","2,120,847",244,
2018 July,"1,200,000","1,980,000","2,234,000","2,640,000","2,150,000","2,081,326",270,
2018 August,"1,290,000","1,996,000","2,250,000","2,650,000","2,150,000","2,143,515",272,
2018 September,"1,354,000","2,000,000","2,250,000","2,650,000","2,170,000","2,138,219",292,
2018 October,"1,350,000","2,000,000","2,250,000","2,550,000","2,150,000","2,121,237",288,
2018 November,"1,195,000","1,980,000","2,250,000","2,550,000","2,100,000","2,088,506",319,
2018 December,"1,290,000","2,000,000","2,250,000","2,550,000","2,122,500","2,134,534",322,
2019 January,"1,298,000","2,000,000","2,250,000","2,550,000","2,150,000","2,139,114",308,
2019 February,"1,188,000","1,998,000","2,250,000","2,550,000","2,145,000","2,130,131",293,
2019 March,"1,188,000","1,988,000","2,250,000","2,650,000","2,100,000","2,148,279",308,
2019 April,"1,221,000","1,996,000","2,250,000","2,650,000","2,150,000","2,155,735",327,
2019 May,"1,257,000","1,950,000","2,200,000","2,650,000","2,100,000","2,109,768",400,
2019 June,"1,278,000","1,928,000","2,200,000","2,650,000","2,100,000","2,117,683",443,
2019 July,"1,294,000","1,925,000","2,200,000","2,650,000","2,000,000","2,125,763",456,
2019 August,"1,284,000","1,898,000","2,168,000","2,592,000","2,000,000","2,085,719",473,
2019 September,"1,290,000","1,925,000","2,200,000","2,650,000","2,000,000","2,109,825",478,
2019 October,"1,300,000","1,930,000","2,200,000","2,550,000","2,037,500","2,102,216",474,
2019 November,"1,270,000","1,950,000","2,200,000","2,550,000","2,030,000","2,092,859",497,
2019 December,"1,282,000","1,950,000","2,200,000","2,550,000","2,000,000","2,076,580",493,
2020 January,"1,270,000","1,925,000","2,198,000","2,550,000","2,000,000","2,058,868",495,
2020 February,"1,250,000","1,925,000","2,150,000","2,550,000","2,000,000","2,060,873",479,
2020 March,"1,265,000","1,925,000","2,150,000","2,590,000","2,000,000","2,067,720",504,
2020 April,"1,400,000","1,975,000","2,200,000","2,650,000","2,000,000","2,152,070",474,
2020 May,"1,400,000","1,950,000","2,200,000","2,690,000","2,000,000","2,148,200",484,
2020 June,"1,450,000","1,934,000","2,200,000","2,650,000","2,000,000","2,159,607",492,
2020 July,"1,350,000","1,850,000","2,150,000","2,500,000","2,000,000","2,090,664",489,
2020 August,"1,400,000","1,900,000","2,150,000","2,550,000","2,000,000","2,114,490",505,
2020 September,"1,400,000","1,980,000","2,180,000","2,550,000","2,000,000","2,141,524",468,
2020 October,"1,500,000","2,000,000","2,200,000","2,550,000","2,000,000","2,141,229",439,
2020 November,"1,355,000","1,980,000","2,200,000","2,540,000","2,000,000","2,090,134",469,
2020 December,"1,500,000","2,000,000","2,200,000","2,550,000","2,100,000","2,129,777",436,
2021 January,"1,500,000","1,980,000","2,200,000","2,500,000","2,000,000","2,078,872",446,
2021 February,"1,500,000","2,000,000","2,200,000","2,500,000","2,030,000","2,098,338",419,
2021 March,"1,580,000","2,000,000","2,200,000","2,500,000","2,100,000","2,110,772",401,
2021 April,"1,550,000","1,850,000","2,150,000","2,500,000","2,000,000","2,040,790",431,
2021 May,"1,500,000","1,850,000","2,150,000","2,492,000","2,000,000","2,025,588",387,
2021 June,"1,500,000","1,850,000","2,150,000","2,494,000","2,000,000","2,017,727",375,
2021 July,"1,400,000","1,800,000","2,150,000","2,475,000","2,000,000","1,974,564",367,
2021 August,"1,410,000","1,894,000","2,150,000","2,487,000","2,000,000","2,021,519",345,
2021 September,"1,400,000","1,932,000","2,150,000","2,475,000","2,000,000","2,011,783",345,
