"London — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1998 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2000 April,"135,000","155,000","175,000","210,000","165,000","179,354",148,
2000 May,"135,000","155,000","175,000","205,000","165,000","176,710",165,
2000 June,"135,000","155,000","170,000","200,000","165,000","175,138",149,
2000 July,"140,000","160,000","175,000","205,000","165,000","178,580",131,
2000 August,"140,000","160,000","180,000","206,000","170,000","175,434",129,
2000 September,"143,000","165,000","180,000","212,000","170,000","178,812",111,
2000 October,"150,000","170,000","180,000","225,000","175,000","180,228",122,
2000 November,"150,000","165,000","180,000","220,000","175,000","182,268",135,
2000 December,"150,000","170,000","180,000","220,000","175,000","183,305",133,
2001 January,"141,000","170,000","180,000","224,000","175,000","183,621",135,
2001 February,"145,000","170,000","185,000","220,000","175,000","183,492",140,
2001 March,"149,000","175,000","190,000","230,000","180,000","188,358",143,
2001 April,"144,000","170,000","185,000","220,000","175,000","185,037",143,
2001 May,"150,000","175,000","195,000","232,000","180,000","192,233",132,
2001 June,"150,000","170,000","195,000","235,000","180,000","191,025",102,
2001 July,"155,000","175,000","200,000","242,000","190,000","200,671",96,
2001 August,"150,000","175,000","200,000","241,000","182,500","196,710",101,
2001 September,"150,000","175,000","209,000","247,000","190,000","199,502",95,
2001 October,"150,000","170,000","200,000","239,000","180,000","196,828",95,
2001 November,"150,000","170,000","200,000","235,000","190,000","197,319",98,
2001 December,"150,000","170,000","200,000","238,000","187,500","192,628",109,
2002 January,"151,000","170,000","200,000","234,000","185,000","194,971",105,
2002 February,"150,000","165,000","190,000","230,000","175,000","189,217",113,
2002 March,"150,000","170,000","200,000","235,000","180,000","193,660",116,
2002 April,"151,000","170,000","198,000","234,000","180,000","192,712",103,
2002 May,"150,000","175,000","205,000","246,000","190,000","199,498",91,
2002 June,"150,000","170,000","205,000","235,000","190,000","202,060",102,
2002 July,"150,000","175,000","210,000","252,000","190,000","210,796",85,
2002 August,"150,000","170,000","205,000","240,000","185,000","201,434",80,
2002 September,"150,000","180,000","212,000","251,000","195,000","207,736",84,
2002 October,"150,000","170,000","205,000","250,000","190,000","216,917",93,
2002 November,"150,000","170,000","205,000","248,000","185,000","201,001",91,
2002 December,"150,000","170,000","205,000","253,000","185,000","205,955",76,
2003 January,"150,000","175,000","207,000","260,000","180,000","209,555",88,
2003 February,"150,000","175,000","213,000","260,000","185,000","208,824",80,
2003 March,"160,000","193,000","230,000","273,000","210,000","223,848",62,
2003 April,"160,000","176,000","210,000","267,000","195,000","217,197",68,
2003 May,"170,000","185,000","215,000","265,000","202,500","217,459",75,
2003 June,"170,000","185,000","210,000","265,000","200,000","217,332",70,
2003 July,"170,000","185,000","210,000","260,000","200,000","210,822",62,
2003 August,"167,000","180,000","201,000","258,000","195,000","205,946",66,
2003 September,"170,000","183,000","210,000","260,000","200,000","210,699",53,
2003 October,"170,000","185,000","200,000","251,000","200,000","206,870",51,
2003 November,"170,000","190,000","223,000","275,000","200,000","219,146",57,
2003 December,"170,000","190,000","225,000","277,000","200,000","224,831",58,
2004 January,"170,000","179,000","202,000","275,000","187,500","214,049",78,
2004 February,"170,000","190,000","220,000","266,000","210,000","223,477",82,
2004 March,"171,000","200,000","220,000","260,000","210,000","220,525",71,
2004 April,"180,000","200,000","225,000","260,000","210,000","223,979",66,
2004 May,"180,000","201,000","230,000","260,000","215,000","221,977",67,
2004 June,"182,000","204,000","235,000","268,000","220,000","230,521",66,
2004 July,"185,000","220,000","248,000","279,000","230,000","242,250",72,
2004 August,"185,000","222,000","260,000","299,000","240,000","251,555",75,
2004 September,"201,000","230,000","268,000","337,000","252,500","264,669",70,
2004 October,"200,000","220,000","263,000","324,000","235,000","257,373",75,
2004 November,"185,000","215,000","251,000","310,000","230,000","251,226",101,
2004 December,"185,000","220,000","260,000","310,000","230,000","252,648",104,
2005 January,"190,000","220,000","255,000","300,000","230,000","247,889",115,
2005 February,"190,000","220,000","250,000","300,000","225,000","246,391",119,
2005 March,"200,000","225,000","260,000","305,000","240,000","258,617",109,
2005 April,"200,000","225,000","260,000","300,000","250,000","257,636",111,
2005 May,"200,000","225,000","260,000","300,000","250,000","259,961",111,
2005 June,"210,000","230,000","265,000","310,000","250,000","263,824",100,
2005 July,"205,000","245,000","270,000","330,000","255,000","277,611",103,
2005 August,"210,000","250,000","276,000","333,000","260,000","287,826",97,
2005 September,"223,000","250,000","272,000","335,000","260,000","285,498",95,
2005 October,"205,000","230,000","270,000","322,000","250,000","276,843",120,
2005 November,"210,000","244,000","276,000","333,000","260,000","285,336",114,
2005 December,"205,000","250,000","270,000","322,000","260,000","277,267",130,
2006 January,"210,000","250,000","270,000","326,000","260,000","274,808",117,
2006 February,"208,000","250,000","270,000","330,000","260,000","274,925",139,
2006 March,"210,000","250,000","273,000","330,000","265,000","275,433",142,
2006 April,"210,000","245,000","270,000","320,000","260,000","274,145",152,
2006 May,"214,000","245,000","270,000","320,000","260,000","272,376",149,
2006 June,"210,000","245,000","280,000","320,000","265,000","276,376",142,
2006 July,"220,000","245,000","280,000","320,000","265,000","280,366",133,
2006 August,"220,000","245,000","280,000","320,000","265,000","278,908",117,
2006 September,"216,000","240,000","278,000","334,000","262,500","274,341",124,
2006 October,"220,000","240,000","275,000","344,000","260,000","277,857",161,
2006 November,"210,000","235,000","265,000","300,000","245,000","262,344",150,
2006 December,"210,000","230,000","260,000","300,000","242,500","264,718",151,
2007 January,"215,000","235,000","260,000","300,000","245,000","269,301",162,
2007 February,"220,000","240,000","270,000","320,000","250,000","275,801",166,
2007 March,"220,000","240,000","265,000","300,000","250,000","275,281",173,
2007 April,"220,000","240,000","270,000","334,000","255,000","286,391",181,
2007 May,"220,000","245,000","270,000","340,000","255,000","286,695",192,
2007 June,"220,000","245,000","275,000","340,000","255,000","284,992",197,
2007 July,"220,000","245,000","270,000","332,000","257,500","283,349",204,
2007 August,"224,000","250,000","280,000","346,000","260,000","290,235",190,
2007 September,"225,000","250,000","290,000","350,000","270,000","300,979",170,
2007 October,"225,000","250,000","290,000","350,000","270,000","293,085",190,
2007 November,"225,000","250,000","288,000","350,000","265,000","298,017",184,
2007 December,"225,000","250,000","287,000","356,000","267,500","300,423",171,
2008 January,"225,000","250,000","292,000","380,000","270,000","302,821",176,
2008 February,"227,000","254,000","290,000","370,000","270,000","302,633",184,
2008 March,"230,000","255,000","290,000","360,000","270,000","301,584",182,
2008 April,"234,000","260,000","295,000","380,000","272,500","309,597",203,
2008 May,"235,000","260,000","300,000","375,000","280,000","306,413",199,
2008 June,"240,000","261,000","300,000","380,000","280,000","305,776",195,
2008 July,"240,000","265,000","300,000","380,000","290,000","306,341",185,
2008 August,"240,000","265,000","304,000","390,000","290,000","308,703",180,
2008 September,"240,000","270,000","310,000","390,000","290,000","311,914",176,
2008 October,"250,000","280,000","320,000","390,000","295,000","316,043",185,
2008 November,"250,000","286,000","329,000","390,000","300,000","319,318",184,
2008 December,"260,000","290,000","330,000","390,000","300,000","325,312",173,
2009 January,"260,000","295,000","330,000","391,000","315,000","335,601",173,
2009 February,"260,000","290,000","330,000","390,000","315,000","339,864",172,
2009 March,"260,000","290,000","334,000","390,000","315,000","345,547",185,
2009 April,"260,000","290,000","345,000","395,000","320,000","346,423",173,
2009 May,"260,000","290,000","348,000","400,000","320,000","350,832",161,
2009 June,"260,000","290,000","350,000","400,000","320,000","351,625",155,
2009 July,"256,000","297,000","350,000","400,000","320,000","352,284",145,
2009 August,"255,000","290,000","350,000","400,000","310,000","354,771",100,
2009 September,"250,000","290,000","325,000","400,000","310,000","352,849",100,
2009 October,"250,000","288,000","325,000","400,000","300,000","348,034",103,
2009 November,"250,000","285,000","316,000","390,000","295,000","341,138",107,
2009 December,"250,000","278,000","314,000","380,000","290,000","342,853",99,
2010 January,"250,000","270,000","314,000","380,000","282,500","336,363",98,
2010 February,"250,000","280,000","320,000","374,000","295,000","339,411",95,
2010 March,"250,000","280,000","325,000","380,000","295,000","343,610",97,
2010 April,"250,000","285,000","330,000","380,000","310,000","349,500",99,
2010 May,"256,000","290,000","323,000","380,000","310,000","347,307",105,
2010 June,"257,000","285,000","310,000","356,000","295,000","338,958",106,
2010 July,"265,000","289,000","300,000","340,000","295,000","327,757",106,
2010 August,"254,000","285,000","300,000","350,000","295,000","323,805",124,
2010 September,"255,000","290,000","312,000","350,000","300,000","324,232",149,
2010 October,"256,000","290,000","320,000","360,000","300,000","321,887",153,
2010 November,"260,000","290,000","320,000","351,000","300,000","320,784",164,
2010 December,"265,000","294,000","325,000","375,000","310,000","328,857",157,
2011 January,"263,000","290,000","324,000","375,000","310,000","329,027",163,
2011 February,"262,000","295,000","330,000","378,000","317,500","332,426",176,
2011 March,"260,000","293,000","330,000","380,000","315,000","331,592",168,
2011 April,"265,000","290,000","325,000","371,000","310,000","327,806",193,
2011 May,"260,000","290,000","320,000","370,000","300,000","324,511",193,
2011 June,"260,000","290,000","320,000","370,000","300,000","325,506",190,
2011 July,"264,000","293,000","325,000","371,000","305,000","331,339",188,
2011 August,"270,000","291,000","325,000","390,000","310,000","334,991",179,
2011 September,"275,000","295,000","335,000","398,000","315,000","358,116",173,
2011 October,"275,000","300,000","345,000","420,000","320,000","347,244",178,
2011 November,"276,000","310,000","350,000","430,000","322,500","358,052",152,
2011 December,"275,000","300,000","345,000","400,000","320,000","344,082",161,
2012 January,"275,000","310,000","350,000","420,000","325,000","350,015",164,
2012 February,"275,000","310,000","350,000","400,000","320,000","344,867",192,
2012 March,"274,000","315,000","350,000","400,000","325,000","348,119",160,
2012 April,"278,000","315,000","350,000","414,000","325,000","348,803",157,
2012 May,"280,000","315,000","353,000","424,000","335,000","345,262",153,
2012 June,"280,000","315,000","358,000","429,000","335,000","346,235",151,
2012 July,"270,000","313,000","350,000","420,000","325,000","345,730",147,
2012 August,"268,000","300,000","349,000","400,000","320,000","337,488",141,
2012 September,"270,000","310,000","350,000","400,000","325,000","331,912",149,
2012 October,"265,000","300,000","345,000","400,000","320,000","328,327",156,
2012 November,"270,000","309,000","355,000","400,000","325,000","337,445",158,
2012 December,"275,000","315,000","355,000","425,000","330,000","340,349",167,
2013 January,"274,000","310,000","352,000","400,000","325,000","338,724",182,
2013 February,"272,000","310,000","351,000","400,000","327,500","336,724",186,
2013 March,"271,000","310,000","350,000","400,000","330,000","337,164",195,
2013 April,"265,000","305,000","350,000","400,000","325,000","331,316",192,
2013 May,"266,000","305,000","346,000","400,000","325,000","331,056",157,
2013 June,"277,000","310,000","350,000","400,000","330,000","337,012",155,
2013 July,"275,000","315,000","355,000","420,000","340,000","348,628",145,
2013 August,"283,000","325,000","355,000","427,000","345,000","352,695",153,
2013 September,"300,000","330,000","373,000","430,000","350,000","362,897",156,
2013 October,"300,000","330,000","370,000","441,000","350,000","373,814",167,
2013 November,"300,000","329,000","370,000","435,000","347,500","371,164",192,
2013 December,"291,000","322,000","370,000","430,000","350,000","364,094",197,
2014 January,"290,000","320,000","366,000","430,000","350,000","367,197",190,
2014 February,"295,000","325,000","380,000","450,000","350,000","380,752",223,
2014 March,"300,000","335,000","380,000","450,000","350,000","382,751",231,
2014 April,"280,000","325,000","365,000","437,000","345,000","371,114",228,
2014 May,"285,000","330,000","380,000","450,000","350,000","379,082",217,
2014 June,"290,000","340,000","380,000","450,000","355,000","385,404",223,
2014 July,"290,000","340,000","385,000","450,000","357,500","389,244",209,
2014 August,"290,000","339,000","390,000","460,000","355,000","391,061",204,
2014 September,"290,000","340,000","400,000","465,000","365,000","392,728",201,
2014 October,"290,000","340,000","400,000","475,000","365,000","403,651",203,
2014 November,"290,000","340,000","400,000","490,000","367,500","405,637",202,
2014 December,"290,000","330,000","400,000","467,000","365,000","399,276",216,
2015 January,"290,000","340,000","400,000","475,000","370,000","405,147",203,
2015 February,"290,000","350,000","400,000","473,000","370,000","404,326",209,
2015 March,"290,000","350,000","400,000","475,000","370,000","399,787",218,
2015 April,"290,000","354,000","400,000","480,000","377,500","415,117",181,
2015 May,"300,000","362,000","408,000","475,000","380,000","414,789",210,
2015 June,"300,000","364,000","410,000","473,000","380,000","413,152",236,
2015 July,"300,000","360,000","402,000","475,000","380,000","406,317",283,
2015 August,"295,000","345,000","400,000","465,000","375,000","389,221",208,
2015 September,"295,000","355,000","415,000","480,000","382,500","398,448",194,
2015 October,"295,000","350,000","410,000","475,000","380,000","395,753",208,
2015 November,"305,000","360,000","413,000","479,000","382,500","399,187",216,
2015 December,"305,000","360,000","415,000","481,000","380,000","408,189",225,
2016 January,"300,000","356,000","414,000","485,000","380,000","405,077",224,
2016 February,"300,000","360,000","415,000","488,000","380,000","404,277",235,
2016 March,"299,000","355,000","415,000","485,000","380,000","401,437",262,
2016 April,"300,000","370,000","420,000","490,000","400,000","408,997",245,
2016 May,"320,000","375,000","430,000","502,000","410,000","422,629",239,
2016 June,"330,000","375,000","440,000","546,000","410,000","429,238",240,
2016 July,"335,000","380,000","440,000","550,000","415,000","437,742",222,
2016 August,"320,000","375,000","425,000","525,000","397,500","417,445",193,
2016 September,"315,000","375,000","430,000","554,000","400,000","428,045",185,
2016 October,"319,000","375,000","432,000","565,000","415,000","439,137",186,
2016 November,"323,000","380,000","449,000","569,000","415,000","443,975",195,
2016 December,"320,000","380,000","449,000","569,000","420,000","443,159",210,
2017 January,"320,000","377,000","433,000","565,000","415,000","447,153",173,
2017 February,"323,000","380,000","430,000","552,000","415,000","436,194",169,
2017 March,"330,000","400,000","450,000","550,000","422,500","434,440",179,
2017 April,"340,000","405,000","446,000","536,000","425,000","443,624",171,
2017 May,"340,000","410,000","452,000","571,000","427,500","449,347",194,
2017 June,"355,000","425,000","470,000","573,000","440,000","460,680",182,
2017 July,"361,000","430,000","485,000","580,000","450,000","464,401",161,
2017 August,"370,000","440,000","495,000","590,000","455,000","476,037",186,
2017 September,"385,000","445,000","497,000","580,000","455,000","473,181",183,
2017 October,"400,000","445,000","513,000","575,000","470,000","483,135",208,
2017 November,"410,000","450,000","515,000","575,000","480,000","492,383",232,
2017 December,"408,000","450,000","530,000","580,000","490,000","500,323",230,
2018 January,"415,000","450,000","540,000","588,000","490,000","504,961",221,
2018 February,"415,000","466,000","540,000","590,000","492,500","507,906",205,
2018 March,"410,000","480,000","540,000","590,000","505,000","510,621",223,
2018 April,"430,000","490,000","540,000","610,000","515,000","525,053",254,
2018 May,"440,000","500,000","558,000","660,000","535,000","554,975",278,
2018 June,"440,000","500,000","570,000","650,000","535,000","545,737",261,
2018 July,"450,000","515,000","592,000","680,000","550,000","564,033",275,
2018 August,"450,000","538,000","600,000","691,000","570,000","578,700",258,
2018 September,"450,000","514,000","600,000","690,000","550,000","577,326",284,
2018 October,"450,000","515,000","625,000","700,000","572,500","582,195",300,
2018 November,"480,000","540,000","630,000","700,000","587,500","592,379",309,
2018 December,"485,000","550,000","650,000","700,000","600,000","599,215",362,
2019 January,"464,000","540,000","630,000","700,000","590,000","579,042",345,
2019 February,"470,000","550,000","640,000","700,000","600,000","582,234",350,
2019 March,"480,000","550,000","648,000","700,000","600,000","586,840",346,
2019 April,"475,000","545,000","650,000","700,000","600,000","586,440",309,
2019 May,"480,000","550,000","650,000","700,000","600,000","595,501",296,
2019 June,"480,000","550,000","650,000","700,000","600,000","608,039",346,
2019 July,"475,000","550,000","650,000","700,000","600,000","614,621",336,
2019 August,"490,000","550,000","650,000","702,000","600,000","618,899",330,
2019 September,"490,000","550,000","650,000","702,000","600,000","617,959",315,
2019 October,"482,000","550,000","650,000","728,000","600,000","609,130",317,
2019 November,"470,000","550,000","650,000","725,000","600,000","603,885",330,
2019 December,"476,000","550,000","650,000","729,000","600,000","603,343",379,
2020 January,"480,000","550,000","650,000","700,000","600,000","600,476",360,
2020 February,"461,000","524,000","640,000","700,000","600,000","594,904",372,
2020 March,"480,000","550,000","650,000","750,000","600,000","603,119",351,
2020 April,"470,000","550,000","650,000","750,000","600,000","604,009",352,
2020 May,"485,000","550,000","650,000","750,000","600,000","616,827",359,
2020 June,"481,000","555,000","650,000","750,000","600,000","616,706",373,
2020 July,"482,000","550,000","650,000","750,000","600,000","615,975",340,
2020 August,"495,000","550,000","650,000","750,000","600,000","610,065",326,
2020 September,"500,000","570,000","650,000","750,000","600,000","621,926",306,
2020 October,"495,000","563,000","650,000","750,000","600,000","614,770",310,
2020 November,"500,000","565,000","650,000","750,000","600,000","617,246",294,
2020 December,"500,000","550,000","650,000","750,000","600,000","613,676",288,
2021 January,"500,000","570,000","650,000","750,000","600,000","621,984",271,
2021 February,"500,000","570,000","650,000","750,000","600,000","616,605",266,
2021 March,"482,000","570,000","650,000","750,000","607,500","620,566",270,
2021 April,"500,000","600,000","650,000","750,000","650,000","633,321",266,
2021 May,"500,000","632,000","700,000","750,000","650,000","656,114",249,
2021 June,"501,000","650,000","700,000","800,000","685,000","695,702",269,
2021 July,"521,000","650,000","700,000","840,000","682,500","695,038",278,
2021 August,"500,000","650,000","700,000","800,000","650,000","685,214",261,
2021 September,"500,000","650,000","700,000","800,000","650,000","678,207",247,
2021 October,"500,000","631,000","700,000","850,000","650,000","685,270",236,
2021 November,"520,000","650,000","750,000","850,000","700,000","712,138",285,
2021 December,"520,000","650,000","782,000","850,000","730,000","717,705",274,
2022 January,"503,000","650,000","750,000","850,000","700,000","713,649",261,
2022 February,"522,000","650,000","800,000","900,000","750,000","740,044",273,
2022 March,"550,000","700,000","830,000","900,000","750,000","766,489",304,
2022 April,"540,000","700,000","800,000","900,000","750,000","752,618",289,
2022 May,"536,000","700,000","829,000","900,000","750,000","757,416",281,
2022 June,"609,000","750,000","834,000","900,000","800,000","785,389",397,
2022 July,"600,000","750,000","826,000","900,000","800,000","785,475",375,
2022 August,"598,000","750,000","800,000","900,000","770,000","774,189",352,
2022 September,"603,000","750,000","850,000","930,000","800,000","791,430",391,
2022 October,"600,000","750,000","850,000","950,000","800,000","792,153",383,
2022 November,"650,000","750,000","850,000","950,000","800,000","812,460",437,
2022 December,"650,000","750,000","850,000","990,000","800,000","836,160",461,
2023 January,"650,000","778,000","850,000","1,000,000","850,000","852,561",455,
2023 February,"650,000","770,000","870,000","1,000,000","850,000","859,119",433,
2023 March,"650,000","800,000","900,000","1,000,000","850,000","870,239",455,
2023 April,"650,000","800,000","900,000","1,000,000","850,000","872,769",469,
2023 May,"650,000","800,000","900,000","1,000,000","850,000","868,434",447,
2023 June,"639,000","800,000","900,000","1,000,000","850,000","866,888",415,
2023 July,"650,000","800,000","900,000","1,050,000","850,000","879,977",441,
2023 August,"650,000","800,000","900,000","1,100,000","850,000","883,739",433,
2023 September,"609,000","790,000","884,000","1,100,000","850,000","866,260",390,
2023 October,"638,000","800,000","900,000","1,100,000","850,000","880,068",414,
2023 November,"600,000","762,000","874,000","1,000,000","850,000","877,894",403,
2023 December,"600,000","750,000","900,000","1,000,000","850,000","869,953",445,
2024 January,"613,000","770,000","878,000","1,000,000","850,000","870,500",457,
2024 February,"600,000","750,000","882,000","1,000,000","850,000","868,258",456,
2024 March,"600,000","750,000","850,000","1,000,000","830,000","857,302",466,

Source,CMHC Market Absorption Survey
