"Calgary — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1992 December,"140,000","160,000","185,000","210,000","170,000","175,326",403,
1993 January,"140,000","165,000","185,000","213,000","175,000","176,153",400,
1993 February,"140,000","160,000","180,000","205,000","165,000","174,439",413,
1993 March,"135,000","160,000","180,000","202,000","165,000","173,756",452,
1993 April,"135,000","155,000","175,000","205,000","165,000","174,182",473,
1993 May,"130,000","155,000","175,000","200,000","165,000","173,941",530,
1993 June,"135,000","155,000","175,000","200,000","165,000","174,539",575,
1993 July,"135,000","155,000","175,000","200,000","165,000","173,729",563,
1993 August,"135,000","152,000","170,000","200,000","160,000","173,095",580,
1993 September,"135,000","155,000","170,000","200,000","160,000","174,073",577,
1993 October,"140,000","155,000","172,000","200,000","160,000","173,504",568,
1993 November,"135,000","150,000","170,000","200,000","160,000","172,390",569,
1993 December,"140,000","155,000","173,000","200,000","160,000","174,812",550,
1994 January,"135,000","150,000","170,000","200,000","160,000","172,838",586,
1994 February,"130,000","150,000","170,000","200,000","160,000","172,488",645,
1994 March,"130,000","150,000","170,000","200,000","160,000","172,592",615,
1994 April,"130,000","150,000","170,000","200,000","160,000","171,899",575,
1994 May,"135,000","150,000","170,000","200,000","160,000","170,774",591,
1994 June,"135,000","150,000","175,000","205,000","160,000","174,787",553,
1994 July,"135,000","155,000","175,000","205,000","165,000","175,466",556,
1994 August,"135,000","155,000","175,000","205,000","165,000","175,902",565,
1994 September,"140,000","155,000","175,000","200,000","165,000","174,686",617,
1994 October,"140,000","155,000","175,000","200,000","160,000","175,016",630,
1994 November,"140,000","155,000","175,000","205,000","165,000","175,735",612,
1994 December,"140,000","155,000","175,000","210,000","165,000","177,760",586,
1995 January,"140,000","155,000","175,000","205,000","165,000","175,662",583,
1995 February,"135,000","155,000","170,000","200,000","160,000","173,404",805,
1995 March,"135,000","155,000","170,000","200,000","160,000","172,591",814,
1995 April,"135,000","150,000","170,000","200,000","160,000","173,588",824,
1995 May,"130,000","150,000","170,000","200,000","160,000","172,733",819,
1995 June,"135,000","155,000","170,000","200,000","160,000","173,494",788,
1995 July,"135,000","155,000","170,000","200,000","160,000","173,463",765,
1995 August,"130,000","155,000","170,000","200,000","160,000","173,637",731,
1995 September,"130,000","155,000","170,000","200,000","160,000","174,623",668,
1995 October,"130,000","155,000","170,000","205,000","160,000","174,336",682,
1995 November,"130,000","155,000","170,000","205,000","165,000","174,320",678,
1995 December,"135,000","155,000","175,000","200,000","165,000","174,405",670,
1996 January,"130,000","155,000","175,000","205,000","165,000","175,515",672,
1996 February,"135,000","155,000","175,000","200,000","165,000","175,842",689,
1996 March,"130,000","155,000","175,000","210,000","165,000","178,072",704,
1996 April,"135,000","155,000","175,000","210,000","165,000","178,474",661,
1996 May,"130,000","155,000","175,000","205,000","165,000","177,171",630,
1996 June,"130,000","155,000","175,000","210,000","160,000","176,746",646,
1996 July,"130,000","155,000","175,000","210,000","165,000","175,397",610,
1996 August,"130,000","155,000","175,000","212,000","165,000","177,719",582,
1996 September,"130,000","155,000","175,000","210,000","165,000","178,665",567,
1996 October,"130,000","155,000","175,000","210,000","165,000","177,836",560,
1996 November,"130,000","160,000","175,000","215,000","170,000","181,552",568,
1996 December,"135,000","160,000","180,000","215,000","170,000","182,573",515,
1997 January,"135,000","160,000","180,000","220,000","170,000","184,083",502,
1997 February,"135,000","160,000","180,000","220,000","170,000","184,022",499,
1997 March,"135,000","160,000","180,000","220,000","170,000","183,026",517,
1997 April,"135,000","160,000","175,000","218,000","165,000","181,943",536,
1997 May,"135,000","160,000","175,000","220,000","165,000","184,006",495,
1997 June,"130,000","155,000","175,000","211,000","165,000","178,771",503,
1997 July,"135,000","155,000","175,000","210,000","165,000","180,117",521,
1997 August,"135,000","155,000","175,000","210,000","165,000","180,770",514,
1997 September,"134,000","155,000","175,000","205,000","165,000","178,326",508,
1997 October,"130,000","155,000","175,000","200,000","165,000","176,928",492,
1997 November,"135,000","160,000","180,000","210,000","170,000","181,883",501,
1997 December,"135,000","160,000","180,000","210,000","170,000","181,584",511,
1998 January,"140,000","160,000","180,000","213,000","170,000","182,509",526,
1998 February,"135,000","160,000","180,000","215,000","170,000","182,422",540,
1998 March,"135,000","160,000","183,000","220,000","170,000","185,251",575,
1998 April,"135,000","160,000","180,000","212,000","170,000","181,695",657,
1998 May,"140,000","160,000","180,000","220,000","170,000","183,779",619,
1998 June,"140,000","165,000","185,000","220,000","175,000","185,756",646,
1998 July,"140,000","165,000","190,000","225,000","175,000","190,492",658,
1998 August,"145,000","170,000","190,000","229,000","180,000","193,437",690,
1998 September,"150,000","175,000","190,000","235,000","185,000","199,443",750,
1998 October,"145,000","175,000","190,000","235,000","180,000","199,286",788,
1998 November,"150,000","175,000","190,000","235,000","180,000","199,885",834,
1998 December,"150,000","175,000","195,000","240,000","185,000","203,603",796,
1999 January,"155,000","175,000","195,000","235,000","180,000","201,426",903,
1999 February,"155,000","175,000","195,000","240,000","185,000","202,019",939,
1999 March,"155,000","175,000","195,000","240,000","185,000","203,476",988,
1999 April,"155,000","180,000","200,000","250,000","185,000","206,034",932,
1999 May,"159,000","180,000","200,000","250,000","190,000","207,447",958,
1999 June,"160,000","180,000","200,000","250,000","190,000","208,777",983,
1999 July,"160,000","180,000","205,000","250,000","190,000","210,546",937,
1999 August,"160,000","185,000","210,000","255,000","195,000","213,548",924,
1999 September,"160,000","185,000","210,000","255,000","195,000","213,109",910,
1999 October,"165,000","185,000","210,000","255,000","195,000","214,124",905,
1999 November,"165,000","185,000","215,000","255,000","200,000","216,232",918,
1999 December,"165,000","190,000","215,000","260,000","200,000","216,617",944,
2000 January,"165,000","190,000","215,000","260,000","200,000","216,794",931,
2000 February,"165,000","185,000","210,000","255,000","195,000","214,799",983,
2000 March,"165,000","185,000","210,000","255,000","195,000","215,096","1,006",
2000 April,"165,000","190,000","215,000","260,000","200,000","219,268",986,
2000 May,"170,000","190,000","215,000","260,000","200,000","220,778","1,030",
2000 June,"170,000","190,000","215,000","260,000","200,000","221,523","1,067",
2000 July,"170,000","190,000","220,000","265,000","200,000","226,142","1,004",
2000 August,"165,000","190,000","215,000","265,000","200,000","225,879","1,023",
2000 September,"165,000","195,000","220,000","260,000","205,000","224,340",974,
2000 October,"170,000","195,000","220,000","265,000","205,000","227,216",962,
2000 November,"170,000","195,000","220,000","264,000","205,000","228,704",975,
2000 December,"165,000","190,000","220,000","265,000","205,000","230,285",977,
2001 January,"165,000","195,000","220,000","265,000","205,000","228,228","1,037",
2001 February,"165,000","195,000","220,000","270,000","205,000","228,850","1,088",
2001 March,"165,000","195,000","225,000","270,000","210,000","231,847","1,083",
2001 April,"165,000","195,000","225,000","270,000","210,000","230,783","1,022",
2001 May,"170,000","195,000","230,000","280,000","210,000","234,796",994,
2001 June,"165,000","195,000","230,000","285,000","215,000","233,899","1,010",
2001 July,"170,000","200,000","230,000","290,000","215,000","238,432",932,
2001 August,"170,000","200,000","230,000","289,000","215,000","238,916",850,
2001 September,"170,000","200,000","230,000","285,000","215,000","237,652",865,
2001 October,"175,000","200,000","235,000","300,000","220,000","244,703",841,
2001 November,"175,000","205,000","235,000","300,000","220,000","248,918",839,
2001 December,"170,000","205,000","235,000","295,000","220,000","247,905",815,
2002 January,"175,000","200,000","230,000","293,000","220,000","244,777",766,
2002 February,"170,000","200,000","230,000","295,000","215,000","243,400",780,
2002 March,"170,000","200,000","230,000","300,000","215,000","247,574",721,
2002 April,"170,000","200,000","235,000","300,000","220,000","251,272",689,
2002 May,"175,000","200,000","235,000","302,000","220,000","251,509",697,
2002 June,"175,000","205,000","235,000","300,000","220,000","251,456",688,
2002 July,"175,000","210,000","240,000","300,000","220,000","261,170",650,
2002 August,"180,000","205,000","235,000","295,000","220,000","257,483",637,
2002 September,"180,000","215,000","240,000","290,000","225,000","259,635",660,
2002 October,"180,000","215,000","245,000","295,000","225,000","261,772",659,
2002 November,"180,000","215,000","245,000","290,000","225,000","262,817",654,
2002 December,"180,000","215,000","245,000","294,000","225,000","260,505",670,
2003 January,"180,000","215,000","245,000","300,000","225,000","263,152",631,
2003 February,"180,000","210,000","245,000","300,000","225,000","260,139",676,
2003 March,"180,000","215,000","245,000","300,000","225,000","259,692",700,
2003 April,"185,000","215,000","250,000","295,000","235,000","257,520",728,
2003 May,"189,000","220,000","250,000","315,000","235,000","260,674",753,
2003 June,"190,000","220,000","250,000","315,000","235,000","262,404",791,
2003 July,"190,000","225,000","255,000","315,000","240,000","263,962",814,
2003 August,"189,000","220,000","250,000","305,000","235,000","259,051",788,
2003 September,"190,000","220,000","250,000","305,000","240,000","259,556",786,
2003 October,"190,000","225,000","255,000","310,000","240,000","263,702",808,
2003 November,"195,000","225,000","255,000","305,000","240,000","261,382",826,
2003 December,"195,000","225,000","255,000","310,000","240,000","265,548",839,
2004 January,"195,000","225,000","255,000","315,000","240,000","264,748",825,
2004 February,"195,000","225,000","255,000","320,000","240,000","268,046",842,
2004 March,"195,000","225,000","259,000","320,000","240,000","268,423",877,
2004 April,"195,000","230,000","260,000","325,000","245,000","271,584",889,
2004 May,"195,000","230,000","260,000","320,000","245,000","267,373",915,
2004 June,"195,000","230,000","265,000","325,000","250,000","270,904",873,
2004 July,"200,000","235,000","270,000","330,000","250,000","274,617",883,
2004 August,"205,000","240,000","280,000","336,000","255,000","281,595",903,
2004 September,"205,000","245,000","280,000","335,000","260,000","285,059",878,
2004 October,"205,000","245,000","275,000","335,000","260,000","285,693",888,
2004 November,"205,000","245,000","275,000","330,000","260,000","285,320",937,
2004 December,"205,000","245,000","280,000","335,000","260,000","286,974",896,
2005 January,"205,000","245,000","280,000","335,000","260,000","288,692",955,
2005 February,"205,000","250,000","280,000","335,000","265,000","291,049",970,
2005 March,"205,000","250,000","280,000","340,000","265,000","292,579",958,
2005 April,"205,000","250,000","285,000","350,000","265,000","296,488",925,
2005 May,"210,000","255,000","290,000","355,000","270,000","303,007",931,
2005 June,"215,000","260,000","300,000","365,000","280,000","308,443",905,
2005 July,"215,000","265,000","305,000","381,000","285,000","318,735",853,
2005 August,"220,000","265,000","305,000","380,000","285,000","319,378",795,
2005 September,"225,000","265,000","310,000","383,000","285,000","322,089",776,
2005 October,"220,000","270,000","305,000","385,000","290,000","322,227",783,
2005 November,"225,000","275,000","315,000","400,000","290,000","333,521",755,
2005 December,"220,000","275,000","320,000","415,000","295,000","341,973",694,
2006 January,"230,000","275,000","325,000","415,000","300,000","345,724",631,
2006 February,"225,000","275,000","315,000","405,000","295,000","342,427",637,
2006 March,"230,000","275,000","320,000","424,000","300,000","346,175",655,
2006 April,"235,000","275,000","320,000","425,000","300,000","351,543",623,
2006 May,"240,000","285,000","325,000","415,000","305,000","351,815",593,
2006 June,"240,000","285,000","325,000","415,000","305,000","350,488",551,
2006 July,"235,000","285,000","325,000","415,000","305,000","343,604",553,
2006 August,"250,000","300,000","345,000","435,000","320,000","359,286",553,
2006 September,"252,000","300,000","350,000","435,000","320,000","368,427",551,
2006 October,"250,000","300,000","345,000","431,000","320,000","363,646",563,
2006 November,"250,000","300,000","352,000","435,000","325,000","363,223",568,
2006 December,"250,000","300,000","350,000","435,000","320,000","358,660",528,
2007 January,"255,000","305,000","358,000","449,000","330,000","367,107",510,
2007 February,"265,000","315,000","385,000","470,000","347,500","386,608",516,
2007 March,"265,000","320,000","385,000","469,000","350,000","385,574",500,
2007 April,"270,000","320,000","385,000","475,000","350,000","399,297",475,
2007 May,"270,000","330,000","385,000","475,000","355,000","402,023",471,
2007 June,"274,000","330,000","390,000","475,000","360,000","407,510",493,
2007 July,"275,000","345,000","405,000","481,000","370,000","410,485",498,
2007 August,"290,000","350,000","415,000","490,000","380,000","428,266",509,
2007 September,"286,000","355,000","425,000","515,000","385,000","435,872",505,
2007 October,"290,000","360,000","430,000","520,000","395,000","443,062",490,
2007 November,"300,000","370,000","440,000","569,000","407,500","455,374",500,
2007 December,"305,000","380,000","445,000","585,000","420,000","467,889",519,
2008 January,"320,000","385,000","468,000","609,000","425,000","489,384",565,
2008 February,"344,000","425,000","529,000","738,000","465,000","555,815",633,
2008 March,"380,000","450,000","532,000","706,000","485,000","561,012",733,
2008 April,"372,000","450,000","530,000","703,000","485,000","554,953",701,
2008 May,"380,000","450,000","526,000","695,000","485,000","552,473",691,
2008 June,"390,000","450,000","525,000","695,000","485,000","552,286",689,
2008 July,"385,000","450,000","520,000","685,000","480,000","546,043",691,
2008 August,"380,000","445,000","515,000","666,000","475,000","545,093",748,
2008 September,"380,000","445,000","515,000","685,000","475,000","544,643",799,
2008 October,"385,000","445,000","520,000","665,000","480,000","545,910",804,
2008 November,"385,000","450,000","520,000","665,000","485,000","552,958",812,
2008 December,"390,000","450,000","525,000","670,000","485,000","556,777",813,
2009 January,"390,000","445,000","515,000","660,000","480,000","553,712",863,
2009 February,"390,000","450,000","520,000","660,000","485,000","554,334",874,
2009 March,"390,000","450,000","525,000","660,000","485,000","554,814",854,
2009 April,"385,000","445,000","515,000","644,000","485,000","549,131",817,
2009 May,"380,000","435,000","515,000","630,000","475,000","542,475",764,
2009 June,"390,000","440,000","510,000","638,000","475,000","545,926",756,
2009 July,"380,000","445,000","515,000","650,000","480,000","550,113",767,
2009 August,"375,000","435,000","515,000","710,000","480,000","564,413",575,
2009 September,"375,000","440,000","525,000","730,000","485,000","573,146",511,
2009 October,"375,000","438,000","525,000","736,000","485,000","569,967",493,
2009 November,"370,000","430,000","516,000","730,000","475,000","563,519",511,
2009 December,"365,000","425,000","515,000","735,000","465,000","570,510",499,
2010 January,"365,000","425,000","515,000","725,000","465,000","561,807",453,
2010 February,"370,000","430,000","524,000","716,000","475,000","570,308",467,
2010 March,"375,000","435,000","520,000","710,000","477,500","562,958",476,
2010 April,"370,000","430,000","510,000","677,000","470,000","546,810",508,
2010 May,"370,000","435,000","510,000","684,000","470,000","548,731",520,
2010 June,"385,000","445,000","530,000","719,000","480,000","566,430",441,
2010 July,"380,000","440,000","523,000","694,000","470,000","555,127",420,
2010 August,"380,000","435,000","521,000","688,000","470,000","548,663",416,
2010 September,"375,000","430,000","510,000","662,000","460,000","534,172",448,
2010 October,"365,000","430,000","500,000","640,000","457,500","528,162",452,
2010 November,"365,000","425,000","491,000","608,000","455,000","513,362",501,
2010 December,"360,000","429,000","500,000","625,000","460,000","521,463",501,
2011 January,"360,000","430,000","500,000","640,000","465,000","526,383",483,
2011 February,"360,000","430,000","505,000","666,000","465,000","531,872",451,
2011 March,"354,000","430,000","502,000","676,000","465,000","542,252",433,
2011 April,"355,000","430,000","500,000","660,000","460,000","542,575",450,
2011 May,"350,000","420,000","495,000","644,000","455,000","531,587",453,
2011 June,"350,000","430,000","508,000","674,000","460,000","554,527",460,
2011 July,"350,000","420,000","495,000","660,000","455,000","538,642",481,
2011 August,"350,000","425,000","510,000","670,000","465,000","548,582",499,
2011 September,"350,000","435,000","530,000","700,000","485,000","563,904",532,
2011 October,"357,000","445,000","530,000","688,000","485,000","564,917",576,
2011 November,"350,000","430,000","515,000","685,000","470,000","552,524",606,
2011 December,"350,000","435,000","525,000","680,000","480,000","554,656",604,
2012 January,"360,000","445,000","530,000","690,000","485,000","565,277",554,
2012 February,"365,000","450,000","545,000","720,000","490,000","578,524",554,
2012 March,"360,000","445,000","540,000","709,000","490,000","574,526",551,
2012 April,"350,000","430,000","525,000","680,000","480,000","562,425",571,
2012 May,"350,000","425,000","515,000","685,000","465,000","558,637",513,
2012 June,"350,000","430,000","515,000","700,000","475,000","556,815",542,
2012 July,"350,000","435,000","529,000","725,000","485,000","568,864",577,
2012 August,"350,000","430,000","520,000","722,000","475,000","562,697",552,
2012 September,"350,000","422,000","503,000","700,000","465,000","562,073",565,
2012 October,"355,000","430,000","500,000","713,000","470,000","571,626",561,
2012 November,"357,000","430,000","520,000","778,000","475,000","586,185",561,
2012 December,"360,000","435,000","527,000","785,000","480,000","594,255",528,
2013 January,"360,000","438,000","525,000","756,000","480,000","590,396",523,
2013 February,"355,000","435,000","525,000","777,000","480,000","582,527",501,
2013 March,"355,000","435,000","521,000","753,000","480,000","584,151",471,
2013 April,"355,000","425,000","516,000","728,000","475,000","579,008",446,
2013 May,"350,000","415,000","495,000","653,000","460,000","552,307",481,
2013 June,"355,000","420,000","505,000","655,000","470,000","558,196",481,
2013 July,"355,000","424,000","500,000","633,000","470,000","545,758",506,
2013 August,"360,000","420,000","500,000","628,000","465,000","547,806",510,
2013 September,"365,000","445,000","515,000","670,000","480,000","567,966",484,
2013 October,"365,000","450,000","535,000","687,000","490,000","573,713",512,
2013 November,"380,000","455,000","530,000","670,000","490,000","561,876",523,
2013 December,"390,000","471,000","545,000","727,000","510,000","595,133",462,
2014 January,"390,000","470,000","545,000","719,000","505,000","592,880",460,
2014 February,"390,000","475,000","545,000","692,000","510,000","595,681",503,
2014 March,"390,000","470,000","540,000","690,000","500,000","593,533",475,
2014 April,"385,000","465,000","535,000","680,000","500,000","590,654",466,
2014 May,"380,000","460,000","540,000","685,000","500,000","593,567",434,
2014 June,"390,000","465,000","550,000","705,000","500,000","595,426",439,
2014 July,"394,000","480,000","560,000","713,000","525,000","603,333",388,
2014 August,"400,000","480,000","562,000","738,000","525,000","600,727",361,
2014 September,"390,000","480,000","555,000","705,000","527,500","585,032",384,
2014 October,"369,000","458,000","552,000","681,000","505,000","573,633",438,
2014 November,"400,000","480,000","560,000","670,000","530,000","576,337",439,
2014 December,"400,000","494,000","581,000","783,000","540,000","639,009",426,
2015 January,"410,000","505,000","585,000","780,000","545,000","650,197",404,
2015 February,"414,000","505,000","592,000","781,000","560,000","656,021",383,
2015 March,"435,000","530,000","640,000","829,000","580,000","676,441",460,
2015 April,"445,000","550,000","678,000","880,000","592,500","715,303",440,
2015 May,"445,000","550,000","650,000","830,000","590,000","712,675",449,
2015 June,"445,000","545,000","640,000","820,000","585,000","684,073",439,
2015 July,"450,000","553,000","667,000","831,000","600,000","701,670",433,
2015 August,"457,000","564,000","700,000","870,000","625,000","730,654",416,
2015 September,"455,000","555,000","662,000","825,000","600,000","705,926",403,
2015 October,"448,000","550,000","650,000","825,000","590,000","686,409",387,
2015 November,"460,000","543,000","630,000","784,000","585,000","675,000",418,
2015 December,"466,000","540,000","633,000","829,000","585,000","685,032",485,
2016 January,"463,000","540,000","634,000","827,000","585,000","688,774",487,
2016 February,"480,000","570,000","690,000","870,000","625,000","722,257",489,
2016 March,"468,000","560,000","664,000","850,000","610,000","707,321",487,
2016 April,"465,000","545,000","650,000","870,000","600,000","696,089",517,
2016 May,"464,000","545,000","650,000","846,000","585,000","687,986",488,
2016 June,"465,000","564,000","690,000","956,000","625,000","721,724",501,
2016 July,"465,000","572,000","700,000","950,000","637,500","728,974",440,
2016 August,"470,000","575,000","700,000","950,000","645,000","732,826",455,
2016 September,"477,000","600,000","725,000","978,000","650,000","751,136",466,
2016 October,"505,000","625,000","750,000","960,000","680,000","773,974",466,
2016 November,"470,000","600,000","744,000","927,000","652,500","762,049",532,
2016 December,"465,000","580,000","716,000","924,000","645,000","745,102",535,
2017 January,"450,000","570,000","700,000","950,000","625,000","738,447",509,
2017 February,"430,000","547,000","650,000","900,000","595,000","724,625",600,
2017 March,"440,000","545,000","650,000","900,000","600,000","716,804",635,
2017 April,"432,000","550,000","650,000","915,000","600,000","732,558",606,
2017 May,"430,000","550,000","650,000","875,000","595,000","713,313",581,
2017 June,"420,000","540,000","630,000","858,000","580,000","695,725",617,
2017 July,"430,000","540,000","640,000","890,000","590,000","710,792",587,
2017 August,"460,000","540,000","630,000","860,000","580,000","704,947",579,
2017 September,"451,000","550,000","673,000","888,000","600,000","715,418",580,
2017 October,"441,000","550,000","670,000","869,000","600,000","720,124",580,
2017 November,"440,000","540,000","640,000","850,000","585,000","694,259",647,
2017 December,"440,000","550,000","643,000","850,000","590,000","697,290",635,
2018 January,"450,000","560,000","680,000","870,000","600,000","708,264",639,
2018 February,"451,000","555,000","680,000","869,000","600,000","701,805",660,
2018 March,"450,000","550,000","660,000","850,000","595,000","689,643",689,
2018 April,"430,000","540,000","650,000","840,000","590,000","681,944",699,
2018 May,"430,000","540,000","640,000","820,000","585,000","670,039",694,
2018 June,"425,000","530,000","630,000","800,000","580,000","658,523",735,
2018 July,"415,000","520,000","645,000","825,000","580,000","665,034",717,
2018 August,"430,000","535,000","650,000","822,000","585,000","675,256",767,
2018 September,"423,000","530,000","650,000","817,000","585,000","674,311",817,
2018 October,"420,000","525,000","650,000","800,000","580,000","664,264",889,
2018 November,"415,000","515,000","645,000","800,000","580,000","664,568",933,
2018 December,"415,000","515,000","650,000","800,000","580,000","660,340",902,
2019 January,"410,000","505,000","640,000","798,000","575,000","653,976",891,
2019 February,"410,000","510,000","640,000","800,000","575,000","657,037",902,
2019 March,"415,000","514,000","650,000","800,000","575,000","659,304",911,
2019 April,"415,000","520,000","660,000","800,000","580,000","660,108",910,
2019 May,"410,000","512,000","650,000","805,000","580,000","661,443",845,
2019 June,"410,000","500,000","630,000","800,000","575,000","657,698",906,
2019 July,"410,000","500,000","630,000","800,000","570,000","662,238",893,
2019 August,"415,000","505,000","630,000","800,000","570,000","661,064",928,
2019 September,"415,000","500,000","620,000","800,000","560,000","653,926",952,
2019 October,"420,000","505,000","620,000","800,000","560,000","659,123",985,
2019 November,"410,000","500,000","615,000","800,000","555,000","659,636",997,
2019 December,"415,000","500,000","620,000","811,000","560,000","668,889",983,
2020 January,"405,000","485,000","600,000","800,000","550,000","670,608","1,012",
2020 February,"420,000","510,000","620,000","830,000","560,000","688,587",946,
2020 March,"420,000","510,000","620,000","824,000","560,000","687,581",950,
2020 April,"415,000","506,000","620,000","827,000","560,000","687,637",962,
2020 May,"420,000","510,000","625,000","848,000","560,000","690,840",976,
2020 June,"425,000","520,000","640,000","855,000","570,000","692,139",963,
2020 July,"425,000","530,000","650,000","870,000","575,000","695,729",909,
2020 August,"430,000","530,000","660,000","890,000","585,000","704,051",849,
2020 September,"435,000","535,000","650,000","840,000","585,000","694,813",814,
2020 October,"440,000","540,000","660,000","820,000","585,000","689,009",785,
2020 November,"450,000","550,000","660,000","840,000","600,000","704,402",759,
2020 December,"450,000","550,000","660,000","815,000","600,000","697,094",685,
2021 January,"450,000","550,000","660,000","810,000","600,000","700,616",649,
2021 February,"450,000","550,000","660,000","806,000","600,000","697,967",623,
2021 March,"445,000","540,000","650,000","800,000","595,000","690,489",578,
2021 April,"450,000","540,000","650,000","809,000","595,000","696,690",520,
2021 May,"450,000","550,000","644,000","800,000","600,000","687,892",472,
2021 June,"450,000","540,000","640,000","790,000","600,000","680,671",494,
2021 July,"455,000","545,000","650,000","800,000","600,000","688,642",489,
2021 August,"450,000","546,000","650,000","800,000","600,000","700,091",467,
2021 September,"450,000","540,000","640,000","800,000","580,000","688,796",498,
2021 October,"445,000","533,000","640,000","800,000","580,000","689,316",473,
2021 November,"447,000","540,000","650,000","823,000","600,000","678,657",471,
2021 December,"450,000","550,000","645,000","800,000","600,000","674,618",464,
2022 January,"460,000","550,000","650,000","800,000","610,000","669,337",457,
2022 February,"465,000","550,000","650,000","800,000","600,000","676,335",414,
2022 March,"455,000","550,000","640,000","790,000","600,000","667,030",374,
2022 April,"466,000","557,000","650,000","790,000","615,000","678,582",395,
2022 May,"465,000","570,000","650,000","800,000","612,500","691,675",384,
2022 June,"465,000","575,000","650,000","790,000","620,000","685,978",399,
2022 July,"465,000","570,000","650,000","801,000","615,000","685,761",398,
2022 August,"510,000","595,000","655,000","838,000","630,000","706,482",401,
2022 September,"490,000","600,000","686,000","860,000","645,000","711,831",465,
2022 October,"528,000","621,000","725,000","897,000","655,000","734,097",457,
2022 November,"540,000","633,000","750,000","930,000","675,000","756,506",493,
2022 December,"540,000","640,000","750,000","900,000","675,000","751,325",522,
2023 January,"550,000","645,000","750,000","920,000","690,000","759,447",550,
2023 February,"550,000","650,000","750,000","931,000","690,000","760,021",588,
2023 March,"550,000","640,000","754,000","950,000","680,000","766,507",557,
2023 April,"550,000","649,000","752,000","960,000","680,000","773,040",541,
2023 May,"575,000","650,000","760,000","970,000","700,000","783,259",489,
2023 June,"580,000","664,000","760,000","926,000","700,000","782,199",476,
2023 July,"580,000","670,000","775,000","975,000","720,000","807,962",507,
2023 August,"581,000","690,000","795,000","1,000,000","737,500","832,702",530,
2023 September,"583,000","700,000","785,000","997,000","745,000","823,008",507,
2023 October,"600,000","700,000","789,000","996,000","740,000","821,317",553,
2023 November,"625,000","700,000","797,000","1,000,000","750,000","823,154",613,
2023 December,"630,000","725,000","807,000","1,050,000","760,000","847,357",643,
2024 January,"630,000","720,000","800,000","1,050,000","760,000","847,984",665,
2024 February,"645,000","730,000","825,000","1,050,000","780,000","851,502",662,
2024 March,"645,000","725,000","810,000","1,050,000","770,000","845,807",604,

Source,CMHC Market Absorption Survey
