"Toronto — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"122,000","130,000","153,000","372,000","135,000","253,344",16,
1990 February,"125,000","135,000","225,000","285,000","135,000","251,758",19,
1990 March,"128,000","135,000","254,000","300,000","200,000","258,295",22,
1990 April,"130,000","184,000","267,000","300,000","225,000","270,156",27,
1990 May,"130,000","221,000","283,000","300,000","252,500","279,538",32,
1990 June,"132,000","245,000","288,000","300,000","272,500","281,167",36,
1990 July,"130,000","221,000","275,000","300,000","252,500","277,966",32,
1990 August,"131,000","235,000","290,000","350,000","275,000","289,146",35,
1990 September,"130,000","251,000","290,000","370,000","287,500","297,256",32,
1990 October,"177,000","265,000","290,000","394,000","285,000","295,308",37,
1990 November,"207,000","264,000","290,000","374,000","285,000","292,780",41,
1990 December,"177,000","256,000","290,000","388,000","265,000","290,070",37,
1991 January,"149,000","250,000","290,000","299,000","260,000","253,717",35,
1991 February,"140,000","250,000","290,000","310,000","252,500","253,691",44,
1991 March,"160,000","234,000","268,000","318,000","250,000","252,498",43,
1991 April,"170,000","250,000","260,000","304,000","250,000","252,826",42,
1991 May,"190,000","250,000","272,000","308,000","250,000","256,783",40,
1991 June,"190,000","250,000","269,000","348,000","250,000","257,783",40,
1991 July,"184,000","250,000","272,000","360,000","250,000","256,602",42,
1991 August,"159,000","250,000","279,000","360,000","260,000","261,738",37,
1991 September,"159,000","250,000","279,000","360,000","260,000","261,738",37,
1991 October,"170,000","225,000","290,000","360,000","257,500","249,857",44,
1991 November,"140,000","175,000","260,000","290,000","250,000","247,711",44,
1991 December,"140,000","217,000","280,000","292,000","257,500","254,683",48,
1992 January,"144,000","170,000","250,000","296,000","225,000","226,312",51,
1992 February,"165,000","175,000","240,000","275,000","190,000","218,143",70,
1992 March,"165,000","175,000","240,000","275,000","190,000","218,029",70,
1992 April,"165,000","175,000","210,000","282,000","185,000","217,665",68,
1992 May,"165,000","175,000","250,000","300,000","195,000","225,495",73,
1992 June,"165,000","175,000","210,000","300,000","185,000","224,321",68,
1992 July,"170,000","183,000","250,000","300,000","195,000","229,720",61,
1992 August,"170,000","175,000","192,000","255,000","185,000","214,343",63,
1992 September,"170,000","175,000","197,000","300,000","185,000","222,553",68,
1992 October,"170,000","175,000","222,000","350,000","187,500","232,951",72,
1992 November,"170,000","185,000","250,000","350,000","195,000","237,355",75,
1992 December,"170,000","180,000","199,000","255,000","185,000","221,105",102,
1993 January,"170,000","175,000","185,000","252,000","180,000","215,477",92,
1993 February,"175,000","180,000","198,000","296,000","185,000","225,250",95,
1993 March,"170,000","175,000","185,000","284,000","180,000","220,170",88,
1993 April,"171,000","175,000","185,000","254,000","180,000","214,841",90,
1993 May,"172,000","175,000","185,000","250,000","180,000","214,225",91,
1993 June,"175,000","180,000","185,000","250,000","180,000","213,344",59,
1993 July,"175,000","180,000","185,000","250,000","180,000","209,600",60,
1993 August,"175,000","180,000","185,000","256,000","180,000","213,195",63,
1993 September,"175,000","180,000","180,000","242,000","180,000","202,932",68,
1993 October,"170,000","180,000","180,000","280,000","180,000","207,827",74,
1993 November,"170,000","175,000","185,000","250,000","180,000","206,606",84,
1993 December,"170,000","180,000","185,000","292,000","180,000","210,272",90,
1994 January,"160,000","175,000","180,000","250,000","175,000","203,975",126,
1994 February,"160,000","175,000","180,000","250,000","175,000","204,258",116,
1994 March,"160,000","175,000","182,000","300,000","180,000","212,976",123,
1994 April,"160,000","175,000","180,000","300,000","180,000","214,120",119,
1994 May,"160,000","175,000","180,000","280,000","180,000","210,137",119,
1994 June,"175,000","185,000","250,000","350,000","200,000","246,563",63,
1994 July,"170,000","180,000","224,000","345,000","187,500","231,022",60,
1994 August,"174,000","180,000","200,000","255,000","185,000","224,046",53,
1994 September,"170,000","180,000","250,000","265,000","200,000","228,845",59,
1994 October,"170,000","175,000","232,000","250,000","187,500","217,972",62,
1994 November,"170,000","170,000","175,000","240,000","170,000","192,106",85,
1994 December,"170,000","170,000","175,000","250,000","175,000","208,966",91,
1995 January,"165,000","170,000","175,000","250,000","175,000","211,992",89,
1995 February,"168,000","170,000","179,000","250,000","175,000","209,350",97,
1995 March,"167,000","170,000","175,000","240,000","175,000","201,346",96,
1995 April,"170,000","170,000","175,000","190,000","170,000","195,425",105,
1995 May,"168,000","170,000","175,000","190,000","170,000","192,788",107,
1995 June,"165,000","170,000","175,000","200,000","170,000","195,730",117,
1995 July,"168,000","170,000","175,000","200,000","170,000","191,225",112,
1995 August,"170,000","170,000","175,000","210,000","170,000","192,695",104,
1995 September,"170,000","170,000","177,000","210,000","175,000","193,510",103,
1995 October,"170,000","170,000","191,000","213,000","175,000","199,037",131,
1995 November,"170,000","175,000","195,000","215,000","180,000","206,639",137,
1995 December,"170,000","175,000","195,000","278,000","180,000","219,087",145,
1996 January,"170,000","175,000","200,000","280,000","180,000","230,373",150,
1996 February,"170,000","175,000","205,000","280,000","182,500","228,027",152,
1996 March,"170,000","175,000","201,000","276,000","180,000","229,009",151,
1996 April,"175,000","195,000","210,000","280,000","202,500","244,508",92,
1996 May,"175,000","191,000","205,000","280,000","200,000","237,022",97,
1996 June,"175,000","185,000","205,000","280,000","195,000","233,820",100,
1996 July,"175,000","195,000","200,000","248,000","197,500","218,713",102,
1996 August,"170,000","195,000","200,000","258,000","200,000","214,128",96,
1996 September,"175,000","195,000","200,000","223,000","200,000","217,653",106,
1996 October,"173,000","195,000","200,000","250,000","200,000","226,964",107,
1996 November,"170,000","195,000","205,000","280,000","200,000","250,275",121,
1996 December,"170,000","185,000","200,000","265,000","200,000","238,013",141,
1997 January,"170,000","185,000","200,000","250,000","195,000","231,645",143,
1997 February,"170,000","184,000","200,000","265,000","190,000","240,776",151,
1997 March,"170,000","175,000","195,000","280,000","185,000","243,230",137,
1997 April,"170,000","178,000","200,000","280,000","190,000","245,697",138,
1997 May,"170,000","185,000","205,000","280,000","195,000","250,770",119,
1997 June,"170,000","180,000","205,000","282,000","190,000","247,426",128,
1997 July,"166,000","180,000","210,000","262,000","195,000","238,799",115,
