St. Catharines - Niagara — Historical Under Construction Inventory by Dwelling Type  
January 1990 to March 2024 Rental
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,80,413,493,
Feb 1990,0,0,80,431,511,
Mar 1990,0,0,142,445,587,
Apr 1990,0,0,125,385,510,
May 1990,0,0,125,371,496,
Jun 1990,0,0,69,364,433,
Jul 1990,0,0,66,411,477,
Aug 1990,0,0,66,458,524,
Sep 1990,0,0,66,474,540,
Oct 1990,0,0,66,476,542,
Nov 1990,0,0,66,345,411,
Dec 1990,0,0,12,345,357,
Jan 1991,0,0,0,283,283,
Feb 1991,0,0,0,349,349,
Mar 1991,0,0,0,236,236,
Apr 1991,0,0,0,220,220,
May 1991,0,0,0,238,238,
Jun 1991,0,0,3,247,250,
Jul 1991,0,0,3,323,326,
Aug 1991,0,0,3,323,326,
Sep 1991,0,0,3,446,449,
Oct 1991,0,0,3,428,431,
Nov 1991,0,0,3,428,431,
Dec 1991,0,0,11,389,400,
Jan 1992,0,0,11,353,364,
Feb 1992,0,0,11,353,364,
Mar 1992,0,0,11,538,549,
Apr 1992,0,0,11,550,561,
May 1992,0,0,58,498,556,
Jun 1992,0,0,52,447,499,
Jul 1992,0,0,58,357,415,
Aug 1992,0,0,52,357,409,
Sep 1992,0,0,60,197,257,
Oct 1992,0,0,52,185,237,
Nov 1992,0,0,57,140,197,
Dec 1992,0,0,46,88,134,
Jan 1993,0,0,46,88,134,
Feb 1993,0,0,46,88,134,
Mar 1993,0,0,41,84,125,
Apr 1993,0,0,41,165,206,
May 1993,0,0,41,105,146,
Jun 1993,0,0,41,105,146,
Jul 1993,0,0,0,81,81,
Aug 1993,0,0,0,81,81,
Sep 1993,0,0,0,81,81,
Oct 1993,0,0,16,81,97,
Nov 1993,0,0,16,81,97,
Dec 1993,0,0,16,81,97,
Jan 1994,0,0,70,81,151,
Feb 1994,0,0,70,81,151,
Mar 1994,0,0,70,81,151,
Apr 1994,0,0,0,81,81,
May 1994,0,0,102,133,235,
Jun 1994,0,0,102,52,154,
Jul 1994,0,0,70,112,182,
Aug 1994,0,0,70,174,244,
Sep 1994,0,0,70,174,244,
Oct 1994,0,0,70,174,244,
Nov 1994,0,0,70,122,192,
Dec 1994,0,0,70,122,192,
Jan 1995,0,0,70,122,192,
Feb 1995,0,0,70,122,192,
Mar 1995,0,0,70,122,192,
Apr 1995,0,0,70,62,132,
May 1995,0,0,70,62,132,
Jun 1995,0,0,70,0,70,
Jul 1995,0,0,70,18,88,
Aug 1995,0,0,70,18,88,
Sep 1995,0,0,70,18,88,
Oct 1995,0,0,0,18,18,
Nov 1995,0,0,0,18,18,
Dec 1995,0,0,0,18,18,
Jan 1996,0,0,0,0,0,
Feb 1996,0,0,0,0,0,
Mar 1996,0,0,0,0,0,
Apr 1996,0,0,0,0,0,
May 1996,0,0,0,4,4,
Jun 1996,0,0,0,4,4,
Jul 1996,0,0,0,4,4,
Aug 1996,0,0,0,4,4,
Sep 1996,0,0,0,4,4,
Oct 1996,0,0,8,7,15,
Nov 1996,0,0,8,7,15,
Dec 1996,0,0,8,7,15,
Jan 1997,0,0,0,7,7,
Feb 1997,0,0,0,7,7,
Mar 1997,0,0,0,7,7,
Apr 1997,0,0,0,7,7,
May 1997,0,0,0,4,4,
Jun 1997,0,0,0,4,4,
Jul 1997,0,0,0,4,4,
Aug 1997,0,0,0,4,4,
Sep 1997,0,0,0,4,4,
Oct 1997,0,0,0,4,4,
Nov 1997,0,0,0,7,7,
Dec 1997,0,0,8,43,51,
Jan 1998,0,0,8,133,141,
Feb 1998,0,0,8,133,141,
Mar 1998,0,0,8,133,141,
Apr 1998,0,0,0,43,43,
May 1998,0,0,0,40,40,
Jun 1998,0,0,0,40,40,
Jul 1998,0,0,0,40,40,
Aug 1998,0,0,0,40,40,
Sep 1998,0,0,0,40,40,
Oct 1998,0,0,0,40,40,
Nov 1998,0,0,0,40,40,
Dec 1998,0,0,0,0,0,
Jan 1999,0,0,0,0,0,
Feb 1999,0,0,0,0,0,
Mar 1999,0,0,0,0,0,
Apr 1999,0,0,0,0,0,
May 1999,0,0,0,0,0,
Jun 1999,0,0,0,0,0,
Jul 1999,0,0,0,0,0,
Aug 1999,0,0,0,0,0,
Sep 1999,0,0,0,0,0,
Oct 1999,0,0,0,0,0,
Nov 1999,0,0,0,0,0,
Dec 1999,0,0,0,75,75,
Jan 2000,0,0,0,75,75,
Feb 2000,0,0,0,75,75,
Mar 2000,0,0,0,75,75,
Apr 2000,0,0,0,75,75,
May 2000,0,0,0,75,75,
Jun 2000,0,0,0,75,75,
Jul 2000,0,0,0,75,75,
Aug 2000,0,0,0,75,75,
Sep 2000,0,0,0,0,0,
Oct 2000,0,0,0,0,0,
Nov 2000,0,0,0,0,0,
Dec 2000,0,0,0,0,0,
Jan 2001,0,0,0,0,0,
Feb 2001,0,0,0,0,0,
Mar 2001,0,0,0,0,0,
Apr 2001,0,0,0,0,0,
May 2001,0,0,0,0,0,
Jun 2001,0,0,0,0,0,
Jul 2001,0,0,0,22,22,
Aug 2001,0,0,0,22,22,
Sep 2001,0,0,0,22,22,
Oct 2001,0,0,0,22,22,
Nov 2001,0,0,0,22,22,
Dec 2001,0,0,0,22,22,
Jan 2002,0,0,0,0,0,
Feb 2002,0,0,0,0,0,
Mar 2002,0,0,0,0,0,
Apr 2002,0,0,0,0,0,
May 2002,0,0,0,0,0,
Jun 2002,0,0,0,0,0,
Jul 2002,0,0,0,0,0,
Aug 2002,0,0,0,4,4,
Sep 2002,0,0,0,0,0,
Oct 2002,0,0,0,0,0,
Nov 2002,0,0,0,0,0,
Dec 2002,0,0,0,0,0,
Jan 2003,0,0,0,0,0,
Feb 2003,0,0,0,0,0,
Mar 2003,0,0,0,0,0,
Apr 2003,0,0,0,0,0,
May 2003,0,0,0,0,0,
Jun 2003,0,0,0,2,2,
Jul 2003,0,0,0,4,4,
Aug 2003,0,0,0,4,4,
Sep 2003,0,0,0,0,0,
Oct 2003,0,0,0,0,0,
Nov 2003,0,0,0,0,0,
Dec 2003,0,0,0,0,0,
Jan 2004,0,0,0,0,0,
Feb 2004,0,0,3,0,3,
Mar 2004,0,0,3,2,5,
Apr 2004,0,0,3,5,8,
May 2004,0,0,16,10,26,
Jun 2004,0,0,9,12,21,
Jul 2004,0,0,9,9,18,
Aug 2004,0,0,13,7,20,
Sep 2004,0,0,13,107,120,
Oct 2004,0,0,13,107,120,
Nov 2004,0,0,9,107,116,
Dec 2004,0,0,4,107,111,
Jan 2005,0,0,4,107,111,
Feb 2005,0,0,9,102,111,
Mar 2005,0,0,5,102,107,
Apr 2005,0,0,5,100,105,
May 2005,0,0,5,100,105,
Jun 2005,0,0,5,103,108,
Jul 2005,0,0,5,103,108,
Aug 2005,0,0,11,103,114,
Sep 2005,0,0,11,103,114,
Oct 2005,0,0,11,103,114,
Nov 2005,0,0,11,105,116,
Dec 2005,0,0,11,2,13,
Jan 2006,0,0,6,2,8,
Feb 2006,1,0,6,2,9,
Mar 2006,0,0,0,2,2,
Apr 2006,0,0,0,40,40,
May 2006,0,0,0,40,40,
Jun 2006,0,0,0,40,40,
Jul 2006,0,2,11,88,101,
Aug 2006,0,2,11,121,134,
Sep 2006,0,2,11,121,134,
Oct 2006,0,2,11,121,134,
Nov 2006,0,2,19,121,142,
Dec 2006,0,2,11,137,150,
Jan 2007,0,2,11,137,150,
Feb 2007,2,2,22,137,163,
Mar 2007,2,2,11,137,152,
Apr 2007,1,2,11,97,111,
May 2007,0,2,8,97,107,
Jun 2007,0,2,8,97,107,
Jul 2007,0,2,8,97,107,
Aug 2007,0,2,8,73,83,
Sep 2007,0,2,8,73,83,
Oct 2007,0,2,8,57,67,
Nov 2007,0,2,8,57,67,
Dec 2007,0,2,8,57,67,
Jan 2008,0,0,8,57,65,
Feb 2008,4,0,8,47,59,
Mar 2008,2,0,8,47,57,
Apr 2008,1,0,4,47,52,
May 2008,0,0,4,47,51,
Jun 2008,0,0,12,44,56,
Jul 2008,0,0,12,44,56,
Aug 2008,0,0,12,44,56,
Sep 2008,0,0,12,44,56,
Oct 2008,0,0,12,44,56,
Nov 2008,0,0,12,44,56,
Dec 2008,0,0,12,44,56,
Jan 2009,0,0,12,44,56,
Feb 2009,0,0,12,44,56,
Mar 2009,0,0,12,44,56,
Apr 2009,0,0,10,112,122,
May 2009,0,0,14,152,166,
Jun 2009,0,0,14,152,166,
Jul 2009,0,0,14,148,162,
Aug 2009,2,0,4,148,154,
Sep 2009,1,0,4,148,153,
Oct 2009,1,0,4,148,153,
Nov 2009,0,0,4,104,108,
Dec 2009,0,0,4,104,108,
Jan 2010,0,0,9,104,113,
Feb 2010,0,0,14,104,118,
Mar 2010,0,0,14,107,121,
Apr 2010,0,0,32,64,96,
May 2010,0,0,32,64,96,
Jun 2010,1,2,38,64,105,
Jul 2010,1,2,38,64,105,
Aug 2010,0,2,10,74,86,
Sep 2010,0,2,7,111,120,
Oct 2010,0,2,7,111,120,
Nov 2010,0,2,7,111,120,
Dec 2010,2,0,7,111,120,
Jan 2011,2,0,7,111,120,
Feb 2011,4,0,4,113,121,
Mar 2011,2,0,4,113,119,
Apr 2011,2,0,4,138,144,
May 2011,0,0,4,178,182,
Jun 2011,0,0,4,169,173,
Jul 2011,0,0,4,169,173,
Aug 2011,0,0,0,276,276,
Sep 2011,0,0,0,276,276,
Oct 2011,4,0,0,276,280,
Nov 2011,5,0,0,276,281,
Dec 2011,6,0,0,276,282,
Jan 2012,5,0,0,276,281,
Feb 2012,5,0,4,274,283,
Mar 2012,4,0,4,196,204,
Apr 2012,2,0,4,196,202,
May 2012,2,0,4,196,202,
Jun 2012,1,4,4,196,205,
Jul 2012,1,4,4,168,177,
Aug 2012,4,4,4,168,180,
Sep 2012,5,4,4,194,207,
Oct 2012,4,4,4,194,206,
Nov 2012,3,4,4,196,207,
Dec 2012,2,0,4,248,254,
Jan 2013,4,0,4,248,256,
Feb 2013,4,0,4,246,254,
Mar 2013,4,0,4,246,254,
Apr 2013,3,0,4,246,253,
May 2013,2,0,4,244,250,
Jun 2013,2,0,4,245,251,
Jul 2013,1,0,4,181,186,
Aug 2013,1,0,19,181,201,
Sep 2013,1,0,19,179,199,
