Windsor — Historical Under Construction Inventory by Dwelling Type  
January 2023 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 2023,0,0,15,621,636,
Feb 2023,0,0,3,621,624,
Mar 2023,0,0,3,621,624,
Apr 2023,0,0,3,621,624,
May 2023,0,0,3,593,596,
Jun 2023,0,0,3,444,447,
Jul 2023,0,0,3,404,407,
Aug 2023,0,0,3,442,445,
Sep 2023,0,0,0,442,442,
Oct 2023,0,0,0,442,442,
Nov 2023,0,0,0,412,412,
Dec 2023,0,0,0,412,412,
Jan 2024,0,0,0,526,526,
Feb 2024,0,0,0,430,430,
Mar 2024,0,0,0,430,430,

Source,CMHC Starts and Completions Survey
