London — Historical Under Construction Inventory by Dwelling Type  
January 1998 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,276,28,235,46,585,
Feb 1998,262,22,251,117,652,
Mar 1998,259,18,262,117,656,
Apr 1998,318,24,223,117,682,
May 1998,369,28,243,117,757,
Jun 1998,401,28,312,123,864,
Jul 1998,405,26,338,258,"1,027",
Aug 1998,429,18,320,358,"1,125",
Sep 1998,372,8,302,410,"1,092",
Oct 1998,382,10,266,400,"1,058",
Nov 1998,331,12,263,402,"1,008",
Dec 1998,320,12,254,406,992,
Jan 1999,245,6,234,404,889,
Feb 1999,242,6,229,404,881,
Mar 1999,238,4,240,404,886,
Apr 1999,249,0,206,321,776,
May 1999,298,4,167,488,957,
Jun 1999,335,4,172,490,"1,001",
Jul 1999,377,6,176,490,"1,049",
Aug 1999,359,6,207,488,"1,060",
Sep 1999,415,16,200,454,"1,085",
Oct 1999,419,16,158,354,947,
Nov 1999,428,20,167,354,969,
Dec 1999,354,22,153,342,871,
Jan 2000,335,22,158,354,869,
Feb 2000,364,20,156,471,"1,011",
Mar 2000,346,20,185,296,847,
Apr 2000,384,20,218,296,918,
May 2000,380,14,201,296,891,
Jun 2000,449,10,206,286,951,
Jul 2000,443,6,229,119,797,
Aug 2000,393,6,160,119,678,
Sep 2000,366,2,162,120,650,
Oct 2000,341,4,218,164,727,
Nov 2000,302,10,209,168,689,
Dec 2000,297,10,207,168,682,
Jan 2001,290,10,184,168,652,
Feb 2001,302,10,176,168,656,
Mar 2001,312,10,170,168,660,
Apr 2001,364,12,196,168,740,
May 2001,407,12,181,124,724,
Jun 2001,445,14,192,4,655,
Jul 2001,448,10,199,10,667,
Aug 2001,447,10,205,4,666,
Sep 2001,421,10,178,4,613,
Oct 2001,418,12,172,4,606,
Nov 2001,393,12,153,30,588,
Dec 2001,333,10,118,50,511,
Jan 2002,423,8,113,50,594,
Feb 2002,449,8,95,48,600,
Mar 2002,448,8,93,48,597,
Apr 2002,522,8,106,48,684,
May 2002,607,12,123,268,"1,010",
Jun 2002,698,10,160,236,"1,104",
Jul 2002,690,8,159,236,"1,093",
Aug 2002,715,10,200,240,"1,165",
Sep 2002,673,16,189,224,"1,102",
Oct 2002,612,14,200,246,"1,072",
Nov 2002,595,14,226,302,"1,137",
Dec 2002,518,14,236,298,"1,066",
Jan 2003,486,12,213,298,"1,009",
Feb 2003,488,10,204,591,"1,293",
Mar 2003,491,8,197,599,"1,295",
