Vancouver — Historical Under Construction Inventory by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,"4,194",458,"1,643","7,115","13,410",
Feb 1990,"4,299",468,"1,704","7,393","13,864",
Mar 1990,"4,413",442,"1,761","7,506","14,122",
Apr 1990,"4,452",482,"1,686","7,869","14,489",
May 1990,"4,330",492,"1,661","8,462","14,945",
Jun 1990,"3,755",464,"1,974","8,702","14,895",
Jul 1990,"3,334",433,"2,001","8,655","14,423",
Aug 1990,"3,108",403,"2,073","8,844","14,428",
Sep 1990,"2,929",379,"1,889","8,521","13,718",
Oct 1990,"2,760",322,"1,799","8,278","13,159",
Nov 1990,"2,613",280,"1,640","8,124","12,657",
Dec 1990,"2,361",268,"1,624","7,052","11,305",
Jan 1991,"2,284",244,"1,390","6,256","10,174",
Feb 1991,"2,141",236,"1,161","6,182","9,720",
Mar 1991,"2,190",224,"1,048","5,975","9,437",
Apr 1991,"2,265",194,904,"5,386","8,749",
May 1991,"2,511",232,856,"5,902","9,501",
Jun 1991,"2,938",262,873,"5,883","9,956",
Jul 1991,"3,158",308,923,"6,132","10,521",
Aug 1991,"3,295",290,904,"6,377","10,866",
Sep 1991,"3,205",236,965,"6,281","10,687",
Oct 1991,"3,151",222,"1,086","6,788","11,247",
Nov 1991,"3,221",264,"1,230","6,826","11,541",
Dec 1991,"3,131",272,"1,219","6,808","11,430",
Jan 1992,"2,951",290,"1,371","6,387","10,999",
Feb 1992,"2,997",296,"1,401","6,222","10,916",
Mar 1992,"3,000",358,"1,396","6,271","11,025",
Apr 1992,"3,081",408,"1,394","6,260","11,143",
May 1992,"3,173",388,"1,150","6,120","10,831",
Jun 1992,"3,323",376,"1,186","6,951","11,836",
Jul 1992,"3,361",388,"1,167","6,857","11,773",
Aug 1992,"3,436",418,"1,232","6,941","12,027",
Sep 1992,"3,541",392,"1,181","6,988","12,102",
Oct 1992,"3,478",382,"1,347","7,143","12,350",
Nov 1992,"3,496",418,"1,423","7,514","12,851",
Dec 1992,"3,300",392,"1,534","8,397","13,623",
Jan 1993,"3,107",392,"1,508","8,569","13,576",
Feb 1993,"3,134",362,"1,371","8,832","13,699",
Mar 1993,"3,108",370,"1,417","9,023","13,918",
Apr 1993,"3,250",382,"1,442","9,410","14,484",
May 1993,"3,292",430,"1,309","9,569","14,600",
Jun 1993,"3,273",446,"1,292","9,958","14,969",
Jul 1993,"3,351",470,"1,347","10,042","15,210",
Aug 1993,"3,403",522,"1,333","10,600","15,858",
Sep 1993,"3,358",460,"1,291","10,157","15,266",
Oct 1993,"3,314",382,"1,067","10,505","15,268",
Nov 1993,"3,133",470,"1,349","9,849","14,801",
Dec 1993,"3,015",508,"1,435","10,291","15,249",
Jan 1994,"2,861",478,"1,600","10,283","15,222",
Feb 1994,"2,716",436,"1,658","10,783","15,593",
Mar 1994,"2,694",456,"1,889","11,240","16,279",
Apr 1994,"2,755",472,"1,892","10,709","15,828",
May 1994,"2,861",408,"1,844","10,842","15,955",
Jun 1994,"2,974",430,"1,803","10,717","15,924",
Jul 1994,"3,225",564,"1,749","10,632","16,170",
Aug 1994,"3,417",580,"1,591","10,572","16,160",
Sep 1994,"3,396",558,"1,553","10,201","15,708",
Oct 1994,"3,189",510,"1,604","10,219","15,522",
Nov 1994,"3,001",456,"1,484","10,441","15,382",
Dec 1994,"2,953",478,"1,321","10,588","15,340",
Jan 1995,"2,810",484,"1,249","10,540","15,083",
Feb 1995,"2,660",396,"1,030","10,358","14,444",
Mar 1995,"2,569",376,996,"9,952","13,893",
Apr 1995,"2,477",392,"1,102","9,241","13,212",
May 1995,"2,438",370,"1,129","9,114","13,051",
Jun 1995,"2,418",380,"1,135","9,313","13,246",
Jul 1995,"2,387",388,902,"8,798","12,475",
Aug 1995,"2,289",338,999,"8,662","12,288",
Sep 1995,"2,241",334,"1,092","9,016","12,683",
Oct 1995,"2,178",314,"1,007","8,466","11,965",
Nov 1995,"2,193",316,913,"8,091","11,513",
Dec 1995,"2,091",336,920,"7,168","10,515",
Jan 1996,"2,058",310,887,"6,798","10,053",
Feb 1996,"1,995",302,834,"7,079","10,210",
Mar 1996,"2,006",324,840,"6,890","10,060",
Apr 1996,"1,979",294,914,"6,813","10,000",
May 1996,"2,174",312,"1,000","7,252","10,738",
Jun 1996,"2,328",310,958,"7,639","11,235",
Jul 1996,"2,493",362,"1,054","8,005","11,914",
Aug 1996,"2,589",370,"1,070","8,245","12,274",
Sep 1996,"2,604",366,"1,003","7,727","11,700",
Oct 1996,"2,481",368,903,"7,388","11,140",
Nov 1996,"2,424",348,"1,063","7,659","11,494",
Dec 1996,"2,388",368,"1,076","8,119","11,951",
Jan 1997,"2,223",334,"1,013","8,235","11,805",
Feb 1997,"2,160",318,"1,124","8,569","12,171",
Mar 1997,"2,115",298,"1,013","8,231","11,657",
Apr 1997,"2,095",260,992,"7,767","11,114",
May 1997,"2,182",298,980,"7,821","11,281",
Jun 1997,"2,266",320,"1,093","8,521","12,200",
Jul 1997,"2,330",330,"1,060","9,023","12,743",
Aug 1997,"2,444",380,"1,113","9,430","13,367",
Sep 1997,"2,381",376,"1,022","9,112","12,891",
Oct 1997,"2,313",394,973,"9,166","12,846",
Nov 1997,"2,205",484,"1,097","8,806","12,592",
Dec 1997,"2,085",518,"1,078","8,194","11,875",
Jan 1998,"1,993",526,"1,063","8,180","11,762",
Feb 1998,"1,930",542,"1,088","8,072","11,632",
Mar 1998,"1,835",540,"1,054","8,178","11,607",
Apr 1998,"1,830",540,"1,020","7,893","11,283",
May 1998,"1,749",438,"1,016","8,371","11,574",
Jun 1998,"1,679",470,"1,105","8,078","11,332",
Jul 1998,"1,597",414,848,"7,983","10,842",
Aug 1998,"1,681",434,969,"8,049","11,133",
Sep 1998,"1,570",456,953,"8,246","11,225",
Oct 1998,"1,609",388,897,"7,856","10,750",
Nov 1998,"1,564",384,773,"7,658","10,379",
Dec 1998,"1,505",396,709,"7,140","9,750",
Jan 1999,"1,420",342,605,"6,922","9,289",
Feb 1999,"1,389",280,484,"7,164","9,317",
Mar 1999,"1,349",248,495,"7,218","9,310",
Apr 1999,"1,298",204,474,"7,146","9,122",
May 1999,"1,387",220,491,"7,223","9,321",
Jun 1999,"1,492",218,579,"6,356","8,645",
Jul 1999,"1,620",232,610,"6,373","8,835",
Aug 1999,"1,724",262,635,"5,992","8,613",
Sep 1999,"1,774",268,615,"4,967","7,624",
Oct 1999,"1,725",280,603,"4,866","7,474",
Nov 1999,"1,673",246,520,"4,552","6,991",
Dec 1999,"1,561",238,597,"4,924","7,320",
Jan 2000,"1,423",232,584,"4,038","6,277",
Feb 2000,"1,387",232,701,"4,059","6,379",
Mar 2000,"1,335",202,723,"3,965","6,225",
Apr 2000,"1,352",210,742,"3,786","6,090",
May 2000,"1,402",262,829,"3,952","6,445",
Jun 2000,"1,486",296,793,"3,991","6,566",
Jul 2000,"1,535",300,840,"3,735","6,410",
Aug 2000,"1,573",322,763,"3,582","6,240",
Sep 2000,"1,602",326,877,"3,613","6,418",
Oct 2000,"1,641",330,950,"4,094","7,015",
Nov 2000,"1,501",292,906,"4,118","6,817",
Dec 2000,"1,395",280,846,"3,890","6,411",
Jan 2001,"1,340",264,860,"4,252","6,716",
Feb 2001,"1,310",254,885,"4,420","6,869",
Mar 2001,"1,293",238,879,"4,415","6,825",
Apr 2001,"1,262",254,734,"4,701","6,951",
May 2001,"1,278",274,765,"5,095","7,412",
Jun 2001,"1,413",292,787,"5,698","8,190",
Jul 2001,"1,501",308,705,"5,929","8,443",
Aug 2001,"1,541",278,573,"6,057","8,449",
Sep 2001,"1,621",352,638,"6,051","8,662",
Oct 2001,"1,691",346,737,"6,039","8,813",
Nov 2001,"1,666",360,774,"6,175","8,975",
Dec 2001,"1,667",348,771,"6,351","9,137",
Jan 2002,"1,591",356,746,"6,606","9,299",
Feb 2002,"1,563",286,695,"6,421","8,965",
Mar 2002,"1,550",290,765,"6,467","9,072",
Apr 2002,"1,712",280,767,"6,258","9,017",
May 2002,"1,916",306,804,"6,365","9,391",
Jun 2002,"2,198",362,981,"6,986","10,527",
Jul 2002,"2,291",438,"1,030","7,271","11,030",
Aug 2002,"2,340",440,"1,117","7,442","11,339",
Sep 2002,"2,396",444,"1,190","7,404","11,434",
Oct 2002,"2,553",428,"1,177","6,907","11,065",
Nov 2002,"2,593",406,"1,252","7,335","11,586",
Dec 2002,"2,582",410,"1,179","6,770","10,941",
Jan 2003,"2,544",422,"1,190","6,475","10,631",
Feb 2003,"2,653",464,"1,232","6,695","11,044",
Mar 2003,"2,667",438,"1,296","6,634","11,035",
Apr 2003,"2,750",452,"1,401","6,762","11,365",
May 2003,"2,715",392,"1,408","6,557","11,072",
Jun 2003,"2,754",316,"1,390","6,902","11,362",
Jul 2003,"2,756",328,"1,484","7,150","11,718",
Aug 2003,"2,804",396,"1,558","7,273","12,031",
Sep 2003,"2,729",388,"1,521","7,999","12,637",
Oct 2003,"2,683",470,"1,480","8,481","13,114",
Nov 2003,"2,709",478,"1,525","8,741","13,453",
Dec 2003,"2,686",454,"1,521","8,665","13,326",
Jan 2004,"2,656",458,"1,527","9,156","13,797",
Feb 2004,"2,707",494,"1,567","9,099","13,867",
Mar 2004,"2,762",498,"1,614","9,103","13,977",
Apr 2004,"2,909",498,"1,685","10,252","15,344",
May 2004,"2,993",522,"1,667","10,949","16,131",
Jun 2004,"3,170",544,"1,715","11,201","16,630",
Jul 2004,"3,248",558,"1,882","11,389","17,077",
Aug 2004,"3,313",580,"1,949","11,506","17,348",
Sep 2004,"3,249",654,"2,109","12,096","18,108",
Oct 2004,"3,169",636,"2,225","12,165","18,195",
Nov 2004,"3,156",640,"2,380","12,724","18,900",
Dec 2004,"3,043",668,"2,403","12,397","18,511",
Jan 2005,"2,884",676,"2,443","12,554","18,557",
Feb 2005,"2,917",680,"2,557","12,505","18,659",
Mar 2005,"2,904",676,"2,370","12,873","18,823",
Apr 2005,"2,849",684,"2,542","11,830","17,905",
May 2005,"2,912",660,"2,635","11,987","18,194",
Jun 2005,"2,961",644,"2,709","12,045","18,359",
Jul 2005,"3,036",624,"2,666","12,519","18,845",
Aug 2005,"3,100",604,"2,729","13,176","19,609",
Sep 2005,"3,213",606,"2,767","13,737","20,323",
Oct 2005,"3,304",590,"2,769","13,986","20,649",
Nov 2005,"3,362",592,"2,723","14,574","21,251",
Dec 2005,"3,280",590,"2,549","15,141","21,560",
Jan 2006,"3,280",564,"2,543","15,507","21,894",
Feb 2006,"3,356",538,"2,333","13,593","19,820",
Mar 2006,"3,437",562,"2,288","14,642","20,929",
Apr 2006,"3,539",486,"2,256","15,336","21,617",
May 2006,"3,563",468,"2,185","15,203","21,419",
Jun 2006,"3,579",460,"2,008","15,360","21,407",
Jul 2006,"3,664",450,"2,202","15,718","22,034",
