Greater Sudbury / Grand Sudbury — Historical Under Construction Inventory by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,362,44,0,0,406,
Feb 1990,297,32,0,0,329,
Mar 1990,270,23,0,0,293,
Apr 1990,218,15,0,0,233,
May 1990,287,15,0,0,302,
Jun 1990,337,13,0,0,350,
Jul 1990,360,13,0,0,373,
Aug 1990,287,18,0,0,305,
Sep 1990,226,22,0,0,248,
Oct 1990,191,18,0,0,209,
Nov 1990,188,22,0,0,210,
Dec 1990,162,24,0,0,186,
Jan 1991,123,22,0,0,145,
Feb 1991,88,20,0,0,108,
Mar 1991,76,22,0,0,98,
Apr 1991,69,22,0,0,91,
May 1991,101,18,0,0,119,
Jun 1991,154,16,0,0,170,
Jul 1991,200,24,0,4,228,
Aug 1991,219,28,0,6,253,
Sep 1991,215,20,0,22,257,
Oct 1991,218,18,0,10,246,
Nov 1991,224,23,0,4,251,
Dec 1991,184,27,0,2,213,
Jan 1992,127,26,0,0,153,
Feb 1992,101,28,0,0,129,
Mar 1992,75,24,0,0,99,
Apr 1992,98,24,0,0,122,
May 1992,128,24,0,0,152,
Jun 1992,154,34,0,0,188,
Jul 1992,138,32,0,0,170,
Aug 1992,138,28,0,0,166,
Sep 1992,188,32,0,0,220,
Oct 1992,155,32,0,0,187,
Nov 1992,183,42,0,0,225,
Dec 1992,143,24,0,0,167,
Jan 1993,112,22,0,0,134,
Feb 1993,88,24,0,0,112,
Mar 1993,67,22,0,0,89,
Apr 1993,46,10,0,0,56,
May 1993,54,14,0,0,68,
Jun 1993,74,20,0,0,94,
Jul 1993,95,16,0,0,111,
Aug 1993,98,10,0,0,108,
Sep 1993,102,18,0,0,120,
Oct 1993,109,10,0,0,119,
Nov 1993,109,12,0,0,121,
Dec 1993,102,14,0,0,116,
Jan 1994,74,10,0,0,84,
Feb 1994,49,4,0,0,53,
Mar 1994,48,4,0,0,52,
Apr 1994,46,6,0,0,52,
May 1994,50,4,0,0,54,
Jun 1994,69,14,0,0,83,
Jul 1994,90,15,0,0,105,
Aug 1994,106,21,0,0,127,
Sep 1994,87,18,0,0,105,
Oct 1994,76,16,0,0,92,
Nov 1994,49,10,0,0,59,
Dec 1994,46,20,0,0,66,
Jan 1995,37,18,0,0,55,
Feb 1995,36,16,0,0,52,
Mar 1995,36,14,0,0,50,
Apr 1995,29,14,0,0,43,
May 1995,40,16,0,0,56,
Jun 1995,41,8,0,0,49,
Jul 1995,71,12,0,0,83,
Aug 1995,75,8,0,0,83,
Sep 1995,55,8,0,0,63,
Oct 1995,55,4,0,0,59,
Nov 1995,55,6,0,0,61,
Dec 1995,48,6,0,0,54,
Jan 1996,39,6,0,0,45,
Feb 1996,30,6,0,0,36,
Mar 1996,15,4,0,0,19,
Apr 1996,21,6,0,0,27,
May 1996,55,8,0,0,63,
Jun 1996,46,8,0,0,54,
Jul 1996,70,14,0,0,84,
Aug 1996,95,12,0,0,107,
Sep 1996,100,12,0,0,112,
Oct 1996,103,10,0,0,113,
Nov 1996,96,10,0,0,106,
Dec 1996,106,12,0,0,118,
Jan 1997,79,8,0,0,87,
Feb 1997,47,8,0,0,55,
Mar 1997,38,6,0,0,44,
Apr 1997,36,6,0,0,42,
May 1997,57,10,0,0,67,
Jun 1997,74,14,0,0,88,
Jul 1997,87,10,0,0,97,
Aug 1997,72,6,0,0,78,
Sep 1997,59,12,0,0,71,
Oct 1997,72,10,0,0,82,
Nov 1997,73,10,0,0,83,
Dec 1997,48,8,0,0,56,
Jan 1998,33,4,0,0,37,
Feb 1998,21,4,0,0,25,
Mar 1998,17,2,0,0,19,
Apr 1998,32,2,0,0,34,
May 1998,43,2,0,0,45,
Jun 1998,53,6,0,0,59,
Jul 1998,63,6,0,6,75,
Aug 1998,66,2,6,0,74,
Sep 1998,40,2,6,0,48,
Oct 1998,38,0,6,0,44,
Nov 1998,24,0,6,0,30,
Dec 1998,28,0,6,0,34,
Jan 1999,21,0,6,0,27,
Feb 1999,10,0,6,0,16,
Mar 1999,10,0,6,0,16,
Apr 1999,9,0,0,0,9,
May 1999,35,0,0,0,35,
Jun 1999,43,0,0,0,43,
Jul 1999,57,0,0,0,57,
Aug 1999,46,0,0,0,46,
Sep 1999,45,0,0,0,45,
Oct 1999,53,0,0,0,53,
Nov 1999,39,0,0,0,39,
Dec 1999,30,0,0,0,30,
Jan 2000,25,0,0,0,25,
Feb 2000,22,0,0,0,22,
Mar 2000,11,0,0,0,11,
Apr 2000,21,2,0,0,23,
May 2000,30,4,0,0,34,
Jun 2000,47,4,0,0,51,
Jul 2000,45,2,0,0,47,
Aug 2000,58,2,0,0,60,
Sep 2000,63,0,0,0,63,
Oct 2000,75,0,0,0,75,
Nov 2000,58,0,0,0,58,
Dec 2000,48,0,0,0,48,
Jan 2001,38,0,0,0,38,
Feb 2001,30,0,0,0,30,
Mar 2001,27,0,0,0,27,
Apr 2001,32,0,0,0,32,
May 2001,41,0,0,0,41,
Jun 2001,69,0,0,0,69,
Jul 2001,83,0,0,0,83,
Aug 2001,77,0,0,0,77,
Sep 2001,78,0,0,0,78,
Oct 2001,69,0,0,0,69,
Nov 2001,56,0,0,0,56,
Dec 2001,58,0,0,0,58,
Jan 2002,47,0,0,0,47,
Feb 2002,36,0,0,0,36,
Mar 2002,31,0,0,0,31,
Apr 2002,34,0,0,0,34,
May 2002,64,0,0,0,64,
Jun 2002,99,2,0,0,101,
Jul 2002,124,2,0,4,130,
Aug 2002,124,2,0,4,130,
Sep 2002,115,0,0,4,119,
Oct 2002,92,0,0,4,96,
Nov 2002,96,0,0,4,100,
Dec 2002,92,0,0,0,92,
Jan 2003,69,0,0,0,69,
Feb 2003,49,0,0,0,49,
Mar 2003,42,0,0,0,42,
Apr 2003,42,0,0,0,42,
May 2003,74,0,0,0,74,
Jun 2003,116,4,0,0,120,
Jul 2003,119,4,0,0,123,
Aug 2003,125,4,0,0,129,
Sep 2003,120,4,0,0,124,
Oct 2003,104,4,0,0,108,
Nov 2003,98,4,0,0,102,
Dec 2003,93,0,0,0,93,
Jan 2004,83,0,0,0,83,
Feb 2004,69,0,0,0,69,
Mar 2004,56,0,0,0,56,
Apr 2004,64,0,0,0,64,
May 2004,98,2,0,0,100,
Jun 2004,131,4,0,0,135,
Jul 2004,149,4,0,0,153,
Aug 2004,166,4,0,0,170,
Sep 2004,151,6,0,0,157,
Oct 2004,153,4,0,0,157,
Nov 2004,134,2,0,0,136,
Dec 2004,129,4,0,0,133,
Jan 2005,117,4,0,0,121,
Feb 2005,90,4,0,0,94,
Mar 2005,78,2,0,0,80,
Apr 2005,80,2,0,0,82,
May 2005,126,4,0,0,130,
Jun 2005,148,2,4,0,154,
Jul 2005,162,2,0,0,164,
Aug 2005,163,2,0,0,165,
Sep 2005,152,8,0,0,160,
Oct 2005,132,8,0,0,140,
Nov 2005,148,6,0,0,154,
Dec 2005,134,10,0,0,144,
Jan 2006,109,10,0,0,119,
Feb 2006,87,10,0,0,97,
Mar 2006,78,2,0,0,80,
Apr 2006,88,2,0,0,90,
May 2006,125,0,0,0,125,
Jun 2006,151,4,0,0,155,
Jul 2006,203,4,0,0,207,
Aug 2006,225,6,0,0,231,
Sep 2006,213,12,0,0,225,
Oct 2006,202,12,0,0,214,
Nov 2006,208,12,0,0,220,
Dec 2006,157,14,0,0,171,
Jan 2007,147,12,0,0,159,
Feb 2007,111,12,0,0,123,
Mar 2007,101,12,0,0,113,
Apr 2007,120,8,0,0,128,
May 2007,149,12,0,0,161,
Jun 2007,185,12,0,0,197,
Jul 2007,212,14,0,0,226,
Aug 2007,225,14,0,0,239,
Sep 2007,223,20,0,0,243,
Oct 2007,215,18,0,0,233,
Nov 2007,224,18,0,0,242,
Dec 2007,210,10,0,0,220,
Jan 2008,189,10,4,0,203,
Feb 2008,162,12,4,0,178,
Mar 2008,150,14,0,0,164,
Apr 2008,155,16,0,0,171,
May 2008,199,16,0,0,215,
Jun 2008,238,14,0,0,252,
Jul 2008,260,18,0,0,278,
Aug 2008,258,20,0,0,278,
Sep 2008,257,22,0,0,279,
Oct 2008,264,22,0,0,286,
Nov 2008,222,22,7,0,251,
Dec 2008,190,20,7,0,217,
Jan 2009,162,16,7,0,185,
Feb 2009,143,14,7,0,164,
Mar 2009,125,14,7,0,146,
Apr 2009,112,14,7,0,133,
May 2009,109,16,7,0,132,
Jun 2009,123,14,7,0,144,
Jul 2009,140,14,7,0,161,
Aug 2009,155,14,7,0,176,
Sep 2009,165,14,7,0,186,
Oct 2009,158,16,7,0,181,
Nov 2009,154,16,7,0,177,
Dec 2009,148,12,7,0,167,
Jan 2010,140,8,7,0,155,
Feb 2010,116,6,7,0,129,
Mar 2010,120,6,7,0,133,
Apr 2010,128,6,7,0,141,
May 2010,148,6,7,0,161,
Jun 2010,173,6,7,0,186,
Jul 2010,186,6,7,0,199,
Aug 2010,209,4,7,0,220,
Sep 2010,208,2,7,0,217,
Oct 2010,217,4,7,0,228,
Nov 2010,222,4,7,0,233,
Dec 2010,195,4,7,0,206,
Jan 2011,181,4,7,0,192,
Feb 2011,165,4,7,0,176,
Mar 2011,147,4,7,0,158,
Apr 2011,139,6,7,0,152,
May 2011,162,20,7,0,189,
Jun 2011,197,20,7,0,224,
Jul 2011,207,20,7,0,234,
Aug 2011,216,22,7,0,245,
Sep 2011,201,26,7,0,234,
Oct 2011,195,24,7,0,226,
Nov 2011,202,30,7,0,239,
Dec 2011,181,28,7,0,216,
Jan 2012,164,30,7,0,201,
Feb 2012,161,30,7,0,198,
Mar 2012,123,24,7,0,154,
Apr 2012,132,24,7,0,163,
May 2012,147,24,7,0,178,
Jun 2012,169,28,7,0,204,
Jul 2012,178,28,7,0,213,
Aug 2012,191,30,7,0,228,
Sep 2012,198,26,7,0,231,
Oct 2012,197,26,7,0,230,
Nov 2012,184,32,7,0,223,
Dec 2012,166,34,7,0,207,
Jan 2013,140,36,7,0,183,
Feb 2013,134,36,7,0,177,
Mar 2013,110,32,7,0,149,
Apr 2013,95,32,7,0,134,
May 2013,97,34,7,0,138,
Jun 2013,127,32,7,2,168,
Jul 2013,138,38,7,2,185,
Aug 2013,152,38,7,2,199,
Sep 2013,153,38,7,2,200,
Oct 2013,147,38,7,4,196,
Nov 2013,136,36,7,2,181,
Dec 2013,121,34,7,2,164,
Jan 2014,110,30,7,0,147,
Feb 2014,106,30,7,0,143,
Mar 2014,89,30,7,0,126,
Apr 2014,67,30,7,0,104,
May 2014,63,30,7,0,100,
Jun 2014,75,24,0,0,99,
Jul 2014,105,32,0,0,137,
Aug 2014,111,32,0,0,143,
Sep 2014,110,32,0,0,142,
Oct 2014,108,34,0,0,142,
Nov 2014,96,32,0,0,128,
Dec 2014,85,32,7,0,124,
Jan 2015,80,32,7,0,119,
Feb 2015,76,30,7,0,113,
Mar 2015,70,30,7,0,107,
Apr 2015,56,26,7,0,89,
May 2015,68,26,7,0,101,
Jun 2015,72,26,7,2,107,
Jul 2015,91,28,13,0,132,
Aug 2015,99,26,13,0,138,
Sep 2015,108,28,6,0,142,
Oct 2015,112,30,6,0,148,
Nov 2015,106,34,6,0,146,
Dec 2015,95,36,6,0,137,
Jan 2016,84,30,6,0,120,
Feb 2016,82,28,6,0,116,
Mar 2016,75,22,6,0,103,
Apr 2016,63,22,6,0,91,
May 2016,62,26,6,0,94,
Jun 2016,82,22,6,0,110,
Jul 2016,97,24,6,0,127,
Aug 2016,113,24,6,0,143,
Sep 2016,117,22,6,0,145,
Oct 2016,120,20,6,0,146,
Nov 2016,100,22,6,0,128,
Dec 2016,90,16,6,0,112,
Jan 2017,78,12,6,0,96,
Feb 2017,75,12,6,0,93,
Mar 2017,74,12,6,0,92,
Apr 2017,66,12,6,0,84,
May 2017,69,12,6,0,87,
Jun 2017,75,10,10,0,95,
Jul 2017,86,10,10,0,106,
Aug 2017,84,10,10,0,104,
Sep 2017,84,14,10,0,108,
Oct 2017,78,12,4,0,94,
Nov 2017,75,16,4,0,95,
Dec 2017,66,18,4,0,88,
Jan 2018,66,16,4,0,86,
Feb 2018,62,14,4,0,80,
Mar 2018,53,14,4,0,71,
Apr 2018,46,14,0,0,60,
May 2018,44,18,0,0,62,
Jun 2018,63,22,0,0,85,
Jul 2018,75,25,0,2,102,
Aug 2018,80,23,0,2,105,
Sep 2018,91,25,4,2,122,
Oct 2018,87,23,4,2,116,
Nov 2018,84,21,4,2,111,
