Calgary — Historical Under Construction Inventory by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,"1,969",262,127,12,"2,370",
Feb 1990,"2,168",256,127,12,"2,563",
Mar 1990,"2,346",240,57,12,"2,655",
Apr 1990,"2,645",228,51,8,"2,932",
May 1990,"2,435",224,6,0,"2,665",
Jun 1990,"2,234",30,0,1,"2,265",
Jul 1990,"1,947",26,0,1,"1,974",
Aug 1990,"1,785",22,0,1,"1,808",
Sep 1990,"1,447",22,0,1,"1,470",
Oct 1990,"1,288",26,0,1,"1,315",
Nov 1990,"1,247",26,0,0,"1,273",
Dec 1990,"1,110",20,0,0,"1,130",
Jan 1991,991,20,0,0,"1,011",
Feb 1991,855,26,0,0,881,
Mar 1991,887,32,66,0,985,
Apr 1991,855,52,66,0,973,
May 1991,"1,058",46,66,0,"1,170",
Jun 1991,"1,253",50,66,0,"1,369",
Jul 1991,"1,259",40,73,0,"1,372",
Aug 1991,"1,255",38,73,0,"1,366",
Sep 1991,"1,223",40,73,0,"1,336",
Oct 1991,"1,226",76,73,0,"1,375",
Nov 1991,"1,229",72,69,4,"1,374",
Dec 1991,"1,254",86,69,4,"1,413",
Jan 1992,"1,225",94,14,4,"1,337",
Feb 1992,"1,152",102,14,4,"1,272",
Mar 1992,"1,404",94,11,4,"1,513",
Apr 1992,"1,765",102,17,4,"1,888",
May 1992,"1,946",108,17,4,"2,075",
Jun 1992,"1,949",102,17,0,"2,068",
Jul 1992,"1,783",82,13,4,"1,882",
Aug 1992,"1,717",64,13,4,"1,798",
Sep 1992,"1,570",74,13,4,"1,661",
Oct 1992,"1,589",64,13,4,"1,670",
Nov 1992,"1,628",100,21,8,"1,757",
Dec 1992,"1,657",92,26,4,"1,779",
Jan 1993,"1,607",94,26,4,"1,731",
Feb 1993,"1,571",110,26,0,"1,707",
Mar 1993,"1,582",122,26,0,"1,730",
Apr 1993,"1,679",146,26,0,"1,851",
May 1993,"1,721",138,26,0,"1,885",
Jun 1993,"1,691",128,31,0,"1,850",
Jul 1993,"1,645",128,27,0,"1,800",
Aug 1993,"1,637",104,27,0,"1,768",
Sep 1993,"1,594",90,31,0,"1,715",
Oct 1993,"1,618",76,39,0,"1,733",
Nov 1993,"1,643",72,39,0,"1,754",
Dec 1993,"1,710",82,35,0,"1,827",
Jan 1994,"1,708",78,41,0,"1,827",
Feb 1994,"1,742",76,27,0,"1,845",
Mar 1994,"1,775",90,22,0,"1,887",
Apr 1994,"1,923",88,26,7,"2,044",
May 1994,"1,996",96,32,7,"2,131",
Jun 1994,"2,003",94,29,7,"2,133",
Jul 1994,"1,855",98,44,11,"2,008",
