Moncton — Historical Under Construction Inventory by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,107,24,32,52,215,
Feb 1990,92,22,32,28,174,
Mar 1990,91,22,30,28,171,
Apr 1990,140,22,30,28,220,
May 1990,170,24,36,28,258,
Jun 1990,204,28,40,53,325,
Jul 1990,216,28,40,53,337,
Aug 1990,202,20,40,53,315,
Sep 1990,192,20,40,66,318,
Oct 1990,181,18,34,184,417,
Nov 1990,148,18,38,177,381,
Dec 1990,127,12,38,177,354,
Jan 1991,64,10,28,177,279,
Feb 1991,54,10,28,177,269,
Mar 1991,49,6,28,153,236,
Apr 1991,59,12,14,153,238,
May 1991,80,16,14,165,275,
Jun 1991,108,16,20,172,316,
Jul 1991,121,16,20,172,329,
Aug 1991,162,22,28,196,408,
Sep 1991,157,22,28,98,305,
Oct 1991,141,26,32,98,297,
Nov 1991,128,22,26,98,274,
Dec 1991,108,30,26,74,238,
Jan 1992,80,28,26,42,176,
Feb 1992,73,26,18,42,159,
Mar 1992,66,20,18,42,146,
Apr 1992,63,16,18,10,107,
May 1992,83,22,18,89,212,
Jun 1992,110,28,18,147,303,
Jul 1992,148,28,4,181,361,
Aug 1992,180,26,7,195,408,
Sep 1992,189,36,7,219,451,
Oct 1992,187,53,7,219,466,
Nov 1992,155,60,11,217,443,
Dec 1992,132,56,11,167,366,
Jan 1993,64,38,11,128,241,
Feb 1993,50,32,11,60,153,
Mar 1993,42,26,11,60,139,
Apr 1993,46,24,7,84,161,
May 1993,74,40,7,52,173,
Jun 1993,116,52,3,134,305,
Jul 1993,141,50,3,172,366,
Aug 1993,156,50,6,269,481,
Sep 1993,145,34,30,318,527,
Oct 1993,149,26,33,322,530,
Nov 1993,123,40,49,280,492,
Dec 1993,103,46,46,228,423,
Jan 1994,68,38,46,123,275,
Feb 1994,56,24,27,123,230,
Mar 1994,51,16,27,123,217,
Apr 1994,64,12,27,59,162,
May 1994,129,22,27,59,237,
Jun 1994,165,24,31,77,297,
Jul 1994,187,44,7,77,315,
Aug 1994,183,44,13,77,317,
Sep 1994,177,50,17,89,333,
Oct 1994,165,52,21,109,347,
Nov 1994,135,26,12,109,282,
Dec 1994,102,12,8,89,211,
Jan 1995,56,10,4,75,145,
Feb 1995,39,8,0,75,122,
Mar 1995,36,6,0,75,117,
Apr 1995,43,0,0,63,106,
May 1995,77,8,0,16,101,
Jun 1995,101,22,0,46,169,
Jul 1995,141,32,3,70,246,
Aug 1995,150,36,0,90,276,
Sep 1995,145,44,8,114,311,
Oct 1995,137,38,8,126,309,
Nov 1995,122,38,8,126,294,
Dec 1995,91,36,8,90,225,
