"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48833",2006-07-01,"2006","65 - 74",225,"Census","Mobility 5 of 65 and over"
"48833",2006-07-01,"2006","75 - 84",235,"Census","Mobility 5 of 65 and over"
"48833",2006-07-01,"2006","85+",70,"Census","Mobility 5 of 65 and over"
"48833",2006-07-01,"2006","Total 65+",530,"Census","Mobility 5 of 65 and over"
"48833",2006-07-01,"2006","Total",3190,"Census","Mobility 5 of 65 and over"
"48833",2011-07-01,"2011","65 - 74",290,"Census","Mobility 5 of 65 and over"
"48833",2011-07-01,"2011","75 - 84",170,"Census","Mobility 5 of 65 and over"
"48833",2011-07-01,"2011","85+",105,"Census","Mobility 5 of 65 and over"
"48833",2011-07-01,"2011","Total 65+",565,"Census","Mobility 5 of 65 and over"
"48833",2011-07-01,"2011","Total",3290,"Census","Mobility 5 of 65 and over"
"48833",2016-07-01,"2016","65 - 74",325,"Census","Mobility 5 of 65 and over"
"48833",2016-07-01,"2016","75 - 84",275,"Census","Mobility 5 of 65 and over"
"48833",2016-07-01,"2016","85+",135,"Census","Mobility 5 of 65 and over"
"48833",2016-07-01,"2016","Total 65+",740,"Census","Mobility 5 of 65 and over"
"48833",2016-07-01,"2016","Total",3685,"Census","Mobility 5 of 65 and over"
"48833",2021-07-01,"2021","65 - 74",385,"Census","Mobility 5 of 65 and over"
"48833",2021-07-01,"2021","75 - 84",225,"Census","Mobility 5 of 65 and over"
"48833",2021-07-01,"2021","85+",90,"Census","Mobility 5 of 65 and over"
"48833",2021-07-01,"2021","Total 65+",700,"Census","Mobility 5 of 65 and over"
"48833",2021-07-01,"2021","Total",3430,"Census","Mobility 5 of 65 and over"
