"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46640",2006-07-01,"2006","65 - 74",35,"Census","Mobility 5 of 65 and over"
"46640",2006-07-01,"2006","75 - 84",15,"Census","Mobility 5 of 65 and over"
"46640",2006-07-01,"2006","85+",0,"Census","Mobility 5 of 65 and over"
"46640",2006-07-01,"2006","Total 65+",50,"Census","Mobility 5 of 65 and over"
"46640",2006-07-01,"2006","Total",2445,"Census","Mobility 5 of 65 and over"
"46640",2011-07-01,"2011","65 - 74",80,"Census","Mobility 5 of 65 and over"
"46640",2011-07-01,"2011","75 - 84",0,"Census","Mobility 5 of 65 and over"
"46640",2011-07-01,"2011","85+",0,"Census","Mobility 5 of 65 and over"
"46640",2011-07-01,"2011","Total 65+",100,"Census","Mobility 5 of 65 and over"
"46640",2011-07-01,"2011","Total",2425,"Census","Mobility 5 of 65 and over"
"46640",2016-07-01,"2016","65 - 74",35,"Census","Mobility 5 of 65 and over"
"46640",2016-07-01,"2016","75 - 84",20,"Census","Mobility 5 of 65 and over"
"46640",2016-07-01,"2016","85+",10,"Census","Mobility 5 of 65 and over"
"46640",2016-07-01,"2016","Total 65+",60,"Census","Mobility 5 of 65 and over"
"46640",2016-07-01,"2016","Total",2240,"Census","Mobility 5 of 65 and over"
"46640",2021-07-01,"2021","65 - 74",80,"Census","Mobility 5 of 65 and over"
"46640",2021-07-01,"2021","75 - 84",20,"Census","Mobility 5 of 65 and over"
"46640",2021-07-01,"2021","85+",0,"Census","Mobility 5 of 65 and over"
"46640",2021-07-01,"2021","Total 65+",105,"Census","Mobility 5 of 65 and over"
"46640",2021-07-01,"2021","Total",2075,"Census","Mobility 5 of 65 and over"
