"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24456",2006-07-01,"2006","65 - 74",575,"Census","Mobility 5 of 65 and over"
"24456",2006-07-01,"2006","75 - 84",490,"Census","Mobility 5 of 65 and over"
"24456",2006-07-01,"2006","85+",150,"Census","Mobility 5 of 65 and over"
"24456",2006-07-01,"2006","Total 65+",1210,"Census","Mobility 5 of 65 and over"
"24456",2006-07-01,"2006","Total",8200,"Census","Mobility 5 of 65 and over"
"24456",2011-07-01,"2011","65 - 74",945,"Census","Mobility 5 of 65 and over"
"24456",2011-07-01,"2011","75 - 84",505,"Census","Mobility 5 of 65 and over"
"24456",2011-07-01,"2011","85+",165,"Census","Mobility 5 of 65 and over"
"24456",2011-07-01,"2011","Total 65+",1615,"Census","Mobility 5 of 65 and over"
"24456",2011-07-01,"2011","Total",9100,"Census","Mobility 5 of 65 and over"
"24456",2016-07-01,"2016","65 - 74",1015,"Census","Mobility 5 of 65 and over"
"24456",2016-07-01,"2016","75 - 84",455,"Census","Mobility 5 of 65 and over"
"24456",2016-07-01,"2016","85+",110,"Census","Mobility 5 of 65 and over"
"24456",2016-07-01,"2016","Total 65+",1585,"Census","Mobility 5 of 65 and over"
"24456",2016-07-01,"2016","Total",8745,"Census","Mobility 5 of 65 and over"
"24456",2021-07-01,"2021","65 - 74",1535,"Census","Mobility 5 of 65 and over"
"24456",2021-07-01,"2021","75 - 84",915,"Census","Mobility 5 of 65 and over"
"24456",2021-07-01,"2021","85+",220,"Census","Mobility 5 of 65 and over"
"24456",2021-07-01,"2021","Total 65+",2665,"Census","Mobility 5 of 65 and over"
"24456",2021-07-01,"2021","Total",10705,"Census","Mobility 5 of 65 and over"
