"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24411",2006-07-01,"2006","65 - 74",135,"Census","Mobility 5 of 65 and over"
"24411",2006-07-01,"2006","75 - 84",245,"Census","Mobility 5 of 65 and over"
"24411",2006-07-01,"2006","85+",85,"Census","Mobility 5 of 65 and over"
"24411",2006-07-01,"2006","Total 65+",470,"Census","Mobility 5 of 65 and over"
"24411",2006-07-01,"2006","Total",2370,"Census","Mobility 5 of 65 and over"
"24411",2011-07-01,"2011","65 - 74",235,"Census","Mobility 5 of 65 and over"
"24411",2011-07-01,"2011","75 - 84",95,"Census","Mobility 5 of 65 and over"
"24411",2011-07-01,"2011","85+",25,"Census","Mobility 5 of 65 and over"
"24411",2011-07-01,"2011","Total 65+",355,"Census","Mobility 5 of 65 and over"
"24411",2011-07-01,"2011","Total",2355,"Census","Mobility 5 of 65 and over"
"24411",2016-07-01,"2016","65 - 74",155,"Census","Mobility 5 of 65 and over"
"24411",2016-07-01,"2016","75 - 84",100,"Census","Mobility 5 of 65 and over"
"24411",2016-07-01,"2016","85+",50,"Census","Mobility 5 of 65 and over"
"24411",2016-07-01,"2016","Total 65+",305,"Census","Mobility 5 of 65 and over"
"24411",2016-07-01,"2016","Total",2110,"Census","Mobility 5 of 65 and over"
"24411",2021-07-01,"2021","65 - 74",295,"Census","Mobility 5 of 65 and over"
"24411",2021-07-01,"2021","75 - 84",120,"Census","Mobility 5 of 65 and over"
"24411",2021-07-01,"2021","85+",25,"Census","Mobility 5 of 65 and over"
"24411",2021-07-01,"2021","Total 65+",445,"Census","Mobility 5 of 65 and over"
"24411",2021-07-01,"2021","Total",2235,"Census","Mobility 5 of 65 and over"
