"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47720",2006-07-01,"2006","65 - 74",190,"Census","Mobility 5 of 65 and over"
"47720",2006-07-01,"2006","75 - 84",270,"Census","Mobility 5 of 65 and over"
"47720",2006-07-01,"2006","85+",90,"Census","Mobility 5 of 65 and over"
"47720",2006-07-01,"2006","Total 65+",550,"Census","Mobility 5 of 65 and over"
"47720",2006-07-01,"2006","Total",2970,"Census","Mobility 5 of 65 and over"
"47720",2011-07-01,"2011","65 - 74",135,"Census","Mobility 5 of 65 and over"
"47720",2011-07-01,"2011","75 - 84",265,"Census","Mobility 5 of 65 and over"
"47720",2011-07-01,"2011","85+",75,"Census","Mobility 5 of 65 and over"
"47720",2011-07-01,"2011","Total 65+",480,"Census","Mobility 5 of 65 and over"
"47720",2011-07-01,"2011","Total",3040,"Census","Mobility 5 of 65 and over"
"47720",2016-07-01,"2016","65 - 74",200,"Census","Mobility 5 of 65 and over"
"47720",2016-07-01,"2016","75 - 84",145,"Census","Mobility 5 of 65 and over"
"47720",2016-07-01,"2016","85+",95,"Census","Mobility 5 of 65 and over"
"47720",2016-07-01,"2016","Total 65+",440,"Census","Mobility 5 of 65 and over"
"47720",2016-07-01,"2016","Total",3145,"Census","Mobility 5 of 65 and over"
"47720",2021-07-01,"2021","65 - 74",275,"Census","Mobility 5 of 65 and over"
"47720",2021-07-01,"2021","75 - 84",185,"Census","Mobility 5 of 65 and over"
"47720",2021-07-01,"2021","85+",40,"Census","Mobility 5 of 65 and over"
"47720",2021-07-01,"2021","Total 65+",505,"Census","Mobility 5 of 65 and over"
"47720",2021-07-01,"2021","Total",3140,"Census","Mobility 5 of 65 and over"
