"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"13328",2006-07-01,"2006","65 - 74",260,"Census","Mobility 5 of 65 and over"
"13328",2006-07-01,"2006","75 - 84",155,"Census","Mobility 5 of 65 and over"
"13328",2006-07-01,"2006","85+",55,"Census","Mobility 5 of 65 and over"
"13328",2006-07-01,"2006","Total 65+",470,"Census","Mobility 5 of 65 and over"
"13328",2006-07-01,"2006","Total",3810,"Census","Mobility 5 of 65 and over"
"13328",2011-07-01,"2011","65 - 74",380,"Census","Mobility 5 of 65 and over"
"13328",2011-07-01,"2011","75 - 84",185,"Census","Mobility 5 of 65 and over"
"13328",2011-07-01,"2011","85+",30,"Census","Mobility 5 of 65 and over"
"13328",2011-07-01,"2011","Total 65+",585,"Census","Mobility 5 of 65 and over"
"13328",2011-07-01,"2011","Total",3945,"Census","Mobility 5 of 65 and over"
"13328",2016-07-01,"2016","65 - 74",425,"Census","Mobility 5 of 65 and over"
"13328",2016-07-01,"2016","75 - 84",215,"Census","Mobility 5 of 65 and over"
"13328",2016-07-01,"2016","85+",40,"Census","Mobility 5 of 65 and over"
"13328",2016-07-01,"2016","Total 65+",685,"Census","Mobility 5 of 65 and over"
"13328",2016-07-01,"2016","Total",3705,"Census","Mobility 5 of 65 and over"
"13328",2021-07-01,"2021","65 - 74",625,"Census","Mobility 5 of 65 and over"
"13328",2021-07-01,"2021","75 - 84",325,"Census","Mobility 5 of 65 and over"
"13328",2021-07-01,"2021","85+",100,"Census","Mobility 5 of 65 and over"
"13328",2021-07-01,"2021","Total 65+",1050,"Census","Mobility 5 of 65 and over"
"13328",2021-07-01,"2021","Total",4420,"Census","Mobility 5 of 65 and over"
