"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24480",2006-07-01,"2006","65 - 74",230,"Census","Mobility 5 of 65 and over"
"24480",2006-07-01,"2006","75 - 84",170,"Census","Mobility 5 of 65 and over"
"24480",2006-07-01,"2006","85+",0,"Census","Mobility 5 of 65 and over"
"24480",2006-07-01,"2006","Total 65+",410,"Census","Mobility 5 of 65 and over"
"24480",2006-07-01,"2006","Total",5475,"Census","Mobility 5 of 65 and over"
"24480",2011-07-01,"2011","65 - 74",265,"Census","Mobility 5 of 65 and over"
"24480",2011-07-01,"2011","75 - 84",135,"Census","Mobility 5 of 65 and over"
"24480",2011-07-01,"2011","85+",35,"Census","Mobility 5 of 65 and over"
"24480",2011-07-01,"2011","Total 65+",435,"Census","Mobility 5 of 65 and over"
"24480",2011-07-01,"2011","Total",5520,"Census","Mobility 5 of 65 and over"
"24480",2016-07-01,"2016","65 - 74",315,"Census","Mobility 5 of 65 and over"
"24480",2016-07-01,"2016","75 - 84",245,"Census","Mobility 5 of 65 and over"
"24480",2016-07-01,"2016","85+",60,"Census","Mobility 5 of 65 and over"
"24480",2016-07-01,"2016","Total 65+",620,"Census","Mobility 5 of 65 and over"
"24480",2016-07-01,"2016","Total",5320,"Census","Mobility 5 of 65 and over"
"24480",2021-07-01,"2021","65 - 74",415,"Census","Mobility 5 of 65 and over"
"24480",2021-07-01,"2021","75 - 84",240,"Census","Mobility 5 of 65 and over"
"24480",2021-07-01,"2021","85+",70,"Census","Mobility 5 of 65 and over"
"24480",2021-07-01,"2021","Total 65+",730,"Census","Mobility 5 of 65 and over"
"24480",2021-07-01,"2021","Total",5705,"Census","Mobility 5 of 65 and over"
