"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47725",2006-07-01,"2006","65 - 74",2130,"Census","Mobility 5 of 65 and over"
"47725",2006-07-01,"2006","75 - 84",1795,"Census","Mobility 5 of 65 and over"
"47725",2006-07-01,"2006","85+",790,"Census","Mobility 5 of 65 and over"
"47725",2006-07-01,"2006","Total 65+",4710,"Census","Mobility 5 of 65 and over"
"47725",2006-07-01,"2006","Total",44575,"Census","Mobility 5 of 65 and over"
"47725",2011-07-01,"2011","65 - 74",2115,"Census","Mobility 5 of 65 and over"
"47725",2011-07-01,"2011","75 - 84",1600,"Census","Mobility 5 of 65 and over"
"47725",2011-07-01,"2011","85+",825,"Census","Mobility 5 of 65 and over"
"47725",2011-07-01,"2011","Total 65+",4540,"Census","Mobility 5 of 65 and over"
"47725",2011-07-01,"2011","Total",47890,"Census","Mobility 5 of 65 and over"
"47725",2016-07-01,"2016","65 - 74",2415,"Census","Mobility 5 of 65 and over"
"47725",2016-07-01,"2016","75 - 84",1460,"Census","Mobility 5 of 65 and over"
"47725",2016-07-01,"2016","85+",730,"Census","Mobility 5 of 65 and over"
"47725",2016-07-01,"2016","Total 65+",4600,"Census","Mobility 5 of 65 and over"
"47725",2016-07-01,"2016","Total",52160,"Census","Mobility 5 of 65 and over"
"47725",2021-07-01,"2021","65 - 74",3105,"Census","Mobility 5 of 65 and over"
"47725",2021-07-01,"2021","75 - 84",1815,"Census","Mobility 5 of 65 and over"
"47725",2021-07-01,"2021","85+",830,"Census","Mobility 5 of 65 and over"
"47725",2021-07-01,"2021","Total 65+",5750,"Census","Mobility 5 of 65 and over"
"47725",2021-07-01,"2021","Total",53420,"Census","Mobility 5 of 65 and over"
