"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24421",2006-07-01,"2006","65 - 74",6260,"Census","Mobility 5 of 65 and over"
"24421",2006-07-01,"2006","75 - 84",3960,"Census","Mobility 5 of 65 and over"
"24421",2006-07-01,"2006","85+",1250,"Census","Mobility 5 of 65 and over"
"24421",2006-07-01,"2006","Total 65+",11470,"Census","Mobility 5 of 65 and over"
"24421",2006-07-01,"2006","Total",124910,"Census","Mobility 5 of 65 and over"
"24421",2011-07-01,"2011","65 - 74",7510,"Census","Mobility 5 of 65 and over"
"24421",2011-07-01,"2011","75 - 84",4960,"Census","Mobility 5 of 65 and over"
"24421",2011-07-01,"2011","85+",1635,"Census","Mobility 5 of 65 and over"
"24421",2011-07-01,"2011","Total 65+",14110,"Census","Mobility 5 of 65 and over"
"24421",2011-07-01,"2011","Total",134970,"Census","Mobility 5 of 65 and over"
"24421",2016-07-01,"2016","65 - 74",9560,"Census","Mobility 5 of 65 and over"
"24421",2016-07-01,"2016","75 - 84",4065,"Census","Mobility 5 of 65 and over"
"24421",2016-07-01,"2016","85+",1405,"Census","Mobility 5 of 65 and over"
"24421",2016-07-01,"2016","Total 65+",15035,"Census","Mobility 5 of 65 and over"
"24421",2016-07-01,"2016","Total",134120,"Census","Mobility 5 of 65 and over"
"24421",2021-07-01,"2021","65 - 74",13645,"Census","Mobility 5 of 65 and over"
"24421",2021-07-01,"2021","75 - 84",7050,"Census","Mobility 5 of 65 and over"
"24421",2021-07-01,"2021","85+",2045,"Census","Mobility 5 of 65 and over"
"24421",2021-07-01,"2021","Total 65+",22745,"Census","Mobility 5 of 65 and over"
"24421",2021-07-01,"2021","Total",157785,"Census","Mobility 5 of 65 and over"
