"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59943",2006-07-01,"2006","65 - 74",1045,"Census","Mobility 5 of 65 and over"
"59943",2006-07-01,"2006","75 - 84",515,"Census","Mobility 5 of 65 and over"
"59943",2006-07-01,"2006","85+",130,"Census","Mobility 5 of 65 and over"
"59943",2006-07-01,"2006","Total 65+",1690,"Census","Mobility 5 of 65 and over"
"59943",2006-07-01,"2006","Total",10075,"Census","Mobility 5 of 65 and over"
"59943",2011-07-01,"2011","65 - 74",1050,"Census","Mobility 5 of 65 and over"
"59943",2011-07-01,"2011","75 - 84",560,"Census","Mobility 5 of 65 and over"
"59943",2011-07-01,"2011","85+",180,"Census","Mobility 5 of 65 and over"
"59943",2011-07-01,"2011","Total 65+",1790,"Census","Mobility 5 of 65 and over"
"59943",2011-07-01,"2011","Total",10360,"Census","Mobility 5 of 65 and over"
"59943",2016-07-01,"2016","65 - 74",1340,"Census","Mobility 5 of 65 and over"
"59943",2016-07-01,"2016","75 - 84",440,"Census","Mobility 5 of 65 and over"
"59943",2016-07-01,"2016","85+",175,"Census","Mobility 5 of 65 and over"
"59943",2016-07-01,"2016","Total 65+",1955,"Census","Mobility 5 of 65 and over"
"59943",2016-07-01,"2016","Total",9380,"Census","Mobility 5 of 65 and over"
"59943",2021-07-01,"2021","65 - 74",1775,"Census","Mobility 5 of 65 and over"
"59943",2021-07-01,"2021","75 - 84",755,"Census","Mobility 5 of 65 and over"
"59943",2021-07-01,"2021","85+",215,"Census","Mobility 5 of 65 and over"
"59943",2021-07-01,"2021","Total 65+",2750,"Census","Mobility 5 of 65 and over"
"59943",2021-07-01,"2021","Total",11795,"Census","Mobility 5 of 65 and over"
