"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35566",2006-07-01,"2006","65 - 74",365,"Census","Mobility 5 of 65 and over"
"35566",2006-07-01,"2006","75 - 84",195,"Census","Mobility 5 of 65 and over"
"35566",2006-07-01,"2006","85+",130,"Census","Mobility 5 of 65 and over"
"35566",2006-07-01,"2006","Total 65+",690,"Census","Mobility 5 of 65 and over"
"35566",2006-07-01,"2006","Total",5055,"Census","Mobility 5 of 65 and over"
"35566",2011-07-01,"2011","65 - 74",355,"Census","Mobility 5 of 65 and over"
"35566",2011-07-01,"2011","75 - 84",260,"Census","Mobility 5 of 65 and over"
"35566",2011-07-01,"2011","85+",45,"Census","Mobility 5 of 65 and over"
"35566",2011-07-01,"2011","Total 65+",660,"Census","Mobility 5 of 65 and over"
"35566",2011-07-01,"2011","Total",4855,"Census","Mobility 5 of 65 and over"
"35566",2016-07-01,"2016","65 - 74",455,"Census","Mobility 5 of 65 and over"
"35566",2016-07-01,"2016","75 - 84",290,"Census","Mobility 5 of 65 and over"
"35566",2016-07-01,"2016","85+",80,"Census","Mobility 5 of 65 and over"
"35566",2016-07-01,"2016","Total 65+",825,"Census","Mobility 5 of 65 and over"
"35566",2016-07-01,"2016","Total",4855,"Census","Mobility 5 of 65 and over"
"35566",2021-07-01,"2021","65 - 74",760,"Census","Mobility 5 of 65 and over"
"35566",2021-07-01,"2021","75 - 84",265,"Census","Mobility 5 of 65 and over"
"35566",2021-07-01,"2021","85+",90,"Census","Mobility 5 of 65 and over"
"35566",2021-07-01,"2021","Total 65+",1115,"Census","Mobility 5 of 65 and over"
"35566",2021-07-01,"2021","Total",5255,"Census","Mobility 5 of 65 and over"
