"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48806",2006-07-01,"2006","65 - 74",105,"Census","Mobility 5 of 65 and over"
"48806",2006-07-01,"2006","75 - 84",165,"Census","Mobility 5 of 65 and over"
"48806",2006-07-01,"2006","85+",115,"Census","Mobility 5 of 65 and over"
"48806",2006-07-01,"2006","Total 65+",385,"Census","Mobility 5 of 65 and over"
"48806",2006-07-01,"2006","Total",3950,"Census","Mobility 5 of 65 and over"
"48806",2011-07-01,"2011","65 - 74",155,"Census","Mobility 5 of 65 and over"
"48806",2011-07-01,"2011","75 - 84",0,"Census","Mobility 5 of 65 and over"
"48806",2011-07-01,"2011","85+",0,"Census","Mobility 5 of 65 and over"
"48806",2011-07-01,"2011","Total 65+",165,"Census","Mobility 5 of 65 and over"
"48806",2011-07-01,"2011","Total",3225,"Census","Mobility 5 of 65 and over"
"48806",2016-07-01,"2016","65 - 74",145,"Census","Mobility 5 of 65 and over"
"48806",2016-07-01,"2016","75 - 84",60,"Census","Mobility 5 of 65 and over"
"48806",2016-07-01,"2016","85+",10,"Census","Mobility 5 of 65 and over"
"48806",2016-07-01,"2016","Total 65+",215,"Census","Mobility 5 of 65 and over"
"48806",2016-07-01,"2016","Total",3300,"Census","Mobility 5 of 65 and over"
"48806",2021-07-01,"2021","65 - 74",85,"Census","Mobility 5 of 65 and over"
"48806",2021-07-01,"2021","75 - 84",45,"Census","Mobility 5 of 65 and over"
"48806",2021-07-01,"2021","85+",0,"Census","Mobility 5 of 65 and over"
"48806",2021-07-01,"2021","Total 65+",145,"Census","Mobility 5 of 65 and over"
"48806",2021-07-01,"2021","Total",1985,"Census","Mobility 5 of 65 and over"
