"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35530",2006-07-01,"2006","65 - 74",1070,"Census","Mobility 5 of 65 and over"
"35530",2006-07-01,"2006","75 - 84",630,"Census","Mobility 5 of 65 and over"
"35530",2006-07-01,"2006","85+",155,"Census","Mobility 5 of 65 and over"
"35530",2006-07-01,"2006","Total 65+",1850,"Census","Mobility 5 of 65 and over"
"35530",2006-07-01,"2006","Total",9835,"Census","Mobility 5 of 65 and over"
"35530",2011-07-01,"2011","65 - 74",990,"Census","Mobility 5 of 65 and over"
"35530",2011-07-01,"2011","75 - 84",485,"Census","Mobility 5 of 65 and over"
"35530",2011-07-01,"2011","85+",115,"Census","Mobility 5 of 65 and over"
"35530",2011-07-01,"2011","Total 65+",1590,"Census","Mobility 5 of 65 and over"
"35530",2011-07-01,"2011","Total",8210,"Census","Mobility 5 of 65 and over"
"35530",2016-07-01,"2016","65 - 74",1340,"Census","Mobility 5 of 65 and over"
"35530",2016-07-01,"2016","75 - 84",480,"Census","Mobility 5 of 65 and over"
"35530",2016-07-01,"2016","85+",155,"Census","Mobility 5 of 65 and over"
"35530",2016-07-01,"2016","Total 65+",1970,"Census","Mobility 5 of 65 and over"
"35530",2016-07-01,"2016","Total",8920,"Census","Mobility 5 of 65 and over"
"35530",2021-07-01,"2021","65 - 74",1475,"Census","Mobility 5 of 65 and over"
"35530",2021-07-01,"2021","75 - 84",590,"Census","Mobility 5 of 65 and over"
"35530",2021-07-01,"2021","85+",225,"Census","Mobility 5 of 65 and over"
"35530",2021-07-01,"2021","Total 65+",2285,"Census","Mobility 5 of 65 and over"
"35530",2021-07-01,"2021","Total",9775,"Census","Mobility 5 of 65 and over"
