"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35569",2006-07-01,"2006","65 - 74",475,"Census","Mobility 5 of 65 and over"
"35569",2006-07-01,"2006","75 - 84",365,"Census","Mobility 5 of 65 and over"
"35569",2006-07-01,"2006","85+",75,"Census","Mobility 5 of 65 and over"
"35569",2006-07-01,"2006","Total 65+",920,"Census","Mobility 5 of 65 and over"
"35569",2006-07-01,"2006","Total",6630,"Census","Mobility 5 of 65 and over"
"35569",2011-07-01,"2011","65 - 74",640,"Census","Mobility 5 of 65 and over"
"35569",2011-07-01,"2011","75 - 84",325,"Census","Mobility 5 of 65 and over"
"35569",2011-07-01,"2011","85+",85,"Census","Mobility 5 of 65 and over"
"35569",2011-07-01,"2011","Total 65+",1040,"Census","Mobility 5 of 65 and over"
"35569",2011-07-01,"2011","Total",6305,"Census","Mobility 5 of 65 and over"
"35569",2016-07-01,"2016","65 - 74",640,"Census","Mobility 5 of 65 and over"
"35569",2016-07-01,"2016","75 - 84",415,"Census","Mobility 5 of 65 and over"
"35569",2016-07-01,"2016","85+",115,"Census","Mobility 5 of 65 and over"
"35569",2016-07-01,"2016","Total 65+",1170,"Census","Mobility 5 of 65 and over"
"35569",2016-07-01,"2016","Total",5615,"Census","Mobility 5 of 65 and over"
"35569",2021-07-01,"2021","65 - 74",795,"Census","Mobility 5 of 65 and over"
"35569",2021-07-01,"2021","75 - 84",475,"Census","Mobility 5 of 65 and over"
"35569",2021-07-01,"2021","85+",195,"Census","Mobility 5 of 65 and over"
"35569",2021-07-01,"2021","Total 65+",1470,"Census","Mobility 5 of 65 and over"
"35569",2021-07-01,"2021","Total",6435,"Census","Mobility 5 of 65 and over"
