"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35532",2006-07-01,"2006","65 - 74",2605,"Census","Mobility 5 of 65 and over"
"35532",2006-07-01,"2006","75 - 84",1550,"Census","Mobility 5 of 65 and over"
"35532",2006-07-01,"2006","85+",520,"Census","Mobility 5 of 65 and over"
"35532",2006-07-01,"2006","Total 65+",4675,"Census","Mobility 5 of 65 and over"
"35532",2006-07-01,"2006","Total",49885,"Census","Mobility 5 of 65 and over"
"35532",2011-07-01,"2011","65 - 74",2950,"Census","Mobility 5 of 65 and over"
"35532",2011-07-01,"2011","75 - 84",1600,"Census","Mobility 5 of 65 and over"
"35532",2011-07-01,"2011","85+",410,"Census","Mobility 5 of 65 and over"
"35532",2011-07-01,"2011","Total 65+",4955,"Census","Mobility 5 of 65 and over"
"35532",2011-07-01,"2011","Total",46900,"Census","Mobility 5 of 65 and over"
"35532",2016-07-01,"2016","65 - 74",4055,"Census","Mobility 5 of 65 and over"
"35532",2016-07-01,"2016","75 - 84",1860,"Census","Mobility 5 of 65 and over"
"35532",2016-07-01,"2016","85+",560,"Census","Mobility 5 of 65 and over"
"35532",2016-07-01,"2016","Total 65+",6475,"Census","Mobility 5 of 65 and over"
"35532",2016-07-01,"2016","Total",49090,"Census","Mobility 5 of 65 and over"
"35532",2021-07-01,"2021","65 - 74",4080,"Census","Mobility 5 of 65 and over"
"35532",2021-07-01,"2021","75 - 84",1915,"Census","Mobility 5 of 65 and over"
"35532",2021-07-01,"2021","85+",645,"Census","Mobility 5 of 65 and over"
"35532",2021-07-01,"2021","Total 65+",6645,"Census","Mobility 5 of 65 and over"
"35532",2021-07-01,"2021","Total",54525,"Census","Mobility 5 of 65 and over"
