"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"10011",2006-07-01,"2006","65 - 74",65,"Census","Mobility 5 of 65 and over"
"10011",2006-07-01,"2006","75 - 84",55,"Census","Mobility 5 of 65 and over"
"10011",2006-07-01,"2006","85+",10,"Census","Mobility 5 of 65 and over"
"10011",2006-07-01,"2006","Total 65+",135,"Census","Mobility 5 of 65 and over"
"10011",2006-07-01,"2006","Total",1515,"Census","Mobility 5 of 65 and over"
"10011",2011-07-01,"2011","65 - 74",75,"Census","Mobility 5 of 65 and over"
"10011",2011-07-01,"2011","75 - 84",80,"Census","Mobility 5 of 65 and over"
"10011",2011-07-01,"2011","85+",20,"Census","Mobility 5 of 65 and over"
"10011",2011-07-01,"2011","Total 65+",180,"Census","Mobility 5 of 65 and over"
"10011",2011-07-01,"2011","Total",1925,"Census","Mobility 5 of 65 and over"
"10011",2016-07-01,"2016","65 - 74",140,"Census","Mobility 5 of 65 and over"
"10011",2016-07-01,"2016","75 - 84",85,"Census","Mobility 5 of 65 and over"
"10011",2016-07-01,"2016","85+",15,"Census","Mobility 5 of 65 and over"
"10011",2016-07-01,"2016","Total 65+",240,"Census","Mobility 5 of 65 and over"
"10011",2016-07-01,"2016","Total",2110,"Census","Mobility 5 of 65 and over"
"10011",2021-07-01,"2021","65 - 74",170,"Census","Mobility 5 of 65 and over"
"10011",2021-07-01,"2021","75 - 84",100,"Census","Mobility 5 of 65 and over"
"10011",2021-07-01,"2021","85+",20,"Census","Mobility 5 of 65 and over"
"10011",2021-07-01,"2021","Total 65+",285,"Census","Mobility 5 of 65 and over"
"10011",2021-07-01,"2021","Total",1960,"Census","Mobility 5 of 65 and over"
