"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48826",2016-07-01,"2016","65 - 74",205,"Census","Mobility 5 of 65 and over"
"48826",2016-07-01,"2016","75 - 84",110,"Census","Mobility 5 of 65 and over"
"48826",2016-07-01,"2016","85+",15,"Census","Mobility 5 of 65 and over"
"48826",2016-07-01,"2016","Total 65+",330,"Census","Mobility 5 of 65 and over"
"48826",2016-07-01,"2016","Total",2240,"Census","Mobility 5 of 65 and over"
"48826",2021-07-01,"2021","65 - 74",240,"Census","Mobility 5 of 65 and over"
"48826",2021-07-01,"2021","75 - 84",140,"Census","Mobility 5 of 65 and over"
"48826",2021-07-01,"2021","85+",20,"Census","Mobility 5 of 65 and over"
"48826",2021-07-01,"2021","Total 65+",405,"Census","Mobility 5 of 65 and over"
"48826",2021-07-01,"2021","Total",2195,"Census","Mobility 5 of 65 and over"
