"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48820",2006-07-01,"2006","65 - 74",140,"Census","Mobility 5 of 65 and over"
"48820",2006-07-01,"2006","75 - 84",105,"Census","Mobility 5 of 65 and over"
"48820",2006-07-01,"2006","85+",35,"Census","Mobility 5 of 65 and over"
"48820",2006-07-01,"2006","Total 65+",275,"Census","Mobility 5 of 65 and over"
"48820",2006-07-01,"2006","Total",3570,"Census","Mobility 5 of 65 and over"
"48820",2011-07-01,"2011","65 - 74",285,"Census","Mobility 5 of 65 and over"
"48820",2011-07-01,"2011","75 - 84",150,"Census","Mobility 5 of 65 and over"
"48820",2011-07-01,"2011","85+",45,"Census","Mobility 5 of 65 and over"
"48820",2011-07-01,"2011","Total 65+",480,"Census","Mobility 5 of 65 and over"
"48820",2011-07-01,"2011","Total",4755,"Census","Mobility 5 of 65 and over"
"48820",2016-07-01,"2016","65 - 74",355,"Census","Mobility 5 of 65 and over"
"48820",2016-07-01,"2016","75 - 84",95,"Census","Mobility 5 of 65 and over"
"48820",2016-07-01,"2016","85+",35,"Census","Mobility 5 of 65 and over"
"48820",2016-07-01,"2016","Total 65+",490,"Census","Mobility 5 of 65 and over"
"48820",2016-07-01,"2016","Total",4465,"Census","Mobility 5 of 65 and over"
"48820",2021-07-01,"2021","65 - 74",505,"Census","Mobility 5 of 65 and over"
"48820",2021-07-01,"2021","75 - 84",195,"Census","Mobility 5 of 65 and over"
"48820",2021-07-01,"2021","85+",25,"Census","Mobility 5 of 65 and over"
"48820",2021-07-01,"2021","Total 65+",725,"Census","Mobility 5 of 65 and over"
"48820",2021-07-01,"2021","Total",4155,"Census","Mobility 5 of 65 and over"
