"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24485",2006-07-01,"2006","65 - 74",415,"Census","Mobility 5 of 65 and over"
"24485",2006-07-01,"2006","75 - 84",180,"Census","Mobility 5 of 65 and over"
"24485",2006-07-01,"2006","85+",15,"Census","Mobility 5 of 65 and over"
"24485",2006-07-01,"2006","Total 65+",605,"Census","Mobility 5 of 65 and over"
"24485",2006-07-01,"2006","Total",6825,"Census","Mobility 5 of 65 and over"
"24485",2011-07-01,"2011","65 - 74",370,"Census","Mobility 5 of 65 and over"
"24485",2011-07-01,"2011","75 - 84",105,"Census","Mobility 5 of 65 and over"
"24485",2011-07-01,"2011","85+",75,"Census","Mobility 5 of 65 and over"
"24485",2011-07-01,"2011","Total 65+",540,"Census","Mobility 5 of 65 and over"
"24485",2011-07-01,"2011","Total",6980,"Census","Mobility 5 of 65 and over"
"24485",2016-07-01,"2016","65 - 74",445,"Census","Mobility 5 of 65 and over"
"24485",2016-07-01,"2016","75 - 84",180,"Census","Mobility 5 of 65 and over"
"24485",2016-07-01,"2016","85+",50,"Census","Mobility 5 of 65 and over"
"24485",2016-07-01,"2016","Total 65+",670,"Census","Mobility 5 of 65 and over"
"24485",2016-07-01,"2016","Total",6970,"Census","Mobility 5 of 65 and over"
"24485",2021-07-01,"2021","65 - 74",565,"Census","Mobility 5 of 65 and over"
"24485",2021-07-01,"2021","75 - 84",250,"Census","Mobility 5 of 65 and over"
"24485",2021-07-01,"2021","85+",40,"Census","Mobility 5 of 65 and over"
"24485",2021-07-01,"2021","Total 65+",850,"Census","Mobility 5 of 65 and over"
"24485",2021-07-01,"2021","Total",7260,"Census","Mobility 5 of 65 and over"
