"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59937",2006-07-01,"2006","65 - 74",800,"Census","Mobility 5 of 65 and over"
"59937",2006-07-01,"2006","75 - 84",400,"Census","Mobility 5 of 65 and over"
"59937",2006-07-01,"2006","85+",115,"Census","Mobility 5 of 65 and over"
"59937",2006-07-01,"2006","Total 65+",1315,"Census","Mobility 5 of 65 and over"
"59937",2006-07-01,"2006","Total",7150,"Census","Mobility 5 of 65 and over"
"59937",2011-07-01,"2011","65 - 74",710,"Census","Mobility 5 of 65 and over"
"59937",2011-07-01,"2011","75 - 84",310,"Census","Mobility 5 of 65 and over"
"59937",2011-07-01,"2011","85+",165,"Census","Mobility 5 of 65 and over"
"59937",2011-07-01,"2011","Total 65+",1195,"Census","Mobility 5 of 65 and over"
"59937",2011-07-01,"2011","Total",6880,"Census","Mobility 5 of 65 and over"
"59937",2016-07-01,"2016","65 - 74",1005,"Census","Mobility 5 of 65 and over"
"59937",2016-07-01,"2016","75 - 84",430,"Census","Mobility 5 of 65 and over"
"59937",2016-07-01,"2016","85+",135,"Census","Mobility 5 of 65 and over"
"59937",2016-07-01,"2016","Total 65+",1575,"Census","Mobility 5 of 65 and over"
"59937",2016-07-01,"2016","Total",6865,"Census","Mobility 5 of 65 and over"
"59937",2021-07-01,"2021","65 - 74",1235,"Census","Mobility 5 of 65 and over"
"59937",2021-07-01,"2021","75 - 84",540,"Census","Mobility 5 of 65 and over"
"59937",2021-07-01,"2021","85+",155,"Census","Mobility 5 of 65 and over"
"59937",2021-07-01,"2021","Total 65+",1935,"Census","Mobility 5 of 65 and over"
"59937",2021-07-01,"2021","Total",7505,"Census","Mobility 5 of 65 and over"
