"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59925",2006-07-01,"2006","65 - 74",1460,"Census","Mobility 5 of 65 and over"
"59925",2006-07-01,"2006","75 - 84",795,"Census","Mobility 5 of 65 and over"
"59925",2006-07-01,"2006","85+",310,"Census","Mobility 5 of 65 and over"
"59925",2006-07-01,"2006","Total 65+",2570,"Census","Mobility 5 of 65 and over"
"59925",2006-07-01,"2006","Total",17775,"Census","Mobility 5 of 65 and over"
"59925",2011-07-01,"2011","65 - 74",1365,"Census","Mobility 5 of 65 and over"
"59925",2011-07-01,"2011","75 - 84",660,"Census","Mobility 5 of 65 and over"
"59925",2011-07-01,"2011","85+",145,"Census","Mobility 5 of 65 and over"
"59925",2011-07-01,"2011","Total 65+",2175,"Census","Mobility 5 of 65 and over"
"59925",2011-07-01,"2011","Total",17035,"Census","Mobility 5 of 65 and over"
"59925",2016-07-01,"2016","65 - 74",1440,"Census","Mobility 5 of 65 and over"
"59925",2016-07-01,"2016","75 - 84",640,"Census","Mobility 5 of 65 and over"
"59925",2016-07-01,"2016","85+",95,"Census","Mobility 5 of 65 and over"
"59925",2016-07-01,"2016","Total 65+",2170,"Census","Mobility 5 of 65 and over"
"59925",2016-07-01,"2016","Total",17230,"Census","Mobility 5 of 65 and over"
"59925",2021-07-01,"2021","65 - 74",2195,"Census","Mobility 5 of 65 and over"
"59925",2021-07-01,"2021","75 - 84",970,"Census","Mobility 5 of 65 and over"
"59925",2021-07-01,"2021","85+",265,"Census","Mobility 5 of 65 and over"
"59925",2021-07-01,"2021","Total 65+",3435,"Census","Mobility 5 of 65 and over"
"59925",2021-07-01,"2021","Total",20520,"Census","Mobility 5 of 65 and over"
