"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"59934",1990-02-01,"1990/Q1","Single",54,"Scss","Under Construction"
"59934",1990-02-01,"1990/Q1","Semi-Detached",4,"Scss","Under Construction"
"59934",1990-02-01,"1990/Q1","Row",0,"Scss","Under Construction"
"59934",1990-02-01,"1990/Q1","Apartment",0,"Scss","Under Construction"
"59934",1990-02-01,"1990/Q1","All",58,"Scss","Under Construction"
"59934",1990-05-01,"1990/Q2","Single",72,"Scss","Under Construction"
"59934",1990-05-01,"1990/Q2","Semi-Detached",22,"Scss","Under Construction"
"59934",1990-05-01,"1990/Q2","Row",5,"Scss","Under Construction"
"59934",1990-05-01,"1990/Q2","Apartment",0,"Scss","Under Construction"
"59934",1990-05-01,"1990/Q2","All",99,"Scss","Under Construction"
"59934",1990-08-01,"1990/Q3","Single",48,"Scss","Under Construction"
"59934",1990-08-01,"1990/Q3","Semi-Detached",20,"Scss","Under Construction"
"59934",1990-08-01,"1990/Q3","Row",11,"Scss","Under Construction"
"59934",1990-08-01,"1990/Q3","Apartment",0,"Scss","Under Construction"
"59934",1990-08-01,"1990/Q3","All",79,"Scss","Under Construction"
"59934",1990-11-01,"1990/Q4","Single",44,"Scss","Under Construction"
"59934",1990-11-01,"1990/Q4","Semi-Detached",14,"Scss","Under Construction"
"59934",1990-11-01,"1990/Q4","Row",11,"Scss","Under Construction"
"59934",1990-11-01,"1990/Q4","Apartment",0,"Scss","Under Construction"
"59934",1990-11-01,"1990/Q4","All",69,"Scss","Under Construction"
"59934",1991-02-01,"1991/Q1","Single",25,"Scss","Under Construction"
"59934",1991-02-01,"1991/Q1","Semi-Detached",2,"Scss","Under Construction"
"59934",1991-02-01,"1991/Q1","Row",6,"Scss","Under Construction"
"59934",1991-02-01,"1991/Q1","Apartment",0,"Scss","Under Construction"
"59934",1991-02-01,"1991/Q1","All",33,"Scss","Under Construction"
"59934",1991-05-01,"1991/Q2","Single",28,"Scss","Under Construction"
"59934",1991-05-01,"1991/Q2","Semi-Detached",0,"Scss","Under Construction"
"59934",1991-05-01,"1991/Q2","Row",6,"Scss","Under Construction"
"59934",1991-05-01,"1991/Q2","Apartment",0,"Scss","Under Construction"
"59934",1991-05-01,"1991/Q2","All",34,"Scss","Under Construction"
"59934",1991-08-01,"1991/Q3","Single",36,"Scss","Under Construction"
"59934",1991-08-01,"1991/Q3","Semi-Detached",4,"Scss","Under Construction"
"59934",1991-08-01,"1991/Q3","Row",46,"Scss","Under Construction"
"59934",1991-08-01,"1991/Q3","Apartment",64,"Scss","Under Construction"
"59934",1991-08-01,"1991/Q3","All",150,"Scss","Under Construction"
"59934",1991-11-01,"1991/Q4","Single",50,"Scss","Under Construction"
"59934",1991-11-01,"1991/Q4","Semi-Detached",16,"Scss","Under Construction"
"59934",1991-11-01,"1991/Q4","Row",46,"Scss","Under Construction"
