"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"59905",1990-02-01,"1990/Q1","Single",6,"Scss","Under Construction"
"59905",1990-02-01,"1990/Q1","Semi-Detached",0,"Scss","Under Construction"
"59905",1990-02-01,"1990/Q1","Row",4,"Scss","Under Construction"
"59905",1990-02-01,"1990/Q1","Apartment",0,"Scss","Under Construction"
"59905",1990-02-01,"1990/Q1","All",10,"Scss","Under Construction"
"59905",1990-05-01,"1990/Q2","Single",15,"Scss","Under Construction"
"59905",1990-05-01,"1990/Q2","Semi-Detached",0,"Scss","Under Construction"
"59905",1990-05-01,"1990/Q2","Row",0,"Scss","Under Construction"
"59905",1990-05-01,"1990/Q2","Apartment",0,"Scss","Under Construction"
"59905",1990-05-01,"1990/Q2","All",15,"Scss","Under Construction"
"59905",1990-08-01,"1990/Q3","Single",23,"Scss","Under Construction"
"59905",1990-08-01,"1990/Q3","Semi-Detached",0,"Scss","Under Construction"
"59905",1990-08-01,"1990/Q3","Row",0,"Scss","Under Construction"
"59905",1990-08-01,"1990/Q3","Apartment",0,"Scss","Under Construction"
"59905",1990-08-01,"1990/Q3","All",23,"Scss","Under Construction"
"59905",1990-11-01,"1990/Q4","Single",20,"Scss","Under Construction"
"59905",1990-11-01,"1990/Q4","Semi-Detached",0,"Scss","Under Construction"
"59905",1990-11-01,"1990/Q4","Row",4,"Scss","Under Construction"
"59905",1990-11-01,"1990/Q4","Apartment",0,"Scss","Under Construction"
"59905",1990-11-01,"1990/Q4","All",24,"Scss","Under Construction"
"59905",1991-02-01,"1991/Q1","Single",12,"Scss","Under Construction"
"59905",1991-02-01,"1991/Q1","Semi-Detached",0,"Scss","Under Construction"
"59905",1991-02-01,"1991/Q1","Row",4,"Scss","Under Construction"
"59905",1991-02-01,"1991/Q1","Apartment",0,"Scss","Under Construction"
"59905",1991-02-01,"1991/Q1","All",16,"Scss","Under Construction"
"59905",1991-05-01,"1991/Q2","Single",33,"Scss","Under Construction"
"59905",1991-05-01,"1991/Q2","Semi-Detached",0,"Scss","Under Construction"
"59905",1991-05-01,"1991/Q2","Row",0,"Scss","Under Construction"
"59905",1991-05-01,"1991/Q2","Apartment",0,"Scss","Under Construction"
"59905",1991-05-01,"1991/Q2","All",33,"Scss","Under Construction"
"59905",1991-08-01,"1991/Q3","Single",32,"Scss","Under Construction"
"59905",1991-08-01,"1991/Q3","Semi-Detached",0,"Scss","Under Construction"
"59905",1991-08-01,"1991/Q3","Row",0,"Scss","Under Construction"
"59905",1991-08-01,"1991/Q3","Apartment",0,"Scss","Under Construction"
"59905",1991-08-01,"1991/Q3","All",32,"Scss","Under Construction"
"59905",1991-11-01,"1991/Q4","Single",33,"Scss","Under Construction"
"59905",1991-11-01,"1991/Q4","Semi-Detached",0,"Scss","Under Construction"
"59905",1991-11-01,"1991/Q4","Row",4,"Scss","Under Construction"
"59905",1991-11-01,"1991/Q4","Apartment",0,"Scss","Under Construction"
"59905",1991-11-01,"1991/Q4","All",37,"Scss","Under Construction"
"59905",1992-02-01,"1992/Q1","Single",24,"Scss","Under Construction"
"59905",1992-02-01,"1992/Q1","Semi-Detached",0,"Scss","Under Construction"
"59905",1992-02-01,"1992/Q1","Row",4,"Scss","Under Construction"
"59905",1992-02-01,"1992/Q1","Apartment",0,"Scss","Under Construction"
"59905",1992-02-01,"1992/Q1","All",28,"Scss","Under Construction"
"59905",1992-05-01,"1992/Q2","Single",38,"Scss","Under Construction"
"59905",1992-05-01,"1992/Q2","Semi-Detached",2,"Scss","Under Construction"
"59905",1992-05-01,"1992/Q2","Row",8,"Scss","Under Construction"
