"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"59952",1990-10-01,"1990 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"59952",1990-10-01,"1990 October","1 Bedroom",1,"Excellent","Rms","Vacancy Rate"
"59952",1990-10-01,"1990 October","2 Bedroom",6.8,"Excellent","Rms","Vacancy Rate"
"59952",1990-10-01,"1990 October","3 Bedroom +",0.9,"Excellent","Rms","Vacancy Rate"
"59952",1990-10-01,"1990 October","Total",3.8,"Excellent","Rms","Vacancy Rate"
"59952",1991-10-01,"1991 October","Studio",7.7,"Excellent","Rms","Vacancy Rate"
"59952",1991-10-01,"1991 October","1 Bedroom",3.8,"Excellent","Rms","Vacancy Rate"
"59952",1991-10-01,"1991 October","2 Bedroom",3.9,"Excellent","Rms","Vacancy Rate"
"59952",1991-10-01,"1991 October","3 Bedroom +",0.9,"Excellent","Rms","Vacancy Rate"
"59952",1991-10-01,"1991 October","Total",3.4,"Excellent","Rms","Vacancy Rate"
"59952",1992-10-01,"1992 October","Studio",NA,NA,"Rms","Vacancy Rate"
"59952",1992-10-01,"1992 October","1 Bedroom",6.7,"Very good","Rms","Vacancy Rate"
"59952",1992-10-01,"1992 October","2 Bedroom",2.7,"Excellent","Rms","Vacancy Rate"
"59952",1992-10-01,"1992 October","3 Bedroom +",2.7,"Excellent","Rms","Vacancy Rate"
"59952",1992-10-01,"1992 October","Total",3.9,"Excellent","Rms","Vacancy Rate"
"59952",1993-10-01,"1993 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"59952",1993-10-01,"1993 October","1 Bedroom",2.4,"Excellent","Rms","Vacancy Rate"
"59952",1993-10-01,"1993 October","2 Bedroom",5.6,"Excellent","Rms","Vacancy Rate"
"59952",1993-10-01,"1993 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"59952",1993-10-01,"1993 October","Total",3.6,"Excellent","Rms","Vacancy Rate"
"59952",1994-10-01,"1994 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"59952",1994-10-01,"1994 October","1 Bedroom",1.9,"Excellent","Rms","Vacancy Rate"
"59952",1994-10-01,"1994 October","2 Bedroom",0,"Very good","Rms","Vacancy Rate"
"59952",1994-10-01,"1994 October","3 Bedroom +",4.9,"Fair (Use with Caution)","Rms","Vacancy Rate"
"59952",1994-10-01,"1994 October","Total",1.6,"Excellent","Rms","Vacancy Rate"
"59952",1995-10-01,"1995 October","Studio",15.4,"Excellent","Rms","Vacancy Rate"
"59952",1995-10-01,"1995 October","1 Bedroom",2.8,"Excellent","Rms","Vacancy Rate"
"59952",1995-10-01,"1995 October","2 Bedroom",2.4,"Excellent","Rms","Vacancy Rate"
"59952",1995-10-01,"1995 October","3 Bedroom +",5.9,"Good","Rms","Vacancy Rate"
"59952",1995-10-01,"1995 October","Total",3.5,"Excellent","Rms","Vacancy Rate"
"59952",1996-10-01,"1996 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"59952",1996-10-01,"1996 October","1 Bedroom",2.8,"Excellent","Rms","Vacancy Rate"
"59952",1996-10-01,"1996 October","2 Bedroom",10.4,"Good","Rms","Vacancy Rate"
"59952",1996-10-01,"1996 October","3 Bedroom +",11.9,"Excellent","Rms","Vacancy Rate"
"59952",1996-10-01,"1996 October","Total",8.4,"Excellent","Rms","Vacancy Rate"
"59952",1997-10-01,"1997 October","Studio",15.4,"Excellent","Rms","Vacancy Rate"
"59952",1997-10-01,"1997 October","1 Bedroom",5.9,"Excellent","Rms","Vacancy Rate"
"59952",1997-10-01,"1997 October","2 Bedroom",14.4,"Excellent","Rms","Vacancy Rate"
"59952",1997-10-01,"1997 October","3 Bedroom +",21.1,"Excellent","Rms","Vacancy Rate"
"59952",1997-10-01,"1997 October","Total",13.4,"Excellent","Rms","Vacancy Rate"
"59952",1998-10-01,"1998 October","Studio",14.3,"Excellent","Rms","Vacancy Rate"
"59952",1998-10-01,"1998 October","1 Bedroom",22.1,"Excellent","Rms","Vacancy Rate"
"59952",1998-10-01,"1998 October","2 Bedroom",34.8,"Excellent","Rms","Vacancy Rate"
"59952",1998-10-01,"1998 October","3 Bedroom +",35.2,"Excellent","Rms","Vacancy Rate"
"59952",1998-10-01,"1998 October","Total",30.8,"Excellent","Rms","Vacancy Rate"
"59952",1999-10-01,"1999 October","Studio",21.1,"Excellent","Rms","Vacancy Rate"
"59952",1999-10-01,"1999 October","1 Bedroom",25.3,"Excellent","Rms","Vacancy Rate"
"59952",1999-10-01,"1999 October","2 Bedroom",40,"Excellent","Rms","Vacancy Rate"
"59952",1999-10-01,"1999 October","3 Bedroom +",21.6,"Excellent","Rms","Vacancy Rate"
"59952",1999-10-01,"1999 October","Total",31.8,"Excellent","Rms","Vacancy Rate"
"59952",2000-10-01,"2000 October","Studio",NA,NA,"Rms","Vacancy Rate"
"59952",2000-10-01,"2000 October","1 Bedroom",27.3,"Excellent","Rms","Vacancy Rate"
"59952",2000-10-01,"2000 October","2 Bedroom",33.5,"Excellent","Rms","Vacancy Rate"
"59952",2000-10-01,"2000 October","3 Bedroom +",21.1,"Excellent","Rms","Vacancy Rate"
"59952",2000-10-01,"2000 October","Total",29.7,"Excellent","Rms","Vacancy Rate"
"59952",2001-10-01,"2001 October","Studio",NA,NA,"Rms","Vacancy Rate"
"59952",2001-10-01,"2001 October","1 Bedroom",30.6,"Excellent","Rms","Vacancy Rate"
"59952",2001-10-01,"2001 October","2 Bedroom",27.6,"Excellent","Rms","Vacancy Rate"
"59952",2001-10-01,"2001 October","3 Bedroom +",29.9,"Excellent","Rms","Vacancy Rate"
"59952",2001-10-01,"2001 October","Total",28.9,"Excellent","Rms","Vacancy Rate"
"59952",2002-10-01,"2002 October","Studio",15.4,"Excellent","Rms","Vacancy Rate"
"59952",2002-10-01,"2002 October","1 Bedroom",29.8,"Excellent","Rms","Vacancy Rate"
"59952",2002-10-01,"2002 October","2 Bedroom",22.9,"Excellent","Rms","Vacancy Rate"
"59952",2002-10-01,"2002 October","3 Bedroom +",24.2,"Excellent","Rms","Vacancy Rate"
"59952",2002-10-01,"2002 October","Total",25.1,"Excellent","Rms","Vacancy Rate"
"59952",2003-10-01,"2003 October","Studio",15.4,"Excellent","Rms","Vacancy Rate"
"59952",2003-10-01,"2003 October","1 Bedroom",25.5,"Excellent","Rms","Vacancy Rate"
