"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"47750",1990-10-01,"1990 October","Studio",20.8,"Excellent","Rms","Vacancy Rate"
"47750",1990-10-01,"1990 October","1 Bedroom",8.1,"Excellent","Rms","Vacancy Rate"
"47750",1990-10-01,"1990 October","2 Bedroom",5,"Excellent","Rms","Vacancy Rate"
"47750",1990-10-01,"1990 October","3 Bedroom +",12.1,"Excellent","Rms","Vacancy Rate"
"47750",1990-10-01,"1990 October","Total",7.2,"Excellent","Rms","Vacancy Rate"
"47750",1991-10-01,"1991 October","Studio",4.5,"Excellent","Rms","Vacancy Rate"
"47750",1991-10-01,"1991 October","1 Bedroom",1,"Excellent","Rms","Vacancy Rate"
"47750",1991-10-01,"1991 October","2 Bedroom",0.7,"Excellent","Rms","Vacancy Rate"
"47750",1991-10-01,"1991 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",1991-10-01,"1991 October","Total",0.9,"Excellent","Rms","Vacancy Rate"
"47750",1992-10-01,"1992 October","Studio",13,"Excellent","Rms","Vacancy Rate"
"47750",1992-10-01,"1992 October","1 Bedroom",12.5,"Excellent","Rms","Vacancy Rate"
"47750",1992-10-01,"1992 October","2 Bedroom",13.8,"Excellent","Rms","Vacancy Rate"
"47750",1992-10-01,"1992 October","3 Bedroom +",6.1,"Excellent","Rms","Vacancy Rate"
"47750",1992-10-01,"1992 October","Total",12.8,"Excellent","Rms","Vacancy Rate"
"47750",1993-10-01,"1993 October","Studio",21.7,"Excellent","Rms","Vacancy Rate"
"47750",1993-10-01,"1993 October","1 Bedroom",19.2,"Excellent","Rms","Vacancy Rate"
"47750",1993-10-01,"1993 October","2 Bedroom",6.9,"Excellent","Rms","Vacancy Rate"
"47750",1993-10-01,"1993 October","3 Bedroom +",6.1,"Excellent","Rms","Vacancy Rate"
"47750",1993-10-01,"1993 October","Total",12,"Excellent","Rms","Vacancy Rate"
"47750",1994-10-01,"1994 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"47750",1994-10-01,"1994 October","1 Bedroom",8.4,"Excellent","Rms","Vacancy Rate"
"47750",1994-10-01,"1994 October","2 Bedroom",0,"Excellent","Rms","Vacancy Rate"
"47750",1994-10-01,"1994 October","3 Bedroom +",2.8,"Excellent","Rms","Vacancy Rate"
"47750",1994-10-01,"1994 October","Total",3.2,"Excellent","Rms","Vacancy Rate"
"47750",1995-10-01,"1995 October","Studio",9.1,"Excellent","Rms","Vacancy Rate"
"47750",1995-10-01,"1995 October","1 Bedroom",5.1,"Excellent","Rms","Vacancy Rate"
"47750",1995-10-01,"1995 October","2 Bedroom",1.3,"Excellent","Rms","Vacancy Rate"
"47750",1995-10-01,"1995 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",1995-10-01,"1995 October","Total",2.9,"Excellent","Rms","Vacancy Rate"
"47750",1996-10-01,"1996 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"47750",1996-10-01,"1996 October","1 Bedroom",13.9,"Excellent","Rms","Vacancy Rate"
"47750",1996-10-01,"1996 October","2 Bedroom",3.3,"Excellent","Rms","Vacancy Rate"
"47750",1996-10-01,"1996 October","3 Bedroom +",2.9,"Excellent","Rms","Vacancy Rate"
"47750",1996-10-01,"1996 October","Total",6.9,"Excellent","Rms","Vacancy Rate"
"47750",1997-10-01,"1997 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"47750",1997-10-01,"1997 October","1 Bedroom",0.5,"Excellent","Rms","Vacancy Rate"
"47750",1997-10-01,"1997 October","2 Bedroom",0.3,"Excellent","Rms","Vacancy Rate"
"47750",1997-10-01,"1997 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",1997-10-01,"1997 October","Total",0.4,"Excellent","Rms","Vacancy Rate"
"47750",1998-10-01,"1998 October","Studio",5,"Excellent","Rms","Vacancy Rate"
"47750",1998-10-01,"1998 October","1 Bedroom",13.1,"Excellent","Rms","Vacancy Rate"
"47750",1998-10-01,"1998 October","2 Bedroom",10.6,"Excellent","Rms","Vacancy Rate"
"47750",1998-10-01,"1998 October","3 Bedroom +",3.1,"Excellent","Rms","Vacancy Rate"
"47750",1998-10-01,"1998 October","Total",10.8,"Excellent","Rms","Vacancy Rate"
"47750",1999-10-01,"1999 October","Studio",4.7,"Excellent","Rms","Vacancy Rate"
"47750",1999-10-01,"1999 October","1 Bedroom",2.1,"Excellent","Rms","Vacancy Rate"
"47750",1999-10-01,"1999 October","2 Bedroom",7.8,"Very good","Rms","Vacancy Rate"
"47750",1999-10-01,"1999 October","3 Bedroom +",3,"Excellent","Rms","Vacancy Rate"
"47750",1999-10-01,"1999 October","Total",5.3,"Excellent","Rms","Vacancy Rate"
"47750",2000-10-01,"2000 October","Studio",9.5,"Excellent","Rms","Vacancy Rate"
"47750",2000-10-01,"2000 October","1 Bedroom",16.6,"Excellent","Rms","Vacancy Rate"
"47750",2000-10-01,"2000 October","2 Bedroom",17.9,"Excellent","Rms","Vacancy Rate"
"47750",2000-10-01,"2000 October","3 Bedroom +",8.8,"Excellent","Rms","Vacancy Rate"
"47750",2000-10-01,"2000 October","Total",16.5,"Excellent","Rms","Vacancy Rate"
"47750",2001-10-01,"2001 October","Studio",9.5,"Excellent","Rms","Vacancy Rate"
"47750",2001-10-01,"2001 October","1 Bedroom",23.6,"Excellent","Rms","Vacancy Rate"
"47750",2001-10-01,"2001 October","2 Bedroom",16.5,"Excellent","Rms","Vacancy Rate"
"47750",2001-10-01,"2001 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2001-10-01,"2001 October","Total",17.8,"Excellent","Rms","Vacancy Rate"
"47750",2002-10-01,"2002 October","Studio",NA,NA,"Rms","Vacancy Rate"
"47750",2002-10-01,"2002 October","1 Bedroom",20.1,"Excellent","Rms","Vacancy Rate"
"47750",2002-10-01,"2002 October","2 Bedroom",19.4,"Excellent","Rms","Vacancy Rate"
"47750",2002-10-01,"2002 October","3 Bedroom +",NA,NA,"Rms","Vacancy Rate"
"47750",2002-10-01,"2002 October","Total",19.2,"Excellent","Rms","Vacancy Rate"
"47750",2003-10-01,"2003 October","Studio",22.7,"Excellent","Rms","Vacancy Rate"
"47750",2003-10-01,"2003 October","1 Bedroom",14.8,"Excellent","Rms","Vacancy Rate"
"47750",2003-10-01,"2003 October","2 Bedroom",18.4,"Excellent","Rms","Vacancy Rate"
"47750",2003-10-01,"2003 October","3 Bedroom +",4.5,"Excellent","Rms","Vacancy Rate"
"47750",2003-10-01,"2003 October","Total",16.2,"Excellent","Rms","Vacancy Rate"
"47750",2004-10-01,"2004 October","Studio",13.6,"Excellent","Rms","Vacancy Rate"
"47750",2004-10-01,"2004 October","1 Bedroom",18.8,"Excellent","Rms","Vacancy Rate"
"47750",2004-10-01,"2004 October","2 Bedroom",16.3,"Excellent","Rms","Vacancy Rate"
"47750",2004-10-01,"2004 October","3 Bedroom +",2,"Excellent","Rms","Vacancy Rate"
"47750",2004-10-01,"2004 October","Total",15.6,"Excellent","Rms","Vacancy Rate"
"47750",2005-10-01,"2005 October","Studio",27.3,"Excellent","Rms","Vacancy Rate"
"47750",2005-10-01,"2005 October","1 Bedroom",2.9,"Excellent","Rms","Vacancy Rate"
"47750",2005-10-01,"2005 October","2 Bedroom",1.9,"Excellent","Rms","Vacancy Rate"
"47750",2005-10-01,"2005 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2005-10-01,"2005 October","Total",3.1,"Excellent","Rms","Vacancy Rate"
"47750",2006-10-01,"2006 October","Studio",8.3,"Excellent","Rms","Vacancy Rate"
"47750",2006-10-01,"2006 October","1 Bedroom",0.6,"Excellent","Rms","Vacancy Rate"
"47750",2006-10-01,"2006 October","2 Bedroom",1.8,"Excellent","Rms","Vacancy Rate"
"47750",2006-10-01,"2006 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2006-10-01,"2006 October","Total",1.5,"Excellent","Rms","Vacancy Rate"
"47750",2007-10-01,"2007 October","Studio",4.2,"Excellent","Rms","Vacancy Rate"
"47750",2007-10-01,"2007 October","1 Bedroom",1.1,"Excellent","Rms","Vacancy Rate"
"47750",2007-10-01,"2007 October","2 Bedroom",1.1,"Excellent","Rms","Vacancy Rate"
"47750",2007-10-01,"2007 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2007-10-01,"2007 October","Total",1.2,"Excellent","Rms","Vacancy Rate"
"47750",2008-10-01,"2008 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"47750",2008-10-01,"2008 October","1 Bedroom",0,"Excellent","Rms","Vacancy Rate"
"47750",2008-10-01,"2008 October","2 Bedroom",0,"Excellent","Rms","Vacancy Rate"
"47750",2008-10-01,"2008 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2008-10-01,"2008 October","Total",0,"Excellent","Rms","Vacancy Rate"
"47750",2009-10-01,"2009 October","Studio",7.7,"Excellent","Rms","Vacancy Rate"
"47750",2009-10-01,"2009 October","1 Bedroom",10.7,"Excellent","Rms","Vacancy Rate"
"47750",2009-10-01,"2009 October","2 Bedroom",0.4,"Excellent","Rms","Vacancy Rate"
"47750",2009-10-01,"2009 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2009-10-01,"2009 October","Total",4.4,"Excellent","Rms","Vacancy Rate"
"47750",2010-10-01,"2010 October","Studio",3.8,"Excellent","Rms","Vacancy Rate"
"47750",2010-10-01,"2010 October","1 Bedroom",2.4,"Excellent","Rms","Vacancy Rate"
"47750",2010-10-01,"2010 October","2 Bedroom",0.8,"Excellent","Rms","Vacancy Rate"
"47750",2010-10-01,"2010 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2010-10-01,"2010 October","Total",1.5,"Excellent","Rms","Vacancy Rate"
"47750",2011-10-01,"2011 October","Studio",3.8,"Excellent","Rms","Vacancy Rate"
"47750",2011-10-01,"2011 October","1 Bedroom",1.2,"Excellent","Rms","Vacancy Rate"
"47750",2011-10-01,"2011 October","2 Bedroom",1.2,"Excellent","Rms","Vacancy Rate"
"47750",2011-10-01,"2011 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2011-10-01,"2011 October","Total",1.3,"Excellent","Rms","Vacancy Rate"
"47750",2012-10-01,"2012 October","Studio",0,"Excellent","Rms","Vacancy Rate"
"47750",2012-10-01,"2012 October","1 Bedroom",1.1,"Excellent","Rms","Vacancy Rate"
"47750",2012-10-01,"2012 October","2 Bedroom",0.3,"Excellent","Rms","Vacancy Rate"
"47750",2012-10-01,"2012 October","3 Bedroom +",0,"Excellent","Rms","Vacancy Rate"
"47750",2012-10-01,"2012 October","Total",0.6,"Excellent","Rms","Vacancy Rate"
"47750",2013-10-01,"2013 October","Studio",4.2,"Excellent","Rms","Vacancy Rate"
"47750",2013-10-01,"2013 October","1 Bedroom",4.1,"Fair (Use with Caution)","Rms","Vacancy Rate"
"47750",2013-10-01,"2013 October","2 Bedroom",0,"Very good","Rms","Vacancy Rate"
"47750",2013-10-01,"2013 October","3 Bedroom +",NA,NA,"Rms","Vacancy Rate"
"47750",2013-10-01,"2013 October","Total",1.7,"Very good","Rms","Vacancy Rate"
"47750",2014-10-01,"2014 October","Studio",33.3,"Excellent","Rms","Vacancy Rate"
"47750",2014-10-01,"2014 October","1 Bedroom",16.6,"Excellent","Rms","Vacancy Rate"
"47750",2014-10-01,"2014 October","2 Bedroom",8.8,"Excellent","Rms","Vacancy Rate"
"47750",2014-10-01,"2014 October","3 Bedroom +",6.3,"Excellent","Rms","Vacancy Rate"
"47750",2014-10-01,"2014 October","Total",12.4,"Excellent","Rms","Vacancy Rate"
"47750",2015-10-01,"2015 October","Studio",32,"Excellent","Rms","Vacancy Rate"
"47750",2015-10-01,"2015 October","1 Bedroom",27,"Excellent","Rms","Vacancy Rate"
