"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"35555",1998-01-01,"Jan 1998","Single",69.1,"Scss","Share absorbed at completion"
"35555",1998-01-01,"Jan 1998","Semi-Detached",50,"Scss","Share absorbed at completion"
"35555",1998-01-01,"Jan 1998","Row",NA,"Scss","Share absorbed at completion"
"35555",1998-01-01,"Jan 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-01-01,"Jan 1998","All",68.7,"Scss","Share absorbed at completion"
"35555",1998-02-01,"Feb 1998","Single",69.7,"Scss","Share absorbed at completion"
"35555",1998-02-01,"Feb 1998","Semi-Detached",62.5,"Scss","Share absorbed at completion"
"35555",1998-02-01,"Feb 1998","Row",75,"Scss","Share absorbed at completion"
"35555",1998-02-01,"Feb 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-02-01,"Feb 1998","All",69.8,"Scss","Share absorbed at completion"
"35555",1998-03-01,"Mar 1998","Single",62.2,"Scss","Share absorbed at completion"
"35555",1998-03-01,"Mar 1998","Semi-Detached",12.5,"Scss","Share absorbed at completion"
"35555",1998-03-01,"Mar 1998","Row",88.9,"Scss","Share absorbed at completion"
"35555",1998-03-01,"Mar 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-03-01,"Mar 1998","All",60.7,"Scss","Share absorbed at completion"
"35555",1998-04-01,"Apr 1998","Single",63.9,"Scss","Share absorbed at completion"
"35555",1998-04-01,"Apr 1998","Semi-Detached",50,"Scss","Share absorbed at completion"
"35555",1998-04-01,"Apr 1998","Row",54,"Scss","Share absorbed at completion"
"35555",1998-04-01,"Apr 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-04-01,"Apr 1998","All",58.7,"Scss","Share absorbed at completion"
"35555",1998-05-01,"May 1998","Single",74.5,"Scss","Share absorbed at completion"
"35555",1998-05-01,"May 1998","Semi-Detached",NA,"Scss","Share absorbed at completion"
"35555",1998-05-01,"May 1998","Row",NA,"Scss","Share absorbed at completion"
"35555",1998-05-01,"May 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-05-01,"May 1998","All",74.5,"Scss","Share absorbed at completion"
"35555",1998-06-01,"Jun 1998","Single",81.6,"Scss","Share absorbed at completion"
"35555",1998-06-01,"Jun 1998","Semi-Detached",50,"Scss","Share absorbed at completion"
"35555",1998-06-01,"Jun 1998","Row",100,"Scss","Share absorbed at completion"
"35555",1998-06-01,"Jun 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-06-01,"Jun 1998","All",81.9,"Scss","Share absorbed at completion"
"35555",1998-07-01,"Jul 1998","Single",91.7,"Scss","Share absorbed at completion"
"35555",1998-07-01,"Jul 1998","Semi-Detached",33.3,"Scss","Share absorbed at completion"
"35555",1998-07-01,"Jul 1998","Row",35.7,"Scss","Share absorbed at completion"
"35555",1998-07-01,"Jul 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-07-01,"Jul 1998","All",84.3,"Scss","Share absorbed at completion"
"35555",1998-08-01,"Aug 1998","Single",77.3,"Scss","Share absorbed at completion"
"35555",1998-08-01,"Aug 1998","Semi-Detached",12.5,"Scss","Share absorbed at completion"
"35555",1998-08-01,"Aug 1998","Row",56,"Scss","Share absorbed at completion"
"35555",1998-08-01,"Aug 1998","Apartment",NA,"Scss","Share absorbed at completion"
"35555",1998-08-01,"Aug 1998","All",70.8,"Scss","Share absorbed at completion"
