"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46640",2006-07-01,"2006","65 - 74",10,"Census","Mobility 1 of 65 and over"
"46640",2006-07-01,"2006","75 - 84",0,"Census","Mobility 1 of 65 and over"
"46640",2006-07-01,"2006","85+",0,"Census","Mobility 1 of 65 and over"
"46640",2006-07-01,"2006","Total 65+",10,"Census","Mobility 1 of 65 and over"
"46640",2006-07-01,"2006","Total",970,"Census","Mobility 1 of 65 and over"
"46640",2011-07-01,"2011","65 - 74",30,"Census","Mobility 1 of 65 and over"
"46640",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"46640",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"46640",2011-07-01,"2011","Total 65+",30,"Census","Mobility 1 of 65 and over"
"46640",2011-07-01,"2011","Total",760,"Census","Mobility 1 of 65 and over"
"46640",2016-07-01,"2016","65 - 74",10,"Census","Mobility 1 of 65 and over"
"46640",2016-07-01,"2016","75 - 84",0,"Census","Mobility 1 of 65 and over"
"46640",2016-07-01,"2016","85+",0,"Census","Mobility 1 of 65 and over"
"46640",2016-07-01,"2016","Total 65+",20,"Census","Mobility 1 of 65 and over"
"46640",2016-07-01,"2016","Total",790,"Census","Mobility 1 of 65 and over"
"46640",2021-07-01,"2021","65 - 74",10,"Census","Mobility 1 of 65 and over"
"46640",2021-07-01,"2021","75 - 84",0,"Census","Mobility 1 of 65 and over"
"46640",2021-07-01,"2021","85+",0,"Census","Mobility 1 of 65 and over"
"46640",2021-07-01,"2021","Total 65+",10,"Census","Mobility 1 of 65 and over"
"46640",2021-07-01,"2021","Total",720,"Census","Mobility 1 of 65 and over"
