"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"13320",2006-07-01,"2006","65 - 74",145,"Census","Mobility 1 of 65 and over"
"13320",2006-07-01,"2006","75 - 84",75,"Census","Mobility 1 of 65 and over"
"13320",2006-07-01,"2006","85+",20,"Census","Mobility 1 of 65 and over"
"13320",2006-07-01,"2006","Total 65+",235,"Census","Mobility 1 of 65 and over"
"13320",2006-07-01,"2006","Total",5615,"Census","Mobility 1 of 65 and over"
"13320",2011-07-01,"2011","65 - 74",265,"Census","Mobility 1 of 65 and over"
"13320",2011-07-01,"2011","75 - 84",125,"Census","Mobility 1 of 65 and over"
"13320",2011-07-01,"2011","85+",60,"Census","Mobility 1 of 65 and over"
"13320",2011-07-01,"2011","Total 65+",455,"Census","Mobility 1 of 65 and over"
"13320",2011-07-01,"2011","Total",5820,"Census","Mobility 1 of 65 and over"
"13320",2016-07-01,"2016","65 - 74",330,"Census","Mobility 1 of 65 and over"
"13320",2016-07-01,"2016","75 - 84",155,"Census","Mobility 1 of 65 and over"
"13320",2016-07-01,"2016","85+",30,"Census","Mobility 1 of 65 and over"
"13320",2016-07-01,"2016","Total 65+",515,"Census","Mobility 1 of 65 and over"
"13320",2016-07-01,"2016","Total",6185,"Census","Mobility 1 of 65 and over"
"13320",2021-07-01,"2021","65 - 74",325,"Census","Mobility 1 of 65 and over"
"13320",2021-07-01,"2021","75 - 84",155,"Census","Mobility 1 of 65 and over"
"13320",2021-07-01,"2021","85+",50,"Census","Mobility 1 of 65 and over"
"13320",2021-07-01,"2021","Total 65+",525,"Census","Mobility 1 of 65 and over"
"13320",2021-07-01,"2021","Total",5990,"Census","Mobility 1 of 65 and over"
