"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48833",2006-07-01,"2006","65 - 74",35,"Census","Mobility 1 of 65 and over"
"48833",2006-07-01,"2006","75 - 84",65,"Census","Mobility 1 of 65 and over"
"48833",2006-07-01,"2006","85+",35,"Census","Mobility 1 of 65 and over"
"48833",2006-07-01,"2006","Total 65+",135,"Census","Mobility 1 of 65 and over"
"48833",2006-07-01,"2006","Total",1285,"Census","Mobility 1 of 65 and over"
"48833",2011-07-01,"2011","65 - 74",60,"Census","Mobility 1 of 65 and over"
"48833",2011-07-01,"2011","75 - 84",65,"Census","Mobility 1 of 65 and over"
"48833",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"48833",2011-07-01,"2011","Total 65+",140,"Census","Mobility 1 of 65 and over"
"48833",2011-07-01,"2011","Total",1175,"Census","Mobility 1 of 65 and over"
"48833",2016-07-01,"2016","65 - 74",80,"Census","Mobility 1 of 65 and over"
"48833",2016-07-01,"2016","75 - 84",70,"Census","Mobility 1 of 65 and over"
"48833",2016-07-01,"2016","85+",40,"Census","Mobility 1 of 65 and over"
"48833",2016-07-01,"2016","Total 65+",190,"Census","Mobility 1 of 65 and over"
"48833",2016-07-01,"2016","Total",1270,"Census","Mobility 1 of 65 and over"
"48833",2021-07-01,"2021","65 - 74",95,"Census","Mobility 1 of 65 and over"
"48833",2021-07-01,"2021","75 - 84",95,"Census","Mobility 1 of 65 and over"
"48833",2021-07-01,"2021","85+",30,"Census","Mobility 1 of 65 and over"
"48833",2021-07-01,"2021","Total 65+",225,"Census","Mobility 1 of 65 and over"
"48833",2021-07-01,"2021","Total",1115,"Census","Mobility 1 of 65 and over"
