"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24447",2006-07-01,"2006","65 - 74",210,"Census","Mobility 1 of 65 and over"
"24447",2006-07-01,"2006","75 - 84",140,"Census","Mobility 1 of 65 and over"
"24447",2006-07-01,"2006","85+",30,"Census","Mobility 1 of 65 and over"
"24447",2006-07-01,"2006","Total 65+",390,"Census","Mobility 1 of 65 and over"
"24447",2006-07-01,"2006","Total",4910,"Census","Mobility 1 of 65 and over"
"24447",2011-07-01,"2011","65 - 74",330,"Census","Mobility 1 of 65 and over"
"24447",2011-07-01,"2011","75 - 84",215,"Census","Mobility 1 of 65 and over"
"24447",2011-07-01,"2011","85+",50,"Census","Mobility 1 of 65 and over"
"24447",2011-07-01,"2011","Total 65+",595,"Census","Mobility 1 of 65 and over"
"24447",2011-07-01,"2011","Total",4975,"Census","Mobility 1 of 65 and over"
"24447",2016-07-01,"2016","65 - 74",385,"Census","Mobility 1 of 65 and over"
"24447",2016-07-01,"2016","75 - 84",160,"Census","Mobility 1 of 65 and over"
"24447",2016-07-01,"2016","85+",40,"Census","Mobility 1 of 65 and over"
"24447",2016-07-01,"2016","Total 65+",585,"Census","Mobility 1 of 65 and over"
"24447",2016-07-01,"2016","Total",5710,"Census","Mobility 1 of 65 and over"
"24447",2021-07-01,"2021","65 - 74",500,"Census","Mobility 1 of 65 and over"
"24447",2021-07-01,"2021","75 - 84",200,"Census","Mobility 1 of 65 and over"
"24447",2021-07-01,"2021","85+",30,"Census","Mobility 1 of 65 and over"
"24447",2021-07-01,"2021","Total 65+",725,"Census","Mobility 1 of 65 and over"
"24447",2021-07-01,"2021","Total",5520,"Census","Mobility 1 of 65 and over"
