"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24440",2006-07-01,"2006","65 - 74",150,"Census","Mobility 1 of 65 and over"
"24440",2006-07-01,"2006","75 - 84",45,"Census","Mobility 1 of 65 and over"
"24440",2006-07-01,"2006","85+",30,"Census","Mobility 1 of 65 and over"
"24440",2006-07-01,"2006","Total 65+",220,"Census","Mobility 1 of 65 and over"
"24440",2006-07-01,"2006","Total",2665,"Census","Mobility 1 of 65 and over"
"24440",2011-07-01,"2011","65 - 74",285,"Census","Mobility 1 of 65 and over"
"24440",2011-07-01,"2011","75 - 84",60,"Census","Mobility 1 of 65 and over"
"24440",2011-07-01,"2011","85+",70,"Census","Mobility 1 of 65 and over"
"24440",2011-07-01,"2011","Total 65+",415,"Census","Mobility 1 of 65 and over"
"24440",2011-07-01,"2011","Total",2400,"Census","Mobility 1 of 65 and over"
"24440",2016-07-01,"2016","65 - 74",215,"Census","Mobility 1 of 65 and over"
"24440",2016-07-01,"2016","75 - 84",80,"Census","Mobility 1 of 65 and over"
"24440",2016-07-01,"2016","85+",30,"Census","Mobility 1 of 65 and over"
"24440",2016-07-01,"2016","Total 65+",325,"Census","Mobility 1 of 65 and over"
"24440",2016-07-01,"2016","Total",2655,"Census","Mobility 1 of 65 and over"
"24440",2021-07-01,"2021","65 - 74",320,"Census","Mobility 1 of 65 and over"
"24440",2021-07-01,"2021","75 - 84",135,"Census","Mobility 1 of 65 and over"
"24440",2021-07-01,"2021","85+",25,"Census","Mobility 1 of 65 and over"
"24440",2021-07-01,"2021","Total 65+",475,"Census","Mobility 1 of 65 and over"
"24440",2021-07-01,"2021","Total",2745,"Census","Mobility 1 of 65 and over"
