"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"13330",2006-07-01,"2006","65 - 74",50,"Census","Mobility 1 of 65 and over"
"13330",2006-07-01,"2006","75 - 84",40,"Census","Mobility 1 of 65 and over"
"13330",2006-07-01,"2006","85+",20,"Census","Mobility 1 of 65 and over"
"13330",2006-07-01,"2006","Total 65+",115,"Census","Mobility 1 of 65 and over"
"13330",2006-07-01,"2006","Total",830,"Census","Mobility 1 of 65 and over"
"13330",2011-07-01,"2011","65 - 74",35,"Census","Mobility 1 of 65 and over"
"13330",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"13330",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"13330",2011-07-01,"2011","Total 65+",50,"Census","Mobility 1 of 65 and over"
"13330",2011-07-01,"2011","Total",585,"Census","Mobility 1 of 65 and over"
"13330",2016-07-01,"2016","65 - 74",80,"Census","Mobility 1 of 65 and over"
"13330",2016-07-01,"2016","75 - 84",30,"Census","Mobility 1 of 65 and over"
"13330",2016-07-01,"2016","85+",0,"Census","Mobility 1 of 65 and over"
"13330",2016-07-01,"2016","Total 65+",110,"Census","Mobility 1 of 65 and over"
"13330",2016-07-01,"2016","Total",585,"Census","Mobility 1 of 65 and over"
"13330",2021-07-01,"2021","65 - 74",75,"Census","Mobility 1 of 65 and over"
"13330",2021-07-01,"2021","75 - 84",40,"Census","Mobility 1 of 65 and over"
"13330",2021-07-01,"2021","85+",10,"Census","Mobility 1 of 65 and over"
"13330",2021-07-01,"2021","Total 65+",125,"Census","Mobility 1 of 65 and over"
"13330",2021-07-01,"2021","Total",560,"Census","Mobility 1 of 65 and over"
