"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24450",2006-07-01,"2006","65 - 74",330,"Census","Mobility 1 of 65 and over"
"24450",2006-07-01,"2006","75 - 84",100,"Census","Mobility 1 of 65 and over"
"24450",2006-07-01,"2006","85+",10,"Census","Mobility 1 of 65 and over"
"24450",2006-07-01,"2006","Total 65+",440,"Census","Mobility 1 of 65 and over"
"24450",2006-07-01,"2006","Total",4450,"Census","Mobility 1 of 65 and over"
"24450",2011-07-01,"2011","65 - 74",295,"Census","Mobility 1 of 65 and over"
"24450",2011-07-01,"2011","75 - 84",195,"Census","Mobility 1 of 65 and over"
"24450",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"24450",2011-07-01,"2011","Total 65+",515,"Census","Mobility 1 of 65 and over"
"24450",2011-07-01,"2011","Total",4680,"Census","Mobility 1 of 65 and over"
"24450",2016-07-01,"2016","65 - 74",510,"Census","Mobility 1 of 65 and over"
"24450",2016-07-01,"2016","75 - 84",205,"Census","Mobility 1 of 65 and over"
"24450",2016-07-01,"2016","85+",45,"Census","Mobility 1 of 65 and over"
"24450",2016-07-01,"2016","Total 65+",765,"Census","Mobility 1 of 65 and over"
"24450",2016-07-01,"2016","Total",5015,"Census","Mobility 1 of 65 and over"
"24450",2021-07-01,"2021","65 - 74",595,"Census","Mobility 1 of 65 and over"
"24450",2021-07-01,"2021","75 - 84",245,"Census","Mobility 1 of 65 and over"
"24450",2021-07-01,"2021","85+",35,"Census","Mobility 1 of 65 and over"
"24450",2021-07-01,"2021","Total 65+",875,"Census","Mobility 1 of 65 and over"
"24450",2021-07-01,"2021","Total",5340,"Census","Mobility 1 of 65 and over"
