"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48828",2006-07-01,"2006","65 - 74",45,"Census","Mobility 1 of 65 and over"
"48828",2006-07-01,"2006","75 - 84",30,"Census","Mobility 1 of 65 and over"
"48828",2006-07-01,"2006","85+",0,"Census","Mobility 1 of 65 and over"
"48828",2006-07-01,"2006","Total 65+",75,"Census","Mobility 1 of 65 and over"
"48828",2006-07-01,"2006","Total",1150,"Census","Mobility 1 of 65 and over"
"48828",2011-07-01,"2011","65 - 74",20,"Census","Mobility 1 of 65 and over"
"48828",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"48828",2011-07-01,"2011","85+",0,"Census","Mobility 1 of 65 and over"
"48828",2011-07-01,"2011","Total 65+",40,"Census","Mobility 1 of 65 and over"
"48828",2011-07-01,"2011","Total",795,"Census","Mobility 1 of 65 and over"
"48828",2016-07-01,"2016","65 - 74",30,"Census","Mobility 1 of 65 and over"
"48828",2016-07-01,"2016","75 - 84",20,"Census","Mobility 1 of 65 and over"
"48828",2016-07-01,"2016","85+",0,"Census","Mobility 1 of 65 and over"
"48828",2016-07-01,"2016","Total 65+",50,"Census","Mobility 1 of 65 and over"
"48828",2016-07-01,"2016","Total",925,"Census","Mobility 1 of 65 and over"
"48828",2021-07-01,"2021","65 - 74",60,"Census","Mobility 1 of 65 and over"
"48828",2021-07-01,"2021","75 - 84",35,"Census","Mobility 1 of 65 and over"
"48828",2021-07-01,"2021","85+",0,"Census","Mobility 1 of 65 and over"
"48828",2021-07-01,"2021","Total 65+",95,"Census","Mobility 1 of 65 and over"
"48828",2021-07-01,"2021","Total",1210,"Census","Mobility 1 of 65 and over"
