"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35575",2006-07-01,"2006","65 - 74",245,"Census","Mobility 1 of 65 and over"
"35575",2006-07-01,"2006","75 - 84",140,"Census","Mobility 1 of 65 and over"
"35575",2006-07-01,"2006","85+",30,"Census","Mobility 1 of 65 and over"
"35575",2006-07-01,"2006","Total 65+",415,"Census","Mobility 1 of 65 and over"
"35575",2006-07-01,"2006","Total",3815,"Census","Mobility 1 of 65 and over"
"35575",2011-07-01,"2011","65 - 74",245,"Census","Mobility 1 of 65 and over"
"35575",2011-07-01,"2011","75 - 84",150,"Census","Mobility 1 of 65 and over"
"35575",2011-07-01,"2011","85+",15,"Census","Mobility 1 of 65 and over"
"35575",2011-07-01,"2011","Total 65+",415,"Census","Mobility 1 of 65 and over"
"35575",2011-07-01,"2011","Total",3890,"Census","Mobility 1 of 65 and over"
"35575",2016-07-01,"2016","65 - 74",280,"Census","Mobility 1 of 65 and over"
"35575",2016-07-01,"2016","75 - 84",145,"Census","Mobility 1 of 65 and over"
"35575",2016-07-01,"2016","85+",70,"Census","Mobility 1 of 65 and over"
"35575",2016-07-01,"2016","Total 65+",495,"Census","Mobility 1 of 65 and over"
"35575",2016-07-01,"2016","Total",3855,"Census","Mobility 1 of 65 and over"
"35575",2021-07-01,"2021","65 - 74",280,"Census","Mobility 1 of 65 and over"
"35575",2021-07-01,"2021","75 - 84",120,"Census","Mobility 1 of 65 and over"
"35575",2021-07-01,"2021","85+",45,"Census","Mobility 1 of 65 and over"
"35575",2021-07-01,"2021","Total 65+",440,"Census","Mobility 1 of 65 and over"
"35575",2021-07-01,"2021","Total",3235,"Census","Mobility 1 of 65 and over"
