"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46603",2006-07-01,"2006","65 - 74",20,"Census","Mobility 1 of 65 and over"
"46603",2006-07-01,"2006","75 - 84",30,"Census","Mobility 1 of 65 and over"
"46603",2006-07-01,"2006","85+",20,"Census","Mobility 1 of 65 and over"
"46603",2006-07-01,"2006","Total 65+",70,"Census","Mobility 1 of 65 and over"
"46603",2006-07-01,"2006","Total",540,"Census","Mobility 1 of 65 and over"
"46603",2011-07-01,"2011","65 - 74",15,"Census","Mobility 1 of 65 and over"
"46603",2011-07-01,"2011","75 - 84",0,"Census","Mobility 1 of 65 and over"
"46603",2011-07-01,"2011","85+",40,"Census","Mobility 1 of 65 and over"
"46603",2011-07-01,"2011","Total 65+",75,"Census","Mobility 1 of 65 and over"
"46603",2011-07-01,"2011","Total",565,"Census","Mobility 1 of 65 and over"
"46603",2016-07-01,"2016","65 - 74",55,"Census","Mobility 1 of 65 and over"
"46603",2016-07-01,"2016","75 - 84",45,"Census","Mobility 1 of 65 and over"
"46603",2016-07-01,"2016","85+",20,"Census","Mobility 1 of 65 and over"
"46603",2016-07-01,"2016","Total 65+",125,"Census","Mobility 1 of 65 and over"
"46603",2016-07-01,"2016","Total",1425,"Census","Mobility 1 of 65 and over"
"46603",2021-07-01,"2021","65 - 74",80,"Census","Mobility 1 of 65 and over"
"46603",2021-07-01,"2021","75 - 84",65,"Census","Mobility 1 of 65 and over"
"46603",2021-07-01,"2021","85+",30,"Census","Mobility 1 of 65 and over"
"46603",2021-07-01,"2021","Total 65+",175,"Census","Mobility 1 of 65 and over"
"46603",2021-07-01,"2021","Total",1575,"Census","Mobility 1 of 65 and over"
